用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
514370470,悦悦,4,你好，为什么我登不进去了啊,,2025-03-31 14:31,华为CET-AL60
708282208,熙熙,3,入坑一个月，简单说几句我的感受。（只讲不好的，介意慎入）<br />1.带入不了，有割裂感（能带入的就划走，别喷）<br />2.恋爱感不强（感叹一句：主控超绝钝感力啊）<br />3.有点汁无聊（一直在卡关，过不了，主线剧情不太能吸引我，当初听朋友说是推理探案的才决定入坑的，但是主线剧情我并不太想过😐不过太无聊还是过了5章。喜欢过个人剧情，为了寻找恋爱感😘）<br />4.辩论的环节更是无聊至极😅（希望有10倍速通关）<br />5.游戏体验怎样主要看个人，自己玩了才知道好不好，对于新人想要入坑的，我不发表任何意见。<br />6.这是我这一个月的体验，如果带有片面性，勿喷。（不认同我的观点的可以走了，别在底下评论，我想清静清静，谢谢配合😘😘）,3,2025-03-31 01:56,小米24090RA29C
574022476,恒念,5,主线剧情感情线有点少，但是别的恋爱感还是较强的，四个男主互相是朋友都是挺新颖，总而言之，喜欢就好՞˶･֊･˶՞,,2025-03-30 23:41,Vivo V2059A
355198691,User355198691,3,先给个3星，自适应做不好,,2025-03-30 21:30,Vivo IQOO Neo9
647535966,最爱格蕾修,5,em...玩这么多米哈游的游戏第一次给评价，先说一下我本人是学生党，多坑，但是未定是我见过的新手里较为友好的，也不是说其他的不友好，只是我更适应他这种吧。相信玩乙游的多多少少听未定的端水能力，确实是这样该好的好，差的也不差。角色特点鲜明，主控的情商真的很好！没有傻白甜女主！在一些案件里，该反驳反驳，不会因为对面是帅帅的男主而手下留情，很对自己的辩护者负责。虽然刚入坑，但是米哈游的抽卡没让我失望！第一次十连双金！比较建议学生党入，因为他目前并没有什么比较氪的地方，周边下个米游社就好了，虽然到货慢，但是好在工艺好啊<br />💘恋爱感：<br />直接满分怕米哈游骄傲扣一分<br />💎资源获取：<br />em....没什么瓶颈<br />☄️成长体验：<br />唯一不足的点，可能就是对于只想获取资源的姐妹来说过主线有点慢（反正我是为了找线索，一字一句看完了的）赶时间的话，可能就不太得<br />反正不崩卡，端水，轻松恋爱，顺便考个律师证，都没问题,5,2025-03-01 01:58,Vivo V1836A
58860682,呜呜又薯了,3,米哈游，你想干啥😄给我号干成新号了？,,2025-03-30 00:43,vivo Y200i
602793047,mebujeooo,1,你丫的 未腚你想钱想疯了吧,,2025-03-29 20:22,未提供
537934766,发家致富,5,今年是玩的第三年了，从最开始的喜欢夏彦，到现在依旧最喜欢夏彦，中间也有卸载过几次，但都在几天后又下回来了，主要是因为日常任务真的很轻松，大活可能会做久一点，但小游戏还是挺好玩的，玩家也很友好，以后也会继续玩下去。希望可以多出日常陪伴的功能。,,2025-03-28 22:24,小米 Redmi Note 9 Pro 5G
449591273,淼淼,5,我是很喜欢的推荐,,2025-03-28 19:34,Honor Play 40 5G
3140148,正在接受治疗,2,恭喜你抽到差评卡，加油叠满5星好评哦。<br />好好的周年庆搞成这个样子，真有你的啊资本家。<br />——————<br />25.03.19<br />才发现原来当初退坑时还特地来给了1星啊。<br />我又回来了，依然大保底，我又退下了，还在玩没跑。<br />未定卡面太稳定，感情循序渐进，单看剧情，依旧是我的快乐老家。<br />没有什么硬要抽的卡，重要设定主线，单人线都有说明，这点非常好，至少不会让我成为☁️。<br />单推资源也很好攒，虽然我是all推……<br />左然配音问题各位律师小姐应该都已经反应了，马哈鱼你看着办哈😄。<br />每次活动的小游戏我都很喜欢，除了故城的小车和大富翁。<br />然后话又说回来，为什么次次大保底？马哈鱼！looking my eyes！！！tell me！why baby why！<br />——————<br />25.03.28<br />又来了又来了是吧，搞个高贵的MR卡，红豆又吃多了？<br />上次就是因为SSS卡退坑，这次回坑给你好脸了是吧。<br />为SSR氪200多我认了，一张MR搞这个价？还是纯语音卡，有这个钱我干什么不好。<br />还有那个甜心系统，没有任务我点都不想点，衣服还要用晶片买，我宁愿留着抽卡，沙龙虽然也废但是好看多了，还能看小人……<br />越改越差，真是没意思。,1,2023-07-18 14:21,未提供
498741884,Yiiii,2,我们未定是这个👍，全年无崩卡，一心只搞纯爱，单人卡池。只是一直保底呵呵，生煎包过来吃我两掌<br />二编：去年还夸你呢，今年就开始犯贱，吃相不要太难看，一张mr最少要160，还要肝满三个月。你是借了高利贷还是什么，想钱想疯了。客服改口也是快啊，本来是说能免费拿，周期长一点也没事。后面又是只能充绮思啊，你这绮思有根毛啊别人会想买，有点看头的背景也改成了无人在意的娃衣。另外我是夏推我觉得夏彦360度无死角的帅，但这次大家都是西装正脸就别给其中任意一人搞特殊了吧,,2025-03-13 07:58,Honor X50 
605314585,你好,1,捂嘴最严重的游戏，你问为什么？因为我发了两次评价全被投诉了😅,3,2025-02-20 16:17,三星Galaxy Z Fold3 5G
16820035,顾怀词,3,左然，嘿嘿*:ஐ٩(๑´ᵕ`)۶ஐ:*<br />我就是贱的，狂吃谷，游戏退游了，结果吃谷依旧能花5k+的（  ）,44,2023-08-30 13:57,Honor 80
406722903,清醒夢,5,明明四个宝宝都很萌！这个生煎包你明年一定要去拜一下好吗好的,,2025-03-27 00:43,OPPO Reno10 Pro+ 5G
104658375,手机用户104658375,5,不管是剧情还是立绘美工都很OK，少看点代三党的言论，自己代入不进去就不让别人代入女主是吧？别太离谱，都不玩了还来秀智商，能不能离正常玩家远点？<br />😅还有好多吐槽主角立绘太难看，不是阿Sir，你自己代入不进去无差别踩其他玩家呢？<br />以及还有一些人，这就是你们说的美术不行？前两张是游戏里面插画截图，后一张是官方的生日贺图😁,7,2024-03-09 21:40,Honor Play 40 5G
318719742,流泪luca头,5,非常非常好！虽然有一些小瑕疵但是夏左莫陆真的好萌好萌,,2025-03-25 20:22,OPPO Reno10 5G
61156319,泠汀,5,2025年重新改分 把3分改回5分了<br />啥也不说了，什么时候把游戏做得更好了再来改分，什么时候能认真听取玩家意见了再改分，什么时候主线和个人线更新速度提上来了再改分<br />有幸参与三测的玩家回来补个分～<br />对游戏的建议和意见都在问卷里写了，写了超级多，这是我第一次那么认真写游戏评价<br />还有！希望能有个短信迎接一下参与过测试的玩家们啊！<br />最近广告这么多，是不是要公测了？我准备好了！<br />官方竟然回复我了！那我就再多写点儿评价吧。<br />1.女主性格很好，还有智商在线，会吐槽我很喜欢，请继续保持这样智商在线的女主！不要因为恋爱而变成傻白甜之类的<br />2.卡面画风不用说，都是非常精良的。而且sr动态卡面卡竟然有独特的背景音，这点真是十分惊喜<br />3.配音我觉得很合适啊，就是希望sr卡也能有语音，不用全语音，只要男主们有就行，嘿嘿嘿<br />4.剧情三测时还很少(4章)，不过铺垫应该很多了，期待以后的发展。<br />问题的话，我相信官方那边已经收集的差不多了，我就不说了，只有一个问题很重要，我想再提一下:<br />就是莫弈的人设。在这里我也不多赘述了，有很多大佬们的分析都很精彩也很到位，相信官方也都看见了<br />目前，这是我最期待的游戏了，相信公测时，可以给我们一个惊喜，最后感谢制作组给我们带来这么优秀的游戏，辛苦啦～,8,2020-06-26 13:57,未提供
63488059,若我诗织,5,很早之前大概两年多前开始玩的，那时候只玩过光夜这一款乙游，再接触到这款游戏时，感觉主线玩的好累，而且美术我很不喜欢，再加上抽卡实在是太非了，所以就玩了一两个晚上退游了，后面断断续续回归过两次，每次都是上线看一下就退了，有幸抽到了陆景和的第一张3s卡！我后面正式回游后看了剧情也是超级喜欢，但是那个时候其实也没有去看卡面剧情，每次来都是匆匆离开了。<br />直到去年12月中下旬我才正式回了游，其实还是因为没有游戏玩了，所以跑了回来（这时候早已经退游了光夜和刚退游深空）。我感觉其实美术真的进步很大，很多卡面都好好看，这也是留下我的一大原因。<br />玩到现在我感觉未定真的给我一种很不一样的感觉，就是那种很温馨很安心的感觉。有一张夏彦的卡，就是那个铲雪吃饺子那张，剧情是说我和他在回去的路上遇见了大雪封路，然后我和他一起帮助工作人员安抚群众和缓解状况，我本来觉得其实以我的性格我肯定会烦死，哪还有心情来帮助别人，但我这个想法一冒出来我就觉得这样或许也不对，因为如果说陪伴在我身边的是夏彦，他这么好的一个人我当然愿意去向他靠近。还有很多我觉得很好好甜蜜的剧情，有些时候看到了真的会热泪盈眶，未定文案还是太厉害了！<br />再加上未定是法律题材主线，本身就比较有意义，但是我时常觉得自己好蠢，这个真的是对不住了。但是有时候真的会给我一些震撼，就比如说，一个受害者在长期遭受迫害的时候一般很害怕施害者的报复，而害怕对施害者进行反抗，我记得有一个男主说（真的记不清是谁了，到底为什么我记性这么差），他说应该让施害者更加害怕如果我再次犯罪犯法会受到更加严重的惩罚（应该就是这么个意思哈）。我真的那一瞬间感觉到的是原来还有这个角度吗，这一刻我感觉真的好悲哀。<br />再就是我感觉未定真的是一个很和谐的家庭，我觉得不仅是男主们，我们玩家也一样都是一家人。我感觉好像没有什么各推之间的矛盾，没有什么玩家间骂来骂去的事情（也或许是我不关注？），我平时不怎么关注游戏之外的事情，但是某游我不关注也常常刷到各推之间骂来骂去的事情，好像环境有点不太好呢。<br />最后真的很喜欢未定，最喜欢小陆总，感觉言语总是匮乏，无法道出你的好，只希望你越来越好，我要玩一辈子未定事件簿！（当初退游真的很后悔，现在补卡想死，我真的知错了꒦ິ^꒦ິ）,16,2025-03-23 17:49,Vivo Pad Air
548339153,枯枯菌,5,未定我一开始就是奔着律政手游来的，加上四周年联动看到米家各大官号在下面评论（感动好有爱的一家人）啪的一下就来玩了，也没考虑乙女游戏，这也是我第一次玩乙女游戏。<br />我觉得主线真的超级好看，每一章节，每一案件都是环环相扣的，节奏我认为比较快，（但是它主线更新的有点慢-`д´-我要看主线！！！！男主卡似乎是一个男主一个月左右出一张）案子对于人性的讨论真的很棒，让我不自觉的去思考当事人的想法，因为是现实题材吧，有时面对改变不了的事会有种无奈感，但也更坚定地告诉咱走在这条公平正义道路的意义，玩这款游戏我真的学到了很多。主线恋爱感确实不多，四个男人是在同一个背景，一个团队里的。我觉得很可贵的是，我从开始对他们都不熟，到认识，到最后的信任，我们一起经历了许多许多事，我们是互相信任的伙伴。男人们大事团结一致，小事修罗场~(＾◇^)/。<br />我中间有事退了三个月没玩，大概四个月的时间把主线和dlc过完了，卡没几张，云了几张 ，个人线和在一起的卡面剧情真的有在好好解决情感和实际问题！<br />男主的卡面真的很好看！美术超级好，对比开服的卡进步好大的！<br />未定不肝，平时没啥事可以做，每天就把体力清完，有时有小活动就做一下，主线过完就已经开始养老了－O－<br />抽卡需要的晶片前期还好攒一点，但后面没事做就没什么地方可以掘点了，靠清每日任务和活动获取。<br />游戏外，各位游戏好不好玩，都要靠自己去试试看，社区言论少逛一些，对身心健康！我个人体验没有不适，希望大家玩得开心，如果不开心那咱就不要玩了，你自己！你自己的感受最重要！,4,2025-03-23 13:09,未提供
429181984,ggggg,5,我超喜欢的啊，卡面真的米爆了，推理剧情也很有感觉！o(≧v≦)o,1,2025-03-23 12:37,iPhone 6 Plus
438656676,diporzo,4,live2d真的好看，可惜没有特别吸引我的男主，只是没有属于我的恋爱类型啦，属于每年看到好看卡面都会回来玩玩的，感觉夏彦塑造的还是很用心的，但我比较吃莫弈这一挂，结果玩下来又感觉莫弈塑造的我不是很难get到点，遗憾……而且抽卡资源有点难攒啊，之前微微氪也感觉不是很好攒出资源，没什么继续氪的动力了就，剧情也不错，不过逆転裁判玩法哈哈……我选择玩switch……唯一扣一⭐只是因为mhy，求mhy解绑任天堂教程……,1,2025-03-23 02:34,Huawei Mate 60 Pro
566816635,查查,5,在官网下载的，来评价一下<br />剧情是律政题材，主线和男主们恋爱感不强，更多的是暧昧和氛围，主线剧情的每个案子都值得回味（不出新主线的时候就回看之前的案子😂）<br />有男主个人线，是和男主从相识到相恋到剧情，像是主线的番外（但其实时间线应该是一样的吧）<br />未定最好的一点就是和男主在一起都有明确的时间线，新人可以在米游社找相关攻略总结。但是未定没有朋友圈，也没有和男主聊天的功能（只有几个话题，聊完之后再也没触发过，可能之后节日会有，日常是不可以发消息的），给男主打电话需要额外买电话卡，打电话也需要看男主日程表，男主可能会不接电话，电话语音也好久没更新了（语音挺甜的）（抽到ssr卡会有视频电话）所以说如果比较在意这些的玩家可以不用入坑了，四年了未定没有这个打算。<br />未定活动排期很稳定，每个男主的生日后各有一次大活，全年四次大活，男主生日分别分布在春夏秋冬（奇怪的端水），平时就是男主单人池，未定没有混池，之前有过两个ssr的混池。<br />未定的资源新人的话还好，主线、试炼等等都能拿到晶片，但是得做好抽卡规划，虽然未定是单人池，但是未定一百抽硬保底，我已经好几次第一百抽才出新卡了呜呜呜呜呜呜。所以如果是月卡且单推，不下复刻池，男人的每一张新卡都能抽出来（），如果是零氪单推可能会少几张卡，如果是ALL推，玩未定比较难受😭毕竟得下四个池子。<br />未定是四年“老”游戏了，复刻活动肯定多，好多老玩家指望着复刻活动完成自己的五年计划（比如我），新玩家刚入坑不建议下复刻池，抽新不抽旧，想看卡面剧情可以去B站上搜一搜，而且未定卡面战力没有强要求，所以哪张卡都可以养，做好抽卡规划比较重要<br />未定卡池继承也比较好，但是我也说不清，所以还是推荐去米游社搜一下相关攻略，要注意的是卡池会有陪跑卡，如果陪跑卡没有，歪陪跑卡会打断次数，重新计算一百抽，如果有陪跑卡，是不打断保底次数的，而未定的大活卡池即使没有陪跑卡，抽出陪跑卡也不打断次数。（具体的大家还是去搜索攻略吧😭<br />未定大活福利超级棒，我一般给大活留五十抽，做活动还有邮箱送的加起来就差不多够抽到一张卡了，很爽。<br />未定卡面也在一直进步，至少2024年对我来说是一个没有崩卡的年份，美术一直在进步，各种画风都有在尝试，文案也比之前好非常多，是温馨日常的神，比如最近左然卡里关于噩梦的讨论让我心暖暖的。<br />未定制作组也有在听玩家声音（我觉得是玩家和制作组双向奔赴），比如春节大活在社区里有很多讨论，大家想要nxx团建，想要像红尘龙息这样的有分支有剧情的大活，玩家就很理性的去游戏内找客服提建议，氪佬找专属客服提建议，然后制作组在问卷中也有将大活剧情问题专门做成问题让大家选择，我觉得非常好，玩家好，制作组好。<br />喜欢未定的一切,12,2025-03-21 23:24,Vivo V2072A
388763359,颙.,3,卡面越来越好看了，但是新手期过了资源开始难攒噜，主线还老卡住，我现在也没弄明白那个出卡顺序是怎样的，为啥需要的属性老最后出。。。每天上线也没啥可干的，做每日任务倒是特别快。感觉玩成抽卡模拟器了，但是没动力上线就没资源抽。。。srds没有特别心水的男主我的问题  有点卡我手机的问题  好吧还是再见吧⊙﹏⊙,,2025-03-22 04:05,Vivo V2131A
445008855,.Halo、,5,很喜欢玩，剧情有意思，四位男主塑造的都特别好，除了资源有点难攒，其他都很好,,2025-03-21 23:57,未提供
538899683,Charlotte,4,卡面和剧情都很好，玩法可以再创新加强一下。,,2025-03-21 00:49,华为 MatePad 11
563956360,xiexie,5,2023.11初入坑，总结一下：<br />1.游戏玩法易理解，操作简单，后续该打的任务打完了只需要日登清日常的话两三分钟就可以下线<br />2. all推的平民党外加晚入坑的比较难受，未定运营了四年多，出的卡也是比较多，all推想补卡除非钞能力，不然会玩的很难受。对单推人来说非常好，只要不乱爬墙，也不纠结于补之前的卡，抽新不抽旧的话，再氪个小月卡，会在未定爽死（具体看个人情况而定，总体来说单推爽玩，all推难受）<br />3.官方基本上是不作妖，人机式运营官方，而且未定端水很平，各推之间几乎不会吵架，大家都是和谐有爱的一家人( ง `ω´ )۶<br />4.关于未定的抽卡机制：对单推人来说特别好，现在也不会再出那种双人混池了，保底100，具体看欧非，欧的话前一两抽就能出，非的话可能要100吃满，大活的个人池抽歪了也不会打断保底<br />5.未定周边特别特别好看，你永远不知道他会自己研究出什么工艺，切记不要轻易相信未定的谷子宣传图，众所周知mhy不会拍谷（）谷子第一次贩售之后还有返场的机会，但要警惕一些好看的谷二次返场会有hn洗劫一空（嗯，就指的最近某些牛牛），所以有喜欢的有条件一定要第一次拿下<br />6.律政题材类，我很喜欢，很喜欢这种非魔幻题材的内容，更现实更贴近日常生活<br />7.美术我就不用多说了，伟大生煎包yyds，除了新手卡池里的几张开服卡，其余的基本都完美。。。<br />先写这么多吧www,7,2025-03-20 14:46,Huawei P60 Pro
408100645,丑角,5,蛮喜欢未定的，虽然社区有点乱，但是游戏本身挺好。<br />很少崩卡，画风稳定好看。<br />男主女主设计的都很好。尤其是蔷薇姐，漂亮的绿眼睛，发型别致，事业系帅气女人我超爱（叠甲：不是过激女主党，从来没觉得代入玩家不配过，只是单纯喜欢蔷薇）。男主也都很好，我亲友是代梦一体机。<br />恋爱感强，日常的剧情很温馨，看得心里暖暖的。<br />没氪过金，玩起来还好，没有很困难。资源获取不用太担心。<br />个人习惯静音玩游戏，所以不知道音乐怎么样。<br />总之推荐入坑，要是怕吵架就单机玩不混社区。,9,2025-03-20 10:31,未提供
684534197,季望舒,5,"画风稳定,男主辨识度很高,抽卡资源获取对佛系党来说感觉是足够的,但是如果你每个池子都下的话，就不能肯定了",,2025-03-18 21:39,未提供
36754229,FSSN,5,喜欢喜欢喜欢左然🥰不知道这个游戏时长从哪统计的，但是左然陪伴我快五年啦，今后也会一直一直在一起！,1,2025-03-18 00:37,未提供
72519325,小笼包orange,3,第一款乙游，四周年刚入坑，先说缺点：100抽大保底能不能改改？！180晶片一抽，要攒18000晶片你知道多难吗？资源获取途径太少了吧！太难攒了！如果晶片没攒够要拿卡基本只能氪，而且出卡的活动出的也比较频繁，0氪微氪基本要舍弃几次活动才能出来个保底……抽卡这方面真不如隔壁恋与深空，我入坑还比未定晚，但是我也已经有6.7张五星卡了，反观未定，可能我比较非吧，玩了一个多月也只有两张ssr，其中一张还是新手池，100抽根本让人没有抽的动力，深空那边40.50抽基本都能有张卡，让人有动力玩。<br />歪卡破防了，不是，你双ssr卡池什么意思？抽到陪跑卡打断保底是吧？这么算下来要拿新卡非的话得200抽？！你咋不去抢呢？复刻和新池是无缝衔接的，0氪和月卡党体检很差，绝对要有所取舍，抽复刻就可能拿不到新卡。别tm说单推福利游戏了，那是建立在你至少欧了一个卡池或者有一定的晶片积累！特别是你卡关战力不足的时候，拿点晶片难如登天！拿我最近抽的卡来说，我左推（被迫由all变为单推😄）3月初古婚复刻，我有15000多晶片，结果大保底，抽光了，然后呢？复刻去年mr复刻，忍着没抽，想等4月左然生日，然后呢？出了左然新卡双ssr卡池，tmd!然后又大保底还歪了陪跑冲浪卡……我只有6000多晶片，硬生生氪出了大保底……真的，彻底失望，200抽保底，亏你想的出来！<br />优点：剧情，美术都做得不错，就是主线太难打了。晶片获取途径太少，狗市抽卡机制，但文案确实不错，我很喜欢这种温馨日常的感觉。,49,2024-09-25 01:09,Honor 90 Pro
126445648,俞柏.,4,也玩了好久了，总体下来感觉还行吧是坚持玩最久的乙游，但是官方偶尔有些骚操作。。。但是卡面还是很喜欢的👍（代入党很喜欢一些双人图），呃呃但是能不能不要老是给我歪卡啊😭,2,2022-03-25 19:58,未提供
587547020,蘑菇,5,伟大生煎包别歪卡玩一辈子,,2025-03-16 21:15,未提供
