用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
642498815,（，；。）,5,画面真的顶，动作设计也很棒，剧情杠杠的，官方也很听取玩家的意见，就是手机有点带不动，玩的时候超级发烫，但是电脑又玩不来😭😭😭😭,,2025-03-27 15:22,Huawei Mate 60 Pro
7506662,图零零落落,5,n年前的差评，现在已经是忠实库狗了😎,7,2025-03-27 01:43,一加手机Ace 5 Pro
700715365,晨曦,3,越来越差，不配叫动作游戏了。现在出的s全是双大招走流程。你不走流程怪都打不死,5,2025-03-27 01:17,Vivo X200 Pro Mini
641267394,在下癌奔,5,🥊打击感：<br />玩起来就两字:贼爽<br />战双的游戏设备要求也不会很高，我这设备都能正常运行<br />总之非常推荐,,2025-03-26 21:09,Huawei MatePad 10.4
508251528,陈笑,2,现在玩着挺恶心的六千的战力打不过5500的，一下子就一套连招秒了,,2025-03-26 20:39,iQOO Neo5 SE
377680252,￡星萤,1,能不能把原来的机体名称改回来? S级机体a级机体那种的，你这新更新的什么东西拓式坨屎，那么难分辨，我这战双老玩家难受了，你这一更，给我气笑了,3,2025-03-26 01:04,Realme真我GT Neo2T
708329371,略略略,1,会做弹反么，不会不要做还不好,,2025-03-26 00:15,Nubia NX789J
34000706,天道总司,3,除了不好玩没啥缺点了😂,1,2025-03-25 22:46,未提供
414643596,哦比土,5,伊什梅尔版本入坑，剧情越看越上头，在莉莉丝版本就做完了全部剧情，剧情真心不错，零氪角色养成压力有点大,1,2025-03-12 17:40,未提供
22973039,——,4,差不多也就这个分吧，这游戏问题其实也有不少<br />比如主线还有以前的一些支线做的非常痛苦。<br />库洛喜欢各种关卡塞一些逆天解谜这个先不提<br />但是你主线支线之类的锁角色，给的角色特别刮痧，就算无限回血，但是你一把打上快10分钟我手玩的累死了😡,1,2025-03-25 19:24,未提供
702258903,霖枼,2,战双哪里都好就是不好玩。<br />建议战双周边部好好学一学鸣潮。<br />五年多的陪伴，感谢他给了我很多性格鲜明的角色，令人震撼的群像剧情，以及让人沉浸的音乐（尤其是女声吟唱！！！<br />一个热门“霸凌”冷门的游戏，常羽和苏菲亚表示非常正确。<br />但是毕竟，kl赚钱嘛，不丢人呢。<br />仍在等万事的特效皮，或许含英姐姐第四个特效皮出了，莉莉丝第二个特效皮出了，万事仍然还只有一个非特效伴生吧。<br />我们开服元老神威的新机体饼又要画多久呢？下半年还是明年？不知道呢。<br />哪天万事有个好看的特效皮，让我非常非常满意，再改评分吧哈哈……<br />🧝🏻‍♀️角色人设：<br />超好——,2,2025-02-18 21:50,未提供
445378773,布诺玫斯,5,五星给角色和剧情<br />战斗玩法方面……唉，逐渐成为播片手游，曾经的ARPG一去不复返<br />那个…我都给五星了赶快优化一下你的那什么专家概念拓式极机的标，根本分不清是sss还是s+了,2,2025-03-25 11:00, iQOO 11 Pro
643615531,律,4,逆天库洛快把角色的S等级改回来，我受不了啦。,3,2025-03-25 00:09,Vivo V2282A
345371774,Anonmey,5,为数不多的特效非常完美的游戏,,2025-03-24 23:41,Vivo V2417A
539799710,。,1,据点太好玩了，给个好评,4,2025-03-24 22:08,未提供
528531206,梦梦nayo,2,25.3：那我缺的这个暗甲这块，谁给我补啊？没想到我去年还夸过莉莉丝…正式服莉莉丝简直一拓式啊我看<br />24.10：I am the strom is approaching！！！已变成双批，莉莉丝这样的可肝多来点，还有我最爱的邦比又有皮肤，暂时性的把评分改高些，罗兰新机体和涂装明年还会有吗我好急（顺便，没标时间的段落都是我去年8月写的东西了，大伙别再跨时空出警我了，有错指出来我看见后会改）<br />缺游戏完全可以尝试玩，但双目前状态有点上不去下不来卡在一个很尴尬的位置，谨慎不推荐入坑<br />24.9：牛魔的，罗兰厨两年没等来新涂装新机体，先等到死讯了，库洛我恨你！乐事联动升格者团建不带罗兰我都忍了，我会一直视监你的！<br />先来点优化建议：<br />①内存太大，接近30G了还在新增内容，分明完全可以缩减但一直不做，例如：自选删增语音包、剧情章节，已经有三份语音的情况下加了英配但我完全不用纯占内存，市面上不能选语音包的热门二游已经没几个了<br />②把成就都放进引导流程里好吗，好几次没拿到成就重开找攻略，我只是想看剧情<br />③宿舍任务再把代工改掉就ok<br />④ui继续改进，尤其是抽卡界面，改回原来的也好换新也罢，现在这个完全不行！除此之外还有活动入口，把我做完的直接从主页右上角移除并且放在版本活动合集的最后面，A角色碎片关也重新排序把sss+放最后<br />⑦赛利卡补习班里有未完成黑卡关进行提醒，每个版本都往里增关卡却没有提示，我记性差我要红点<br />暂时想到这么多，有其他的我再往里加<br />山壁库洛真的烂：<br />不算正经建议纯吐槽就在下面分段说了<br />平衡性真的好烂，机体一个一个的爆，自己厨的角色机体都爆了也没新机体，活动都是属性队轮换打架坐牢一点意思没有<br />你的联动周边为什么要盲盒？只想赚氪佬的米是吧，最冤种的就是在一堆不喜欢的角色里抽喜欢角色的东西，真的恶心啊<br />平时屁都不放一个，删除语音包到底怎么你了？说一句“在做了”会公司爆炸吗？<br />三头犬的曲子又是依托，被薇拉的单人曲爆完了，我以为多牛呢发那么多动态宣传<br />我还是愿意继续玩：<br />男人真的好，感觉国乙剧情不如你游，我就围着罗兰转，书也不读了，班也不上了，自己的朋友一个也不联系了，喜欢做的事干脆全放弃了，就盯着那些细节逐字逐句分析他的话解剖他的心情，再揣测几百遍他爱不爱我<br />诺安剧情真的好棒，枯朽为灯真的把底层难民生活的阴暗和压迫展示得淋漓尽致，之后的主线半年有一次是这个水平都行<br />给的资源也还可以了，一个月有20多抽还有新角色100%<br />最后说点东西：<br />是改了的全新版（23.8新改），因为想好好说一下双的优缺点和改进期待，我目前对双还是有点爱在里面的，哪怕你社区抄袭直接踩在我的雷区上了也还没舍得删，别恶心玩家多做点有用的东西吧,163,2023-05-04 19:03,未提供
1517021,虚荣,1,改的什么东西 一坨四 极四也太难听了吧，大佬我能看看你的极机吗，你这改的也太难听了 改回原来的或者加个小开关不行吗，你这样搞又得跑一堆人,5,2025-03-21 19:10,Vivo X90
488042840,嘿嘿,5,更是好玩到不行,,2025-03-24 12:33,未提供
121331661,Sunburstจุ๊บ,3,角色10⭐，立绘建模10⭐，打击感10⭐，动作特效10⭐，音乐10⭐，剧情10⭐，给10⭐是因为超预期！坨屎扣7⭐，最后得分3⭐😡😡,1,2025-03-24 11:22,小米24129RT7CC
370933728,ou,5,没话说十分推荐,,2025-03-24 10:38,Honor 90
51904663,尼德霍格,4,什么时候才出鬼泣联动啊，都放消息好几个月了也没个更新😅😅😅,,2025-03-24 07:51,Nubia NX679J
491397494,叶子,5,就是获得材料太慢。还有升级材料,,2025-03-24 02:48,Vivo IQOO Neo10
323740791,不愧是你,4,希望战双不要压得我喘不过气。。。4s曲直接干后面全是乱套（  玩崩三少角色我无所谓，战双我是太喜欢了（着解释跟新机表一样）,,2025-03-23 20:44,HONOR AMM-AN00
323740791,不愧是你,4,希望战双不要压得我喘不过气。。。4s曲直接干后面全是乱套（  玩崩三少角色我无所谓，战双我是太喜欢了（着解释跟新机表一样）,,2025-03-23 20:44,HONOR AMM-AN00
706353976,小小,3,玩的内容太少，福利太少,,2025-03-23 18:40,Vivo Y300
441919680,青螺,4,刚入坑，想拿表情包卡在第六关第一个boss那个莎士比亚那里卡了两个小时，我真服了,,2025-03-23 15:27,OPPO A55 5G
584083530,窝里藏云,3,刚刚做到湮灭残昼的剧情，刚开始的那段对重伤人员的笔记记录绝了。在异合生物肆虐的地球，失去了空中花园的支援，指挥官昏迷不醒。作为一个医疗人员，只能尽己所能救治伤员。人性的卑劣，对生存的渴望，还有那灾难中仅有的温存。<br />悲欢同至，其一在与你同桌共餐，另一个则正睡在你的床上。<br />—————————————————————<br />25年3月23日<br />你改了个什么！我问你你改了个什么！<br />我那么清晰明了的S，SS，SSS你改成什么了！<br />零式，拓式，你听听好听吗？图标又小，根本没有之前的好辨别，还巨丑。差评！,4,2024-06-15 00:01,Redmi K60
445730649,无,5,战双帕弥什是我玩过最好玩的游戏,1,2025-03-23 12:33,未提供
502031173,懒惰的不良,5,牛逼,,2025-03-22 17:28,Vivo IQOO Neo9S Pro
448766506,孤独,3,玩法，PVE，联机副本真的可以创新点了，玩法太单一，这么帅的技能特效，有点英雄无用武之地。,2,2025-03-23 09:55,Realme真我GT Neo6
25266166,舰娘们的提督,2,改名就改名，改成一坨屎是啥恶心人的东西？不会起名你改成一二三四五，甲乙丙丁戊，不会吗？<br />人物属性出错了不是最差的，还可以忍忍，起码没有像别人家那样主线剧情拉胯的没法看，新版本主推“小男孩”。<br />XP抽卡，无所畏惧，只要摆烂，爱咋咋地。<br />我玩游戏不是游戏玩我，想逼氪？我可以选择换一个。,55,2020-07-14 07:16,OPPO K12 5G
564361391,斗李,5,想问一下应用商店里下的和在其他渠道下的游戏数据互通吗？,,2025-03-23 07:18,小米23090RA98C
113855966,不得了文艺范庭哥,2,现在哪个队最弱不知道么，还在加强火队，暗队还得继续坐牢，要是做成暗装甲电束效应多好，果然火队是个试验田，最早成型也最早迭代，怕不是三代机都没普及完火队就该四代机了<br />其实冷静分析一波，战双目前的福利除了周年庆春节俩版本挺不错以外，平常的版本福利也就是一般偏上的水平了，唯一的优势在于大部分版本都是按照a和s交替的，缓解了抽卡压力使得福利够用，以前是利好零氪玩家，现在是越来越偏向中微氪玩家，零氪体验逐渐在下降<br />估计是夏活要有大动作，所以提前给自己搞成逆风局，众所周知kl最会打逆风局,19,2024-10-26 23:14,iQOO 9
410737134,涵堡王,1,"打算什么时候修效应界面卡死问题？<br />这次来就让你做个选择题，要么给玩家看了几年的a,s等阶改回来，要么就抱着你那零式一起看着一群老玩家退游吧😅",3,2025-03-22 04:22,IQOO Neo6
330274281,伍仕贤,1,目前勋阶一百五，号是b服<br />战双这几个版本就是一拓式，我这个零永远比不上大佬的极机，从火露开始，到洁塔薇版本，我想唯一能让大多数人都满意的就是七十（遥行循星）版本了，从lls开始说，都是送的，万事什么水平，回音什么水平，艾拉什么水平，甚至不如老机子，还有曲的霓裳皮，建模纯一坨，再说之前the赛的技能机制，我嘞个爆血啊，你游逆天新策划要不要看看战区或者囚笼里有一项评分标准是什么，还有强度问题，还搁这补强火队呢?暗队成什么了?一整个暗队里就一个三代机还是增幅，闹呢?你要是想让增幅当c那还要进攻干嘛，再者说了新手他有那个能力去养增幅吗，养了增幅之后新的装甲或输出出了以后肯定被爆，那投入的资源可是收不回来的，尤其是lls不论是手感，机制都是一拓式，所以我就是对薇拉是火增幅不满，逆天策划，逆天库洛，可真把玩家当人看啊😅,,2025-03-23 02:27,未提供
32480733,soo,2,一段时间没玩，登录告诉我账号被保护性冻结，前往公众号处理，连个链接都没有。,2,2025-03-23 02:02,小米Xiaomi 12S
674820865,呦呦鹿鸣,5,有一说一，体验还是不错的，角色啊什么的，都很好看，新年活动一个星期就七实雷队了，开荒不成问题，至于其他的，还好资源获取也蛮多渠道的，0氪也可以玩的蛮舒服，总的来说，蛮推荐的。,,2025-02-25 16:22,Huawei Nova 9 Pro
412653805,哦耶,5,战双什么都好就是不好玩😃😃但我还是很喜欢的，不过可玩性是真的一般,,2025-03-23 00:51,未提供
602709874,蜘蛛,5,大佬，能不能矿区借一下你的极机？<br />为什么我的战区打不了高分，就因为我是零吗？,2,2025-03-23 00:04,华为P20 Pro
527669246,九点,5,才玩一周，大部分游戏时间都花在了上面，福利很好，现在黑卡有1.5w张了，打击感也很强，剧情也很好，建模也很好，就比如洁塔薇那种很活泼可爱，有一点就是练习连招的是后，能弄一个“重新开始”这种系统，连招忘了，还得退出重进，很麻烦，,,2025-03-22 23:48,未提供
504743805,墨访谈,1,你的活动   是能拿满的嘛  完你嘛   手残不推荐,,2025-03-22 23:46,未提供
334468106,User334468106,5,机甲少女不会受伤吗？有点意思哈,,2025-03-22 21:07,Vivo IQOO Neo9
57829139,『心＆冷』,1,我真草了今天上线发现我TM肝了半天的号给老子直接重置了直接吞号是几个意思？？？？,,2025-03-22 20:37,Vivo IQOO Z9 Turbo
639872764,皮蛋solo粥,5,真的很戳我xp，但是我太菜了不会玩打不过,,2025-03-22 19:38,Vivo IQOO Neo8
47942628,昵称六个字,1,你在干什么，完全不知道A，S，SS，SSS，SSS+的区别了，为啥你要改，别的游戏都没有改，你改什么，combo改了就算了。你牛魔的。我看你是顺风多了，想来点逆风了。我真后悔给你充钱。你这个改动发到网上去，会成为多少人，多少游戏的笑柄。抽这么多就是为了让角色有极致机器，抽不满就是拓式嘛😂,7,2025-03-22 00:43,未提供
709213064,逍遥子,5,💃🏻立绘建模：<br />帅的帅，美的美,,2025-03-22 18:54,未提供
