用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
17453153,一抹V浅音,3,兜兜转转大学毕业后又回来继续玩这个了，市面上80%的arpg二游都玩了一遍还是喜欢休伯利安，看见了自己19年写的评价，没想到一边骂一边还是接着玩了下去。<br />回坑一年其实明显感觉得到从第二部到现在这一年时间游戏的表现是变好了的，第二部ui诟病的不顺眼其实我觉得看习惯了也还行，第二部的剧情有点慢热，不知道目前马上要更新第八章，火星人的故事其实并没有脱离第一部的框架（我自己认为第一部琪亚娜的故事的结束其实挺好的，毕业后大家也要继续面对新的生活新的挑战，不能总是活在过去）。<br />至于最诟病的星之环系统，其实我常年红莲升降机的体验还好，毕竟抽卡成本实打实的比第一部的时候降低了，最难部分是pvp，新手入坑的体验绝对是比以前第一部中后期入坑/回归体验要好的多的（目前来看影队和共鸣队是最好凑的）加上现在确实玩家少了，苦三以下大家都挺养老的。<br />问题还是有，新环不出初始a导致如果想玩最新的天渊这个星之环的角色是必须要抽齐对应的的3个s角色的，不知道后面有没有机会给新人补一个a级影队角色和a级天渊角色<br />分割线—————<br />1星给美工1星给剧情（虽然吃书严重）1星给老婆们。<br />我只能说鬼才策划，为了卖新角色变相打压老角色？刚开始国服深渊，贴吧无数大佬常识各种阵容装备搭配刷层，现在呢，只要你充钱，什么做不到，阵容装备同质化严重。嘛无所谓了，PC上dnf不也是这样还年年都要黄，你这活动奖励简直没眼看了，大伟哥我求求你把隔壁崩2的策划拉几个过来吧,37,2025-03-19 00:43,Vivo IQOO Neo9
9306657,肌肉小灰灰,2,好似懒得喷😅,6,2025-03-19 00:23,小米Xiaomi 14
591387382,❁阳光暖我心❁,1,游戏不行，没玩过的号被封了十年，客服还不能申诉，这游戏真的是早点凉吧，没得说,3,2025-03-18 18:14,小米Mi 10
65115990,User65115990,1,是哪个游戏的圣遗物(圣痕)要通过抽卡获得呢？好难猜哦,2,2025-03-18 13:40,Moto G51
2200332,最初的落幕,1,猎天使魔男。,6,2021-07-30 04:38,未提供
707860570,张柴绍,5,太好了，不是托。就是需要肝一点。,,2025-03-17 18:20,红米 K40S
405448147,安玖?,5,这里是国服对吧兄弟们？,,2025-03-17 02:38,华为 荣耀畅玩20 5G
339583331,拿瓦,1,我的账号数据呢？,,2025-03-16 09:28,iQOO Neo 5
638901458,Lixye,5,建模挺好看的,1,2025-03-15 18:33,Honor Play 5T Pro
22973039,——,3,养老挺好的……反正天气都是定制的，没有对应的角色也不用凹分，等着掉就是了😋,3,2025-03-15 15:17,未提供
386509970,乐乐子,4,唉，我是2017就入的，看到蹦三从之前能让我一玩一下午到现在打完本就下也是挺可惜的……老角色像爱莉，阿波尼亚之类的，特别是我们牢丽，已经要加强只能出新武器，圣痕叠，要么就是直接吃灰……真的挺难过的😓还有那个ui，真的难评，为什么不听玩家的呢……之前琪亚娜的动作都能改为什么要换ui呢？蹦现在只能卖情怀，卖女同了，到底要干吗😋😋,,2025-03-15 14:29,未提供
639629655,SoloHaHa,2,抽卡概率感人，玩着心累😅,6,2025-03-15 12:34,OPPO Find X8
673592493,秽土转生的鼬神,3,不是，占40GB的内存？,2,2025-03-14 22:11,Vivo V2106A
553742868,今朝,5,包好丸的！！！剧情甜美，轻松快乐，阳光！无刀！,,2025-03-14 18:11,荣耀 50 SE
461169899,月海萤火,4,老咸鱼<br />角色复刻频率快。<br />🔪🔪🔪<br />画面音乐：👍<br />平衡性：新角色就是强，送老角色？去仓库吃灰吧。<br />立绘建模：好看爱看多看<br />角色人设：反正我觉得二部角色没一部角色塑造的好<br />运营服务：一坨，爆老角色金币，又想留新玩家。新玩家福利好起来了，送角色，给新玩家送的角色都是老东西。抽新角色，这游戏又不是一个角色就能爆杀深渊，新玩家运气又不是一直好,13,2024-11-30 16:22,小米24129RT7CC
65758484,想成为蓝桉,5,第25章太甜了，甜的我都哭了,,2025-03-13 23:56,未提供
638915117,燃烧凤凰,5,虚假宣传一点也不美好过几天剧情角色死的都差不多了,,2025-03-13 14:35,Vivo V2054A
519566149,。。。。。。。,5,老玩家也是回归了,,2025-03-13 02:39,Vivo IQOO 12
46586427,路人,5,游戏，我只玩崩坏3。 崩坏3是所有手游游戏玩家公认最好最良心爆率最高不氪金也能当大佬的游戏。 也是手游玩家公认的手游届最佳巅峰之作，没有什么游戏能让我拒绝玩崩坏3，也没有什么理由要我放弃不玩崩坏3，如果有那就是崩坏3停服，但不会影响对崩坏3的认可，崩坏3🐮🍺，我爱崩坏3。,2,2025-03-11 09:44,Honor X40 GT
704841610,水青.g,1,6的，现在是没东西了嘛？玩家都到处ky搞代餐了呢，无家可归了呢,2,2025-03-10 11:06,Vivo S19
61271604,不语。,1,把联机模式加回来！！！！！,5,2025-03-09 17:36,iPhone 15 Pro
578097560,最甜的糖果。,5,崩坏三非常的好玩，积极阳光向上。,,2025-03-09 13:37,Vivo V2054A
667079242,日月,4,玩了几天因为没内存了，所以只好卸载了，开局一把时间出死生之律者很好了,,2025-03-09 13:23,Huawei P50E
563918199,王皓宇,5,很不错，剧情好，人设好，塑造牛逼，建模也可以。超爱玩。,,2025-03-09 11:15,OPPO PFTM10
355802077,弥风,4,空闲时间不多的人不建议玩这游戏，太肝了，玩大半天啥也没弄到，抽卡也是真吐血,,2025-03-09 01:22,iPhone 11
646137253,二次元百合骑士团团长,4,这四分，是给故事剧情，崩坏三的大家们，给琪宝，爱莉的，本来想打五分的，但崩坏三这个游戏很难评，运营和手感也很难评，还有就是不把姬子阿姐和爱莉复活（其实如果真的复活了，我反而觉得这个故事没有那么有意义），我TM就给你打四分，崩坏三的大家都是一群很好很好的人⊙▽⊙这个世界并不美好，这个故事可能也并不美好，但是有这么一群超好的笨蛋们\^O^/为世界上所有美好而战，正如同我相信祂们一样，就算并不能把世界变成所期望的样子，但我仍然相信，悲剧并非终结，而是希望的起始。我爱她们，也爱她们所爱的一切，我们从来都不是参与者，而是这个故事的见证者，我想我能见证这个带有悲伤，欢乐，开心，希望，成长，痛苦，绝望，坚定，勇敢，等很多复杂情感的故事，真的是一件非常非常幸运的事情！崩坏系列的精神内核，本就是宣传着，健康积极，阳光向上，虽然本身并不如此，但却让我感受到了美好，总能感受到祂们的悲欢离合，让我为此热泪盈眶，见证祂们的成长的欣慰感，为此感到开心(ง•̀_•́)ง因他们的成熟感到高兴而又心痛，成长就必须要有人牺牲吗？成熟就是变得不爱说话吗？看到炎律的时候，我心中是高兴惊喜的，同时带着悲伤，看着琪宝那双坚定而又悲伤的眼睛时，我是满满的心痛，到底是经历了多少的绝望？才会让那么一个阳光开朗单纯的女孩子，变得不爱说话冷静成熟，虽然琪宝以前也不算莽撞，但从未如此，陌生。我很开心，她获得了成长，但是我仍旧希望她做回那个天真可爱的草履虫啊！不希望她独自一个人承担这么多她！你不是一个人在战斗啊！琪宝，你是骑士大人，更是公主殿下！还有早点回家呀喂！琪宝！（我已经好久没有看到御三家团聚了）<br />我，休伯利安号舰长，在此向崩坏三的各位致以最崇高的敬意！！！ ꒦ິ^꒦ິ ꒦ິ^꒦ິ<br />（还有我真的很喜欢琪宝(//∇//)请问谁能拒绝究极无敌巨TM可爱琪亚娜呢？\(//∇//)\<br />再多插一嘴哈，我站琪芽😍😆😊😊,2,2025-02-12 12:26,Honor 70
408026179,惊鸿,2,我是从2017年9月1日开始玩的，可以说见证了整个游戏的由盛转衰，最开始的时候这游戏9.7分，当年最强的白嫖角色是逆神女巫，也就是生物八重樱，这也是最火爆的能白嫖的角色，和氪金角色打的不相上下，当时深渊是30层，有炸弹能把上面的炸下来，还有药水隐身之类的玩意，记忆战场还没有sss级，直到女王降临开始，数值差距逐渐离谱起来，八重樱这种当时一档的角色，大招一套下来不如女王闭着眼睛开大的伤害，然后我就见证了一个个数值怪诞生，以前只有极限操作能打出的百万伤害，现在随便就能打出来，而官方也没想过平衡角色强度，对玩家态度完全是当空气，说实话，很失望，哪怕我现在角色已经很不错了，也没有特别想玩下去的感觉，而且，第二部和崩坏三有个屁的关系？那都不是一个游戏了，第一部和第二部都不是一个画风了，强行融合真的是好事吗,7,2025-03-08 06:07,Realme真我GT Neo6 SE
23964201,圣法神,5,曾经真的很优秀，只是不是怎么玩的人渐渐就少了。那些不知道陪伴过多少个日日夜夜的版本、角色、剧情和故事，再到现在的逐渐没落。虽说没落是所有游戏不可争辩的事实，但还是真的希望游戏可以安安稳稳的一直走下去。加油！,2,2025-03-07 01:37,华为CET-AL60
26065356,人美心善小花火,3,崩坏3也是10年的老游戏了，在手游里有开创性意义，也算是二游饭圈的起源吧，今年周年庆大伟哥给舰长们跪下磕一个吧，感谢舰长们还在玩崩坏3,5,2023-10-14 22:30,Vivo IQOO 13
6730606,七重孤,2,出的东西越来越繁杂，东西好多没什么耐心玩了,3,2025-03-06 09:50,Redmi Note 12 Turbo
607373275,tt15273,5,故事非常的感人，也是我玩过最好玩的游戏,2,2025-03-06 08:25,华为 nova 7 SE 5G
465515772,www小辞,1,里面角色好看也挺喜欢的，但是感觉好看过头了有点骚，台词好尬，听着起鸡皮疙瘩，,1,2025-03-06 00:50,Huawei nova 8 Pro
588248452,琪宝世界第一可爱,4,孩子们，没有比这大份更好吃的大份了，速速来吃吧,,2025-03-06 00:27,Vivo IQOO Neo9
681543880,。。。。。。,3,没吃过史的可以玩第五章，第五章像新手教学似的。😒,1,2025-03-04 17:58,Vivo V1934A
455720455,学生小新,2,剧情很好，第二部另谈，第二部越做越烂，连着十一个S吃相简直不要太难看，不知道怎么优化的，越优化越烂，原本华为登录界面变白也不怎么影响，但你优化优化着是怎么做到让登录界面越优化越卡的？我设备原神登录没问题，战双登录没问题，崩铁登录也没问题，就你崩三登录卡半死？运行这么久的游戏数值膨胀也更不用说了，最主要的还是崩三开始不像动作游戏了，角色的打击手感越来越差了，换来的是巨额的数字,1,2025-03-03 21:41,Hi nova 9
434994961,青丘禹,4,老东西了，就跟崩二一样活着就行。,2,2025-03-03 20:36,Redmi K50 Ultra
484002139,呵呵哒,1,太厉害了，有段时间不玩，回来号没了，申诉发现tap不支持访问图片，又爆金币,2,2025-03-03 08:06,OPPO PFGM00
18835691,尘★〖心陌〗,1,别愁了，我是米服的，现在除了卷还是卷，完全没有以前的乐趣了，这s是往死里出，狠狠压榨钱包，一星都不想给,1,2025-03-03 00:24,Blackshark SHARK KSR-A0
591497238,向阳而开,5,剧情好看好玩又真实性，每个角色独立鲜明!,2,2025-03-02 22:34,华为荣耀9X
539573680,河边的鱼卵,1,我滴妈，能不能学学哔哩哔哩，直接就进了我这等半天两分钟了，他都没进去，刷新好几次了，也不管用,,2025-03-02 22:21,华为畅享9
706094272,沐,5,真的不错,,2025-03-02 19:04,华为 Mate40 Pro
113430846,殇ベ,3,出卡率太低，目前88级基本上都是80多抽才出,,2025-03-02 11:41,未提供
7963309,八声甘州,3,2025.3.1 太久了回来改改评价，退游很久了，主要是玩着玩着感觉没意思了，后面爆出来的一些节奏也很难绷。mhy这个公司就不配那么高评分。<br />2020/4/19 啊啊啊！！！后崩2.0我吹爆！亚当真好啊我爱他TT 一开始还觉得这个人设有点不突出，结果越玩越觉得他很好，第二部gkd！！！（不准发便当！！！<br />2020/2/15 后崩坏书也太香了吧！有生之年终于能在崩崩崩里操作男角色了，只要后崩永久常驻我就是永久米wb！！！<br />2020/1/28 80低保出新上仙，60出黑希，家园保底出我没有的黑鸭，现在只有真红没有了<br />2019/12/13 什么自选s？？？虽然这几个我都有了，但下版本米wb我当定了<br />2019/7/28 这版本感觉联机优化好了点，不闪退了，福利还不错，还能白嫖三套泳装！awsl！米wb上线！,18,2025-03-01 12:07,未提供
689044378,Da  capo,5,我是个一年半老舰长，新手一定要先去玩第九章第九章结束送一个s级角色,3,2025-03-01 18:51,Tianyi TYH641M
672762508,橙子,5,崩坏三是一款，阳光开朗，积极向上的一款大世界探索游戏，唉嘿~,1,2025-03-01 07:01,荣耀畅玩 20
6231599,蒙面书生,3,去年双生版本入的坑，买的理律加女王号。最初的三个月是真的开心，新的角色新的活动应接不暇。每天上线八个小时。以为我找到了第二个fgo。没想到在过了云墨版本后，热情很快就褪去了。新的圣痕和装备出的越来越快。作为一个凭证月卡党，我开始觉得疲倦。一天就是150使命做完，战场拿完奖励。深渊苦痛保级。到后来连觉得上线都觉得很困扰。直到月魄出了，观星出了，我知道这个游戏我差不多玩到头了。本质上就是一个数值堆起来的游戏。所以它的活动都是换汤不换药。充满了枯燥。但是我还是愿意等待一下雷律。<br />期待雷律能给我带来当时的惊喜，但是并没有。我仍旧无法重新像当初那样充满激情了。<br />所以啊，你游最佳的体验时间真的就是八十级前三百个小时，强烈建议出个单机版吧<br />写在最后，现在还在玩。不过退坑时间已经计划好了。周年庆抽套雷律毕业，正式和这个游戏说再见。<br />人生有梦各自精彩。<br />2025.2.28<br />崩坏3真好玩,23,2025-02-28 23:02,HONOR 200 Pro
644655406,娜美也要玩游戏,2,新手感觉好多活动都玩不懂肝的福利又少 新更新的那个大世界也没多大乐趣很多地方都写着一个肝字数值膨胀的牛B 老东西了能玩得下去的除了靠情怀和对角色的喜欢还有剧情党我是不知道有谁能玩得下去了（虽然我想长期玩）<br />🥊打击感：<br />一般吧顶破天算个还行 有些音效感觉就是重复利用的用过的还在用 也最好别和同行做对比不然感觉是真的谁都比不过呀<br />再补一句我是听说日常任务轻松跑来试一试的但我尝试后感觉有点复杂……？也不知道在做个啥任务……,,2025-02-28 13:16,未提供
44667937,唯你唯我,3,当年没有手机没跟上时代的潮流，挺后悔的，一直没玩过，这次第一次玩，主要是奔着剧情去的，可以看出来，这游戏当年那么火不是没有理由的，打斗方面除了，开局新手琪亚娜手感奇奇怪怪的，其他角色都还行。<br />因为是萌新，阵容不会配，角色养成也不咋知道，给的攻略也对我没啥作用。抽卡机制有点恶心，抽不到不说，花的钱是真tm多，肝大半天剧情连十抽都没有，活动奖励加新手奖励几十抽下去毛都没有。<br />简单点就是不建议入坑了，不是第一批玩家，要啥没啥，随便点的阵容也凑不齐，抽卡这种米哈游传统机制属实恶心，尤其是我这种纯萌新连抽到的有什么用都不知道，一查推荐那些角色练全tm我没有的，推荐抽的角色也抽不到，一些副本机制奇奇怪怪的，过本就过本，非得要求打够多少连击数，放几个大招，这有什么意义？硬拖时间？还是没注意就又重打？然后一天次数上限明天继续？<br />然后是活动界面，花里胡哨一大堆，真眼花缭乱，实际对萌新有作用的没几个，消费多少（抽卡用的石头）这玩意为什么就不能单独拧出来？然后一堆奇葩活动，又长奖励还少要么就是奖励需要累计到多少才能解锁？拜托我是来玩的不是来打工的，一堆又臭又长的无聊跑图（那个吸血鬼活动），你哪怕丢个魔方让我复原都比这有趣，很多东西萌新又看不懂，跑这跑那，一堆材料也不知道怎么获取，点击获取全tm得要钱（抽卡石头），升级材料为什么就不能跟原神崩铁或者绝区零一样直接打副本掉？这玩意还得限制？普通的圣痕突破石头都需要限制？就不能优化一下？<br />氪金活动真的多，角色也是真的多，眼花缭乱的，游戏设计是顶的，就是机制太老了，界面设计太生草了，可能是我没玩过类似的，但这种确实太草了，本来看一堆up推荐拿下那个新手卡包里面送的人之律者的，但我真玩不下去的，礼包88，上来就是不抽就没法玩，角色给的也不算少，空律估计也是版本淘汰的了，给些垃圾让我乐呵就想让萌新买单，到时候突破材料要等日期，升级材料限制次数，我现在反而不知道体力怎么花，可能有类似原神中后期类似的副本刷材料，但我现在连副本都没搞明白，哪些副本有用哪些没用也没说啊？,32,2025-02-28 07:47,未提供
