用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
403604997,dapeng,2,匹配机制极其扫码，一天到晚不知道匹些人才<br />玩家素质堪忧，打个巅峰赛队友瞎带节奏，我死了就骂我菜死低分，说我一辈子打不上一个国服😁<br />一天到晚出那破皮肤，一旦加强，升级or重做必出皮肤圈钱，吃相真好看,,2025-04-05 12:27,Realme真我Neo7
412270780,天道,1,匹配机制一坨屎,1,2025-04-05 11:56,未提供
461214486,昊,1,那些年匹配过的破防队友,,2025-04-05 11:42,Vivo IQOO Neo7
688879311,11,1,啥子王者匹配机制差得要死,,2025-04-05 11:32,Honor X50 
320091439,浅语,2,大乱斗删了，给你个差评吧😉,,2025-04-05 11:25,一加手机Ace 3 Pro
103435596,鱼,5,垃圾游戏9连跪见过吗，这两天得输了至少16把了🙃🙃🙃,2,2025-04-05 11:24,未提供
710284449,楠,5,从小玩到大，又爱又恨,,2025-04-05 10:58,小米2312DRA50C
395452946,老马,1,举报机制：石<br />匹配机制：石<br />心情好的时候不要玩，不然你一天的好心情就毁了,,2025-04-05 10:46,Vivo IQOO 12
123403633,夏雨,1,我恨这该死的匹配机制，单人辅助就该死吗？😭,1,2025-04-05 09:58,未提供
320287212,喰嘢,1,垃圾王者，越更新越垃圾,,2025-04-05 09:28,未提供
613564850,哥哥！,5,画质真实，让我感受到了队友之间配合的重要性，可以锻炼自己的思维能力，很喜欢,,2025-04-05 08:53,荣耀 Play3
61577311,u,1,这匹配机制不想说啥..........新赛季初巅峰赛，我队把把有不会玩的，对面全是金银牌<br />🎮可玩性：<br />血压低的赶紧去玩<br />✍🏻建议：<br />能坚持39场已经很有电竞精神了😇，已卸载，我见过好多人在这种数据面前早就转投原神了（笑）。游戏，能带来快乐才值得投入，现在及时止损反而是明智的选择。,2,2021-08-27 14:48,Vivo IQOO Neo10
436452549,还好哈哈哈,3,还行 就是匹配机制太垃圾,,2025-04-05 07:16,Redmi K50 Ultra
626275524,初云,3,世界上最好玩的游戏 副作用只一个 就是容易得心脏病。,,2025-04-05 04:17,Redmi Note 12T Pro
125184899,喵卡酱,2,以前也不知道你怎么圈钱啊3年前我还在努力夸你现在是不是因为原神把你的销量第一抢了所以一年中你就疯狂出皮肤我现在虽然说是5-6年玩家也充了不少钱吧但是也要知道每个人的钱不是大风刮来的，你这是要寒了多少人的心才愿意停下来皮肤多了没钱的难道为了你借高利贷还是和以前似的悄悄用父母的钱呢？以前是也重要节日出一次现在是一天一个甚至更多出来的皮肤品质是越来越离谱，今年你的武则天也是贵的就恶心一个比不上海洋之星的皮肤也这么贵是真的恶心比荣耀典藏堪比荣耀典藏的他我知道瞧不起,2,2023-01-19 13:14,iPhone 13
66877470,杨师傅烫头,1,一款绝对不公平的游戏,,2025-04-05 02:03,红米 K70
411933649,User411933649,5,从201几年开始玩到2025年，我终是卸载了王者荣耀，之前一直迷恋上打排位到现在好似风吹一样烟消云散。想吃史的就去玩吧,,2025-04-05 01:25,Vivo IQOO Neo9
592135386,魍环,1,新改的灵宝就是一坨,5,2025-04-05 00:55,Vivo IQOO Neo8 Pro
646504556,滚滚滚,1,元坦不削这辈子不玩王者,1,2025-04-05 00:39,Honor X50 
103099731,wind信,2,不好玩，队友太菜了,,2025-04-05 00:31,Redmi K50
18774096,秋,1,故意控上分玩家在线时长的垃圾游戏。,2,2025-04-05 00:26,未提供
357976226,没啥好听的,1,误我年华，把把逆风，有这点时间还是陪陪家人吧,,2025-04-05 00:06,红米 K70
321199040,太楠了,1,越更新越完蛋,1,2025-04-04 23:35,一加手机Ace 3
710655341,uchdgsh,5,非常好玩，和朋友一起，太上头了,,2025-04-04 22:55,一加手机13
59587626,お奋斗吧年轻ざ,1,bug捞钱颇具恒大遗风，公平机制更有王浩之骨！被机制操控的胜率，总而言之——屎,2,2025-04-04 22:13,未提供
503653219,不智,1,这样说吧，打的好好的，突然我家最能打的那个就会被踢出去，然后变成Ai代打。就比如这局，李信五连绝世，顺手拆了3个塔后，就被系统踢出去了,2,2025-04-04 22:13,Oppo K10 5G
2222671,🔥马什么梅？,1,匹配机制一坨！就知道坑钱，充了那么多钱，天天匹配的什么玩意,,2025-04-04 22:07,Huawei P40 Pro+ 5G
418389371,晓释，,1,垃圾匹配机制队友战绩0-8就我一个正战绩我真他么服了垃圾游戏,1,2025-04-04 21:52,一加手机Ace 3
640564175,W,1,纯垃圾，这个赛季二三十把打到王者后，现在打了接近120把，已经冲到了星耀二。反正就是一直控制胜率，就是为了增加粘合性。偶尔匹配到有16000战力的人，基本都是对面的的那种。我们家看着是上赛季荣耀，玩的跟什么一样。赢了一把，就让你连输好几把,1,2025-04-04 21:47,小米13
630205856,。。,1,什么游戏避雷了😅,,2025-04-04 21:28,Vivo Y55t
46815158,沦陷,1,新赛季谁在玩啊，这是能赢的吗，哈哈😁,1,2025-04-04 21:23, iQOO Neo7 SE
73198336,花心李/.,1,史 只要一连胜就是连跪,1,2025-04-04 21:06,未提供
452316119,咸鱼,1,血压低可以玩玩，有利于健康,1,2025-04-04 21:03,Vivo IQOO Neo8
444899253,User444899253,1,**游戏，什么匹配机制说改改什么了。对面一个个都特别厉害，我方跟他妈人机一样。把把连跪，我都不知道怎么玩了<br />✍🏻建议：不会做游戏就别做,8,2024-07-13 11:49,OPPO R17
33449151,离殇丶赤歌,3,？怎么云玩一直在加载20%？,1,2025-04-04 20:15,Oppo A58
577952335,路明非,1,我一个最高才六千六百分是如何匹配的万战跟国服的？这就是传说中的旗鼓相当？莫名其妙就开始卡，网络明明是满格就开始转460，系统直接发力是吧<br />巅峰1616掉到1468，队友跟人根本不沾边。一直连败一看胜率，哇~40%，来来来告诉我怎么算的，十把赢一把胜率是40%，你真是这个👍🏻。不理解为什么六十星的局还能有人机，队友骂人是举报不了的，自己刚开麦就被禁言，匹配机制烂举报机制也烂。队友玩不到自己想玩的分路直接挂机，这种人居然才扣六分而且还是巅峰赛。挑战赛也是根本赢不了的，能赢一把已是极限，王者荣耀你是好样的👍🏻,3,2025-03-23 21:05,Redmi Note 12 Turbo
523499256,吉吉,1,有和我同样设备的吗？,1,2025-04-04 20:10,OPPO A5
12657910,乌鸦哥,1,梦境大乱斗呢,2,2025-04-04 19:56,华为Mate 70 Pro+
441986139,瑶💕,1,纯属是给人增血压的<br />有时候队友菜的要命上不去分,2,2025-04-04 18:44,Honor X40i
680376032,梦的地方,5,虽然没玩过但是我看的时候我觉得很好啊，很有手感我也想玩<br />🙌🏻合作体验：队友太坑了五连跪了队友坑了,1,2024-11-02 16:54,Vivo S17e
122222360,古月方源,1,给了六颗星，这一颗是溢出来的，太好了，把把连⻊危已经冲分了耶（反向）一定要玩微区，因为我玩的就微区,2,2025-04-04 17:37,OPPO A系列
459442482,Ltswi丶,2,我真的不知道王者荣耀的匹配机制成什么样了，连续输7把了，匹配的队友要么就是不看信号，要么就是在野区不出来，还有最近公孙离的fmvp怎么拼接这么多？风气也差的要死,1,2025-04-04 17:36,OPPO Reno13
565633518,秋季极至.,1,王者荣耀是世界上最好玩的游戏，评分机制公平，匹配机制完好，队友智商高，对局时长适中，对手实力相当，皮肤便宜，优惠多,,2025-04-04 17:32,Vivo V2417A
526861508,落梅回安,2,这游戏可玩性还好吧，在这里评论我只想说这游戏的一些惩罚机制。有时候我也搞不懂，就开一把排位时啊，在这把开始选英雄我就吐槽了上把盘古打不过司空震。我也只吐槽了句“这个盘古是太菜了，还是司空震太有实力了，到底是什么鬼？有点逆天了，我丢”我也没说其他脏话。就开局的没多久啊，咱家中路只是打字儿说不要再送了啊，我就莫名其妙被禁麦了。啊，你说我0-3-6我一个辅助，我没啥话语权对吧？但是那把的对抗路是貂蝉，貂蝉可是0-4-0的战绩啊，咱也不知道这中路说的是我还是这个貂蝉，但关键是啊，我也没开麦，也没打字儿啊，就中路说了这句话“不要再送了”这句话之后啊，我就莫名其妙被禁言了，搞什么啊。还有一次路人队友两人吵架了打字开骂了啊，他们骂他们的，我怎么就被禁麦了呀？这跟我有关系吗？我只是看着而已啊，怎么，难道官方你的意思是我没去劝他们和好，我就必须被禁麦是吗？哎呀，我丢牛逼啊，这种事情已经发生很多次了。你说我开麦打字骂人啊，我被禁麦，我承认我该被禁。但是我连麦和打字儿都没干，只是玩自己的辅助我怎么就被禁麦了？你这什么惩罚机制。还有啊，你这个AI操纵玩家。有些玩家可能因各种原因在战斗中退出游戏，用你这个AI自动操纵，但关键是你这个AI自动操作，怎么还卖装备呀？有的装备已经有了，但还买第二个，咱就说两个打野刀很正常吗？AI操纵给我看懵了都，说白了，这种游戏脾气差的还是少玩儿，除非你的实力能征服对面，或者你队友,,2025-04-04 16:38,小米24115RA8EC
503084065,礼赞,1,没有一点游戏感,,2025-04-04 16:24,Vivo IQOO Z9 Turbo
366642612,"""ᝰꪶꪮડꫀ²⁰.""",1,恶心至极，现在只知道圈钱了，呵呵,2,2025-04-04 15:49,未提供
609483091,麒然,1,不想玩了队友比人机都菜,2,2025-04-04 15:27,OPPO A93 5G
11417072,Above,1,王者荣耀，虚拟入场，带来真情实感体验<br />素质百态，只有想不到，没有这里找不到<br />想脱颖而出，只需抛去素质全力以赴，狄仁杰大人助力每一个无素质的队友，不必担心信誉分，只要你藏的够好，所有的结局可以被改写<br />2025.4.4修改&amp;<br />写给还没来得及下载的玩家的建议:<br />理性游戏，适度游戏益脑，过度游戏伤身✔<br />一场对局20分钟或许是游戏万分之一的日活，♛但你知道对你来说时间不止是这一点价值。<br />游戏的意义在于: 给生活加一点快乐<br />♛你今天过得愉快吗✔<br />2025.4.4补充&amp;<br />网络优化:游戏卡顿状态增多，某些英雄的技能和皮肤手感偶尔出现卡顿状态<br />举报机制的修改让玩家分流明显:上分玩家和玩体验的玩家<br />以前版本:容易区分想赢的玩家和演员，举报机制偶尔灵验<br />后续版本:上分的上分，玩体验的玩体验，怪谈在于上分的玩家必会遇到玩体验的玩家，那局面就是王炸——上分的玩家看似疯狂送，而体验玩家真就疯狂捡——赢了那不提，输了分情况，取决于人头数，包括送的人头和捡的人头，这就接着说到后续版本的铜银金牌评定<br />铜银金牌评定:评定标准不详，但牌子有相应资质奖励和免惩措施，这大大提高双方玩家（上分玩家和体验玩家）的侥幸心理，于是一场输赢面明显的战局状态下五票投降确认愣是连三星都凑不齐<br />对王者:你游通过游戏对局拉锯战提高时长又或者该说是日活，这对游戏来说是一种残续，对玩家来说又何尝不是呢，在这场手机两端摇摆不定的战局里你游既想牵住玩家，更想牵住所有玩家，于是游戏体验变成玩家冲突，黑红又怎么不算红呢。<br />但这种两败俱伤的局面，你游又对玩家抱有多少善意呢。<br />合作体验:就不后续观望了，再见<br />最后:<br />王者你这周战报做的是挺喜庆的，跟游戏本身一样，带着不考虑玩家感受的无脑的喜感<br />“顺风逆风都是输，一周回到赛季初”这句话你留着自己吧,82,2024-11-06 23:30,未提供
525590299,cream,1,策划就是给人戒网瘾来了，活跃度高就整你,1,2025-04-04 15:16,iPhone 15 Pro Max
487691513,知梦,1,差评，差评！差评！改这样改那样的，我都不想多说好吧，直接一个差评！把妲己换成灵宝，你是得多缺钱呀，圈了那么多钱还不够，还要圈小妲己的钱666，黑心商家。,2,2025-04-04 14:59,小米2312DRA50C
498657734,十连必出金,1,什么gs匹配！连输好几局，本来玩游戏是放松的，玩这玩意纯属是受气的,,2025-04-04 14:47,华为Mate 20
534372504,屠龙勇士,1,游戏对局公平 队友实力强劲 举报机制公平 区配机制良好,3,2025-04-04 13:27,Honor X20 SE
549573286,浮生若梦,1,不是兄弟搞心态的吧，连输5把了都,3,2025-04-04 13:14,Realme真我GT6
435854891,九幽,2,整体挺好的但是总是被匹配机制制裁不知道是不是我号的原因😅😅😅😅😅😅,2,2025-04-04 12:29,未提供
707498440,晶,1,我想问一下，这个云游戏是出问题了吗，我是刚下这个软件去玩云王者，他送了我145分钟，连进去都没进去，一直卡在加载页面，还扣了我八分钟？,,2025-04-04 12:05,Vivo X21A
543321726,.,1,垃圾匹配机制,2,2025-04-04 11:49,未提供
689754189,金鱼,5,🌃画面音乐：听着让人很舒服，画面也挺真实感的<br />🎮可玩性：超级好玩手感超级棒<br />✍🏻建议：建议每个人都玩一下<br />🔗网络优化：网络也是挺不错的<br />🙌🏻合作体验：合作愉快哟！<br />🔖运营服务：服务态度也是很好的,1,2025-04-04 10:56,Vivo X90
707949385,浮空莲梦,3,王者这东西懂得都懂，没啥可说的，目前玩法上都还可以，不过希望有厂家能够超越吧,,2025-04-04 10:07,Redmi K50
536161859,鸡汤催逝员,1,8年老玩家，把玩家当日本人整，活跃度高的牢玩家，就该被匹配机制恶心是吧？这个赛季八十评分，胜率和那些六七十评分的也差不多。百分之五十多一点，优化也是一坨，大哥团触发电刀就疯狂掉帧。,1,2025-04-04 09:20,小米Xiaomi 12S
508897624,？,1,无敌的匹配机制 定叫你好评如潮,3,2025-04-04 07:51, iQOO Neo7 SE
688187285,Zara,1,自己是没有创新的 看见哪个游戏热度高就仿制哪个 或者做成手游之后就狂开充值活动 只能挣钱 只要是有一点几率亏钱的我们不做<br />2025年还能看见一个首充送英雄 售卖绝版英雄 皮肤加攻击力的游戏不多了 这么多年就没改过<br />进游戏先看活动广告才能玩<br />国际服界面简洁 广告少 这一点国服不能做 因为做了活动少了送的多了会亏钱 😅,6,2025-04-03 19:24,红米 K40 Pro
412264756,legend,1,王者荣耀的影子对局最近评分发生，策划说是白万分之一，那为什么我们人人都是那白万分之一的一个呢 我和我女友双排，我手机中显示我大顺风带飞，可是我女友那边就是两个队友挂机的大逆风，如果是这样的话，王者荣耀，我认为你没有做这个游戏的必要了，给大家退款，你销了跑路就行，恶意让玩家输掉比赛，最后发邮件告知玩家恶意掉分 扣10星，有意思吗，说真的，三国杀做的都比你们强，还有一种说法就是，我们真的可以与平行时空的人交流，那要是这样的话，王者你为我们科研做出了巨大的贡献啊，也是蒸蒸日上了好吧😂,4,2025-04-04 04:33,Vivo IQOO Neo9S Pro
17529609,lllllllllllllll,1,玩得越多输得越多弃了,2,2025-04-04 03:44,Vivo V2426A
518715918,#无语,1,恶心，硬控我胜率,2,2025-04-04 03:33,红米 K40S
634828944,毅nr,5,林子大了什么鸟都有，当然评论区也是😂,1,2025-04-04 02:42,小米 15 Pro
1414506,光,3,什么时候能把这破图标换了？看着真丑,,2025-04-04 01:38,Realme真我GT7 Pro
477427075,逸于梦华,1,怎么说呢腾讯，这种高危游戏都做的出来，要是不会做什么匹配机制和举报系统，麻烦赶紧把钱退了，再把游戏下架了。ok？我不过是上班，白天玩不了游戏，晚上基本上也就打一两把，活跃度是低我认了。但是你吖，给我匹配的那都是什么人，不会发信号，不会看地图，不会清兵线，这是人？我就想问问了，谁做的elo机制，还有那个什么拉黑纯就多余，就单看这游戏人数多少两亿往上，求求把工作落到实处好吗？皮肤皮肤出一堆，游戏环境一点不改。,,2025-04-04 01:17,联想Legion Tab
482410782,汤姆,2,玩了也有六七年了吧，已经完全没有当时玩的感觉了，当时的朋友为都退游了，我想也该到我了😔,1,2022-07-17 16:09,Vivo Y36s
682858354,大大滴,5,非常好玩，建议大家都玩一玩，缺点就是有心脏病的人不能玩,,2025-04-04 00:49,红米 Note 9
406147746,User406147746,1,这匹配机制是真的天才，纯纯大冤种福利，玩得越努力输得越快。,1,2025-04-04 00:44,Huawei Mate 60 Pro
48021052,无畏之灵,2,怎么说呢？别的啥样我也没什么感觉，都无所谓，前一段时间上号，发现我的小妲己没了，过年时候还买了个皮肤削弱，我都忍了，前台还给我换了，突然就不适应，打了两把，发现还是不适应，还是不玩了吧？彻底退游了，这回，别的我都能忍，把我前台换了，我是真忍不了，我是从S3赛季开始玩的，我也算是一个老玩家了,,2025-04-04 00:24,Vivo V2131A
601651504,祈愿年年爱我,1,太有意思了，王者荣耀你被除名了😅😅我自己打就没赢过，经过几天的奋斗又回到了继承段位的第一天，没游戏玩的可以玩玩看，给你气到怀疑人生，还有那苟屎匹配机制说改依旧没改🙄,2,2025-04-04 00:13,Vivo S18
522201725,宇肆辰,1,自从改了后 孩子吃的也好了 很推荐这尿不湿,,2025-04-04 00:05,小米15
50767953,吖叱,1,越更新越想吐槽，为什么我辅助英雄就必须走辅助位，中路不能上单，中路跑射手路就要被处罚，一个游戏为什么要有这么多限制。为什么不能四个辅助保护一个，为什么不能全是法师打排位，不想玩辅助只想玩某个英雄被灯了怎么办，为什么要寻着固有的大众思维设计游戏😟   不都是为了跟朋友一起开心玩个游戏，一场输赢就能友尽。🙁,,2025-04-03 23:57,Redmi Note 12 Turbo
325318504,堕落天使,1,什么东西我踏马活该输是不是嘛,1,2025-04-03 23:48,Honor 80
354154339,Deadmau5,1,太好玩了，但是不知道为什么手就是忍不住要点1颗星，本来我是想满星的,,2025-04-03 23:38,IQOO Neo6
339954061,呆呆di孩纸,1,不好玩，匹配机制恶心，队友坑死,1,2025-04-03 22:30,Tianyi TYH631M
612609527,十一,1,恶心到不能再恶心的游戏了，这就不能被称为游戏，游戏是让人放松和快乐的，而这个垃圾是让你红温的，建议好脾气的人不要玩，因为玩了你就知道你的好脾气在这垃圾面前啥也不是，脾气不好的不要玩，因为到时候你肯定会被气出病,1,2025-04-03 22:27,小米24117RK2CC
546589516,寄雪岑诗,1,666绿网，上一秒丝滑无比下一秒卡3分钟,,2023-07-25 16:52,OPPO A56 5G
700885314,F,5,英雄技能做的不错,,2025-04-03 21:25,Vivo V2046A
481258798,45818,1,坑B队友，超神队手,1,2025-04-03 20:27,小米24117RK2CC
655416092,小猫望仔,1,滚 天天让我连跪 匹配的都是什么仁机队友,2,2025-04-03 20:22,Redmi K70 Ultra
29036003,肱玥,1,真的，单凭这游戏控460这一点就很恶心，连胜有啥，就是连胜之后那一局整局460走路都找不着北，专搞人心态,1,2018-09-01 15:26,Redmi Note 12 Turbo
681159293,syhj,1,匹配机制公平,,2025-04-03 20:07,未提供
677462371,繎,1,匹配机制****，皮肤还有加成，不充钱铭文还不好得，公平性低的离谱,1,2025-04-03 19:36,OPPO A3活力版5G
460388142,过不过分,2,垃圾游戏，匹配机制不行，可以不要做,,2025-04-03 19:20,中兴7551N
54729523,任知闲,1,一声不响下架大乱斗模式，改了一个多星期都没开发，新版本ui垃圾的要死,,2025-04-03 19:15,未提供
688087779,^蒽欣^⁉️💯,4,我还不会玩，带带我,,2025-04-03 18:54,OPPO PEQM00
444996682,离,4,非常喜欢玩的一款游戏就是没人陪我玩公布一下双排新规择<br />1.每把至少给我打一个蓝。<br />2.楼层高帮我抢瑶。<br />3.跟我说任何一句话都要加<br />一句宝宝。例如：换星泉宝宝。<br />4.游戏结束要比我早退游戏，我回房间要看到你 在等我。<br />5.能让的人头要给我让。<br />6.我生气退出房间要马上拉我，拒绝了也要拉拉到我进房为止。<br />7.队友压力我辱骂我阴阳怪气我时，无条件站在我这边帮我说话。<br />8.我点对面头像就是一道通缉令，3分钟时间杀掉他。<br />9.我被杀之后要帮我报仇。<br />10.打完游戏要等我退出房间才能退，不可以把我一个人留在房间里。<br />听明白了吗,,2025-04-03 18:01,未提供
431925077,bigferr,3,国民手游罢了😫,,2025-04-03 16:37,未提供
419781736,念,1,1个g更新一晚上不仅没更新还用掉了老子10个g什么垃圾游戏,3,2025-04-03 14:58,Vivo V2166A
550682926,醉卧花间雪,2,不好玩啊，后续剧情不喜欢，不怎么推荐玩，真的😂😂😂,,2025-04-03 13:48,Vivo Y200 GT
7718468,风寥寥,1,你的胜负只是人机和ch的玩物，你厨的英雄只是ch出皮肤捞钱的根据，你所热爱的模式只不过是ch工作量的证明，你的所谓操作和技术在匹配机制和局内暗改里不值一提<br />所以有影子对局，有迭代到现在真假难辨但好歹还能辨别的人机，有一胜一负经济稳固，有先出皮肤后优化，有牢九门，有早已面目全非的娱乐模式<br />说到底，玩家的热爱根本不值一提，爆不出米的东西还想上分？你看你每天玩12个小时，再菜都能给你抬到几十星去咯,2,2025-04-03 13:11,HONOR PTP-AN10
651239944,darklord,2,萌新入坑可以，但是请理智消费， 游戏依旧独大， 但是已经到头了， 失去了再进一步的可能， 作为老 大哥已经开始日薄西山了，英雄末路了。,,2025-04-03 11:27,未提供
1551234,不懂@的人,1,从高一开始就对这游戏没有任何欲望了，现在大一，虽然这游戏一直在我手机里，但是从来没有登过，以前王者是真的爱玩，现在完全就像在圈钱，皮肤什么越出越贵，，花里胡哨的，有时候看别人玩我还感觉挺无奈的，我也不知道为啥有这种感觉。<br />素质差不说，这选人也是挺头疼的，我真的想不明白这预选永远都是选到备选的，说真的隔壁虽然匹配机制也不咋地，但我后来就是爱玩隔壁的，因为我打一百把，遇见素质不好的最多一两个，而王者真就三四把就有一把骂人，嘲讽队友，搞人心态的小屁孩。<br />新出的英雄对比旧英雄的画风也是越来越离谱，真的让人很生气。腾讯游戏我压根碰都不想碰，一个原因是因为王者荣耀，我总感觉他让我有一种很羞耻的感觉。<br />我不知道现在游戏发展成什么样的，全是个人的观点，身边玩王者的也很多，但是我已经完全融入不进这如此权威的圈子,1,2025-04-03 09:58,Redmi  K70 Pro
451414234,没在摸鱼,1,匹配机制一坨，三天两头一个新皮肤，ch也就只想着ex玩家和买皮肤了，而且新赛季bug一堆，游戏平衡更是一坨，牢玩家还在玩可能是以前充的不少，没玩过的就别来吃这一坨了，和朋友开黑也有一堆更好的选择,,2025-04-03 09:49,荣耀畅玩 20
552412391,凌青鸢,4,对这款游戏是真的又爱又恨，大概是2020年吧，那时候还没有云缨那类英雄，我记得入坑不久才有的，大半年连黄金都上不去，用皮肤碎片换了一个王昭君的伴身皮都好开心，玩瑶得了一个好战绩还截图了，对这些都好怀念，云缨刚出还有好多人说超标<br />后来因为没成年，王者出了一个防沉迷系统，我就退游了，又过了几年，我重新建了一个号，出了很多皮肤，我都认不清哪位英雄是哪位英雄了，我很容易上了王者，经常打得破防的我也经常删掉又下回来，纯小丑了属于是🤡每次都说不再氪金了，但还是管不住手，现在又觉得无聊了，也是又下回来了🤡,3,2025-04-03 08:32,未提供
360141049,我很低调,1,匹配机制还在一星就在,,2025-04-03 00:34,未提供
547443596,日出东方落于西，朝思暮想念于你,3,把人机踢出排位好吗？回家吧！孩子，回家吧,1,2025-04-02 23:57,未提供
58200768,曾经,3,既然王者不拿玩家当玩家，去做对玩家的不平等对待，那也不玩你的moba了，比你福利好的有，对玩家好的也有，你现在口碑一路下滑，然后还干这种事，我只是一个流失玩家，可是并不只是我这样一个流失玩家，希望你可以用别的手段把流失玩家挽留吧，不然，光送皮肤可是行不通的，毕竟福利比不过曙光，竞技性比不过联盟，玩家嘛，你也快了，渍渍渍，等着你像下架狐妖小红娘那样停服，但是别卷钱跑路，因为你这做法又不是没见过，三星只是为了也让别人看到😁,2,2025-04-02 23:24,未提供
496298538,你似骄阳,1,什么垃圾匹配机制。能匹配点高手带带我,,2025-04-02 23:18,Redmi K50
466456521,难～,1,我滴妈呀，这匹配机制真逆天，直接匹配人机队友啊直接不带装的，赶紧倒闭吧下架游戏吧,,2025-04-02 23:17,OPPO K11x 5G
559032202,『晚秋』,2,啥也不是，血压老高了。,,2025-04-02 22:18,Redmi K70 Ultra
