用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
647623005,椰羊,3,要爆死认清楚自己位置和受众转变色色的代表，也是难得走通的几个，这也是他几乎全部的优点了，剧情还行吧演出挺一般的比较作坊不大指望高质量演出不可能时间也是，二游虽然要卖相好看要人设要剧情但是也不能说完全不能玩，这游戏问题就在这没啥意思玩起来很无聊。,,2025-04-01 22:57,Vivo IQOO 13
346952159,让我再A你一下,2,皮肤互动和宿舍确实很好，这个没得黑。但我想说一下，<br />1.抽卡体验太差了，虽然尘白抽一只就行，但我新年入坑开始，抽了3角色，一个87，一个100大保底，这次又给我干到90了还没出(叠甲:我都攒十连的，没单抽），体验感太差了，千分之一的概率我就笑了，抽那么多啥都没，就只能最后出一金，太折磨了。不是标榜着不卖卡么，那你干脆减少产出，改70保底必出行不行？<br />2.联机掉线的bug也是，都一个多月了，还没修，时不时掉线，要退出重登才能联，这个bug这么困难么？那麻烦把联机从任务中删掉好不好<br />很遗憾，我卸载了，矿都懒得挖，不想被折磨，再见。,3,2025-04-01 21:13,红米 K70
708435277,557268,2,移动端不能修改分辨率，屏幕越大越糊，平板都糊成马赛克了。,5,2025-03-31 01:45,iQOO 9
705188792,刘逍遥,4,还不错 好玩  有木有一起玩的,1,2025-04-01 10:34,iPhone 15 Pro Max
639264367,hkYM,3,💃🏻立绘建模：<br />退坑了，玩了好久还是不玩了，以前还是挺期待越更越好，现在越更越差，新角色也差点意思,,2025-04-01 10:17,Huawei Nova 11
699734940,该账号已注销成功,5,游戏是好游戏，就是每次的活动重复度100%😂,4,2025-03-30 22:00,未提供
39089270,HoShiNo,5,讲实话，真的可以，我玩的端游，剧情方面还行，操作方面也丝滑，刚玩三天就拿下99抽然后抽到了当期up之一，主线关卡难度还可以，也不是很肝，总体来说还是不错的,2,2025-03-30 17:55,未提供
513977840,布响丸辣,2,好样的这歪率，开个新号角色三连歪，武器也歪下次麻烦把歪率写明白点，别写50%了怪假的,1,2025-03-30 15:03,小米Xiaomi 14
5313633,摸鱼池棠,2,PC玩的游戏性能没问题没卡顿掉线等情况，画质就双端的水平了。建模立绘没抽到几个不太清楚。<br />新手福利差到无话可说。7日任务给一把冰狙你好歹给个老橙武自选呢😓<br />至北初星这个系列7日任务加起来凑不到20抽还是锁天数解锁的。<br />14日签到加起来才10抽还是普通池子一堆时代眼泪橙。说到这个我有3老橙卡推图挺累去看了下攻略视频，一堆下水道被UP一笔带过怎么配装都懒得提负反馈拉满了。新手期没有自选池子这种让萌新抽一两个推图轻松点的。<br />指挥速升也就给一些角色武器升级材料。还不如闲情逸致送的那些好感度相关的资源呢。<br />花钱赶进度我也乐意但商场太良心了嘛没新手相关的礼包啊。就一个当期的特殊池子包。<br />就这样了新手福利太差不论后期体验如何我都玩不到后期了。福利好的游戏那么多为什么要牢你这个。<br />两星给人物立绘和人物剧情了，作为游戏很耐看但不好玩挺难评价的。😓,3,2025-03-30 11:22,未提供
684365004,？。。。,1,你这buff赶紧给老子修了。,1,2025-03-30 09:33,Vivo IQOO Neo9S Pro
777457,月灯り,1,二测有点无聊，完成度不高，体验了一下丢技能就完事了，没啥tps的感觉，不能翻越和躲掩体。没测完就卸载了，看看下次测试如何。百分制暂定60分<br />防云图<br />更新<br />没啥好说的，祝大麦,5,2022-04-28 13:46,HONOR PTP-AN10
43536611,阿巴啊吧,3,考察期中,9,2024-04-14 19:05,Vivo IQOO Neo7
689094402,莱芜（游戏号）,3,加载时间太长，整整两个小时没进去,,2025-03-29 23:40,华为畅享10s
591105798,001,4,谁知道第二章的，第六关还是第九关，怎么过，护盾根本打不掉,,2025-03-29 23:09,OPPO PFGM00
438366191,Jay,5,二游中的清流，入就对了😋😋😋,2,2025-03-29 22:30,未提供
481083509,再见凤源,5,神中的神，无敌中的无敌，美丽中的美丽，最良心的运营，最色气的角色！二游中的运营天花板，王中的王,,2025-03-29 22:05,Realme真我13 Pro
710569708,手机上_不是_世界手机版宿舍,1,我可以直接玩黄游为什么好要用脑子玩尘白禁区😂,1,2025-03-29 20:09,HONOR JDY-AN00
497522213,一介代号而已,5,可以的，非常好游戏，令我改观,1,2024-01-11 05:40,Honor X10 Max
54199261,           ,5,很不错的游戏，不肝不氪能全角色还是很不错的,2,2025-03-29 08:52,未提供
444254185,⺗灬,4,好玩，就是没人带我玩😚,,2025-03-29 08:49,Vivo IQOO Pad Air
709294321,楼上的老张,5,游戏内容还好，音画制作估计是下功夫制作了，挺不错的。<br />再者就是抽卡机制，跟别的大差不差，爆率还是合理的。<br />要说缺点，就是服装设计的太漂亮钱包扛不住。<br />（日常生活里的过场动画尤其是浴池那里为什么要给角色强制穿衣服，这一点强烈反应一下。）,14,2025-03-29 03:49,未提供
28790979,白鹤诺曼,5,这里是二游的最后一片净土，欢迎来到尘白禁区的世界各位分析员,3,2025-03-28 13:12,HONOR 100 Pro
16274501,ThankJack,5,不恶心玩家，不整阴湿操作的运营已经不多了。<br />涩涩也是满分，确实让人找回玩二游的意义了。<br />不过移动端操作确实僵硬，爽完还是要电脑。,1,2025-03-28 07:32,未提供
59334080,PRC红与蓝,1,又是在卡池里打水漂的一天。,1,2025-03-28 00:51,HONOR Magic6 Pro
38045031,Nevena,5,什么神仙运营啊！爱你们！回归了！,6,2025-03-27 16:23,小米24117RK2CC
691690468,光影逐风,5,虽然游戏性和前十章剧情不太理想，但是人物建模 后期剧情 游戏福利之类的都是拉满的。1.抽卡想体验抽卡的意义有米池，不想体验抽卡意义的也有不歪池。2.角色天启（可以认为是星级或者命座）可以每日免费获得，满命不是梦。3.游戏没有强度焦虑，T0玩家只会为了一星期的特效去凹。4.抽卡资源基本能满足每个版本一个新角色，另外一个版本双新角色up会免费送一个。5.官方听劝，工单必回复。,7,2025-03-27 10:47,HONOR PTP-AN10
346366932,忧郁的风,1,都开服多久了，闪退的问题都解决不了,,2025-03-26 15:56,Vivo Y77
687368717,二十三木,4,除了没游戏性其他都好,1,2025-03-26 12:49,Redmi Note 10 Pro
602276422,北风予南笙,4,可以丰富玩法,,2025-03-26 12:41,OPPO A72
451356152,彭很帅的哇,5,游戏官方不出问题的话，有女朋友前我一直玩,,2025-03-26 00:53,Vivo V2162A
12485855,DDDDDecade,5,狸花猫不在了，走好不送<br />哈哈回来了,5,2024-11-08 12:59,Redmi K70 Ultra
631590789,114514,5,🎮操作细节：<br />操作真滴C，很喜欢这种的半第三视角射击游戏，还能换兵种，移动举镜射击做的都很好<br />🔫枪械还原度：<br />这个倒是不怎么觉得还原度高，但毕竟自己有一套剧情的就看建模好了<br />🎮可玩性：<br />可玩性是挺高的就是我手机配置问题，半小时50％的电，但是综合她的画面音乐建模剧情什么的感觉还是很不错的<br />🌃画面音乐：<br />画面高清度很高，音乐没听到<br />💃🏻立绘建模：<br />立绘建模也是很用心去做的，做的也是很好的,8,2025-03-25 21:47,三星Galaxy S9+
708910064,范海辛,5,情绪价值拉满，如果老婆们的脸能再写实点就更好了。,,2025-03-25 21:04,iQOO Neo 5
21769611,金猴奋起千钧棒,5,可玩性类似三国无双，就一个字爽，三个字战斗爽，割草，持续不断的割草，枪战能玩出割草的快乐<br />建模精度极高，全是细节<br />有live2d+galgame式剧情演出，前十章剧情直接跳过，后面几章越来越有看头可以认真看，音乐神中神<br />运营服务非常好，制作团队不唯利是图<br />玩家社区非常和谐，玩家的认知不低，一群男人聚集在一起其乐融融的氛围，没有强度焦虑，都是认真讨论游戏和二创的玩家，一个网络游戏社区氛围能接近单机游戏社区的氛围真的很逆天,9,2025-03-25 10:00,华为Mate40 RS保时捷版
44444242,生命$,5,官方听从玩家的意见。说改就改。抽卡纸抽人物每版本都溢出资源。这不比某些看别人脸色的游戏强。这里有你喜欢的美少女。还不快跟我一起玩<br />💃🏻立绘建模：<br />在同类游戏中也是数一数二的<br />🧝🏻‍♀️角色人设：只喜欢分析员（就是玩家）一个人。,1,2025-03-25 01:47,华为 Mate40 Pro
506095095,米斯林魅力时刻,2,手机端联机bug怎么还不修?今天联机匹配五次，四把掉线显示重连提示进不去，整的人很红温。,2,2025-03-25 00:32,OPPO Reno12
380446120,汐希ξฅ۶•ﻌ•♡,1,为什么会一直闪退,,2025-03-24 17:20,Vivo Y77
672133683,淳于晚瑜,4,立绘建模拉满要不是国家队拉卡着绝对吸引你的眼球，我最喜欢的一点是这个游戏不肝，当然强度党除外，专心囤老婆就是了。关卡方面完全不用担心，完全不肝也少不了多少资源的。任务方面每天点几下，没有打卡时间的任务轻松自由，这点非常人性化，不会出现你上完班还要在游戏这上班打卡的感觉。😁,,2025-03-24 14:00,荣耀 50 SE
17844376,手机用户17844376,4,这游戏前期可玩性很高，但是到后期伙伴岛也做完了，就没什么可玩性了，望出更多新模式，新玩法增加后期玩家可玩性。,8,2025-03-10 05:25, iQOO 11 Pro
638468959,にょたいか,1,这周周本太恶心了，被控到死，这就是神吗，我跪了,1,2025-03-24 02:12,OPPO A9中国版
12524846,迷茫的豌豆,5,100级老登评论<br />💃🏻立绘建模：<br />十分完美，各有各的特色，皮肤十分带劲。<br />🧝🏻‍♀️角色人设：<br />饱满，而且每个角色对主角都有特殊的感情<br />🎮可玩性：<br />游戏玩法需改进,2,2024-07-15 00:34,Vivo IQOO Neo10
699612647,凄你美地,3,感觉新手福利不太够,,2025-03-23 16:23,Vivo V2426A
67361704,愚,5,现在来说可以是一款非常好的玩戏了，但玩法上还是欠缺<br />💃🏻立绘建模：<br />满分建模,2,2023-07-20 13:37,Vivo IQOO Neo9
699041350,从头再来,5,我真的超级喜欢尘白😍😍😍，以上包括星级由我主观推荐，不重要。<br />以下是我的理性评价：<br />剧情方面、<br />个人剧情：各个角色的个人剧情，质量参差不齐，具体在配音，剧情细节，前因后果等。比如最新出的恩雅-澜风，对比最初角色恩雅的个人剧情，简直不像一个游戏的。个人剧情方面，我觉得可以适当的再长一些，表达的再详细一点，让玩家充分感受到这个角色和我（分析员）的情感发展。<br />主线剧情：主线剧情，从极夜行动这一章开始，慢慢变好，但是前面的剧情可以说是不怎么好；前面的剧情不好的地方在于，情感表达方面。我（分析员）和各个角色的互动，显得生硬，感情没有一种水到渠成的感觉，好像是突然从认识就到了结婚，（热恋期）中间这一段一笔带过。<br />但是从极夜行动开始，感情表达方面就慢慢变得水到渠成，不再那么生硬了，特别是第14章，有一种看后宫文的感觉，非常不错。<br />而且前面的剧情有点乱，不是很清晰。<br />个人好感度剧情：由于我的人物好感度没有拉满，剧情的话看的没有多少，但从已知的来看，还是不错的，但是还不够。<br />剧情方面总结：一些不怎么好的剧情，有一个共同的痛点，那就是急，感觉就像是篇幅有限，不得不省略某些不重要（重要）的，导致产生割裂感。                   就是故事情节的推进，和玩家与角色的剧情互动兼容性太差，推动了故事发展，却不能顾及玩家与角色的剧情互动。<br />我希望官方能注重剧情这方面的制作，做好了也能作为这个游戏的一大亮点，不是吗？当然必要的时候，主线剧情也可以适当的收费。比如说做一个提前看（玩），就是最新剧情需要收费，而旧的剧情不需要。当然这必然伴随着更大的压力，做不好肯定要被骂，这也是一场机遇与挑战。看官方的选择。,18,2025-03-23 13:55,小米24117RK2CC
344169693,刘轩轩,4,目前是67级，不怎么玩，但是作为一名新手，我只能说虽然剧情前面十章比较乏味，但从第十一章开始质量就上来了，可能是我没吃过细糠吧，从后面我就觉得很神中神的感觉了，角色数值控制的也还算好吧，一些老角色到现在还能打，一些角色的战斗机制也很好，一种非常新颖的感觉，这游戏要充钱的地方可能也就是体力或者皮肤吧，体力虽然说新手比给的比较多，但是大部分都是不能存很久的，有个时间限制，算是这游戏美中不足中的一点吧，然后到中期体力基本上就不够用了，皮肤质量呢也很好，让我觉得值得入手，角色人设也很饱满，大部分战斗都是不吃操作的，对于我这种手残党来说很友好，再谈谈建模吧，现在的建模还有渲染，很好啊，但是我了解了一下以前的只能说是一言难尽，只能说现在我们的游戏正在蒸蒸日上，游戏比较冷门，可能是前期的运营导致的这个结果，但也是恰恰冷门造就这个游戏，社区环境也很好，起码没有那么多狗叫，这么说可能让别人觉得我是小众哥，有点壮。游戏活动也还算行，只希望游戏越来越好吧，体力稍微提一提吧，体力时间限制，改一下吧，我一般玩游戏是不给游戏打评分的，但是这个我必须得给，虽然离完美就差一点了,8,2025-03-23 10:30,Redmi Note 10 Pro
98504182,火神,5,开局因为芬妮皮肤立绘的玉足直接氪了六块，然后玩了没几天感觉无聊就卸载了，服了，这游戏是不是玩到中期才好玩？想要涩涩要不要到中期,1,2025-03-23 00:48,Vivo IQOO Neo8 Pro
628476505,慧,4,已经一百级了，来说说我的游戏体验。<br />💃🏻立绘建模：<br />做的在二次元游戏里算好的了每个角色都有自己的特征，钱都花在买皮肤上了，如果不充钱也是有几个角色值得入手的，就好比这最新角色<br />🎮操作细节：<br />自我感觉在操作上没有多好，射击体验也不好，全都是数值怪，毕竟咱不是来玩这个的就不多谈了。<br />🎮可玩性：<br />这款游戏适合休闲的时候玩，不适合主玩，很容易腻作为副玩还是强烈推荐的。<br />✍🏻建议：<br />角色动作做的太少了希望多做点，就比如跳舞和攀爬的，就更能体现皮肤的价值。<br />新星开阔空气墙太多了，就挺希望加个攀爬然后那都能去，而且新地图景色还可以做得更好，这样才有欲望探索。,4,2025-03-22 22:24, iQOO Neo7 SE
99325244,红宝石弥塞拉,5,小而美的典型，这是我玩过的所有二游中唯一一款让我认为充的钱确实是充到了我自己抽的角色身上而不是各种各样机制比角色还复杂的怪身上的游戏（那种挂机游戏除外），也是唯一一款可以通过每天免费刷角色碎片而获取完整玩法的游戏。而且整体角色养成也不算太难，很多角色拿着活动4星武器就能从容应对大部分场景；想充钱的话不用通行证，充个小月卡就能玩得很舒服，充钱一般都是为了心爱的角色的皮肤。就我游玩的体验来说，游戏整体难度也是相当低的（我不打悖论，也不打高阶周boss本，每周拿完紫晶就完事），比起隔壁需要天天凹的深渊好太多了，这游戏正常深渊是没啥难度的。<br />剧情方面算是最有参与感的一款游戏了，在进行整改后的整个剧情中主角（分析员）的存在感在一众二游中都是顶尖的<br />玩法方面，虽然最近确实出了不少新玩法，但我认为仍然有许多可以挖掘的玩法，同时因为整体游戏难度偏低且可以扫荡，所以会有相当一部分习惯了上班式游戏的玩家认为玩起来很无聊，但我认为轻日常、重剧情恰恰是它的特色之一。角色互动方面可能是受限于尺度原因不敢出太过界的，但整体来说已经相当不错了，既不是那种上来就😍😍😍的，也不是那种“角色有自己生活”的。感情推进循序渐进，相当不错。哦对了，tap上显示的游玩时间不准，很多时间都是电脑上玩的，毕竟尘白的手机优化确实是声名在外地差（笑）<br />————————————————————手机上玩的，那操作感简直不忍直视，福利稀碎，过一关给1/8抽，这种操作我只在初期的崩坏三见过。典型的后原神时代二游的反面教材，西山居在让人失望这方面从没让人失望过了属于是。,6,2023-07-22 09:25,Vivo IQOO 11S
433319611,郗枫,1,新手福利太少了 最基本的新手签到都没有 反正作为一个新手我没看到福利在哪 每个二游基本上 三天内都能抽到一个限定吧 这个我没抽出来 画风也不好看 别杠杠就是你对 一个游戏新手前期玩下去 还谈啥 苍雾上线就送俩个所有SSR自选 玩了没几天刚出的4个up都有 送一千抽 明日方舟也送好几个自选吧 后期也能用上 交错战线七天送70抽 璨金最少1w 至少白嫖九个皮肤 第七史诗经常送SSR 过剧情稳定送强力角色 新手每天免费20抽 而且有新手福利 前40发几乎每十发都出金 而且画面好堪比动漫了 植树节都送 战双 皮肤可以抽 角色也送好几个 新限定100%不能歪 剧情写的好 画风好 反正刚玩三天没看到福利在哪 连个新手签到都没有,3,2025-03-22 17:08,Vivo X100s
649579902,〖归来〗似ジ梦非梦,5,伟大无需多言，尘白一路走来大家都看在眼里，运营态度就可以决定很多东西了，不肝不氪（坐牢的玩法你不打也不会有什么损失）。<br />💃🏻立绘建模：挺好的，就是手机渲染差，有时候会怪怪的,,2025-03-22 15:51,未提供
554010434,妖,2,有点差,8,2024-08-29 13:20,未提供
378313757,亖,4,希望推出一个大世界模式,,2025-03-22 12:06,Vivo IQOO Neo10
645702269,咖那,5,福利好，降肝。😂唯一遗憾B服,,2025-03-22 08:54,小米Xiaomi 14
662153135,UR级指挥官,5,已经被小老师迷住了,,2025-03-22 00:24,Lenovo Legion Y700
444501843,艸官,3,刚出的时候玩的，就不能把池子爆率调一下吗，每次都是8090出，真恶心啊，又不靠这个赚钱。考虑一下老玩家行不行啊！,,2025-03-21 18:54,小米24117RK2CC
482336114,麋鹿从不迷路,5,咳咳，再来点类似苍雾世界，交错战线的游戏，谢谢😍,1,2025-03-21 17:07,Vivo IQOO Neo10
35017212,订单,1,我还没玩就想问一下，为什么我用邮箱注册绑定的手机号不是我的手机？谁用我邮箱绑游戏了？<br />想加个官方群问一下没人理我，nm😅,1,2025-03-21 04:36,小米13
703029239,这这这,1,呵呵，我换手机号，我那个账号直接给我注销了，别人搜都收不到，联系客服也是***了敷衍,,2025-03-21 15:16,小米Xiaomi Pad 5
126287509,🍃,4,又下回来了，新号爆率不错一个10连出up,,2025-03-21 01:33,未提供
601040691,我还年轻我还年轻,4,💃🏻立绘建模：<br />二游顶尖<br />🎮操作细节：<br />枪是法杖<br />🧝🏻‍♀️角色人设：<br />皆为吾爱<br />🎮可玩性：<br />众口难调<br />🌃画面音乐：<br />意外收获<br />🔖运营服务：<br />同行衬托<br />少给一星怕你骄傲^_^,1,2025-03-20 12:25,小米23090RA98C
429126545,46464,2,自由度太低了<br />💃🏻立绘建模：<br />非常可以<br />🔫枪械还原度：,,2025-03-20 04:30, iQOO Neo7 SE
11542691,风洛羽,2,3.19  修改了另日幻响的刷怪位置，啧，你们是真没内测过啊。<br />另日幻响的怪刷新位置真聪明绝顶，需要绕一圈去打，然后连杀断了。<br />联机模式中，恩雅-澜风是继大金鱼之后又一个让我感到很烦的角色，大金鱼是把怪推走，其他人打不到还要跟着跑，恩雅是把怪卷走打不到。遇到就十分想要挂机。<br />新里芙的技能闪瞎眼,3,2024-02-25 10:26,小米Mi 11 Pro
9449837,被酱油打的路人甲,5,最好的情绪价值，最棒的服务体验,,2025-03-19 17:32,努比亚 红魔5G
647841775,开朗的网友,2,游戏福利不太好，可玩性较差，剧情还可以。,,2025-03-19 17:20,未提供
65792807,一,3,我只能说不是一般扣,7,2024-04-23 23:01,未提供
346509740,自由如风,4,这次版本刚回归福利超多😍,,2025-03-18 21:38,红米 K70
43079605,我在东北玩泥巴,4,这次这个另日幻想活动是哪个*的设计的？怪分布东一个西一个的，以前都是割草爽，现在到处跑找怪打。,2,2025-03-18 18:00,小米10至尊纪念版
704063328,Josete,5,玩的第一个二游。嗯...少走很多弯路。,1,2025-03-18 17:57,iPhone 15 Pro
708892602,无为在歧路,5,每天都会闪退，改一下,,2025-03-18 14:33,OPPO PFGM00
14810533,周魁,5,一个能把玩家捧在手心里的工作室,1,2025-03-18 12:43,OPPO Find X8 Pro
251202388,悠远的穹苍,5,提供情绪价值就，花钱买服务。,,2025-03-18 11:03,华为BRA-AL00
602280508,明日方舟★终末地,2,我觉得也不错，但是为啥我一直不玩后，号给我没了，我都认证了，也算玩的一般的号吧！,,2025-03-18 09:08,Realme X2Pro
45210131,紫夜舞,5,就冲这2分钟完成日常和麻辣，我就会一直玩下去，一张月卡新出的人物武器全都有，全靠卖皮肤赚钱，现在哪还有这样的良心游戏,1,2025-03-17 23:54,Nubia Red Magic 8 Pro
626008214,宇宇,3,不知道那个霰弹枪直接打出几发霰弹枪子弹的cg还有没有，军迷看来表示非常难受😅😅😅,,2025-03-17 20:52,Honor 70
28753493,╰★秀★╮,5,运营不错，福利很多，皮肤也不错，很好。<br />好看的皮肤都是要钱买的，而这个游戏就是这样的买点。<br />以我来看，唯一不好的就是2.5那个机枪守点活动了，很无聊，没爽感,,2025-03-17 16:50,华为HBN-AL10
