用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
708846178,Player,5,--我在七年后等你！<br />--约好了哦！,,2025-03-19 22:53,未提供
586986607,skywalker,5,玩完了，大家下载好后不想要广告可以断网玩，还有结尾的音乐一定要听完，后面还有一段，整个游戏大概要耗时4，5个小时,1,2025-03-19 22:04,Vivo IQOO Z8x
481239538,何不给个拥抱,5,虽然游戏有些无聊，但是非常感人，我已经哭死了😭😭,,2025-03-19 08:22,Redmi Note 12T Pro
525961993,金之棘,1,老是在关键时刻强制弹广告还关不掉，有大滨,2,2025-03-18 13:16,未提供
551928975,_凌空,1,不兼容啊，一点就黑屏,,2025-03-18 12:02,Vivo IQOO Neo9S Pro+
672945352,姃,5,通关真的好震撼，我永远为双向奔赴心动😭😭,,2025-03-18 10:18,华为FIN-AL60
405495374,白月光,5,超好，很🔪，大半夜玩给我整伤感了,,2025-03-17 13:30,Vivo V2156FA
432535607,慕味,5,神作,,2025-03-17 01:59,未提供
452923575,慕家的小小熙,5,催泪有好玩，剧情也很棒,,2025-03-16 21:42,华为 荣耀30S
447321918,陈述,5,挺感人的，最后有点没懂,,2025-03-16 19:43,Vivo Y55s
6626999,lative,5,强推。<br />你敢信，就这几个场景，还有这么庞大的故事线。<br />点赞。<br />插眼。下一个7年,,2025-03-16 12:18,未提供
83123892,无心,4,剧情是真的神作但是信息量巨大有时会表达的含糊不清（也不排除是我文化水平低）百分之90都是剧情无任何支线玩法可玩度可以说几乎为零与其说是游戏倒不如说这是个电子书,,2025-03-16 09:41,荣耀30 
653882527,y,5,这样的神作原来是2017年的吗 最开始玩的云里雾里的 但是到最后就看懂了 神奈为了让礼斗幸福尽管身体越来越差 也要在墙上写下遗愿 可惜过了很久礼斗才发现 而葵为了春人重复了上万次七年 春人和葵是双向奔赴的 一开始还不屑于像素画风 玩完之后后劲太大了 才发现低估了这个作品,2,2025-03-16 09:41,Huawei Nova 11
18506708,Keven Li,5,感人肺腑，希望可以拍成动漫,1,2025-03-15 19:53,小米24117RK2CC
481182153,星辰,5,我词穷，但是我真的觉得这个游戏蛮好的，还带了点烧脑部分，但是真的好玩，不过刚开始我以为两三个小时就好，没想到直接干了一个下午😂,,2025-03-15 19:30,未提供
515648721,玉瑶州,5,真的可以令人泪目<br />虽然可玩性不大 但剧情很震撼了<br />真是完全想不到结局的<br />玩之前我真的以为是纯爱 玩到一半大脑开始宕机<br />最后真的很震撼<br />剧情虽然是挺复杂的 但我认为没有任何漏洞<br />我没那么多文笔和词语称赞了哈哈<br />神作 推荐<br />以下可能稍微包含剧透<br />葵真的好厉害啊啊<br />没记错的话是重回了11771次（吧？<br />整整12万年多 当时真掉小珍珠了<br />哈哈 感觉剧情中的约定含量极高 葵和春人的 陆和春人的<br />还有葵和春人说“我们约好了”时真的很（我也不知道什么感觉哈哈 热血又想哭？<br />我把整个剧情过完后还有好多不懂的地方 不过我打算自己解答哈哈<br />我过完剧情没哭 剧情中间也没哭几次 感觉自己是一个冷漠无情的人怎么办啊啊😵这真是我超大的遗憾啊啊<br />个人认为游戏的画面（哎呦人物真可爱啊啊啊<br />还有游戏音乐是真不错 特别是“陆喜欢上您女儿了”那卡的音乐是真令人印象深刻（热血又想哭哈哈？<br />剧情是真的震撼死了 还有那一步步揭开谜团的沉浸感（能不能清除记忆再让我玩一遍啊啊！<br />啊啊啊！,2,2025-03-15 18:53,未提供
642778896,是冰,5,回头一望，七年前的光景仿佛就在眼前。那时，我还只是个刚刚升入六年级的孩子，偶然间被这款看似平平无奇的像素小游戏吸引。封面简单，却莫名让我心生好奇。记得那天，我躺在床上，一口气通关了最后一章，心中涌起难以言喻的共鸣。每一个角色都那么真实，他们的情感与挣扎深深触动了我，仿佛我也置身于他们的世界。<br />简单的故事与叙述方式，却让每一个细节都充满 了力量。没有复杂的操作，没有华丽的画面，所有的焦点都集中在剧情上，反而让情感的表达更加纯粹。去年，我重新体验了DLC，那份心酸依旧难以言表。一切在最后迎来高潮，12万年的轮回，只为兑现七年前的约定。那一刻，所有的等待与坚持都有了意义。<br />谢谢你，春人。谢谢你，葵。你们的故事让我明白，有些情感，即使跨越时间与空间，也永远不会消散。“约好了，那就4月1日了！绝对不能忘记哦。”,3,2025-03-15 13:09,未提供
695571305,画白の泷,5,主线也是通了，<br />前30几章的故事线还很清晰明了，<br />最后几回和dlc的剧情我看得就迷迷糊糊了，一度影响了体验。这里我问问各位体验得比较深入的朋友：<br />就是第一条时间线里春人救了葵导致了自己的死亡，也就是从这里开始，无论葵怎么挽回都无法改变春人死亡的事实了，<br />那为什么会有春人活下来的时间线呢？,1,2025-03-15 12:58,红米 K70
343830106,司空子恒,5,上次玩还是在七年前 2017(´_ゝ｀)<br />💗共鸣感：<br />时间真的是转瞬即逝，今天再看见蓦然回到了那个无忧无虑的时候😔,,2025-03-14 20:09,Vivo V2068A
327218393,初book,1,游戏没问题，是好游戏，但国内运营疑似有点**了。过一个章节跳一个广告，说是买断制游戏taptap上还没有买断制的版本。我还第一次见三个叉没一个真的的广告。<br />本人买游戏挺多的，本来就是因为讨厌广告，喜欢买断制的沉浸感才来玩买断制单机游戏，结果正享受着蹦个广告，恶不恶心。国内运用就仗着墙欺负自己人，要这样搞谁还在国内app上买游戏玩，或者一些更极端的直接玩盗版去了，花钱还要遭罪是吧。,7,2025-03-14 09:07,Vivo V2156A
538980187,User538980187,4,剧情代入感无敌，很庆幸能玩到这么好的作品！,,2025-03-14 01:28,Redmi  K70 Pro
708100028,氧气,5,音乐很好听，剧情真的很好，嗯……是一部非常不错的恋爱剧情游戏，全程无刀全程高甜，每对cp都拥有跨越时间的爱情，每对情侣都是交心的，一口气玩通关的，真的非常不错,,2025-03-13 17:13,WIKO GAR-AN60
696487696,陳,4,为什么我进不去实名认证的时候说实名不了稍后在试？,,2025-03-13 11:23,小米24090RA29C
481187082,翼伊,3,过重要剧情突然冒广告😡代入感直接消失了，强制广告简直不是人,1,2025-03-12 18:31,Huawei Nova 10
70606666,聆听,5,4年前玩过，当时不知道怎么定存档，现在重新玩一下,,2025-03-11 08:28,小米24069RA21C
635043165,Fan.,5,[有剧透！]老实说能打动我的治愈剧情线游戏不多，粗糙的画风，丝毫不影响情感流露，剧情线有点复杂但是理清了就会眼前一亮，(葵的角度)特别是漫天纸片雪花的17711次回溯，很难想是什么支撑她历经12万3977年只为了寻找拯救她的挚爱的方法，来自爱情的至死不渝。<br />💗共鸣感：<br />无敌<br />🍃舒适感：<br />哭了<br />🎮可玩性：<br />不玩后悔一辈子,10,2024-09-29 01:20,小米13
74198108,手机用户74198108,1,我只是看过。。。。。但是为什么<br />红魔手机的系统不支持aaaaaaa<br />后悔买了555555,3,2025-03-10 23:24,红魔9S Pro+
681209835,寻梦の忘川彼岸,3,这玩意我怎么记得在电视上玩过？🤔🤔🤔,,2025-03-10 22:49,Vivo Y100
702506829,1,5,🎮可玩性：高<br />🍃舒适感：很好<br />💗共鸣感：很感人<br />🌃画面音乐：恰到好处<br />✍🏻建议：动画再细腻些,,2025-03-10 22:15,华为BRA-AL00
448507671,啊吧,4,单线剧情，而且只能跟着剧情走太无聊，不过最后确实神,,2025-03-10 20:29,未提供
399603385,哈哈哈哈,5,玩不惯这种纯文字对话的就别瞎扯淡了，这就不算啥缺点，这压根就是个游戏类型，玩不惯这个类型就换别的玩。作为一个免费的单机游戏每过一个章节有广告完全可以理解，何况剧情还挺优秀，总之适应这一类型的强推,2,2025-03-10 16:28,OPPO PFTM10
83522211,姜云浩他爹,1,时间上并非存在满分分的游戏,,2025-03-09 18:52,未提供
705396939,缘.^,5,特别好玩他带给我的冲击感很强👍,1,2025-03-09 09:00,华为 畅享10
102454762,Lucky,5,真的特别好玩啊，好久没碰到剧情这么好的游戏了。一开始被9.9评分吸引，玩了几章感觉都还挺普通的。直到玩到春人发现自己的手术记录，那个画面表现力太强了。屏幕一点点暗下去，最后只剩春人在黑暗中楞楞得盯着记录，太厉害了，完全没有因为固定视角和画风影响效果，要不说果然是9.9啊。接着玩发现还有时空跳跃这一说，而且最后春人居然根本没病，不玩到最后真的想象不到结局。没有一开始就上帝视角一样的全说出来，埋了好几层伏笔，剧情层层推进，最后我和春人一起慢慢清楚了一切，代入感超级强。而且人物也不是非黑即白的，没有绝对的坏人，大家都为了友情和亲情付出一切，好催泪啊。最好的是，最后是全员he大结局，真难得啊，像是春人做的一个梦，醒来后朋友们都好好的在身边<br />p.s.葵真的好厉害，为了朋友做到这种地步,28,2025-03-09 01:34,未提供
462534108,白鼬,5,把免费的部分玩完了。<br />🎮可玩性：<br />一共40章左右，不会太长也没有很短。<br />💗共鸣感：<br />很感人，剧情很多地方都有伏笔，反转挺多的，严格来说，是出乎意料。<br />😼😼😼,,2025-03-08 22:23,未提供
462771139,芝芝,4,看了五章了还是觉得很无聊这正常吗，没有动力继续看下去了，被9.9吸引进来的……因为没看完不知道后面咋样，打个四分吧,,2025-03-08 19:11,Honor 90
577984200,兔喵,5,好喜欢呀。,,2025-03-08 17:52,荣耀 V30
386782808,梦魇,3,可能是我自己的原因，这类游戏玩起来确实没有什么感觉剧情做的确实也挺不错，但是玩起来确实有种挺无聊的感觉,,2025-03-08 16:58,未提供
555505694,下北泽巨型小孩,5,作为免费游戏算是神作了，在付费里面6元这个价钱也算不错，也挺催泪感动的，但是在我我的游戏里面这个不怎么催泪，反而感觉是悲伤和痛苦（差不多像一个游戏里角色的经历非常惨淡而难受），我玩完是对疾病有些憎恶，挺推荐一玩的,,2025-03-08 16:40,未提供
8068708,殷愛,2,说实话我也是被9.9和好评吸引来尝试的<br />我是直接把免费部分全部看了一遍的，可玩性真的太差太差，不如直接视觉小说呢。。操作过程浪费生命<br />且没有戳到泪点，因为我觉得约定约定什么的真的😅<br />当然，我不能说主角之间的情谊没有打动我，伏笔什么的也有，但是真的有一种为煽情而煽情的感觉，一万次七年能是这个状态？就因为十岁小孩子之间的早恋？？？我接受不了<br />顺带一提渲染方块小人CG真的绷不住了,5,2025-03-08 08:07,华为P40
14254829,秦淮河畔盼情怀,1,换手机后DLC这些全部要重新购买，不如在电脑上玩,,2025-03-08 06:55,小米Xiaomi 15 Ultra
643791664,ying,5,好玩😭😭,,2025-03-07 19:18,Vivo V1814A
690055619,hhhhhh,5,玩完了，都是在车上玩的，剧情前期枯燥，到后期都是伏笔，整体游玩下来，剧情感受很深，和游戏名一样我在7年后等你，你能看到吗，我玩通关了，没有看攻略。,,2025-03-07 14:53,未提供
423000899,罗大炮,1,玩了一会，没有玩下去的欲望，不管是剧情还是操作，还强制看广告，这分假的吧,1,2025-03-07 00:08,小米13
649146357,不为爱而战,5,为什么我安装不了啊😭,1,2025-03-06 16:02,Nubia NX721J
553614669,嗨,5,怎么买dlc呀!为什么我游戏里没看到<br />💗共鸣感：,,2025-03-06 12:47,未提供
436989689,L不是L的L大湿,5,游戏互动很少 但是其实也不太重要 剧情蛮不错的 刚开始可能会觉得无聊 玩到后面慢慢的就越来越有趣越想玩下去了 不太会说就这样吧,,2025-03-06 11:05,Maimang 9
423375155,明月几时有,5,除了没有语音，真的很棒了，当然，免费还要啥自行车对吧，剧情也真的很棒，每一章都十分具有悬念，只不过有一次轮回（我暂时没玩DLC，刚玩完正线就来评论了），驱来见木一说好久不见了，这个是在表达什么？玩到最后也还没有发现，也可能是在中期讲了但我那时候没有沉浸而略过了？<br />催泪肯定是催泪的，但我倒是没哭，不过还是蛮震撼的，能感觉到那种溢出屏幕的情感，毕竟我从不认为没哭就是没感受到情绪，是一个很好的作品，要是能弄成动漫一定也是个神作水准了。,8,2025-03-05 19:23,一加手机Ace 3
410625441,YY,5,特别特别特别好的故事,,2025-03-05 16:47,OPPO Find X7
430726876,云梦,5,17711次轮回，十二万年的记忆积累，只为了救春人，希望各位都能找到自己的那位相花葵,,2025-03-05 08:35,Vivo IQOO Neo9 Pro
100657124,白,5,别玩呀！！！！我一口气把正传剧情全过完了，晚上失眠一整晚，哭了T﹏T。真的，最后是好结局也还是难以释怀，那可是17711个失忆的七年啊！！难受！呜呜呜呜(҂ ꒦ິヮ꒦ິ)最后给大家推荐一个意境差不多的个，一起和再哭一遍吧:《消失在记忆里的海》,,2025-02-28 15:40,OPPO K3
658618053,言澈,5,💗共鸣感：<br />真的很催泪,2,2025-03-04 14:47,Vivo V2121A
683402423,传说之下,5,没什么好说的，我只能劝一下不喜欢看剧情的人别玩——因为这个游戏真的只有剧情和画面，别的也就一个没用的存档。<br />别外，我感说这个游戏的剧情是我能看完而反转最多的剧情了，只要是认真看完了大概率都会这么想。所以我十分推荐喜欢看好剧情加结局不刀的作品的人看，相信我你看完决对会被经验道。,,2025-03-03 22:25,Honor荣耀X60 PRO
608244004,丰狂的周,5,想哭<br />但哭不出来,,2025-03-02 23:58,vivo Y93
