用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
483711466,cattail,5,喜欢喜欢！<br />💘恋爱感：超级幸福（除了要氪金）,,2025-04-01 22:57,未提供
408147974,柏,3,25.4.1<br />一年过去了，我来夸夸：<br />1.卡面和剧情有很大进步，主线剧情也有官方概述了，不用担心忘记主线前情概要。<br />2.氪金礼包依旧划算，并没有出现限时累充卡的情况<br />3.现在茶歇时间从20min减少到12min，有效降低无聊的挂机日常。<br />4.临近过期的苹果会显示在背包最上面，不用到处找了<br />我一直都全勤，专栏卡已复刻，本人现在单推卡面离伪全图鉴就差一张三星卡了（图p2）。<br />建议：<br />1.登录语音只能放20个，希望扩大容量<br />2.设置聆心相伴为主界面，点击活动再返回主页时，希望bgm不要重头开始放<br />3.织梦迷镜自动挂机打<br />4.玩家衣橱可以像男主衣橱一样往下滑（每天都往后疯狂划真的累累的）<br />总之我要玩一辈子光与夜之恋，再过两个月就是周年庆了，期待我们的第四年。<br />（ps：蓝鸟今年做的确实还不错）<br />24.4.2<br />◆ 剧情玩法优化<br />&gt; 断点续读：增加剧情断点续读功能，阅读部分剧情的过程中可保留阅读进度，再次进入该剧情时可继承已有的阅读进度。<br />&gt; 倍速播放：增加倍速播放功能，自动播放将改为倍速播放，点击图标可调整剧情播放的速度，可将播放速度调至1.0倍、1.2倍、1.5倍或2.0倍。<br />&gt; 隐藏UI：增加隐藏UI功能，阅读剧情时可点击右下角的图标隐藏所有UI，再次点击屏幕恢复<br />好好好，改得好，夸你一下，给你氪个大月卡<br />——————<br />24.3.27<br />这次弹球萧逸新卡不错，夸一下，24年开始不要崩卡哦，目前觉得<br />1.剧情需要存档，一节剧情时间太长，我都是用零碎的时间来看主线，退出就要重头来这也太痛苦了<br />2.希望主线剧情有前情概述，你一年两更期间时间隔太久，我真的记不住细节<br />3.陪伴系统的live2d像PPT，多做点动作，还有陪伴系统的主页没有原来的主页有设计感很生硬，优化一下<br />4.求你了哥复刻一下专栏卡和低星卡，遥遥无期的复刻让我微图鉴党爆哭<br />5.我的衣橱能不能出个抽屉，每次都要疯狂往后拉<br />最后每年一唠，别整限时累充送卡<br />——————————<br />24.2.14<br />21年就求他做陪伴，如今24年终于出了，拍照合照和视频通话很好很好，但是玩法还是有点少，男主就那几句话也没有个特别位置特别语音啥的<br />——————————<br />23.10.17<br />好好好，新主线打完了，文案好好好BGM好好好，就是卡面走下坡路，崩崩崩啊啊啊啊啊。<br />不过日日夜夜复刻了我图鉴补上了，给大家炫耀一下（）<br />然后就是衣服装扮太多出个抽屉吧，然后整点好玩的常驻游戏，没开玩笑，你游每日做完很无聊。<br />总结：搞点新活，换个画师，然后每年一劝整好自己的定位，别搞限时累充送卡的事情啊，送什么都行，给北极星都可以，别逼氪卡啊！！<br />——————————————————<br />23.4.23更新<br />想吐槽很久了，展厅答题一些NPC的选项是固定的我理解，毕竟是服务客人，但是男主的问答是否过于死板，我就是喜欢自己一个人承担工作，不想让夏鸣星来帮我，我理解本质是为了让我们依赖一点男主，但是这种事一定要分对错奖励吗喂！！<br />————————————————<br />2023.3.28更新<br />他小子把换装改了，新服装不用翻了，放在最前面了。<br />————————————————<br />微氪玩家来说说。<br />说说缺点，主线慢，电话不更新，聊天剧本有些拉，真心话大冒险前缀剧情偷懒重复，服装挑选要翻半天，联动总是被背刺，排期如💩，游戏无聊还要挂20分钟拿茶歇，工作室陪伴系统等于坐牢。<br />但是他小子还是有亮点的:<br />⭐⭐抽卡资源好攒，简单配卡无脑升级，主线对话新颖且有看点，卡池复刻不昂贵，单推微氪也能拿到自推卡，重点是他暂时不搞限时累充。我从不反感累充，我认为是氪佬的福利，但是很多游戏都限时累充附赠卡，表面福利内里逼氪，总而言之光头在吸引氪金的地方上，手段很高明，游戏属于平民玩家快乐游,37,2023-03-20 19:36,一加 Ace 2 pro
580630025,西弗勒斯,4,入股不亏，文案写的真好，资源我感觉挺好攒的吧，基本上自入坑以来新卡我几乎都有，而且就开了一个小月卡。我挺喜欢里面的故事线，还有对各个男主的描写，就是emmm，很饱满、立体的感觉。,,2025-04-01 14:14,未提供
111622264,可.,1,首先这个时长证明我不是云<br />六星给五位男人<br />心情烦躁的吐槽帖，看不惯请自请离开<br />新玩家不一定会看评价，老玩家我只说四个字懂得都懂<br />光头我请问呢？爆率越来越低是想干嘛？<br />[注：我想大多数设计师应该都是我这种情况，如果你认为自己还算欧也请不要告诉我]<br />这是玩你游的第三年，因为200抽没抽到自推退游过一次，从去年回游开始，次次保底就算了，限定池感觉跟常驻池子似的😓<br />之前挂机1h才能领取那少得可怜的奖励，你终于是改了，36分领满，只做日活是肯定够不到的，还得挂<br />💘恋爱感：<br />刚入坑的时候还是剧情党，后来三次有些忙，加上被某张卡的剧情雷了一下之后就不注重了，不做评价<br />💎资源获取：<br />单推游戏内不氪金的话，我认为资源不够，混池多，没有定向。<br />之前会抱着[这是我推，必拿下]的想法氪金拿卡，现在无所谓了，创了个小号，肝一点，俩号轮着下池子，但问题是我不是单推啊😩资源依然很紧缺<br />🌃画面音乐：<br />画面……崩卡这个事各人有各人的看法和理解，我不评价，反正我没几张特别中意的，玩到现在纯靠剧情和情怀顶了<br />音乐还算满意吧，纯音乐做的还行，在一些剧情里挺能烘托气氛的😉<br />☄️成长体验：<br />从零开始升级还是挺慢的，主线开满应该也要很长时间。<br />我的话当时主线过完卡就没什么好升级的了，看眼缘升，升卡的资源都很足。<br />每天那个挂机时长足够把极光币慕心铭迹都打满了，苹果都用当天过期的，有活动的时候就领几个存在工作室邮箱里的😓有次手快直接领了一百多个我都不想说。<br />目前工作室舒适度5800+，应该不算低，新增的高舒适度家具抽转盘拿卡才有？不知道下一次大型家具活动什么时候开。<br />工作室这个功能在我这里的存在感超低，我每天麻烦五位男人出去办事一趟就没别的了。<br />织梦我永远不会放过你，浪费时间的玩意<br />一周800星座的那个叫什么忘了，就不能出一键800？非要打三次满的加一次十个碎片吗😓我知道它现在出了一键通关功能，但在它出之后就没买过月卡，所以不太清楚到底是怎么样的，这不妨碍我吐槽，毕竟我打了无数次3+1<br />吐槽的话说不完，累了，以后想起来再写<br />25.4.1评，虽然是愚人节，但我说的全是真的,34,2025-04-01 05:31,未提供
526835709,暮风之云,5,剧情在线，人设很喜欢，立绘非常帅，特别是齐司礼、陆沉！,1,2025-03-31 16:34,未提供
82490829,莫说,5,攒小熊等周年庆（其实就想看看这个游戏时长怎么弄（？））<br />结果发现时长被吞了（安详,,2025-03-31 10:57,未提供
682068544,木木,4,从22年入坑陆陆续续累计在线也有一年多了，很喜欢光头的文案（文案组夸夸）和小游戏，还有一些女本位设定，音乐也没得说（说起来三周年的通天还没正式上线，不知道是不是不发了😭）<br />然后提点意见：<br />1.有些配音老师声音太不稳定了，希望配音组多把把关。<br />2.QQ人发色瞳色睫毛颜色等希望能一直被注意到，不要老让玩家操心这种小问题。<br />3.已经上线的功能希望能一直有在更新，而不是全部重心都在新功能上。比如工作室装修（已经卡级好久了没有新家具），比如陪伴系统（更新些功能比如睡前故事，生理期提醒，实在不行更新一些互动词也行啊T_T）哦对我还想要和男主一起听qq音乐（这会员不必买了吗）<br />4.想要男主新卡池多一点以前没看过的风格和样子，或者多补一些以前一笔带过的设定。想要从各种角度更了解更完整的不一样的他。<br />5.希望光头多平衡一下各男主排期，不然旱的旱死涝的涝死，会影响玩家体验。<br />6.上次周年音乐会没参加，希望以后还有机会参加类似的线下活动。<br />暂时先说这么多，想起来新的再来补。,52,2025-03-31 09:31,华为 MatePad 11
708734863,。,5,很好，画面也非常的不错，我个人可以觉得把活动时间给加长一些，觉得活动时间太短了,1,2025-03-30 20:21,Vivo Y53t
496138967,墨,4,加载进度怎么一直卡20%了？,1,2025-03-30 14:02,华为Mate 10
451310361,星辰雨落,1,一直卡20%是怎么回事？,,2025-03-30 13:21,vivo Y3
699558642,扭扭,5,本以为多年老游量大管饱，结果还是要经历卡关，可能还是没有玩的太明白，最烦的是ios和安卓不通，天天只能回家ipad整，少领好多体力。但是冲着萧逸一张脸我也会继续玩下去的。,,2025-03-30 11:40,OPPO Find X6
705337690,清焰,1,1.排期不合理。夏鸣星活动总是排在最后，一年没安排主线；萧逸排期总是靠前，活动细节敷衍（如消消乐方块的图标没画鸢尾花）。<br />2.卡面敷衍。近一年来，夏鸣星卡面崩了好多次，居然连生日卡面都能崩。<br />3.配音不贴。给夏鸣星配成夹子音而不是少年音。<br />4.文案没写好。老是给夏鸣星刻画成小奶狗，忘记塑造白切黑人设，甚至人类线就只是浅浅提一下，对比其他男主主线（灵族、血族)展开写了。<br />5.这样敷衍0推1推，不推荐其他乙游玩家下载光与夜之恋!!!,,2025-03-30 11:13,红米 Note 11 Pro
563087743,陳倬,4,想知道以前的卡会返场吗,,2025-03-29 22:57,未提供
409943534,陆沉的狗狗狗,5,为了陆沉打五星,,2025-03-29 22:39,小米Xiaomi Pad 7 Pro
408579158,亦.,2,怎么说吧，我觉得玩还是可以试着玩玩的，就是感觉后面也没什么兴趣打开了明明有活动没打但是就是没动力没什么新鲜感了，而且作为单推人只下自推卡池但是一下必歪必保底，说非吧其他人的池就抽送的抽数也能出货，但是自推吃总是很非很非，但总之可玩性还是有的，中规中矩吧，但是有个比其它游戏都好一点的优势就是全程有配音。<br />感觉卡面越来越没有吸引力了，明明在资金方面相比其他乙游肯定是足够的，但是体验感真的是越来越差了，真的很非这个掉率在抽自推时真的和有毒一样😂,2,2025-01-01 10:28,未提供
678748848,反弹任何不友好,3,评分是我现在对主线的感觉。故事给两颗星。多一颗星是给在刚玩时还是比较快乐的体验的。<br />一开始还是挺有意思的。入坑前我特意看了一下评论区里的差评，给自己打了个提前量，所以进来之后还觉得稍微有点意思，就这么坚持玩下去了。<br />直到我看到，现在看到的主线更新部分【被奴役的心】，心里很难受。是属于那种很无奈却不得不看（怕跳章之后错过什么细节）就被迫看了，感觉是在虐待玩家。<br />■我有一个问题纠结了很久，一直想问：“宝贝女主，你是圣父吗？男主曾经的不幸和你有什么关系？”<br />“一个人突然出现在你的生活里，这个人是你的上司，毫无缘由地对你好，怎么想都有目的吧。”<br />“就算这个人想要利用你也是很正常的，但是你竟然能如此毫无防备，甚至还在心疼这个人？为什么？你醒来之后，都已经不记得，你是为什么会昏过去的吗？”<br />我：……其实我觉得吧，你可以心疼心疼你自己，不要同情心泛滥。<br />我只说说个人的感觉，我觉得萧逸外形挺好，发色啊，瞳色啊，都是我很喜欢的。但是我受不了他时不时擦边，开黄腔什么的，尤其是这一章，太过分了。<br />【相似之处】你这让我想起了很糟糕的校园体验，我记得高中时期就有一些不规矩的男生愿意口上花花，使用辱女言辞 擦边欺负女生，自己长得丑不说，还一脸普信地欺负别人。我就在想，这种憋屈又难受的感觉，肯定是让那女孩在多年后突然回想起来，都很难受与恶心！而那个欠骟的当事男也只是想借此，让女生注意到他，转头就会忘。而这种屈辱的感觉，又有谁能替文明礼貌又懂事的女生来排解呢？（自尊心强的人，无论性别，一次都不能接受如此言论或羞辱。）<br />【男主】其实男主说什么台词是他的自由，我难受的是主控跟他在一起 总是这么憋屈。<br />■毕竟是第一人称，我就算是像将游戏剧情当成小说来看，这个第一人称也让人时不时不小心被带进去。憋屈感指的是【动不动就脸红，动不动就不好意思，吵架拌嘴还经常说不过人家，最后又被人家口头上占便宜。】多难受！？太憋屈了！！<br />■其实剧情从未婚夫出来的那个时候……我就感觉古怪。酒吧那个设定（一言难尽），知道是给男主一个救场的机会，只是不喜欢这个设定而已，【非得碰上流氓和混混】好古早。<br />●治安是个大问题，去酒吧正常消遣消费，她们还可能会被流氓混混灌酒？女性安全无法得到保障。玩个乙游还得提心吊胆？还挺现实向（不是在夸你）。<br />【突然想起来外婆小铺还有一个剧情，就是有个男体育生想做服装设计师，设计了一条裙子但出现了意外。裙子主人——女生，她在舞池跳舞，绑带突然崩开，她被一群蝻的吹口哨。】……写这种情节，写文案的人是不是找骂？<br />【这个情节很难不让玩家感觉到憋屈和羞辱，都是游戏世界了，为什么不能让这游戏世界里的女生，生活在一个没有男人骚扰，和平幸福的世界呢？哪怕是跳舞出现意外，走光了，就不能多安排一些有责任心的人提供正向帮助吗？身边就非得是流氓？】<br />■这还是涉及到女性安全的问题。游戏给人的感觉，女生做什么可能都会被男性下流注视、骚扰，或被尾随。“如果没有男主救你，保护你，主控你可怎么活呢？”或者说，“看到其她女性的‘悲惨’处境，被男主‘保护’的你得有多‘幸福’？”【这就是男凝视角，和践踏女性安全】<br />■如果不是出于上述目的，设置这种情节有何必要？不应该牺牲爱跳舞女孩的颜面，来突显这个男体育生的无辜与备受委屈！你让一个男性角色丢脸不行吗？非得让这女NPC“尖酸刻薄”地质问？<br />-还有就是一开始主控对好友介绍未婚夫的时候，提到了一个设定，很典型：50多岁有钱的老男人。<br />我就想说，求求了，虽然实际情况并不是这样，但是“老男人”这种设定是不是太恶心？这得多古早啊？这样会凸显主控的父亲很恶心。（天呐，再这样下去我都开始要批判父系体制的低级了）哪怕主控的父亲给主控定的未婚夫是【从主控这边剧情得知，对方年龄与她相当，只是主控不喜欢被安排婚约】这样的设定，我都可以理解，懂？<br />剧情非得加一个年龄差距，就让人觉得很恶心了。<br />■-恋爱系统没怎么玩，就是做任务，过了一下萧逸的。主控能选择的选项都不太喜欢，她的一些心理活动我也不是很能理解。。<br />“多增加一些女性老板，我真的很不喜欢‘老板娘’这个称呼。”<br />如果是女性老板，就不要叫“老板娘”了，记得叫“老板”。不然这称呼就会像“老板爹”一样突兀，懂？<br />●-其实我是一个非常能包容主控的人，能让我如此吐槽，就是因为我实在没有能力继续包容她的一些软弱行为，剧情也有一些bug。<br />◆遇到危险揪揪男主的袖子；家里着火了，整理完之后，直接回家住，就跟没事人一样；<br />◆明明之前被绑架了，被救出来之后就像无事发生一样去参加演唱会；<br />◆明明有很糟糕的经历，却也没有和汤圆说过，爽约了总得有个理由？后怕总会有的吧？但是这事就像翻篇了一样。无人提及。主控不说，男主不问。<br />■不真实，是非常人会拥有的亲身体验。主控的人设就像拼凑的一样，并不连贯，行为与想法不符合常理。<br />■-主线剧情设定什么的感觉是大杂烩，很多狗血的元素都有一些。就像我说的“被主控父亲订婚给50多岁的老男人”、“主控小白花”、“主控太圣父”，等。<br />■-这个游戏让我印象挺深，刚出来的时候我就知道，好像还没公测周边已经出来了，开始预售。去看了一下，发现是腾讯的游戏就很犹豫。<br />【游玩原因】之后游戏风评不是很好，就一直没玩。是因为最近女性向实在是没东西玩了就打算进来看看，凑凑热闹；实在不行，当一个抽卡机器也行。抱着这样的想法，就进来了。下载了之后，放了一个星期才使用。<br />-【震惊】这边顺带提一嘴。其实在卡池里抽出了一张齐司礼穿和服的卡我是比较震惊的。我的第一反应确实是【难道他是日本狐狸吗？】但是各位先别激动，之所以会有这种疑问，是因为，如果是国人，是不会被允许穿和服的，我们下意识才会提出这样的问题。<br />【思考】如果是那个国家的本国人穿这衣服，就没什么毛病了。这本来是想找得借口，没想到不是。那就是这卡画得有问题了。<br />【反感与底线】当然，如果是本地人穿了和服，首先就会被我排除在恋爱对象人选之外，国人就更是了，这简直就是触及底线。<br />★人各有志。有民族自尊心是一件非常好的事，值得被表扬，并不应该被人攻击。彼此尊重就完了。有些事情可能只是一场误会。<br />【评论情况】特意去搜了一下当时的论坛／○博，这里不支持为了维护角色而用辱骂女性的言论去骂不同意见的人，但我发现这样的人有点多我都是憋着火看的（我确实有点多管闲事，我也不太明白都是女的，为什么还要用辱骂女性的言论去辱骂她人？但凡是骂含男脏话，路人都是可以包容一下的……所以就只能是自己生闷气喽，然后过来吐槽表达不满。）<br />【理智评论】还是有理智的。当时有一个人说：“如果对衣服不满意就骂卡，尽量别扯这个设定。”<br />目前看到这里【被奴役的心】，这一章是我最不满意的。我现在只想叹气，主控的一些心理活动，实在是不太理解。她面对男主行为时做出的反应，让人感觉很憋屈。剧情是以这种水平呈现的，还卡等级。如果接下来的剧情还是这种水平的话，看着真的会很闹心。<br />●【部分古早三流言情设定】【面对萧逸习惯性地开车，主控无法有力回击他，被迫使玩家过于憋屈】【陆沉的利用，主控她毫无察觉】【主控总是在共情和心疼男主，过于圣父】【面对危险，主控基本没什么办法，只能绝望得等着被救】……？【青梅竹马剧情基本看不进去，情感有些莫名】<br />●提问：萧逸不会是认为“开黄腔，下流对待主控，是‘喜欢’或‘爱’”的表达吧？【男主人品堪忧】<br />●玩家千万别认为这种男生“没素质”、“没礼貌”是人家的性格“独特”，天哪，请思考一下，如果这个男主的脸不长这样，身高也很矮，是一个很丑很挫的人，你也会这样认为吗？不！所以这个行为本质上就是【不对】的！是【极具冒犯】的！更是【恶劣】的！<br />■-最后说一下，如果是国人被穿上了和服，那么这个角色我不会去攻略，这是底线，我接受不了。<br />本地人穿上和服很正常，没什么可说的，与这角色亲密关系根本不可能，勉强做朋友，最好是女性。历史遗留问题从未解决，异性绝对不行，这是底线。<br />■-抛开有问题的卡，齐司礼目前算是这几个人当中，人设没怎么变，还有点向好的趋势。<br />其她人……总感觉有些扭曲。<br />◆未婚夫其实挺气人，因为你跟他说正常的话，他总是跟你说不正常的话，都不在一条线上，永远都沟通不了，同鸡说鸭很难受，很累。<br />◆到目前为止会感觉到比较憋屈，可能以后的剧情会好看？毕竟刚过去的小活动还是挺有意思（就是校园那个）我不知道自己能不能撑到那时候，是否能撑到未婚夫主线剧情再出场？<br />等等……我记得有一个场面，未婚夫拿了两片不知功效的药，直言里面有一枚毒药，让主控随机选择一个，只要吃下去就可以放她走。<br />■有时候我真是不知道该说这剧情太古早，还是它总是游走在某个地带，又或是在挑战我们正常人的安全底线？每次都得极限选择，主控一直都不是掌控自己命运的那个人，至少到目前为止就是如此。<br />但我看这风格可能是女强男更强……等一下，主控性格与能力后期真的会变强吗？（玩家自行判断吧）<br />◆我怎么道听途说……不对，是我之前在简介看到的，女主穿到了齐司礼的过去，后来竟然【自杀】回到了未来。<br />●我：……震惊我1万年。为什么要自残？文案设计者你真的没有别的选项给我们选了吗？你有没有考虑过自杀会很疼？我们不能健康地，活蹦乱跳地回来吗？<br />◆汤圆，他出场的那一章完全带不进去，像是在看别人的故事，有很多不理解的地方。<br />目前大概就这样吧。<br />-另外不逛论坛是对的。<br />★★还有我觉得“设计师”这个称谓比“夫人”好太多。做一个独立的人挺好，多有主见！当然【玩家自己姓氏+夫人】例外，这是一个尊称。<br />★★话说，为什么乙游玩家没有考虑过让男主使用玩家的姓氏？<br />【思考】“夫人”这个称谓挺中性的，谁说不能给男士使用？哪怕是【男主姓氏+夫人】，【给男主本人使用】，也很合适。【我们甚至还为他们保留了自己的姓氏！伟大的我们！】<br />-2024/11/9新增，思考了两天，我打算退游了。遇到了一个小小的情况，但对我来说是一个原则性的问题，不能再忍。<br />【退游进行中】在梦境玩法抽到了一张卡借用，其实我是特意选的这张卡，就是为了放大后看看是不是我猜想的那样。<br />◆这张卡是齐司礼的【氤氲】。虽然是浴衣但确实擦和服的边，我在意的是主控的背影看起来就像是一个日本小姑娘。这一点我忍不了。如果男主穿这种，我可以当这是瑕疵；主控穿这种，那不行，这个就属于像是让玩家强行穿了这种衣服一样，很难受。这就是原则问题了。所以我没有办法继续玩这个游戏了，哪怕这只是一张卡而已。<br />2024/11/17补充<br />【退游进行中】因为之前一直在持续活动，所以想着把活动奖励拿完就彻底删了，但没想到活动衔接这么快？女主的衣服确实很好看，原本想着忍一会把这个衣服拿完我再走，虽说以后可能不上，但也得有（真是奇怪的想法）结果我就碰上了我比较在意的地方，这两期的活动有两个我比较在意的点。<br />【老爷们】这个称呼，这是上一个活动的。<br />【萧小五】这个称呼，这是以前、现在（本活动）、以后活动、主线会持续出现的。<br />▲·在意第1个称呼是因为上期活动与夏鸣星一起去查探线索，街边的赌徒以为我们是来催债的人，称呼我们为“老爷们”。<br />▲实话实说，我已经烦了，因为很多游戏里都能碰上这称呼，我宁愿这个人称呼我为“大人”，不希望这个人称呼我为如此男性化的称谓。<br />▲都是游戏世界了，就算那个时期就是这称谓，也不必如此还原，因为玩的人还是我们现代人。至少这个词里我看不出来哪一个字是代表女性的，一个“们”附带品就能把我们打发了!!？“大人们”这三个字也不烫嘴，这中性词怎么就不能用？<br />▲·在意第2个称呼，以我浅显地观察，女主曾在男主家里发现了几个宠物，萧逸就顺嘴问了一句：“你要不要来当萧小五？”<br />◆这就是我对这个称呼的全部了解。<br />●我不喜欢这种绰号。<br />●男主和玩家姓可以，反之不行。<br />●我不认为这是亲昵的称呼，且具有强烈冒犯之意。<br />■仔细想想如果我是萧逸的话，我对着与自己有亲密关系的人，叫对方这称呼，我会一定很爽。<br />■相反，被呼唤者是玩家，我会觉得很憋屈，因为女性曾经丢失过姓氏久矣，我不希望以后还会有这种情况。<br />【讨论女性姓氏传承】不论这是有意或是无意，这种有关姓氏的剧情都是比较敏感的。这个东西不适合作为“撒糖”来使用。<br />★换句话说，我们这些女性现在要将自己孩子的姓氏，紧紧抓在自己的手上，将我们或是母亲的姓氏传承下去，为什么要在游戏里把自己的姓氏弄丢？乙游男主不应该跟玩家姓氏走吗？何必倒贴？明明是男方倒贴才对。玩家需要有主人公的思想与观念。<br />【主控性格】·对主控的人设及性格不能抱有太高期待。哪怕在活动中，主控身份高如法老，想要看“主控的性格是否符合玩家预期”可能要看她与哪个男主在一起。<br />这一期的剧情只看了夏鸣星开头踩到我雷点的那里，以及查理苏（我不是很满意，我感觉女主太过软弱，能想到打掩护的身份就只能假扮妻夫这一点吗？而且还是男主主导，主控没有任何爽感，哪怕她是法老，也不能娶夫吗？看起来像是受制于人）之后的剧情就全跳了。<br />【衡量】·因为最近都半上不上，等级肯定是上不去，看了一下主线的剧情简介，感兴趣的地方在几章之后。现在看到了第10章感觉没什么意思不太想看下去。退游肯定是要退的，需要衡量一下心里不满的尖锐程度，看看是否能忍到这次活动拿到衣服的奖励。忍不了就立刻退，如果继续活动就得忍受字幕、语音对于自己在意点的骚扰或侵袭，它们肯定会大篇幅出现，我需要好好考虑一下。<br />♢2024/11/22♢<br />这次是真的得跑路了。<br />【退游原因】刚才巡游的时候小鸟带回了一张齐司礼和风卡拿狐狸面具的那个，这算是第2次出现。一次是抽到的，一次是带回的。<br />【退游衡量】实话实说，和风这时不时出现真的挺添堵的，并不是假装不存在就真的不存在。[思考……]相比于活动奖励，还是玩家的体验感更重要，对萧逸的感官说实话并不好，活动奖励不够吸引人，拿不全了。<br />……退游不是一蹴而就的，不满意的因素总是层层叠起来的。<br />【思考】我能在发现非常不满意之后，能撑这么久，已经很不容易了。而促使我这次坚决要走就是因为我发现，不是蒙住眼睛当做看不见，就真的不存在问题。我决定放过我自己，再见！<br />【特殊补充2024/11/27】<br />游戏已经卸载了，但是在首页上看到了这个游戏的宣传视频，让我想起了当初不入坑有还一个重要原因，就是卡面【男凝】。<br />■当时我还是个路人，看到那几个男主的卡面，都心里很难受。女主就像是道具角色，各种各样地被男主物化或掌控。只能说幸好我玩的时候，没有大批量碰上这样的卡牌，让我勉强有一个较为愉快的萌新体验。<br />●乙女游戏什么时候能常态化女凝？【不应该】是主控被透过男性视角下，【被选择角度】来画卡，以此来凸显男主的魅力，却削弱主控；而是【男主本身】就是【被消费】的存在，他们应该在女性的凝视与审美下，展现他们自己的性格与体态，以此取悦玩家才对。<br />■主控（玩家）只需要随意俯视男主们就好了。……可能有人不喜欢女上位？【茫然】“主控”这个词特别有代入感。将上个段落的“女主”全部替换完“主控”后，读了一遍，感觉我的拳头都硬了！<br />■一般向（其实就是偏男性向）游戏里女角色衣装、审美、体态、体型或画面镜头角度，都已经被驯化成那样了，走光都变成小case了（但是我们一定要改变此类情况，一般向游戏，男生服饰和女生一样走光好了，何必还是如此保守严实又精致？跑个步一起露出底裤有难同当，男士裙装了解一下。没有合适的男士衣装，努力创作有何不可？）<br />【陷入沉思】女性向、乙女游戏，主控和玩家还要被男主们在剧情或卡面上驯化，然后将主控 制作成 二次元男主们喜欢的样子……<br />●主控需要拥有自己的模样了，踏踏实实走女本位路线，不能总是走依附于男人的旧乙女路线设定了。这游戏独立女性思想可能有一些，但不多，古早元素一大堆这怎么能行？<br />其实我很烦一个设定就是“同父异母”。父系社会烂透了，也看烦了。母系社会是大势所趋，没必要在父系社会故事里委曲求全。<br />■没有什么可遗憾的，入坑前都已经认真看过差评了，这些玩家们的评价为我带来了非常棒的游戏定位。我不会刻意要求这个游戏如何如何变化，因为我记得有的玩家说过，这游戏就想摆烂。大致就这水平了，也不会再提高了。<br />【2025-3-28，修一下错别字和语病，增加某些段落】,140,2024-11-07 00:30,未提供
461609666,Riya,5,喜欢！国乙蜜雪冰城（）,,2025-03-29 00:16,HONOR Magic6
