用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
447712305,鸡丶你太@美,5,总结：十分美味😋<br />劲脆巴旦木夹心黑巧克力（20g）：巧克力外壳有点苦，脆脆的，但里面的巴旦木又脆又香，两种味道冲撞在一起🥵，十分美味！（而且还是半糖🍬）<br />花生夹心巧克力（20g）：比上面的稍微差一点，巧克力不脆，😞但是夹心十分的甜😍犹如坠入了爱河般🥰<br />花生夹心巧克力（35g）：比上面的稍微大一点，里面的夹心更多了😋，甜甜的还能拉丝☺️更是仙品中的仙品❤️<br />亚克力色纸：十分的美丽！！男漂帅，女漂美，简直是主角中的主角！！！💘💘💘阿布超级可爱😘<br />拼图🧩：我拼着一点都不牢固，卡不进去😭<br />扫码看漂泊者跳舞：特别特别萌！小小一个漂泊者真的很想抱起来亲😘😘😘<br />4.5<br />我错了，这评价我抽象玩的😭,37,2025-04-04 12:45,PTAC ALH-BD00
47120634,烤地瓜awa,5,🌹在家无事，写个长评，仅代表个人观点<br />首先，鸣潮这个游戏我只能说太太太太棒了，无论是在玩家还是在官方中，都有许多的优点，玩家素质很高，官方优化很好，昨天提出的bug，明天就修复，上个版本提的建议，下个版本就能实行，可见其官方对我们玩家建议的重视。并且鸣潮这个游戏没有数值膨胀，甚至是主角！都能打遍天下！这一点在众多二游中也是鹤立鸡群了。总得来说，这款游戏非常非常适合入坑以及深玩，它有许许多多的优点，以我个人说一下。<br />_______<br />⭐1：在角色方面，每个角色都有自己的特点，没有所谓的数值膨胀，没有哪个哪个角色不能用，都能用！都很强！这一点真的特别好，老角色也没有到不能用的地步，虽然不能爽玩，但不至于像隔壁一样用都不能用。<br />⭐2：在剧情方面，虽然鸣潮的路坎坎坷坷，但真的看出来鸣潮的进步，就拿2.2版本的剧情来说，真的是封神了，主角有主角的样子，不是单纯的摄影机和见证者，我们是参与者，会保护所有人，我们从来不是摄影机，我们有主角该有的样子！角色的塑造真的太好了，做完剧情之后也会回味！<br />⭐3：官方重视问题并且解决：各位都知道原神并不是一款绝对完美的游戏，但是可以看出来，官方很重视游戏内的bug与问题，很多时候上午反馈的，下午就会修复，并加以改正。<br />⭐4：配音很棒：配音老师都很敬业，并没有敷衍和随便配配，仔细听都是具有融入角色感情色彩，并且都体现出来角色人设！<br />⭐5：音乐方面，库洛的音乐真的无法用语言形容了，2.2boos战音乐一响，鸡皮疙瘩都会起来，那种感觉只有听过的人才会有！甚至我个人都上音乐平台反复听！<br />⭐6：地图真实，风景优美！大家都说手机端不如电脑端，这是肯定的，但是库洛在手机端上面做的风景极其的优美，电脑端更不用多说，走一步我都会停下来看一会风景！<br />⭐7：不氪真的是很适合平民玩家了，只要你不是追求极致，只要你平常做一做周常，偶尔抽一抽自己喜欢的角色，你都会玩的很舒服，而且福利送的也很多，不用担心氪爆(武器池抽卡不歪真是太棒了👏🏻🎉)<br />_______<br />🎉总得来说，还是很推荐大家游玩的，鸣潮这款游戏真的是太震撼我了，无论是音乐，剧情，角色，还有其他很多，都让我见证了一款游戏在进步，在越来越好！希望鸣潮越来越好！！！<br />---------<br />✍🏻建议：<br />♥(娱乐)：我的卡提希娅宝贝快上线，强点，抽满命！！！！<br />♥1：多弄点活动，大活动小活动，可以让长草期缩短点，可玩性大一点<br />♥2：多做可以多人游玩的项目，我觉得这样可以增大游戏的乐趣，可以和朋友们一起玩<br />❤️3：多听玩家们的意见，紧跟时事，玩家会很喜欢<br />________<br />2.2的新剧情真是让我流连忘返，无论是音乐，美术，文案，太太太无敌了，尤其是那个音乐一响起来的时候，鸡皮疙瘩都起来了，最后也是很感人！(老马啊！老马啊！)，醒来时的话和性格也很有区别，能明显感觉融合后的不一样<br />❤️❤️❤️❤️卡提希娅好看！！！！希望强！！(在线发癫),7,2025-03-30 22:11,OPPO PFDM00
35970771,♛一念雪玥♛,5,被推荐入坑的，这是我玩的第一款二游，各方面都超越同类型手游，不知不觉也是80老登了。游戏平衡做的很好，打击感也很棒，可玩性无敌啊。不过米池确实恶心，厂商赚钱是这样的，第一次抽满链玩，目前最强六链椿，秒天秒地秒空气，无敌核爆一日花，还没boss抗到第二个的，估计能玩到关服了。本人图鉴党满角色，动作模组真的很爽。游戏剧情丰富，人物好看，人物多成就也很多梗，真的越玩越上头！,2,2025-04-05 12:25,Vivo IQOO Neo9S Pro
69589417,真de不够成熟°,5,剧情体验绝对顶级，制作力还是很好的，非常值得玩,,2025-04-05 11:36,未提供
393094939,云端林顿,3,76抽歪了西瓜虫😅,,2025-04-05 11:13,Redmi K70 Ultra
552218356,.,3,我就不知道怎么着的事儿，也不知道别人的这不这样，反正我的鸣朝只要在tap更新，然后一合并，数据就全被清了。然后点开游戏之后虽然是新版的了，但需要从头开始重新下，一下就是17个g，每次都这样。那我寻思着我别的游戏更新也不这样啊，官方可以出来回复一下吗？😥😥😥,,2025-04-05 10:53,Redmi Note 12 Turbo
523035871,阿毛,5,没啥好说，继续2.2的辉光，我就支持你,,2025-04-05 10:42,一加手机Ace竞速版
6252640,白杼词,5,不想拉踩，但就是很优秀。画面、建模、动作都很对我胃口（希望出个男岁主，求求了🙏🙏🙏）,,2025-04-05 10:23,HONOR 100 Pro
493997892,黑魉,5,很不错的二游，新颖的玩法，精彩绝伦的剧情演出,,2025-04-05 09:19,OPPO K11 5G
338882586,哦耶,5,游戏没什么问题，就是黑海岸那个🐶💩传送门解谜里的机器人能不能丨？强制调视角难受死了<br />然后就是超天才云游😯气笑了，我5点进的云游，没几个人不用排队，一到7点人多了直接给我卡死逼我退出来，这素在？<br />二编，距上次仅过20分钟哈哈😃其实我们tap云游还有超多神秘黑色小花纹和超多重进游戏和更多的游戏崩溃了而已😎,1,2025-04-05 08:50,未提供
494735607,故北.离笙,5,真的越来越好玩了😆😆😆😆😆,,2025-04-05 08:46,Redmi K70 Ultra
433470917,蓝楹,5,形象生动，是我玩过最喜欢的大世界游戏,2,2025-04-05 04:32,Honor X40 GT
338258905,夏凉的白猫,5,"还是挺推荐玩的,希望鸣朝越来越好😁",,2025-04-05 04:07,荣耀30 
5549559,魚鵝狗,4,不要限制周本！角色这么多影响抽卡！不想养了都！给我搞个声骸洗条道具速度！😡😡,4,2025-04-05 03:27,Redmi K70 Ultra
570082094,花椰薄饼,5,我会永远追随鸣潮,,2025-04-05 03:01,华为ADA-AL00
476209661,南鸢烟语,5,回归直接连金加双金，好游戏😍😍😍,3,2025-04-05 02:55,小米24117RK2CC
52816771,梦の远方,5,2.2版本的剧情和演出是迄今为止我玩过的最好的二游剧情演出，卡提希娅的角色曲也是十分感人，过完剧情内心久久不能平静，甚至出现了戒断反应。地图设计美术音乐也是达到新的高度，希望鸣潮未来越来越好。卡提希娅赶紧出池子，我抽爆。,,2025-04-05 02:41,Vivo IQOO 13
567504536,须弥小吉祥草王纳西妲,5,之前体验过一次，但因为要更新其他游戏内存不够就给卸载了，请问这个游戏真的好玩吗？现在下回来玩合适吗？,1,2025-04-05 02:41,OPPO PFTM10
60014857,阿骏,5,我是从隔壁原神过来的玩家，怎么说呢对于我一个男生而已这个游戏比牢原操作上更有感觉，特效都大差不差但是打击感和操作感我觉得真的很舒服，其次就是没有因为你是萌新新手从而感觉不适应版本，剧情很不错，当然我这里不尬黑原神，中规中矩毕竟是原神让我爱上了大世界探索的游戏，但是我对原神而言就是永远在稻妻了，无可厚非那时是原神的高光时刻，然而鸣潮也是慢慢越来越好了，期待你未来也能对玩家们不负众望，能够依然保持认真倾听玩家心声的游戏加油吧,2,2025-04-05 02:29,红米 K70
643117556,当世界年轻的时候,5,25.4.4<br />库洛总归没有辜负大家的期盼，新版本（2.2）主线剧情真的很不错。<br />25.1.30<br />还待是骁龙8e，全高60帧爽玩。<br />另外评一下2.0、2.1<br />新版本的音乐真神中神。西幻味很足，有一种中州夏尔的感觉。与之前的乘宵山的音乐各成一派。<br />惊喜的是最后boss战的时候，大段大段的引用了莎士比亚的《麦克白》，莎翁的作品里我最喜欢这篇了。可见库洛在对音乐和文案上下了一定的功夫。主角光属性加强了，主角可以当主c杀穿一路深渊。蘸豆？爽！<br />但是还是有不少缺点，比如说剧情过于格式化，新up角色又是苦难女（lkk）文案不错但剧情写的像是高中作文，没有深度，就像是词藻华丽的废话。。。。。<br />25.1.22<br />也是满级牢玩家力，给今夕一套漂亮衣服😇<br />7.27<br />今日回头一看，评分居然超过zzz了。可喜可贺，开服那么大的“逃兵”节奏还是活过来了（但凡认真看过剧情的，都会认为忌炎是救火解围的），希望库洛不要作妖，继续发展优质的剧情。你剧情写成高中作文都没问题。别搞得的有些重点你写不出来、写的不够精细，让读者去猜，结果给带节奏的留下把柄。<br />7.24<br />我超，原来你会写剧情啊<br />7.04<br />刚回来，论战斗还是大鸣爽。<br />论美术，我去，策划不知道要给负责美术的磕几个头。<br />这个版本我目前遇到的bug：<br />1.有一次把今洲河水卡没了<br />2.全息光鸟飞天抓投掷，卡在附近高处悬崖上下不来。<br />3.闪避音效出来了但是依旧吃到伤害<br />7.01<br />专武也保底了<br />6.28<br />今夕没歪，但是保底（[微笑]<br />6.27<br />芜湖，凹过全息六猿神力！<br />6.25<br />终于打过全息六光鸟力<br />6.24<br />攒了一百多抽，今夕别给我歪了，歪了给你一星，我不会再改了。<br />忌炎的那个什么，延奏登场的那个a，打全息光鸟，鸟飞起来了锁敌跟着也飞天上去了，拼刀的声音都出来了，落结果地还是给我抓投掷。<br />6.23<br />角色外观设置的挺不错，拼刀的那个声音我听1万次也不过瘾，闪a和野怪瘫痪机制比站桩凑伤害的好玩，可操作性也多。bug反正没遇到多少但是确实有。。剧情明显有更好的写法，偏写成那个熊样儿，那个基岩可以写打到一半无妄者去偷袭主城了，然后葛树林把基岩支开去救今洲城，结果主力不敌，哥树林选择自爆下落不明。如果你后续有洗的剧情，那当我瞎想。<br />6.12<br />你无敌了鸣子<br />八跟3最低画质还能掉帧，不过福利送的挺多。,3,2024-07-05 10:51,小米24122RKC7C
105879831,千荒,5,开服断断续续的玩儿了会儿吧，战斗音乐场景都是很棒的，就是限5的男角色太少了，大雷虽然很喜欢，但是是不是有点多了，男女角色数量平衡一下啊勾库洛（恼）<br />🧗自由度：<br />包好玩的<br />🥊打击感：<br />蘸豆！爽！,,2025-04-05 02:11,Redmi Note 12 Turbo
120757434,LiangSir,2,其他都还可以，抽卡真恶心,5,2025-04-05 01:53,Vivo IQOO 13
459260166,云凌子,5,唯一一款喜欢的开放世界手游,1,2025-04-05 01:53,iPhone 13
109438743,棉棉有余,4,好！好！好！<br />2.2的剧情音乐确实棒，反抗神明上虚假圣女，守护圣女的声骸骑士，真假圣女的交接，过往与未来的交替，阿漂与卡提希娅的相遇，相依，相拥伴随着音乐到达了高峰，当阿漂说出这次要用我自己的方式去解决时，那背影属实是帅，而当阿漂试图接住空中的卡提希娅时，我第一时间想到了崩铁小灰毛握住流萤的手，二者我都认为是二游剧情上的标杆，深度足够的同时又没有谜语人那样难以理解。剧情解谜上引导相对来说很清晰，跟着指引走很容易就能完成。当最终战阿漂三形态切换战斗属实让我爽了一把，鸣潮皇帝理当如此。最后，卡提希娅实在是太合我XP了(汐汐不嘻嘻)，未来出了我一定抽爆！,6,2024-05-23 19:07,未提供
31744868,夜晚的那人,2,新人刚入坑，仅发表个人意见，本人几乎玩过世面上大部分类型的游戏，很少发表意见，但鸣潮确实把我恶心到了，现在40级，210抽椿+专武（0+0），这个游戏抽卡是真的有够牛逼的，80抽保底79出还歪，现在任务绝大部分都做完了，还剩200星声，这个游戏所有的优点都被这个抽卡给毁了，我不信什么欧非守恒，在我看来就是商家的逼氪手段。<br />对了我玩了一个小号练的丹瑾然后140抽歪卡卡罗没出椿，负反馈拉满。等大小月卡结束我可能就不会玩这个游戏了。<br />战斗体验还可以但也有不少缺点，攻略全是教合轴啥的狂开技能，我比较喜欢玩丹瑾一点，这个游戏闪避判定挺宽松的，在新手村药店买100个绿色复活带个奶妈就可以爽砍，战斗没啥好吐槽的，最好把那个通关取消了，能打120级的怪但全息根本刮不动，还限制时间。动作游戏我认为给低等级新手一个机会，就算没奖励也有的玩，打BOOS总比大世界刮地板有意思，现在没有可以玩的东西了，全息又打不了，深塔一队也打不了，就只能每天上线等等级升上去<br />我是因为剧情入坑的，好多人在吹这个剧情才选择下载的，我看到那个无相闲主就想起来恐虐，教会那个就想起了慈父，以后会不会有色虐😋😋，先期待一下，然后角色剧情不是那么好可能二游都这样？角色塑造太标签了，唯一有好感的角色就是那个傀儡师和赞妮因为她们说话比较正常直接不逼逼赖赖，然后就没啥影响深刻的剧情了<br />音乐体验还可以，比较喜欢黎那西塔这边的音乐，可惜BOOS战的音乐没有那种特别优秀的让人心潮澎湃的曲子<br />总结一下排除抽卡体验还是可以打及格的游戏，但是呢这个抽卡真的是让我失望透顶，77抽出椿专武的时候就感觉想笑，如果以后次次大保底小保底靠氪金才能0+0你凭什么让我赤这一大坨，还得花钱赤这一坨。<br />祝鸣潮越来越好吧，希望赞妮不会大保底，不然改一星,3,2025-04-05 01:45,小米13
652930992,神烨,5,🥊打击感：<br />非常爽！！！<br />🧗自由度：<br />很开放，大世界有很多好玩的。<br />🎣交互丰富度：<br />有很多潮友！,,2025-04-05 01:33,小米24117RK2CC
104649131,啊呦,5,不得不说，在二游是的确是款好游戏,,2025-04-05 01:18,红米K70E
14207816,曼香,5,守岸人老婆٩( &#39;ω&#39; )و,,2025-04-05 00:48,Redmi K70 Ultra
10056272,发芽的菠萝,5,一直在pc上玩的，真的是伟大无需多言，优秀的建模，丰富的剧情，玩得太爽了，不氪金都可以玩的很开心，期待接下来的卡提希娅,1,2025-04-05 00:47,小米24122RKC7C
552590305,木予,5,音乐跟剧情都很好，要是剧情能像留影一样有回顾就好了,1,2025-04-05 00:26,未提供
649732175,爱砍山楂树,5,好玩是好玩，但抽卡机制对我不友好🥺😫😭😤😡🤬,1,2025-04-05 00:16,iPhone 15
526389594,墨渊,5,开服到现在感觉还不错,,2025-04-05 00:16,Redmi Note 11T Pro
346160959,小苍兰,5,家人们，为啥我PC端最高只能开六十帧,,2025-04-05 00:04,未提供
684638212,间歇性存在,5,能看见进步，很难得的游戏厂家，支持。,2,2025-04-04 23:47,努比亚 红魔5G
30989114,Heja,5,能听懂人话的策划，持续完善的游戏优化，希望越来越好,1,2024-05-30 23:16,小米13
101213217,望长宁,5,别的不说 2.2新剧情吹爆好吧 已经安利给周围所有玩二游的朋友了,1,2025-04-04 23:46,小米Xiaomi 14
357748338,秦陵墨,1,这卡池非的离谱，跟隔壁米猴一样，还取个鸣潮你咋不叫明朝呢？想舔男玩家又舍不得女玩家，男角色就长得跟个男同似的,2,2025-04-04 23:43,未提供
549149706,强悍的房东,5,好玩爱玩,4,2025-04-04 23:43,iPhone 13 Pro
47089482,沈知节,1,牛，新时代“xx与狗不得入内”,3,2025-04-04 23:37,未提供
649971713,澪,5,毫不吝啬的说<br />相对于一众大世界开放二游<br />呜潮有很地方值得夸奖<br />华丽的动作设计与技能特效<br />精致的建模和绝一档的风景<br />还有好听的背景音乐（1.1版本）<br />当然剧情这块也必须拿出来说说<br />在经历过1.0的众多节奏与乐子后（逃兵将军、呜潮公式等）<br />1.1版本让我感到惊讶与惊喜，超过了我对他的预期<br />1.1的剧情对比1.0剧情有了长足的发展<br />在1.0时吟霖的伴星任务逻辑不清，雪豹任务的刻意抒情让玩家无法代入剧情中，我甚至不清楚，库洛到底弄个什么样的立意<br />还有主线中我纯路人一个，凭什么要拯救今州<br />但到了1.1时，我感觉换了个游戏似的，主线中的文案、深度、都爆杀了1.0版本<br />在乘霄山主线时我看到今汐为了拯救角，拯救今州，执意与岁主完成“二次共鸣”而不惜牺牲自己的决意，看到一位少女令尹为国所承担的责任，这不正是中华世代儿女所传承的大国品质<br />在这段剧情中，主角作为一个角色成长的见证者，不做太多干预，却时时刻刻都在掌控之中，使玩家成为绝对不可缺少的一环（在角的信息中清楚了主角的身份，原来都是朕的江山）<br />还有最近长离的伴星任务更是神中神，第一次让我感觉宿命感迎面而来，这里我就不多介绍，建议大家自行食用<br />“或许我们早已命中注定，从伊始之时已然入局，岁月苦涩，答案唯有等待，好在宿命不负，终是别去了过往，让你我再次相逢。”<br />以上是我的总结评价，文笔不好，见谅见谅<br />夸也夸了，该骂也得骂<br />之前的主要问题，在于逆天的索敌系统，和手机端的优化，后面更新之后效果不错（本人苦逼手机端玩家）<br />现在偶尔还会出现问题，还是不够彻底<br />这个游戏最掉价的，我觉得还是米池<br />玩过米家游戏的应该都应该清楚这个东西有多恶心（米家游戏我自己也玩）<br />别人都知道，取其精华，去其糟粕<br />你光是把精华去除了，把糟粕留下了是吧<br />你想自己做游戏，做好游戏，就更不应该活在别人的影子下<br />难道是最近游戏质量提上来觉得飘了<br />就肆意妄为了<br />为什么米池不好，米池不行<br />UP池角色，50%几率会歪，概率往往引起攀比心理<br />假如你好不容易屯了一个版本的资源就是为了等待那个up角色0+1，结果歪了，而你周围的朋友，不怎么玩，当但是没有歪，而你现在，没有任何资源，你会如何做想，是不是会气不过，从而产生退游的想法，但是我知道大部分玩家不会这样，有些人会氪金，有些人会等<br />但我敢说这个游戏评价绝对不会高，而且会因为这个经营模式，常常会导致玩家诟病，提升玩家对策划的攻击力度，米池是留不住人的，作为一款新游，我觉得最重要的还是提高玩家数量，与留住玩家，你没有人家的玩家基数， 那你凭什么照搬人家的经营模式，这一点足矣劝退很多新玩家，知道为什么玩家开服歪了雪豹节奏那么大么，有一点不可否认的是，内测时人物塑造和史一样，但是大部分原因，还是源于玩家们对米池的痛恨<br />败完了路人缘，难道你还不清楚前车之鉴怎样，是要再走上别人那一条道路吗<br />米池，是滋生于二游的毒瘤，所以，我需要共同的声音，请让更多人看到，米游模式，并不是你鸣潮的模式<br />如果你执迷不悟，永远活在别人的影子下，那么你永远，不能背对光明<br />作为一个鸣潮玩家，我很希望这个游戏能够蓬勃发展，所以我才要批判，想让这个游戏发展的更好，玩家们要的不是现在，而是未来。<br />本人17岁高中生，以上源于我主观评，尤请见谅<br />我的鸣潮官服UID111911884，欢迎各位小伙伴一起玩<br />另外，我并不针对或拉踩其他游戏，一切批判，仅针对于米池与米游运营模式.,274,2024-07-30 14:31,Honor X20
67817933,红橡木,5,时隔接近一年了，重新回来评价一下，一路玩下来1.X系列可以总结为每个版本都有进步，然后时不时整个烂活的状态。但其实从2.0那个预热PV视频开始我就已经有预感游戏质量要有整体性飞跃了，事实证明鸣潮并没有枉费我三个版本的耐心等待，因为是全新地区的故事，2.0有了一个十分惊艳的开头，后面2.1的平淡并没有让我放弃，而是等到了2.2，等到了这份我心目中的满分答卷，真相没有完全超乎预料，但又给了我十足的惊喜，我看到了拉古纳的每一个人都在用尽全力，赝品的绝地反击，莫塔里带来的新生希望，教会的挣扎，斐萨列的坚持与牺牲，以及一位如愿成为真正圣女的女孩。而这样的剧情也许会有人觉得老套，但终归让人百看不腻，且在当前版本制作精良的实时演算动画与音乐中被提高到了一个新的高度，让我有一种惆怅，担心这就是鸣潮的巅峰，以后有可能再也看不到了的失落感。总之2.2版本，我愿意给出我的第一个五星+满分。,4,2024-05-27 23:25,未提供
568881912,陌拜,5,非常的好玩，运气也是可以,2,2025-04-04 23:18,Vivo V2417A
455435215,白,5,比某二字游戏良心多了,3,2025-04-04 23:13,华为MAIMANG 7
417837397,拉比林斯,1,纯沙卵，b做个主线还给你强制卡队，采个突破材料看地图根本看不懂，福利少的可怜，也就靠你那b剧情ml一手了，体验全史，优化还不优化,4,2025-04-04 23:09,红魔9S Pro+
642236594,HPM,1,这丝人暴率真恶心,4,2025-04-04 23:00,Vivo V2072A
3055263,水电,5,就光剧情和建模以及卡池都能甩同行几条街了，哦对了，你怎么知道我小保底七次不歪的记录被一发十连双金打破了？,,2025-04-04 22:53,未提供
455536389,杵臼,5,传送后冲刺好像有概率被传送到高空？。。。,,2025-04-04 22:50,未提供
705188792,刘逍遥,4,新入坑玩家 有没有大佬带一下 还没有太玩懂 突破卡这这也打不过了,1,2025-04-04 22:49,iPhone 15 Pro Max
430809608,对方正在...,5,简直了刚过了新剧情，就来评分了，真的太棒了这个。要是能给10星，我都要给10颗星。但就只能说剧情不说别的,5,2025-04-04 22:26,未提供
55902194,天狼,5,剧情优秀，战斗体验良好。,2,2025-04-04 22:27,iPhone 16 Pro Max
609746903,罗支,1,服务器太拉。,1,2025-04-04 22:26,小米24122RKC7C
99031180,啦啦啦啦呆呆,1,不是韩国人，不配玩鸣潮，不配玩库洛游戏,9,2025-04-04 22:24,小米Xiaomi 14 Ultra
563140891,刉器,5,2.2的剧情是真的好,1,2025-04-04 22:22,Huawei Enjoy 60 Pro
676544225,云,2,狗屎，剧情虽然可以跳，但还有不能跳的，还又臭又长。抽卡运气就没好过，而且功能界面颜色单调，看起费眼。肝好久才能弄出十连，肝起慢的很。,2,2025-04-04 22:10,Vivo V2132A
98854101,遗心遗意,5,天上有了,2,2024-05-26 10:45,未提供
72093380,(´-ωก`)噩梦,5,建议把优化做的再好点,1,2025-04-04 22:05,OPPO Reno Z中国版
16313725,快使用卖萌攻击,4,新剧情很棒，本来对坎特蕾拉没多大的好感的，但是过放弃圣女身份那段剧情时，真的就喜欢上这个角色了。可惜这抽卡（扣分项）角色武器都是吃的保底。,1,2025-04-04 22:03,小米Mi 10 Pro
38501931,魔法使るるも,3,说真的是好游戏 但是对手机是越来越不友好<br />今天刚打开我870的CPU就烧坏了 还是老老实实在电脑上玩吧 希望以后优化做好点画面战斗都是无敌优秀 可以说是二游技术最高的山了,,2025-04-04 21:56,Realme GT Neo2 5G
23508348,逆徒,5,不是挺好的嘛,1,2025-04-04 21:52,OnePlus Ace 2
448480184,ℳ子烨꧔ꦿ,3,咳嗽变异性哮喘：主要症状是刺激性干咳，通常咳嗽较剧烈，夜间及凌晨咳嗽尤为明显。,1,2025-04-04 21:46,未提供
347331515,旋风绫崎飒,1,声骸强化就是一坨，已经有网上统计暴击爆伤75%概率出三档最低值，也就是暴击出6.3/6.9/7.5和爆伤出12.6/13.8/15，其他词条都是中间数值档位出率最高，只有最难出的双爆最低数值占比高达75%。<br />已经是随机性极大的养成系统还要千方百计恶意卡养成，想出一个正常中档位双爆值+一个有效词条的声骸在目前版本难如登天，何况开服以来经验和调谐器获取量一直严重不足，有这样的策划这游戏养成体验永远不会好。,6,2024-09-24 22:27,Vivo IQOO Neo9 Pro
592619886,豹男爵,1,😅喜欢推送是吧，老子就看了个mmd各种推送，这下你舒服了吧,,2025-04-04 21:33,未提供
377154590,随便,5,好玩，爱玩,1,2025-04-04 21:30,RealmeGT Neo5
598422336,廿三里,1,出点好看的男的。,3,2025-04-04 21:29,联想启天K10 Pro
82263592,云破,5,游戏做到还不错，剧情还行，画质和动作非常可以，玩法丰富度一般，经常没什么事干，就只能看看风景了。总体来说是个挺不错的游戏，很值得一玩。,,2025-04-04 21:27,Redmi K70 Ultra
640204925,佛曦,5,刚开服的时候，对剧情人物都没什么兴趣也不在意，对舆论满天飞的时候也没想着放弃，毕竟是第一个从预约等到开服的游戏，也是有感情的，还好等待没有被辜负，只能说现在的鸣潮你值得拥有,,2025-04-04 21:24,Redmi Note 12 Turbo
