用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
487149571,纪时,2,冷静下来，感觉都无所谓，无论是以闪也好暖暖也罢，她们本质上也都只不过是游戏而已，想玩就玩，没必要去趟浑水，谁知道背后到底是资本家还是玩家，别人说的再难听或者好玩，也只不过是道听途说，还是要自己玩<br />讲一下就是，手机端的画质一般般吧，不至于很惊艳，但是有的地方确实挺糟糕的，还有就是衣服竟然不能放大，不知道出这个服装功能是干什么的，都不能欣赏，电脑端一些很简单的东西到手机端又会变得很困难，不太能理解，感觉手感很差，比较影响深刻的就是，每次完成任务，只要我手稍微一滑，我就掉下去了，掉下去就算了，他又要从头再来，关键就是我又卡在那里，我好不容易过去了，他竟然给我这样搞，很搞我心态啊，官方的态度很难评，给人一种高高在上的感觉，既然要求玩家自行去买更高的配置啊玩这个游戏，而不是自己去改善，这款游戏的研发时间应该也蛮长了吧？我看他不是不能改，只是不想费时费力费金钱罢了，嗯，我感觉，玩家对这个游戏厂商挺宽容的，换了玩别的游戏骂的比这还狠，感觉就没什么好想到的了，具体我又没有看，都是一直按跳过，不评价，玩法确实有点枯燥，现在基本上就是每天换成日常就好了，拍拍照，在手机端感觉就是不能很好体验风景一般般吧<br />优点的话，就他的那个相机非常的好，其他就没怎么感觉出来了，毕竟在手机端上都那样吧,27,2024-11-30 03:57,Honor V40
575845842,夕照,5,真的超爱，从环暖、奇暖再到立体的闪暖，现在看着暖暖在大世界里跑跑跳跳真的好感动，任务目前大体上走的轻松童话风，主要玩法是换装和平台跳跃，里面的小游戏关卡我感觉不是很难，可能是有一部分比较难让人红温，但是大部分活动都是比较简单的，就是产能实在有点低，太长草了，有点无聊，还有最关键的画质问题，我只能说移动端和pc的奇迹大陆简直就是俩地方，PC画质有时候甚至让我幻视三次元。移动端那画质，就emmm，虽然有进步但是还是很一般，电脑上爽玩,15,2025-04-05 01:44,华为GOA-AL80
548622744,可爱的芙宁娜,1,进也进不去，老是闪退，还没看过分面,,2025-04-05 00:59,华为 荣耀 X10
428953405,厄塔,5,老是闪退卡退的，别卡退了，我快疯了，快整整吧，叠纸！,,2025-04-04 23:30,小米Xiaomi 12S
634519211,唯你,3,不知道一天天更新什么东面一直更新更新一看游戏里0个,,2025-04-04 23:20,一加手机PHP110
647887173,猫宁.,1,下载后咋闪退啊，一直进不去,,2025-04-04 23:15,华为荣耀9X
678039703,芸杉,2,一直在优化，但感觉没什么用，平板连过剧情都会直接卡退，不是高配置的pc端的画质就比平板好一点，过副本，打怪时还会卡顿，太影响游戏心情了。直接卸载了,1,2025-04-04 22:48,Huawei MatePad 11
688091560,显眼包,1,不知道为什么进不去一进去就闪退出来,1,2025-04-04 18:09,Vivo V2031A
44683380,有靈,3,非常不喜欢主控的脸 就是很西方的芭比娃娃脸 没有人脸真实感。<br />很自由 不知道干嘛 风景也没啥好看的 实在不行把故宫和布达拉宫搬到游戏里 我还能自己逛逛。<br />感觉玩法还能做出很多 养殖种植做饭盖房子等。。。这样看来这游戏将来可能得有一百G,,2025-04-04 17:50,Huawei Mate 60 Pro
376493224,言芜之风,2,梦镜仓库怎么跑,,2025-04-04 16:49,红米Note 8 Pro
450428923,小雪花,3,这个游戏，我做到那个花烟岛的任务直接给我卡退出了，然后就一直重复那个任务，带卡退再进去，再卡退重复，希望官方能优化一下，不要让我玩不了。,,2025-04-04 16:17,小米Xiaomi Pad 6 Pro
578314785,白日过TAP,2,我建议重新打磨，优化很差，可玩性不高，我希望这个游戏越来越好，但是现阶段很难玩。<br />更新版本后，对于bug反馈是不理会的，连续好几天的搭配赛bug，客服跟人机一样！并且ui换来换去！玩法很少，剧情稀碎！感觉策划就是想要钱，其他什么都不管！,,2024-12-05 17:03,Vivo X200 Pro卫星通信版
574920863,南鸢,3,为什么打不开啊,,2025-04-04 15:57,华为荣耀8X
690158977,椿,3,太吃设备了，手机端直接卡死，还会掉帧,,2025-04-04 15:27,华为Mate 20 Pro
704884175,晚安L,1,帧率都没得调？,1,2025-04-04 14:51,Vivo V2426A
704777,茗若兮风,3,"2025.4.4评测：<br />个人状态：主支线全完结，新出的妄想季活动几乎3小时不要就全打完，当期奇旅23颗星，强制需要甜美复古属性的古典乐章上期UP才抽了4散件导致没法满星，没啥玩长草也很难再肝到抽卡红钻来个吐槽——<br />不难发现暖暖公测四个月以来，一直在砍PC画质，而移动端优化依旧又糊又卡；活动模板从新年开始几乎定型开始套娃，常驻玩法和多人联机内容是没有的，资源获取不挑池子的话不氪战令月卡一轮几乎一套都拉不满，已经是上线5分钟清完日活就下线的巨长长草期；<br />成也虚幻5败也虚幻5，抛开PC这个换装休闲跳台解密游戏游玩的体验从画质到操作都可以不用谈，本来就不该上移动端的，至少5年后的芯片能不能带动高画质的暖暖都是未知数，小氪一点也是希望叠纸早日把《百面千相》和《万物契约》端上来，急于回收成本也罢，还是希望叠纸继续打磨目前的PC端，尤其界面UI，早日支持一键隐藏，暖暖没什么战斗强度，不用看UI的，上了PC还搞四边UI图标拉满过于唐了；多人玩法和家园系统也尽快上线，真没什么能玩的新内容继续杯水车薪的节日活动套娃很劝退。<br />写于2024.12.05公测前：<br />问配置要求的朋友太多了，置顶解答一下，暖暖官网配置要求图+目前最新手机CPU性能排行可跳转：<a href=""https://www.taptap.cn/moment/613498026392028358"">https://www.taptap.cn/moment/613498026392028358<a><br />安卓最低配置要求：运存8GB以上，处理器：骁龙888或者天玑8100max以上（设置-关于手机or设备里可看自己参数，华为麒麟处理器和鸿蒙系统很大可能首发不配适）；<br />ios最低配置要求：运存4GB以上，iPhone11或者ipad air5代以上，搭配芯片在A14以上（设置-通用-关于本机里看参数）；<br />PC推荐配置要求：CPU12代i5-12400以上，运存16GB以上，显卡GTX1080以上（设置-关于电脑里看参数，显卡可以点任务管理器-性能页面或者设备管理器-显示配置器看到，）；<br />🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀<br />不了解处理器参数的可手机设置-关于手机（设备）里看处理器一栏，浏览器搜索自己处理器相当于骁龙多少就可以自行判断结果了；<br />骁龙处理器最低是888，推荐是8gen2，拉满上8至尊，手机端画面拉满最多1080p高清画质，大世界帧率稳不了60，密林区包卡的，因为pc都掉帧。<br />🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄<br />游戏在安卓和ios、pc、ps5上都有，内测只知道了PC和手机端互通，主机不清楚；<br />手机端预下载9GB左右，可预留15GB左右储存用于解压后占用，配置不够可tap云玩，已经上了云玩功能的，不过公测人多排队，而且对网络要求高，消耗流量快；<br />PC版请浏览器搜索无限暖暖官网，在官网下载启动器安装后即可打开进行预下载，预下载25GB左右，可预留50GB左右储存用于解压后占用；<br />🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅<br />参加了重逢之约，也就是终测，先下个定论：移动端开放大地图玩法的又一大突破，休闲冒险党福音，如果后续做好多人互动和大世界探索的推料，必是叠纸跻身大热门顶流的黑马之作。<br />当然目前除了顶配旗舰骁龙8至尊和天玑9400，大家都是又糊又卡就对了，所以降低期待要不用PC玩，用了上个5年的神U骁龙870反正大世界读条载入基本会卡退，全高帧率20帧上下，且出现贴图材质载入错误丢失的问题很严重，优化比上一个二游天花板还糟糕；<br />玩法主打一手跳台解密收集，战斗为辅，清体力的设计很不错，和传送柱交互，以物易物就清空每日体力了，简单来讲就是把大世界捡到的低品质物品加工成了衣服的制作原料；<br />跳台部分有明显参考2011年经典神作《爱丽丝：疯狂回归》，二段跳+滞空转向以及自动修正跳高位置很照顾动作跳台萌新手感；战斗就是魔法弹对轰，难度极低，而且可喘气回血；<br />大世界探索基本无缝，除了有门的小镇房屋，山洞这种都是无缝连接，地图边界用了无法进入的密林灌木做空气墙；<br />随主线推进可以解锁不同功能的套装，用于飘浮跳跃、战斗踩踏、清洁、捕捉、钓鱼等等，平时租个自行车大世界骑行拾荒，收集解锁天赋点的奇想星——通过挑战类似野炊神庙的无缝空间跳台或者平台解密，利用清洁套装和大鸟互动可以乘坐大鸟进行固定路线飞行以取得半空的星星，战斗魔法弹消灭箱子周边的全部怪物可以拿到星星或者衣服图纸等等都让喜欢探索世界的我不由发出好多有趣的玩法啊！<br />不多剧透了，说下除了手机端优化外的爆雷点：<br />①画面无法自由缩放，只能拍照模式拉近镜头；<br />②脚步音效和没有一样，很怪异；<br />③大世界传送时，自行车会停留在原地，只传送暖暖过去；<br />④深水区遇水即溶，没有水下和游泳内容，直接暴毙黑屏传送回岸边，如果喵币怪被魔法弹击飞到深水区，捡那一大推喵币多难受，跳一次死一次，捡完4条命都没了😂<br />看公测怎么改吧，终测也没玩到多人玩法，这游戏多人可以互动，限时活动做成糖豆人跳台玩法完全不是问题，平时多人有双人成行的跳台解密或者动森的家园建造互动拍照啥的那直接起飞！和npc装扮比拼除了数值有个QTE或者音游玩法互动会更有趣些，最好能跳舞，“你们不用再打了”这种装扮SHOW未尝不可，既然已经有了路人和阵营挑战，学点宝可梦加道馆挑战，追求刺激那就请贯彻到底，我要看二游狠狠卷！",1111,2024-11-20 00:39,未提供
529571986,fafa,1,每次都差一点点，根本跳不过去，做的什么垃圾。<br />也是从开服玩到现在了，玩不下去了，对养别人的oc没兴趣，我辛辛苦苦肝钻石还有充钱都是给别人的oc穿上好的衣服这衣服还是oc主人自己设计的。产能不足内容少占的内存可不少，大世界设计出来是为了给苏暖暖一个摄影棚。我不想当工具人也没变态到当一个有自己父母和姐姐的少女的父母，让她按自己的喜好穿衣服，控制她只能和一只猫一起玩。玩家不允许被带入暖暖，暖暖不允许和其他人交朋友，剧情里已经因为经常转学的原因没朋友了到了奇迹大陆还不允许交朋友，比起游戏角色暖暖更像一个二次元的明星，饭圈文化真是有够明显的。,3,2024-12-05 15:30,Redmi Note 11T Pro
24087300,今夕何夕,2,移动端基本放弃了。有高配电脑的可以玩，配置高的机器上画面表现很好。<br />也不想说什么了，提一下希望改进的吧<br />1.能力套装在靠近捕捉、清洗、钓鱼、电力这几个的时候可以自动识别。现在采集个材料来回切换太麻烦了。<br />2.清洗，钓鱼动画跳过。现在半跳不跳的。<br />3.支持玩家自己修改键位！！<br />4.小台阶这些都能自己迈上去！有些地方还没脚高得地形硬是能卡着我真是无语了。<br />5.移动端操作优化。接花球的那个小挑战给我整红温了😅以及总是有跳上去了，暖暖又走一小步掉下来的情况！<br />6.大世界可以放大缩小镜头。看不了脸看不了衣服细节也是醉了。<br />7.自行车骑行优化！把左右前后扣了，用方向转轮控制。走路正常，自行车再搞个操作模式干嘛呢？这么闲继续搞优化啊。<br />8.未激活的锚点地图显示。<br />9.可采集的物品，包括小蜜蜂，蚂蚱这些增加特效提示。移动端全程马赛克了，看不清。<br />10.找星星那个奇想星挑战增加一个距离星星图案距离的提示。还是移动端根本看不清。花园镇那个在布上的移动端找亖都看不到<br />其他想到再编辑吧。这些很多都是付费测的时候就提过的，真的完全没改，可能是什么底层代码吧😅<br />以及这是第一款把我玩到晕3d的游戏。总算知道什么是晕3d了，感谢叠纸😊<br />放几张付费测的图吧，现在根本没有拍照的欲望了，心疼自己付费测的时候充的钱🙃,2,2024-12-08 19:37,HONOR PTP-AN70
60609981,贝贝zzzZ,1,md你移动端的自行车做的像石，交出这种游戏自己有没有上手玩过啊<br />为什么一到这个钓鱼点就闪退啊，啥时候一切正常，在这个钓鱼点闪退了六七次了,,2024-12-29 18:15,未提供
102657726,手机用户102657726,1,怎么打不开啊?求解,,2025-04-04 13:44,Vivo Y78m
648014245,秋海,4,暖暖好，yrh坏，手机画质真的不太行只能怼脸拍照。剧情太无聊概率看个人，叠纸懂得都懂太扣了🙄💅,,2025-04-04 13:15,Vivo IQOO Neo9S Pro
678378506,荷包蛋,1,为什么老是闪退？是我的问题吗？,,2025-04-04 11:40,Honor Pad 7
44574122,罗修,1,我手机太垃圾了，进都进不去,,2025-04-04 09:35,未提供
710484237,isslu,5,好好玩，暖暖太美了❤️,,2025-04-04 08:44,Vivo V1965A
552255886,叫奶奶,3,三改<br />从开服玩到现在，五星改三星。<br />暖五＝野炊神庙玩法➕马里奥跳跃关卡➕暖暖传统换装的结合体。<br />但是，每一样都没做到极致。<br />野炊神庙玩法有很多种解，所以玩起来非常有趣。暖五由于只依赖跳跃玩法，解题思路基本只有一种，按部就班跳跳跳跳，最多利用下单一的攻击模式，跳多了会很无聊，简单又无聊。<br />马里奥跳跃关卡，说实话暖五在这方面学的很好，但这个评价只局限于PC端。移动端的容错率相对来说比较低，低到我一度怀疑研发这个玩法的工作人员有没有用手机试玩过。更别提PS5各种反常识的按键，我玩了一次就决定以后只用电脑玩暖五了。<br />说到反常识，就不得不提自行车。<br />明明可以用原有的跑路操作方式来操控自行车，叠纸偏偏很耐心的设计了一套全新的且非常不好用的骑行按键（尤其是移动端），让人匪夷所思。<br />这种画蛇添足多此一举让玩家头疼的操作，暖五实在太多，比如无法全图一次性屏蔽的粉红沙漏，纯属强制性的没有任何意义的“虚假社交”，屏蔽的前提竟然是打开它然后才有屏蔽选项，且只生效当前登录，下次登录还会漫山遍野存在，以至于现在各种互动点都被这种粉红沙漏覆盖。开服到现在一直不改进不说，竟然还要把这种玩法强加进活动里，实在是太离谱。<br />再说换装。<br />说实话2025年了，暖暖这个建模精致程度着实有点儿落后，跟整个大世界的精美程度很割裂，像是2D绘图转打印的3D充气塑胶娃娃走进了现实世界。明明暖暖很好看，但就是跟大世界不太搭。<br />所以就产生了一个很神奇的现象，哪怕是无限宠溺叠纸这个公司的护官宝们，截图大概率也是暖暖大头或者半身照，而一旦涉及到大片风景，就非常依赖后期p图，因为暖暖的脸模过于尊重2D，环境光稍微一亮，写实的背景加惨白的2D转3D脸模，格外诡异。<br />除非，不拍暖暖的脸，那整体可塑性不是一般强。<br />衣服，衣服池子跟着国家风格走，真的是个非常不明智的决定。从开服到现在，几个限定池子的五星套装风格太统一了，版型上几乎没啥区别，清一色蓬蓬裙，无外乎长短的区别。<br />五星功能套也很一言难尽，开服的精灵套，开套装技能不如不开，攻击八音盒套，强制大招看动画，有这个时间，普通平A也把怪打死了。最要命的是，动画期间暖暖并非无敌，动画期间被怪a到＝动画白看，大招的眩晕功能会失效，还是要靠灵活走动解决问题。<br />玩游戏这么久，第一次有抽到限定功能套反而增加了游戏难度的感觉。<br />这也造成一个现象，不少玩家抽功能套，是奔着触发该功能时可以换个装，至于该功能会不会带来便利，再说吧。<br />剧情，一坨屎，烂到完全不想评价。<br />最后，优化。<br />说真的，尽管pc端玩无限暖暖相对于移动端和ps5来说比较舒服，但pc端的优化，叠纸做的也很烂。<br />更新必卡，新图必卡。<br />虽然说了一大堆缺点，但我个人还是会继续玩下去的。<br />对于0氪来说，这个游戏还是不错的，我想没有人会拒绝一个可白嫖的可换装的简单版马里奥。<br />希望无限暖暖有二次开服的机会。<br />（一个小小的吐槽，不太适应社交圈里部分暖妈的溺爱，像极了被娃捆住的被渣男pua到没了自我的可怜母亲们，又要掏钱养叠纸又要付出情感和精力维护叠纸在外的脸面，明明它自己就差把“我是奔着掏**们钱包来的”写脸上了，还要自我洗脑这是世界上最好的游戏公司。嗯。。。跟小说里拿自己嫁妆贴补夫家被丈夫卖了还要帮他数钱看起来特别傻白甜但在维护夫家脸面时又战斗力极强的反面教材走进了现实一样，有点儿不像21世纪的人类。）<br />二改<br />评论里有人提逆水寒。<br />你要是玩逆水寒的大世界就觉得自由度超高，那以一测的无限暖暖水平，是可以考虑去玩的。<br />到现在，国内在架的所谓大世界都跟古早国产单机的玩法没有什么很大区别，全部是轻度探索。<br />逆水寒是网游加了大世界玩法，原神是抽卡厨力加了大世界玩法，无限暖暖也是，换装加了大世界玩法，它们的重点都是前者，而不是大世界，<br />一评<br />塞尔达野炊/王泪重度玩家，原神开服玩家，国产PC单机深度玩家——没有抢到内测资格，是看了仨直播之后跑来写评价的。<br />很开心！换装游戏可以做到这个质量，看到了许多优秀游戏的影子——别喷！这是好事情！！好的游戏一定是站在前辈/巨人的肩膀上不断进步的，暖暖做到了这一点。<br />一测的质量是完全超出预期的，看直播看到手痒，恨不得马上玩，希望能尽快公测。<br />不过如果是奔着大世界玩法的玩家，可能会失望。<br />比起塞尔达这种超高自由度的大世界冒险，暖暖的探索更倾向于以前的国产单机游戏——比如仙剑古剑，有东西能捡捡，有小游戏互动互动，跳一跳，不能攀爬，自由度比较低，哪怕是对比原神，自由度也低很多。<br />再拿进球游戏(幻视塞尔达神庙)举例，像塞尔达，玩家可以使用各种奇奇怪怪的方法把球搞进去，只要你能想到，没有它做不到。但在无限暖暖里，就只能局限在现场提供的道具或者跳一跳上了，基本只有一种解法。<br />真正的开放大世界探索自由度是取决于玩家天马行空的想象力，像暖暖这种，则是按照游戏制作者提供的思路解题。<br />所以如果因为暖暖请了塞尔达的人，奔着塞尔达那种大世界探索来的，最好还是降低期待。<br />但如果比较喜欢原神这类游戏的探索方式，是可以考虑的。<br />就一测而言，战斗、各种小游戏、跑图都处于一个没什么难度但也需要点儿手法的水平。<br />个人觉得挺好的，比起隔壁深空做不好战斗还非得硬上要强很多。<br />毕竟暖暖的主要玩法还是变装。<br />衣服非常漂亮，看直播时，个别up主沉迷探索就是不去买衣服，可急死我了，恨不能把电脑抢过来自己上。<br />【以下是建议】<br />一，探索技能不要强制换装。<br />虽然明白技能绑定套装，但是跑图探索过程中，使用技能就变装这一点，刚开始还有些新鲜，时间一久就有些审美疲劳。<br />比如二段跳(严格来说不算二段跳，应该是技能，但这样说顺嘴，就不改了)，蓝色套是很好看，可我也想看暖暖穿着其他漂亮衣服跳起来的样子。<br />既然已经在探索自由度上做出了许多让步，就没必要再局限探索技能，使用时必须切对应套装了吧？<br />当然，肯定也有很多玩家喜欢变装切换的。<br />所以是否能后台做一个开关，让玩家根据自己喜好自由取舍。<br />【如后台已有该功能，请无视，没有内测资格，只能从直播判断一些功能，暂时没有发现后台可进行开关】<br />二，优化！优化！还是优化！<br />优化非常差，主播的电脑配置一般都是比较高的，逍遥散人能卡到死机退出——尽管后面把游戏安装到了SSD硬盘好了一些，可还是肉眼可见的掉帧。<br />这是在3080显卡的电脑上，只是开个高效，不是画质最高效果，不好好优化以后上手机是真的会炸机。<br />三，剧情演出要精细化<br />虽然说这是个手游，可它毕竟支持PC端以及主机，以一测的这个质量，要我说不用电脑或者主机玩都可惜。<br />但是，很多剧情，用手机玩，演出是一个效果，换成PC端或者电视，那就是另外一个效果了。<br />所以，请务必把剧情演出效果再精细化，多学一下大作的表现力。现在一测的整体剧情，包括最后的小高能部分，都太太太太平了！<br />比如骑超大千纸鹤，是不是可以加一个纵览全局，由近及远的过场，让玩家震撼一下！做了那么多场景，不借机展现出来太可惜了。<br />再比如最后的动画，emmm，看了几个直播，弹幕无一例外在刷，演出效果实在太差。费劲巴拉走到最后，暖暖软趴趴一跳解决，还没玩家自己二段跳来得好看。<br />这么长一段剧情演出到最后，燃点泪点高能点全无，这个是真的不好。<br />最起码的，抢道具得抢个几回合吧？哪怕俗一点儿，利用千纸鹤翅膀上下摆动高高跃起然后来个帅气怀中抱妹杀，接住掉下来的妹子NPC。<br />我不知道别人，反正如果这么演出，我会被女儿A到嗷嗷叫。<br />哪怕是很多对剧情不是很在意的玩家，在一些比较重要的需要动画演出的节点，也会耐心观看的。<br />所以在关键节点，该花钱该上技术的还是得上。<br />直播看的断断续续，暂时只能想到这些，许愿未来二测能抢到测试资格。<br />希望暖暖能成为我第三次升级电脑配置的动力。<br />四，小游戏特效优化<br />大世界白天普遍比较亮，一些小游戏(比如踢足球)的指示特效是黄色光芒，对上阳光很难分清。<br />建议换个颜色，或者换成更明显的指示。,221,2024-04-24 19:11,未提供
360707128,！,3,我只能说你能不能降低一点设备的要求啊 手机无论是拍照还是什么都是一坨狗屎。我以为过了那么久你会改，结果你一点都不改。你明明可以做更好，但你偏偏不改。我搞不懂，那这样子的话你跟友商有什么竞争力呢？你这个画面我真的不想多说了。,,2025-04-04 02:55,未提供
706152405,紫水晶,1,活动地图策划超小杯，被紫色圈，凤凰火线和大剪刀给恶心坏了<br />还有这个服装策划也是小杯，限定时装除了裙子，裙子还是裙子，就好像除了裙子其他衣服都不存在一样，审美疲劳了,,2025-04-03 18:54,Vivo V2162A
384219567,萝卜萝卜,5,宝宝你是一块奶油小蛋糕🍰,7,2024-12-06 12:07,未提供
525026557,💩,1,bug更多很难玩,,2025-04-03 23:52,Realme GT Neo5 SE
588292535,鳳凰,3,卡和闪退是真的烦😡,,2025-04-03 23:21,Huawei P60
604656457,秋水,3,画质实在是，唉，对眼睛很不友好，实在是难以坚持,,2025-04-03 21:33,小米13
66368107,天绘,1,优化，剧情，还有你的逆天音游😡,,2025-04-03 21:07,未提供
492960540,姬姜,4,还行，就是我不太习惯这种不能飞的,,2025-04-03 20:14,未提供
482830153,裙角,1,不是，我今天更完之后，就一直进不去，一直闪退，前几天也是，老是闪退，无语死了,1,2025-04-03 20:07,未提供
360772963,椿,2,感觉现在的内容没什么可玩性，很无聊,,2025-04-03 13:44,未提供
