用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
82173473,MY·木鱼,3,很难评，游戏是很好玩的，但是游戏内信息获取效率低下，信息获取渠道有限且狭窄，对新手来说非常非常不友好。<br />新赛季模式的千岁奶奶，技能机制关卡外看不到，关卡里看不了。我从b站，tap，到中文维基搜了个遍仍是一知半解。有的说扣血，有的说扣血上限，有的又说能回血。你说我怎么玩下去？<br />武器也是一样，宁神蓝耗等于护盾量，攻击力是护盾量的十倍，满盾一百暴击率，未满零暴击率。这些都不是我在游戏里知道的，而是我通过各种平台一点点搜到的。<br />有些人玩游戏可能只是茶余饭后轻松一下，没有那么多时间去搜这搜那，凉屋只需轻敲几下键盘，一个简短的文本介绍就可以为玩家省下十倍不止的搜索时间，可凉屋没有，凉屋选择了玩梗。<br />通过玩梗去拉近与玩家间的距离这个行为本身并没有错，但是用玩梗的行为去掩盖自己的失误并不是一个很好的选择。<br />大厅下偌大的长廊，挂着数百把武器和怪物的画像，上面有的只是关卡内可见的数据，和一条玩家对武器玩笑式的点评，可本该轻笑的我却笑不出来，因为我可能在游戏内了解不到这把武器了，我又要去搜索了。<br />新活动的怪物蛋模式的介绍也很潦草，绿，蓝，紫三个等级的怪物蛋，既没有掉落概率，也没有具体的数值，蓝蛋和绿蛋的差距又在哪里？金银铜三个羁绊等级的加强又加强在哪里？<br />凉屋什么也没说，不对，凉屋说了，咯咯咯，咯咯咯咯！呵呵。摸索这些信息又要花费玩家多少时间呢？<br />如果一款游戏内的大部分信息都需要玩家自发去普及，那我认为这是厂商的傲慢与怠惰。元气骑士这款游戏运营了这么多年，出了这么多武器，技能，角色，我不认为凉屋没有富余的人力去为一些武器，boss敲上几行字。<br />所以，你游是不在乎新玩家了是吗🙃,2,2025-03-28 06:16,HONOR 90 GT
710226861,清纯男高,5,我已经入坑有五年了，但是直到昨天我才知道这玩意有官服，之前我玩的一只渠道服，现在又要重新练号,,2025-03-28 06:05,OPPO A2x 5G
420983674,雨落云墨,5,✍🏻建议：<br />什么时候能和以撒联动一下，我想在元气里玩以撒😘,,2025-03-28 01:04,小米Xiaomi 12S Pro
13799555,鲤伴,5,我想问一下我玩的是正版么，各位看一下伤害加成太夸张了，boss随便A一下就没了,,2025-03-27 23:44,HONOR 100 Pro
331749447,次日的星空,3,就是爆率不近一人意啊！,,2025-03-27 22:31,iQOO Neo 5
521232448,suzi_11,4,元气骑士当时是我姐带我入坑的，当时人还特别小，第二关都打不过去，当时用巨斧过了一关之后特别开心。虽然现在过二村挺简单了吧。当时也没有什么朋友在玩，就是自己在打（当时甚至不用绑手机号注册账号也能玩），上了初中之后，自己让一两个朋友也开始玩，当时觉得特别有意思。之后也是第一次充钱，拿下了死灵法师，还有一些角色，当时觉得特别强。接着也拿下了雷霆派对的皮肤，但是凉屋在我就剩一个皮肤没买的时候用小鱼干打折返厂了，当时生气的想要删游戏，平常赛季，神殿都没怎么打，就是玩玩联机。紫红手刀都是自己打出来的。还记得当时和朋友一起打金手刀，就因为队友捡了个药丸，得重开打。想想全是回忆啊。当时出商城的时候让我震惊了一下，有点让我感到凉屋变了，有种说不出来的感觉。现在感觉活动越来越多了，也希望元气骑士蒸蒸日上。<br />打四星是因为打折返厂雷霆派对👿😡,33,2025-03-27 22:27,未提供
447081365,O_O—Yan,3,服了，能不能搞强制更新，每次想和别人一起打都显示什么版本不齐,1,2025-03-27 21:59,OPPO K11 5G
47629845,罪衔.,4,新模式游戏里进度比火力模式要慢一些，前期升级需要金币，随从技能比较杂，有的时候可能需要刷很久才能出现3条天赋技能，总之玩法不错，像古大陆里面的一个铭文，那个铭文比较爽,,2025-03-27 21:29,努比亚 红魔5G
700573155,君,1,亲卫和奖杯还有坐骑莫名其妙全没了，而且我是存档了的，皮肤还在,2,2025-03-27 15:20,华为ADA-AL00U
15861169,超可爱の五河琴里,2,前台玩元气 后台挂B站 上版本都是正常的 这版本进一关给我后台B站暂停一次 估计其他视频平台也是这样 以前都没有这个问题的 赶紧改回去吧,3,2025-03-27 18:15,小米Redmi K40
55648841,物极必反,4,你给我等会我道士是不是局内三技能大招减速了<br />看了公告也没说调整了阿,,2025-03-27 16:58,Redmi Note 12 Turbo
