用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
676375841,无啊,1,不值得体验这个游戏了，我从22年7月开始玩的，说实话，这游戏现在已经无药可救了，1.先说匹配机制，没一个正常组队压根就玩不了(此话仅限于大师到巅峰段位之间)，你路匹的队友几乎赢不了，基本上一局下来好几个传说队，2.再说说禁言系统，你跟好友玩着玩着突然就被禁言了，游戏体验可以说是直接下降，想跟好友玩游戏的时候交流的话，建议直接用微信的语音通话吧，还可以降低卡顿，3.然后再说出竞技派对，这模式我记得有两个赛季还很火热，但不知道官方怎么想的，给这模式加了个跟经典一样的段位，取代了之前的段位系统，官方该不会以为这个模式做的很好吧，反正我当时自己很喜欢玩，自从竞技派对更新之后我就不经常玩了，现在段位还是个钻石V，没有动力了，当时竞技派对火的原因可能是传说车队少，现在呢铂金直接给你来个传说，没有游戏体验4.远点的说完了，咱们再来说说这个赛季更新的PK之王，说好听点是1 V1锻炼一下自己的游戏技术，但匹配系统同样没有做好，即使遇到低段位的，什么黄金，白银啊，多半是炸鱼的，动不动直接鞭尸，发便便，反正在我看来这模式已经是个失败的模式了5.再来说说这游戏的大部分玩家基本上都是学生，个别素质差的离谱，自己送死了还开麦在那叫，说他几句还不愿意了，搁那儿说着要单挑，这种情况建议直接把他麦闭了，选择直接忽视，6，个人激斗模式，一共12个人放在一个小图中，干脆直接改成抢人头激斗得了，基本上每走一步就得被六，或者每次快把对面打死了，人头直接被抢，这地图大小只能是最多6个人玩。<br />当然缺点还有很多，就不一一细讲了，说说他的优点，就是比较良心，送的皮肤很多，季票也能白嫖到，但除了这一点外，我真的想不到他有什么优点。<br />最后只希望这游戏越来越好吧，我之后应该很少玩了<br />本来是打两颗星的现在降到一星，这赛季两个战场事件，另外缺点也再加一条<br />官方是当出这个很好玩吗，特别是什么神秘道具大作战，这事件比那个超级空投，还恶心把圣剑插到波波那还没拿起来呢就给弹开(别跟我说把波波打破)一响枪所有人都知道你在哪儿了，还打个蛋呢，赶紧歇菜吧，为了避免有些人说我才玩70多小时不配评论，图我放下面了，那个才是我绑的真号,27,2025-02-06 17:14,未提供
412710347,阿诗,5,S3末开始玩的，现在慢慢退游去打和平了，不过我还是会每个赛季拿巅峰标，虽然有很多bug但是游戏的初衷是快乐,1,2025-04-05 11:10,iPhone 14 Pro
468477280,呵呵,1,里面全是中专和小学生,,2025-04-05 11:02,未提供
59187567,手机用户59187567,2,游戏优化成什么样子，地图一卡一卡的，我想着是我手机问你去玩云玩，微信登录只支持手机扫一扫那一部手机我怎么给你扫，还不可以截屏扫，你是****吗，官方*****就去治,,2025-04-05 10:57,Vivo V2106A
427743221,爱笑,1,达达你在干嘛啊新赛季bug一堆，每次打完一把保险满了结算的时候直接给我吞了只剩保险的而且玩我还进了前五名，赶紧修bug吧,,2025-04-05 10:57,IPhone 7 Plus
83306611,独自一人,2,SS 20赛季<br />真的，我不想再多说了。这款游戏已经做的越来越烂了，还有那三个事件，还有神秘道具大作战，各种乱七八糟的东西，然后卡瞬移，还有外挂，我有十几张不掉分卡，昨天全部都用完了，不是卡bug就是外挂，还有人卡那墙里面的外挂，真的这款游戏我从2019年开始玩到现在，也有56年了吧？这款游戏给我的感觉就是它做的越来越不好了，从那么多赛季一路走过来，经历了这么多，我也是希望线上派对能做的越来越好，可是每一个赛季都做的非常不好，不是bug就是挂，然后就是乱七八糟的东西，然后游戏也不优化，其实我想给官方一个建议，如果你真的想让游戏越来越好，那就多听听玩家的意见，还有老玩家的一些意见，还有这款游戏注定走不了多久了,,2025-04-05 10:48,Vivo IQOO Neo9
341469590,暗地辰,2,20250405这才几天，福利站就老是抽空！<br />今天直接吞我三十四根金条，你太强了达达！<br />20250404快递大炮用不了！太过分了！<br />一场吞了我八条金砖，达达真牛！<br />再来一场吞我十一根金条，太离谱了达达！<br />20250315今天网络信号很差，经典突然掉线还算我早退，超级空投捡了周任务还不算，达达真行！<br />20250221 加了石猴宝箱和羊羊悬赏还有tap签到，有点吊<br />20250203红包就站它那儿就是捡不着被别人捡了 你在搞什么？昨天空红包补偿呢？送福利还搞得人火大！😠<br />20250202红包雨开空 达达真牛<br />今天开五十个红包有二十个开空还算次数 后面再捡到红包就开出点券 没补偿几个意思？😓<br />20250201今天两场红包雨都很难抢，WiFi和流量都有捡红包捡了没捡的情况<br />202412200702 heydolls圣诞告白联动盲盒<br />随机一件直购或者联动马桶塞<br />花匠精灵温妮 喵影女王<br />20241212骑着飞行扫帚他不给我算距离 完不成周任务 重启后碰到维护达达牛<br />20241029赛季挑战做了第六周9个任务 它的奖励没给我<br />六周总共做了56个周任务 只给我算55个周任务（少算还是卡住了？） 60个周任务给的糖果我是不是拿不到了<br />20241003刺柠吉喝了五瓶算我两瓶 达达你牛<br />经典第一不算经典前五吗达达？<br />昨天今天游戏里面的任务结算他都慢的要死<br />20241001今天自己一局找到的和舔包共搞到10瓶刺柠吉饮料结果只算我4瓶……难受啊<br />20240817今天有点奇怪 玩了一局经典彩虹岛用了我快200兆流量 离谱<br />202408010242突然WiFi和流量都不好使了，就加载中一会儿加载中……难受<br />服务器崩了？达达你……（拿到大黄蜂给你加一星）<br />20240713今天玩痛击飞球玩了会儿是真的卡……<br />20240707（有的皮肤我压根就不想看到他 还非得下载 费我的时间跟内存！！！） 昨天达达修bug了那里转到更新页面更新下载新版本后 内存不够的我又得把前面的版本删了再重新下 那之后的皮肤1000多mb今天又重新下 真的很烦人呐<br />20240706我不喜欢被强制下皮肤数据啊，达达！<br />这样用1000多mb真的是太坑了<br />愿意用那个皮肤就下载那个皮肤<br />不愿意用就别下载的那种不香吗？<br />20240119第二局经典模式彩虹岛卡退了，WiFi和流量都进不去，卡在86％……<br />20231027维护时间又从凌晨3点变成凌晨5点，你在干嘛呀！<br />20231020我点饮料，它用急救包什么鬼呦！<br />20230410战斗岛匹配时间太长了，刚进去一局还登录失败被迫退出搞什么啊！<br />20230208诶<br />20230203你更新个什么鬼呦，奥特派对手感变那么重，怪兽激光变跳跃呀没改啊！<br />20230129奥特派对对面人多，根本太坑，太欺负人了，接着一星好评。<br />20230128奥特派对刚打出点伤害，接着就直接让我没啥伤害，被暴打，你牛！一星好评送你。<br />20230127奥特派对，怪兽激光按了没用浪费时间，人类技能炸死自己，我真的服了！<br />20230126娱乐模式又出现挂了，大杀四方一段时间后被系统踢出局了，感觉还行，就是差了点意思，最后我们还是输了。<br />20230124怪兽在我面前，他挠的中我，我打不中他，这什么设计？<br />20230123奥特派对 怪兽的激光按了结果是跳跃，太多次了，太失望了。直接给给我下半场，最后一积分，太过分了！海帕枪那么近都不中，玩个鬼。！敌对阵营开局刷一起，我直接被他挠死可真行！获得了银河奥特曼，可没多少喜悦了……<br />20230120挂变多了，娱乐模式都碰的到，失望。<br />202301061430玩一局季票勋章不加，活跃补给箱时长也不加，难受╯﹏╰<br />我今天一点点挑不那么重要的图用来清内存搞到三点，还以为我晚了很多，香肠派对下载之后安装很流畅，想到赛季奖励的靴子要到手了，得好好体验一番，结果就这……？（内存预留了十g）<br />这次星星不加不减<br />玩是挺好玩的。<br />200m的更新也会引起安装包下载，这太搞了，一个不小心，就安装失败，内存还暴涨，只得卸载重装。（我清理内存不小心把我小说内容删了，难顶！）,38,2022-09-28 02:55,OPPO A3x 5G
83163384,Y雄鹰,3,缤纷补给箱的爆率太低了。一个10连才出一个紫色，我也是服了。,,2025-04-05 10:16,未提供
686589943,www,1,达达给我出来，为什么又进不去了？,1,2025-04-05 09:08,未提供
444098416,小u伤,3,多制裁一下挂,,2025-04-05 08:42, iQOO Neo7 SE
544882417,阿九,3,卡在50% 登不进去 前天还能登进去 昨天就登不进去 我以为今天就能登,1,2025-04-05 08:13,未提供
518839567,疾速小百,5,有摸金模式吗？,,2025-04-05 07:55,小米MI MAX 2
500224134,半夜三更,4,以前有时候账号丢失，不过这游戏的确挺好玩是朋友推荐来玩的,,2025-04-05 07:50,Vivo V1945A
444327821,“希.,1,"服了什么bug不修,偏得修空白名,金条无缘无故消失,还有瞬间移动,游戏环境也不管",1,2025-04-05 06:47,Honor Play3
378510722,想你,2,我原本有金条和装备的，边打药边看背包，然后再看金条，突然之间没有了，进前三了，有的也没有,1,2025-04-05 02:45,Vivo V2314A
426395483,绘梨衣,5,新赛季金条卡没的bug快点修,,2025-04-05 01:48,华为畅享9 Plus
536020885,。,5,有没有兑换码能用的,,2025-04-05 01:13,Honor荣耀X60 PRO
328173695,User328173695,2,加分太少了，巅峰进前十杀5个只加四分,,2025-04-05 01:11,Vivo Y53t
589654807,ADF,3,一般，想更新为什么加载超慢？<br />想差评,1,2025-04-05 00:44,华为Nova 3
547835674,哲,4,Bug客服Bug，,,2024-03-22 22:55,vivo Y200i
69302823,无聊,5,从S4玩到现在 中途也因为某些原因退游了几个赛季 虽然没有热身赛季的玩家玩的早 但也算半个老玩家了吧 刚开始玩的时候觉得好好玩 感觉玩怎么都不腻。 上了初中后因为这个游戏和几个同学成为朋友 不过他们现在都退游了 但跟他们一起玩的时光会是我珍贵的回忆。再谈一下我的感受吧 游戏是好游戏 就是太吃设备了 如果能优化一下就好了。还是希望香肠派对能越来越好！,,2025-04-04 23:27,小米24069RA21C
489394579,醒落,5,好玩 就是bug有点多 建议以后再加强一下外挂系统,,2025-04-04 23:06,iPhone 11
532768270,Andreana,3,⏳游戏节奏：<br />qbu191是删了吗？这几天一直没捡到,,2025-04-04 22:43,未提供
520875960,晚晚,1,挂哥派对，还玩什么呢？官方也不管,1,2025-04-04 22:43,小米22101320C
507011684,仆人,4,除了鞭尸发便便小孩骂人没什么问题了,1,2025-04-04 22:42,未提供
104951892,手机用户104951892,1,🪂战术多样性：<br />他为什么不给我关掉,,2025-04-04 21:50,Vivo Y55t
396353215,User396353215,5,对心动太失望了，申诉四五次都不给解封，关键我连具体原因都不知道。,,2025-04-04 21:24,荣耀 V30
444779897,龙云,1,以往多修一下bug 优化一下网络，史,,2023-03-31 12:14,Honor X40
529840961,慕寒mmm,4,我玩这款游戏7年了，从热身玩到现在，也丢了两三个号，现在这个号是我坚持最长时间的，这么多年香肠派对不管是好还是坏，我都没有评论过。不过这次，我想好好跟官方讲一下，经过这几个赛季，我越发觉得这个游戏开始卡起来了，刚开始我还不太在意，我以为换了新手机都会这样，可是打了好几把，都是这样，只有换到团队激斗的高帧率测试服才没那么卡，这已经影响到我的游戏手感了和我的游戏积极性，以前我想玩游戏第一个想到的就是香肠派对，现在却不是了。我希望官方好好的整改一下，我不太希望我这么多年的青春在此断绝，我知道作为工作人员的你们很辛苦，香肠派对不只是需要你们去创造，也需要我们的维护，麻烦你们了。（给点回复）,,2025-04-04 21:18,HONOR LYN-AN00
421517443,杨家锐锐,3,这款游戏还可以，能够使人表达到这种快感，但是我就想问，为什么八哥还是那么多？我刚从秘境里面出来，就被卡在墙里了，我真的快服气了,,2025-04-04 21:12,未提供
690269003,Cruel,5,升级枪买了，希望服务器更好,,2025-04-04 21:00,iPhone 12 Pro Max
452402796,小辉辉,1,你这游戏开个车掉地里就算了上去以后你给我卡在一个画面动不了这是啥你告诉我不想让我上分是吧？,,2025-04-04 19:35,IPhone 7 Plus
710874305,敖丙,3,刚入来的时候还没那么卡。结果每次玩经典的时候都会把我卡出去。过一会儿又卡结算界面卡没有一局打的是好的。玩其他模式一样，除了激光模式没有卡以外，其他的玩起来有点卡，老是把我卡出界面。,,2025-04-04 20:34,红米 8A
392862205,心动,1,赶紧把神话机瞄改回来吧这个看着跟穿山甲一样差评赶紧改回去😔😡,,2025-04-04 20:09,Vivo V2166BA
557911376,的，时光机器,1,不是已经进入前三名保护模式，为什么一个金条都没有？出来一个也没有。,,2025-04-04 20:06,Honor 30S
532221381,星,1,你来告诉我陀螺仪反的怎么玩？来告诉我怎么玩,,2025-04-04 19:47,iPhone 16
697048587,这个入室柜,1,张个地图还有那个西游路真的好难过的第八关还有第九关简直是过都过不了，建议你修复这个，把这些地图给他拉的近一点，不然的话，我们这些玩家想过去也过不去，有时候就差一点就能过去了，就直接摔下来，赶紧修复你这个bug,1,2025-04-04 19:32,华为 荣耀 畅玩9A
97911383,潇湘烟雨,5,我玩了八年他承载了我太多的童年，但我还是退游了，曾经的这个游戏不是这样的他变了在SS 1就变了，回不去了就玩这个游戏永远的埋在我的心里吧，对他很失望,,2024-06-03 12:48,华为荣耀8X
527349541,起飞😂👌,5,Good,,2025-04-04 19:17,iPad (9th generation)
401310992,dhhdhdhdh,5,皮肤很多都是免费的。比和平精英好多了。,2,2023-12-26 16:31,Realme真我Q3s
420568168,User420568168,5,退游后，我看着别人评价，想着与你们分享一下退游前的游戏史，可能有点长请耐心读下去。<br />我是2019年第一次接触这个游戏，也是一位老玩家了，中途好几次账号都没了。<br />其中最长的一次账号也是退游前玩的账号是我用心养出来的从SS5到SS11我中途退过几次但又回来了。<br />退游原因不是我不喜欢玩，是那是一个个朋友都退游，战队也渐渐没人了。曾经在各地图中刚枪被人打死后的再来一把，苟分中的求取药物。都与朋友的退游也消失。<br />我在看着列表里没一人上线，哭了。哭的是游戏时的孤独，我在那时也不想玩了。<br />我买过许多机票和许多皮肤但没有朋友谁看。<br />所以我为皮肤换回最初的样子。下了游戏。<br />我中途也上线看过但也只是一会。<br />我也从当时对冲段位的兴奋，炫耀皮肤的得意变的不爱玩了。<br />总而言之我与朋友因为学业不再玩了但那份热情永远不会消散。<br />与你们分享出来后我现在好多了。我现要说一句一直想说的话<br />香肠派对我们还会再现，我不会放下热情就像那句话：香肠不下架，我们不散！！<br />只是短暂的分别我们还会再见！<br />香肠派对再见！！！,43,2025-04-04 18:58,未提供
494611066,小奕,5,这是一个很好的游戏，我认识了很多朋友，相信香肠一定会越做越好的,,2025-04-04 18:40,iPad (7th generation)
648292309,旧情,1,感觉这款游戏是抄袭吗,,2025-04-04 17:42,Vivo V2166A
648383775,七十二时,1,666，战绩不加分，金条莫名其妙消失，现在连游戏都进不去，669，6翻了,,2025-04-04 17:31,Vivo Y55t
705560901,波风水门,5,非常好玩，玩了好几年也没腻,,2025-04-04 17:16,华为 nova 6 5G
657050664,日暮是夕阳,1,Bug真的多，队友给我复活了，我结果视角还在队友身上，我自己就站那不动又操纵不了，但我明明就复活了。,,2025-04-04 17:16,Lenovo Legion Y700
685700840,屿纷,1,因为一些原因把游戏删了一个月结果下回来的时候号没了,,2025-04-04 16:49,Vivo IQOO Z6x
594713662,寻仙,4,漏洞虽然多但福利也多可以白嫖很多皮肤,,2024-08-20 16:08,Oppo A36
427937389,TE念,3,Bug太多了尽快修,,2025-04-04 16:29,Honor荣耀X60
570391264,jntm,3,我小时候玩了很久了，后来跳防沉迷了就再也没玩过，又开了一个号，感觉还挺好玩的，就是皮肤太花里胡哨了，挂太多了，我记得以前开十把都遇不到挂，现在我只要举报一个人，他大概率就是挂，并且有的时候我遇到真人都不敢前进了，就怕是个挂，心动官方还是加强审核吧，我还是不想入和平暖暖😭,,2025-04-04 16:12,HUAWEI MatePad SE
569085824,心无旁骛,2,新换的服务器太拉胯了，闪镜都闪不了，每次开镜都强行把镜头往左拉,,2025-04-04 16:01,iPhone 11
454898344,夜白,3,请官方把痛击飞球改过来，因为对于很喜欢玩痛击飞球的人来说要时间，我也是很喜欢玩，但是被锁了，现在有时间了，想玩痛击飞球的人都不玩了！,,2025-04-04 15:41,OPPO A56 5G
569034938,与然不离不弃,4,反应不够了,,2025-04-04 15:33,iPhone 6s
105108573,……,1,不是官方，你解释一下，我登录为什么会给我闪退+白屏？,2,2025-04-04 15:32,华为 Nova 5i Pro
391696822,User391696822,4,我怎么下不了了,,2025-04-04 15:27,华为 MatePad
67730624,浊酒,5,⏳游戏节奏：<br />自把飞车悬停在空中之后我的车技又进步了,,2025-04-04 14:41,OPPO PFTM20
415729299,敖丙,1,土豆服务器，动不动就掉24帧，还更新服务器，你拿脚更新的吗,,2022-06-17 05:48,HONOR CLK-AN00
396334423,ainihaohao,4,更新后金条老是容易被卡没带也带不出去。赢了出去看一下，发现金条没有带出去。能修一下吗？,,2025-04-04 14:11,Vivo V2417A
360811956,рис,3,现在的华为更新不了,,2025-04-04 14:05,未提供
378391831,望欣人,4,鞭尸仔死M,1,2022-02-15 12:55,U-Magic 30e
440781029,小情,3,人机达达全是bug,,2025-04-04 13:30,iPhone 13
646047442,"""★ヾ━─",1,这两天摸金模式是真恶心到我了 挂多就不说了好多次队友满图找金不参战 金送出后自杀退游 这新模式本是好事但这么搞心态这游戏我真的恶心了 官方是完全没考虑这种情况 难道不能把摸金单独弄吗 挂就解决不了了吗 真服了,1,2025-04-04 13:13,iPhone X
84197427,HankJWimbleton,5,可能会显示0小时<br />给这五星没有别的意思，纯粹是为了我和好友三年青春和几千块钱,1,2025-04-04 13:06,ZTE nubia Red Magic 6 Pro
652798765,落差,4,说实话，这个游戏陪了我四年了期间我换了五六个号，要说没有感情那是假的。但是越做越差了😢😢我想说可以入坑，但不要太过沉入进去,,2025-04-04 13:06,Vivo V1938CT
690346678,赵一珑,1,一直白屏登不进去,1,2025-04-04 12:57,OPPO PJG110
664000621,愛,1,新赛季那人机不想多说了，都快赶上真人了伤害，并且那背包啊，容量变特别小了,,2025-04-04 12:53,iPhone XR
66047036,小涵,3,进度条一直卡50进不起，重进也没用😓,,2025-04-04 12:51,未提供
540687332,桐,1,还不出长按开镜让我这个使命召唤玩家玩着很难受,,2025-04-04 12:44,Honor Play 40 5G
644581835,〈KIitiier,1,大哥就能不能修修PC端问题 一直要更新这样我们怎么玩 为什么就不能看看这个反馈问题,2,2025-04-04 12:42,华为BON-AL00
428030861,User428030861,1,外挂根本举报不成功，而且我局内的金条和未鉴定装备会莫名其妙地消失。环境也差的要死，部分玩家素质极差。,1,2025-04-04 12:34,未提供
587056954,芝士,2,为什么更新了之后QQ号登陆不了，闪退,1,2025-04-04 12:27,未提供
580505748,巫师,3,懒得说什么，没开外挂给我分7天,,2025-04-04 12:25,HONOR JDY-AN00
40542969,十六少,1,说实话，香肠派对我玩的时间也挺长的，也充了不少钱，最让我恶心的就是这游戏层出不穷的外挂，每次举报都是正在检查，正在处理，处理1年都没有结果!天天说禁外挂，我们举报了你们又不管!你们是怎么想的?要不把名字改成外挂派对算了!真的让我们这些老玩家心寒,,2025-04-04 12:22,Vivo V2203A
569877443,哈,1,为什么刚下载的时候加的一直进不去？一直停止加载，什么意思？加载一天都进不去,,2025-04-04 12:19,Honor Pad V7
104795029,darling.,1,赛季初第二天 服务器崩溃 卡的要死 😡,,2025-04-04 12:01,未提供
360386577,仙陨,2,热身赛季开始玩的 曾经这个游戏是堪比和平 王者的存在 现在 懒得喷😂,,2025-04-04 11:47,OPPO PGBM10
633609520,无厘头的单机大神,5,好玩但最近进不去,,2025-04-04 11:24,iPhone 13
67478376,小灰灰竟是我,5,从没换设备之前开始玩，但那时候玩着太卡了，现在换了设备，技术提升了，我不管别人的眼光，我只知道这个游戏陪了我好多年，也会一直热爱下去,,2025-04-04 11:21,未提供
