用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
21324672,久绊^,3,全面战场好玩是好玩，但是把把都是人机真的恶心吐了,,2025-04-05 03:27,一加手机PHP110
329036119,御姐奶酪机,5,个人认为这款游戏好玩的，特别是个朋友一起猛攻，刺激又有趣，出货时的兴奋，失败时的懊恼，和朋友的互赞和互怼，个人尤其喜爱每个特战干员的设计，需要熟悉每一位干员，摸清每个地图的出货地点和鼠鼠们最爱的阴人位置，有成就感。唯一不足的就是游戏环境的两极分化严重，野排队友素质的不确定性以及外挂影响游戏体验。希望官方能加大力度打击此类现象,,2025-04-05 02:36,iQOO Neo 5 活力版
84287158,𒆙,1,游戏底子很好<br />但是策划喜欢作死，那没办法<br />我觉得我的数据应该勉强可以评价一下这个游戏了吧，虽说很菜没上过统帅<br />1.给大战场加入个排位系统你要死啊???而且匹配池和排位池是混在一起匹配的，你要搞什么???（怎么发现的呢?很简单，之前和朋友一起玩打的比较好，有人加我，我顺便就看了他战绩，发现上把同一把对局，他加了段位分，而我们没开排位所以没有加）<br />2.你那该死发elo匹配机制能不能改改，不求吧elo删了，但麻烦你不要按照最高战绩那样去匹配好吗???<br />3.你麦晓雯皮肤出来了几个月了???我移动端的特殊检视去哪里了???这个东西不要说什么难做；吃力不讨好，这是义务好吗。我花1000买了你的商品，你却告诉我我没法完整使用他的全部功能，还告诉我没法完整使用这是我的问题，这个特殊检视我可以不用，但你必须拥有<br />4.你优化怎么回事，我把手机型号开了，你告诉我为什么我都开最低画面表现了，全是最低的，能不开的都不开，但为什么打到一半之后还是会疯狂掉帧，我但凡开高一点画面表现，能卡的飞起<br />5.你是真的特别喜欢暗改，改完被发现之后还嘴硬表示完全不存在暗改，怎么回事呢，到底有没有暗改的操作，好难猜哦<br />6.（修改增加的）我都忘记了，你游大战场人机更是一等一的强大，为了控制胜率不光加了elo，还弄了人机。网上一搜一大把这种为了控制胜率而操作人机的行为<br />总得来说八宝粥大战场实在是太好玩了，必须要给6新，不过满分是5新所以我就给了多出来的一颗星,,2025-04-05 01:19,Vivo S17 Pro
444453349,飞舞,1,打了几十把，一个红都没出,,2025-04-04 23:42,iQOO Neo 5 活力版
674411865,小酥鱼脆,1,每次成功撤出几把就加难度暗改,,2025-04-04 22:12,红米 K70
36009167,久睡成瘾@,1,来来来，你告诉我，每次在我打人的时候卡我是几个意思？嗯？说话，你告诉我这能玩？一天卡我三次，就玩你的时候有事，跟个病毒一样,,2025-04-04 22:02,红米 K40S
35308715,你好,1,回归玩家连续两把（第二把和第三把）中途加入必输局。你真是有了😂😂,,2025-04-04 21:55,Vivo IQOO Neo8
607416010,飞,1,玩了就是浪费时间，带了6级甲能被没带甲的打死然后夺舍，可玩性不高，纯纯浪费时间,,2025-04-04 21:42,未提供
439052727,北陌,1,天天加残局，有毛病吧,,2025-04-04 21:37,小米24018RPACC
27094501,淡然,5,好玩，就是容易被人阴死，但是我本来也没起过装备，纯捡垃圾吃的,,2025-04-04 20:42,OnePlus Ace 2
67714133,wanjialou,1,被救援没有拒绝太难受，有人在大战场救援、取消救援、救援、取消救援搞心态,,2025-04-04 20:18,Vivo IQOO Neo10
553044806,遥远的乌托邦,3,不能自己选择地图😓全面战场烬区都快玩吐了😇😇😇,,2025-04-04 20:17,未提供
495496080,追寻摩西の修勾,3,"大半夜睡不着，突然想起来你游大战场贯穿地图，写了这个评论。<br />叠甲:本人只玩大战场，新版本KD不算高，也就二点几的水平，所以本帖所有内容只针对大战场，不会对烽火行动作出评价。我属于娱乐玩家，平时不冲分，现在也就校官的段位，我只会把我在这个游戏里遇到的事列举出来。<br />优点:<br />1.画面音乐:三角洲行动的画面无论是手游还是端游都还是很能打的，音乐依然是藤子fps的老样子，依然不错(至少不吵），这点没什么可夸和可骂，咱们直接跳过。<br />2.枪械手感:众所周知，咱八宝粥行动在操作这块儿跟COD可谓是一毛一样，熟悉奔跑动作、熟悉的受击反馈、熟悉的滑铲、熟悉的降落伞......在操作细节上虽然是照搬的，但人跟COD基本一样的手感你又不说他不好，也说得过去。<br />3.剧情:可以看出三角洲是想刻画出一个庞大的世界观，虽然剧情模式尚未开放但就目前各种干员的档案、GTI和哈夫克干仗可见这个世界观的宏大。大多数干员的故事也都挺老套的(比如牧羊人和红狼），但也勉强能看。<br />然后就是缺点<br />(接下来本人的语言可能会有点过激，请酌情观看)<br />缺点:<br />1.枪械平衡:我很难想象某把S2时期的突击步枪在经历过削弱后依然能把开服时期的t0枪械(如:M4，AKM,95式)摁在地上打，在S2的某次逆向削弱后，以持有这把枪的人为中心，方圆四十米可谓寸草不生！别人装了大弹鼓都或多或少有较大的负影响，你倒好，你一个60发的超级大弹鼓直接弥补了这个弹鼓所带来的所有缺陷！一把枪要伤害有伤害，要射速也不低，要射程有射程，要稳定度有稳定度，要人机功效有人机功效。现在校官局突击兵离了这把枪就跟没用了似的，统帅据说10个人9个人都在用这把枪，在开服这把枪没出现的时候枪械平衡的问题就已经显现了，然而八宝粥官方就像隔壁codm一样，造一个新神已达到反向削弱其他枪械的效果，到现在藤龙依然是突击步枪中毒瘤一般的存在，同样拥有超大弹鼓的AK12在藤龙面前就像《万里归途》里的王俊凯和张译对戏一样，令人难以言表。<br />紧接着就是连侦察兵自己都嫌弃的狙击枪，你油狙击枪不仅手感笨重，且极其容易暴露本来自保能力就不强侦察兵的位置，你那反光我隔大半个地图都看得见，搞得一群侦查兵只能拿着其他兵种嫌弃的武器玩儿(如乌兹)，现在把装甲兵的几把枪塞进来后就更没有侦察兵愿意玩狙击枪了......<br />2.干员技能设计和一些不需要的动作设计:我到现在依然不理解策划到底是怎么回事，竟然能想出把滑铲作为一个角色的固定技能?！而且除了这一个角色，其他角色都不能滑铲，这个设计和最近的那个飞扑一样，是反直觉的，滑铲绑定某个固定角色已经被说烂了，我重点聊聊这个飞扑。我说出来你可能不信，我是一直到今天中午才知道原来S3赛季有个飞扑，而且我到现在都不知道这玩意儿该怎么触发。我到好说，毕竟我才玩40多个小时，练个飞扑还是很容易的，但你让那些已经彻底习惯了老的操作模式的百来个小时的深度玩家咋整?所以我到现在都很少见过有人在大战场里能使出来这个飞扑的，说白了这玩意儿也没啥用，你飞扑都做出来了，你就不能让其他干员也能滑铲吗？大不了让红狼的滑铲更快、更远，或者让其他干员的滑铲短一点也行啊?人家已经习惯了老的操作方式了，你这个玩意儿又有什么存在的必要呢？<br />3.地图设计:别的咱不说，我就说攀升和贯穿这两张图的设计是认真的吗？攀升AB两个区域区域还好说，到了C区域后简直就是GTI的修罗场！一个C区域两点相隔贼远，再加上你游卓越的匹配机制，没准你好不容易才拿下C1也许你刚到C2，C1就又被攻陷了一大半，等你赶回C1，又不知块石头后面冒出来一个老六直接给你道心干破碎了，而且山洞子载具要活着绕到C1堪称地狱级别难度，因为你保不准哪个角落又给你冒出来一个威龙，老黑，乌鲁鲁啥的，除非你有大量的步兵掩护嗷。贯穿这图就更直接，这地图从A点就开始恶心进攻方，A点离得贼远，等打下来，一半人都没了，B点绕后极其困难，因为这张图太窄了，哈夫克随便架个点，都能架得你痛不欲生。其他地图的问题也很多，如:烬区超长无掩体大空地、刀锋上下两层路线之多恨不得把你绕晕。<br />再提一嘴堑壕战，这地图是少有的能同时让双方都觉得痛不欲生的地图，如果你曾打到过E点，那你就会知道那制导导弹放得比过年的烟花还要闹腾，BCD恶心GTI,AE恶心哈夫克，这也算平衡了.....<br />4.可有可无的积分奖励与医疗兵救人的可怜积分:这点单纯只是阴阳炮兵齐射，我可从没见过谁家炮兵齐射是一发一发地开炮，运气不好还一个都打不准，打中两三个人就算中了大奖了，还是希望策划加强一下这个“食之无味，弃之可惜”的积分奖励吧...<br />再说说医疗兵，医疗兵，一个现在救人花2s，只加一百分，其他如烟雾弹药箱补给队友的分数全被砍了，我在相关的帖子说过这个事，但现在人机也会救人了，所以这个问题也不算太突出.<br />5.匹配机制和加分机制:把普通玩家和排位玩家放一个匹配池，这点大家估计都骂累了，所以我聊点儿别的。八宝粥行动你想压玩家胜率我能理解，但你总不能让我上一局捞薯条捞得盆满钵满，下局就把我扔进对面人人都是武林高手的对局，然后被摁在地上打，这种匹配机制对于我这种普通玩家真得很影响我的游戏体验！<br />6.网络优化：这点昨天忘写了，今天补上。说真的，我玩个《三角洲行动》就跟我当年玩个国外pc游戏网卡一样难受，而且《三角洲行动》还是国内的游戏，我前天晚上有一把对局网络延迟特别严重，开了数据也没啥用，像威龙这种明明你看到的是已经把磁吸炸弹扔出去了，结果一个拉回我心态直接爆炸。掉帧我倒是没怎么见过，但你这网络优化太让人难受了，早点优化一下服务器吧...<br />7.掉帧：哈哈，我之前还说过这游戏的掉帧问题没那么严重，是我输了孩子们，也不知道为什么到了s3中期开始，游戏里莫名就会卡成ppt，骁龙8+也带不动了属于是，并且我s1赛季时，开高画质都没有我现在开中画质卡...<br />至于这个呃.......排位加分机制，我都懒得说了。这玩意儿自诞生以来，大战场便涌现出一群只顾刷分的队友，我不想举出事例。<br />其他的我暂时没有想到，就先写到这儿了。<br />总的而言，《三角洲行动》褒贬不一，各方面的缺点都很明显，但也有一定的优点，策划应该玩玩自己做的游戏，不然玩家提再多的意见也是都是无用功。",279,2025-01-24 04:44,Redmi K60
414881491,D3-ath,2,一赢几把就给我匹小天才队友，地图不熟悉一点点就过来打巴和航，就算了，还不跟队友自己到处乱走。我是真的想问我kd三点多的，为什么会匹配到0点几的？,,2025-04-04 17:51,Redmi K70 Ultra
544898384,皮卡丘,1,做的不知道什么游戏，环境挺差，还有你告诉你坝，一个钻石是怎么匹配到巅峰的对手的，一晚上从三百万亏到几千也真有你的,,2025-04-04 15:28,Vivo IQOO Z9
73018124,宓秋薮,1,我是十分的不理解，既然胜负不影响排位加分，那为什么要控玩家的胜率？且每次一来就是连败，大战场的策划你就这么喜欢打击玩家？还是说你是隔壁codm的人？我只是想赢而已，谁还没有胜负欲？你游连最基本的游戏体验都做不好，真的怀疑腾子是养了一群吃干饭的家伙在做游戏。<br />你游的人机做的堪称一绝，各种人机各种锁，时不时给你bangbang来上两枪，扭头一看哦吼人机在千里之外，我请问这么设计人机的意义何在？难道是为了凸现人机的存在感？依我看这个人机纯粹就是恶心玩家的存在。不仅如此，人机还会自己原地飞升，一片祥和的战场但为什么储备兵力一直在减少？回头一看人机在出生点一个个的倒下救都救不了，当看到了这种情况请问谁还能玩的下去？无论怎么努力终究还是被系统制裁的彻彻底底，强行干预对局控制对局发展，是赢是输完全看人机的脸色，究竟是我们玩游戏还是游戏玩我们？<br />关于服务器也是堪称一绝，经常性跑动时画面抽帧，一开始我怀疑是我手机有问题，但我无论用什么设备，这个现象始终存在，鉴定为恶性bug。除了画面抽帧还有服务器回溯，前脚刚跳出去后脚就被服务器回溯到起跳的位置，鉴定为超级恶性bug。这两种情况从s2就有了，到现在s3都快结束了依旧没见你们修复，这就是你们琳琅天上口口声声所说的用心做游戏么？我看就是个笑话。<br />还有那幽默的枪械强度，现在战场的环境已经被m250整乱了，可以这么说，给霍金用m250都能乱杀。近可突击远可架点，比191还要离谱，至于削弱改名后的腾龙，那更是路边一条幽默至极。在m250极度强势的时刻迎来了官方的一波枪械调整（我不玩摸金模式所以只看战场模式的调整），但结果却让人大跌眼镜，已经半步成神的m250在此次调整中全身而退，反倒是m4被砍了一刀，不是哥们，腾龙都已经半死不拉活了突击位现在就靠着m4活着，你还把m4砍了一大刀，那95和ak12也是象征性加强没加到点子上，大战场策划你回答我，现在突击位还能玩什么？不过我原以为突击位已经够惨了，没想到还有高手，突击位起码瘦死的骆驼比马大，但侦查位是真的矮子里挑高个，满打满算也就两三把枪能玩，强度不说多弱但也强不到哪去。医生就更不用说了，s1的416 s2的维克托 s3的3m大人，侦查位梦里的女神只是医生的玩具罢了，这稀烂的平衡真的是突破天际的存在。<br />我奉劝大战场策划，既然没能力做好游戏那就赶紧离职吧，做贪吃蛇更适合你。,3,2025-04-04 00:55,Vivo X100 Ultra
35279119,万古皆空,1,被挂打死的补偿被你吃了？一直不发,,2025-04-04 12:18,IQOO Neo6
63969025,手机用户63969025,1,动态爆率，猛攻越强越坐牢，打得不好也坐牢,1,2025-04-04 11:34,Vivo V2426A
594381962,无语了家人们,3,除了绝密航天，其他的爆率都很低。自从S2宣布开始不删档以后，就开始降低爆率，我感觉要走暗区的老路,2,2025-04-04 11:11,小米Xiaomi 14
560348913,封,1,啥也没干封七天，还解封不了，说我开挂，我就一天打个两把跑刀，服了,3,2025-04-02 21:13,Honor X50 
49762567,酒舍,1,手游的爆率真就没得说了，那叫一个低你外挂检测不出来，我用一个加速器你跟我说，我使用第三方软件模拟器。我也是乐了。拉倒吧，换一个,2,2025-04-04 09:09,Honor X40 GT
454312008,无语,4,第一次上线，我的号之前可能注册过（记不清了）可我没玩过啊，我还是抖音刷到这个游戏觉得比较好玩才下载的，什么情况？我也没把QQ号登别人手机上啊😐,2,2025-04-04 07:04,未提供
400457205,556467,1,官方能不能把你那破空气想改一下,2,2025-04-04 06:06,Vivo IQOO Neo10
642198206,小小刷子,1,按键乱改乱调数,2,2025-04-04 04:28,Redmi K50
5402992,AEGIS,1,大战场只能说是代餐，玩多了会高血压，摸金，金是摸不到的，爆率越来越低，我到现在为止没有见过大红，这游戏产能不足，策划一直暗改爆率，就是折磨你的,1,2025-04-04 01:05,Nubia NP03J
513629035,坤坤哥,1,队友全是人机，赢都赢不了，低段位能匹到统帅也是逆天。让实力相当的人匹到一起会死吗？非要控制那个狗胜率，真是无敌了。最近的地图都是也臭又长，一点体验感都没有。打排位还能匹到打狙的我也不想多说，能不能改一改，出一点像烬区一样稍微平衡一点的图，听一听玩家的意见很难吗？,,2025-04-03 23:50,Honor 70
650565258,k,2,我是受不了了，这游戏再不改要没了😅,1,2025-04-03 22:43,小米2312DRA50C
21652007,冥·魂禹,1,红窝竞技场，能不能给一点哈弗币呀？,,2025-04-03 21:34,Nubia Red Magic 8 Pro
47183851,手握风云,3,这是什么匹配机制，我段位黄金匹配到巅峰，气晕我了（本人新手）,,2025-04-03 20:26,华为畅享20 Pro
17013339,Eleven,1,首先我先声明，我是个端游玩家。但是我实在是投诉无门了，官方客服一直在用AI敷衍，贴吧甚至无法用我十年老号发帖上图投诉。<br />我一个端游普通玩家，好不容易凑了几个六套，约了朋友打算绝密航天猛攻。这一周连续好几次我无法进入游戏，我承认设备不好，有时候第一时间无法进入游戏。可是我屡屡重连，屡屡失败，游戏一直给我报错。难道设备不好就该死吗？我就该亏这几百万和六套全装吗？<br />我卡我进得慢我能接受，我打不赢我也能接受。可是我不能接受我连游戏都进不去，人都看不到就凭空损失几百万游戏收入。<br />平时游戏没问题，就是无法重连。（可能因为队友倒地太快，可这不是策划和游戏系统剥夺我一个普通玩家重连游戏的理由）,1,2025-04-03 20:03,未提供
507328229,-,1,我的评价是我去玩全面战场攻防，结果令我大跌眼镜，不是24个真人打，24个真人，而是感觉只有你一个真人，然后给你匹的那四个队友感觉都他妈像人机一样，最让我吐槽的是热成像的那个瞄具就是全面战场，不是有个热成像的瞄具吗？然后就是我丢了个烟，我看不到对面，但是我确定的是我对面绝对是有人的，他在攻防看不到对面，但是呢，我丢烟的时候我不装的子上没有去，他会给我提示旁边有人，这个逻辑我是很不理解啊，说实话，真的我感觉这句怎么讲他就像海贼王那个火那个海贼王一样，标题是海贼王，可是他旁边全都是火影，真的去充流量的，都是火影玩家，就是为了那几百金币，他真的我只能没法吐槽，玩腾讯游戏，不管什么游戏你都会红温，只能这么讲了，不管你玩的是什么游戏，只要是这种怎么讲，所有游戏基本上都会让你红文，但是我玩所有腾讯游戏没见过这么真的没，我没想过是这样红温的，玩游戏就是怎么讲？不能说让你赢吧，至少让你输心服口服，我玩这个游戏完了，坦克飞天上我都感觉他我都感觉是不是我物理学错了？玩暗区，王暗区，现在暗区都是一个半死不活的，我都不想吐槽他。说真的，我真的感觉玩三角洲不如去打明日之后，真的是一坨，我再下回来，我是一坨,1,2025-04-03 18:50,Vivo IQOO 12
363914730,只肝不氪,1,不管是全装还是老鼠，都被人家当做路边一条一脚踹死,,2025-04-03 16:41,一加手机Ace 5 Pro
25069432,枉嗟尔,3,匹配机制稀烂吧，有的时候队友全是人机怎么打？,,2025-04-03 15:20,未提供
55803200,计然,1,只玩大战场，这游戏唯一的优点就是没什么竞品。无论是干员、枪械还是地图的设计都感觉挺烂的，为什么到现在匹配和排位都没有分开，地图和攻防都不能自选，纯纯精神病，不管什么段位都是两队统帅互捞对方著条，中间玩家当皮球。,1,2025-02-07 15:52,小米Mi 10
507639758,搜索,2,什么时候加分机制改了再说，先给个差评。受不了这排位加分机制了。,,2025-04-03 14:15,未提供
519142981,A,1,进去就是路边一条,,2025-04-03 14:14,未提供
638993351,雾非雾丶╮の迷惘,2,给你两颗星都算是好的了，我真想一颗星都不给你，三角洲之前介绍就是各国的那个特种兵在某个地方打战争，实际上你玩的时候就不一样了，一堆老鼠阴你，开个载具都被炸了七八次，哪蹦出来的威龙都不知道，还有我今天打的这一把，也算是我退游的最后一把，直接给我干破防了，尉官段位，硬生生起码给我匹配了10多个战场统帅还是对面的，再看看我方一个个跟个人机一样，队友开个载具都不会开，横冲直撞的跟个多动症一样，还有这么远给我狙死了。为什么我玩狙的时候弹道不一样，别人玩狙的时候狙这么准，而且还这么远，真的，而且别的游戏的这热成像，都是可以穿烟的，就算封烟了，也一样看得见，这个就不一样了，封烟就看不见了，来来来，我就想问你我装没装热成像有什么区别，封烟就看不见了，这不就等于还不是装了个寂寞吗，说白了，有史以来做的最差劲的一个，还有那个黑鹰坠落。光是下载就有60个g了，你觉得手机能玩吗？就算能上手机也得过好一阵子如果久的话，甚至一年，或者压根不会上线手机端，60个g能上线手机端就怪了，还有那个画质这么高，手机根本开不了，就算真开了也是卡爆，总之这游戏建议少玩，到了统帅都是挂哥，而且捆绑包卖的非常贵，一把刀卖400块钱，最近又出来了一个黑鹰坠落套装卖200多，你确定这不是糊弄玩家吗？不仅这个很丑，而且这不就是烽火模式那个装备套在身上之后还没隐藏吗，请问能不能不要这么敷衍玩家，而且还卖200多，咋的，穷疯了，这玩意只适合有钱的，像这种普通家庭的还是早点放弃吧，一把刀就要400多了，而且这刀除了屁用没有，用处也不是很大，就除了耍帅，卖400多属实有点不值，三角洲已经不是以前的三角洲了，前两个赛季还挺好玩的，接下来这个赛季就没感觉没什么可玩性的，而且烽火的爆率直线下降，谁说的巴克什能出大红，现在打了几个人，发现他们穿的甲都是那种蓝色的，而且收了一整局，也就才一个小金，还有一堆小紫，大红，反正我是一个没看见，还有全面战场，如果你是尉官的话还好，但不过一旦打到校官的话，攒了差不多一整局的分，好不容易弄辆坦克玩玩，结果刚坐上去开出去10秒都没有，几炮下来又给我弄爆了，我都还没来得及开炮，而且还一堆老鼠，有时候从哪上来的都不知道，总之就是越打越枯燥，一晚上没睡觉，赢得还没输的多，还有一计队友怂的跟那个啥一样，感觉匹配到一群低段位的，开个载具一直缩在角落里打，就是不敢往前走，直升机不会看，还要硬抢，说实话，那个自卫系统，连c4都防啊，我还打个蛋啊，你干脆直接给他改成无限制的得了，一直开整局都无敌了,5,2025-03-02 23:22,OPPO A系列
8153666,迷失的回复,1,逆天匹配，给老子匹残局，就特么剩2个据点打个屁，退了扣老子分，不退也特么扣分，拿脚做游戏？,1,2025-04-03 13:39,Xiaomi Redmi K60 Ultra
496406059,無中の名,1,我啥事没干给我封了,3,2025-04-03 12:13,Tianyi TYH641M
396310217,落,1,搞笑的游戏，单排还有等到周末，我说白了，这队友有什么用，就会抢包吃，不会做游戏官方就去阉割吧。,,2025-04-03 09:12,Vivo V2314A
21898714,别问我叫啥,1,干嘛啊不让玩怎么不封10年啊有本事你就封10年,2,2025-04-03 08:25,未提供
41386753,我是清某人,1,游戏是个好游戏，爆率看隐藏分，运营暗改人机强度和爆率。这游戏跟暗区一比，其实半斤八两某些地方甚至不如暗区。,,2025-04-03 08:07,小米13
3102350,就让往事随风去,2,不是这游戏是个什么玩意。。。,,2025-04-03 03:25,未提供
519187408,梅川酷子,2,三颗星扣在服务器、策划、bug,,2025-04-03 01:58,小米24122RKC7C
701672885,柯柯,3,⛺生存难度：<br />有点难，游戏时间长了,,2025-04-03 01:12,华为BON-AL00
318020589,自由＇随风,1,皮肤不好看 游戏打的跟上班一样累,,2025-04-02 21:01,Redmi Note 12 Turbo
710082868,谁不服打一架以前是老玩家,1,我一下过来就不让相信一直闪退,1,2025-04-02 20:39,Vivo X9L
508784630,老六,2,主要是坑了我2G流量给我来一句，手机型号不匹配,,2025-04-02 19:23,Vivo Y77
60180089,▇▇▇▇▇▇▇▇,1,你游无敌了，载具ads都亮红光了打过去还是会被拦截，红光期间打了三炮全被拦截了，一直到他cd又转好了开了ads灯又变绿了，你不如干脆出个反应装甲算了，只要不是炮管贴在一起打的炮弹全都会被弹开拦截，这样载具也不用互打了，直接各捞各的人头就行了,1,2025-04-02 19:15,未提供
525962136,天理长驱,3,我也玩了188小时了，说句发自内心的公道话，你要说这个游戏好玩吗？好玩，但是它不是个好游戏。本人s1统帅说实话这个游戏味道都变了，你说它大战场吧，但是输赢不重要，这个是官方的设定，因为你无论输赢排名低了都会扣分，段位低了还好到了将军局统帅局就是你哪怕赢了排名低了也扣分。本人就是上统帅的晋级赛那把我贯穿找了个好地方和朋友一起捞拿了个第一但是我们输了我加分了，但是打禁区的时候我回家去抓偷家的，排名落后了掉出前五了那局赢了但是我却扣分了。但是后面赛季好像改了这个机制，我s2s3都没咋玩了，不太清楚将军局还是不是这个机制了，现在有点佛系了，平时玩的时候基本都是关掉排位的，统帅局强度有点高，必须每局都认真打，不能随便捞，打起来有点累。除非朋友拉我打，我打大战场现在纯纯当休闲游戏玩能捞，a点能拿到前5名这局就认真打，拿不到前五后面放制导希望不太大就摆烂一局，顺便吐槽一句这破游戏摸金模式爆率真低。<br />🌃画面音乐：<br />这个真的不错，本人认为画质音效体验非常舒服<br />✍🏻建议：<br />希望官方能稍微修改一下那个令人发指的爆率，哪怕高一点点，还有人机是真离谱，明显感觉到人机被暗改了伤害更高了。<br />🎮可玩性：<br />好玩是真好玩，但是你别认真去玩，会很累，遇到抽象队友也是真的会红温😁,32,2025-04-02 16:38,Redmi K70 Ultra
420665750,:),1,前排提醒 新人别入坑 专门宰熟游戏 很恶心<br />血压打的最高的游戏 用高爆率吸引玩家 实际上也就开始那几把你会玩的好高兴 后面玩的久了 如果你是跑刀 降低你的爆率 你喜欢去搜的物资点爆率 并且高强度匹配猛男敌人 而且吃的还快 你喜欢猛攻？那太棒了 给你塞到一堆猛攻男里头 你跑不快别想吃 吃别人包？别人也不出货你吃什么 一局下来小红 蓝卡都看不到 真的笑死 喜欢野排？好 你的敌人全是固排有配合 全是固排？好 给你塞烂仔敌人 调低爆率 什么也别想吃上 真的逆天游戏,2,2025-04-01 19:10,HONOR 100
23940173,涅心重生,1,跟人一起玩，就我卡 卡完85卡27，卡完27，第三次才能进场。每次进场都过去4分钟了。😈,,2025-04-02 15:52,OPPO PGGM10
8458916,寒冰琉璃柚子,3,我玩了三个赛季了，两个红皮也充了。满打满算也打了107h小时了，我实在是搞不懂，为什么我最近一直闪退，今天竟然闪退到我根本玩不了游戏，在加载页面就闪退，一登录就闪退，好不容易进游戏了，刚落地又闪退了？我玩了很多游戏，别的大体量游戏也没有你这毛病啊？我24gb运存1tb内存都带不动这游戏？今天真的登录到给我红温了，能不能把你们的优化做好点？反馈也发了，登录还是照样闪退。<br />卸载了重登也照样闪退<br />要是真不打算做手机端可以不做<br />没必要来恶心人<br />赶紧修复一下吧,,2025-04-02 15:18,一加手机Ace 3 Pro
26197041,呀屎呀累,1,玩不下去，爆率低整局就那几个保险出点东西，经常匹配高强度对局，对面强队友弱，打打不过，跑又赚不到钱，地图设计对刚接触的人来说很复杂，对新手不友好，商城全是圈钱礼包,,2025-04-02 15:16,Redmi Note 12T Pro
41905785,借不掉的心瘾,2,机制很差，你越厉害匹配的对手越厉害，跟王者现在一样，你打的好就容易输。就连人机都不一样，用小号玩的人机可能五六枪都打不中你，基本只会站撸，用了大号人机都跟开了追踪一样，而且是跑几步打两枪。,,2025-04-02 12:58,未提供
