用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
420665750,:),4,作为一个开服没入坑 但是一个星期多就被同学摁着安利的游戏 我还是觉得可以推荐的<br />剧情方面 确实没得挑 也算是名列前茅的了 以前不喜欢看剧情 全是跳过 静下心来看是真的有意思 每个角色 都有不同的理由在这个残破的泰拉活着<br />角色立绘 皮肤还是可以的 立绘 人物故事 都有完善<br />资源获取 新人入坑是没什么毛病 但是后期你不氪金是真的很难获得一些限定角色 真的不夸张 之前联动那限定巴不得半个月出一个 考虑过平民玩家的感受吗 收割老玩家就算了 拉着新玩家一起受罪 真的 就合成玉做的是一坨 还有一开始的三百抽保底 这个逼退了我身边大部分同学（现在有钱了是能氪了 但是流失的玩家多啊）不推荐没资金的人玩 真的很现实 这点我扣一个星,,2022-05-06 14:03,HONOR 100
567670101,炫酷野猪王子,5,我推在阴角手上所以溺爱,,2025-04-04 01:39,Honor X40i
388732349,河狸狸狸,5,4/3<br />之前的评论总提醒违反社区规定懒得改了，重新发一个吧<br />五星给这次pv的，新pv杀伤力很大（起码对我来说是这样的）。最早的pv里7个新增模组写成6个，我真，唉，我已经无话可说了yj👍,,2025-04-04 00:01,红米 Note 11
104528199,很有精神！,5,我永远爱明日方舟！！！！！！！,1,2025-04-03 23:43,Xiaomi Redmi K60 Ultra
694182568,没有名字,4,什么时候出扫荡啊，每天刷材料都要那里循环看播片真的很烦啊，龙门币也真是天天都缺，哪哪都不够用，加个扫荡会好很多,7,2025-02-12 22:18,未提供
443342805,╰(*´︶`*)╯,4,好游戏，为了一个小小的活动更换服务器，不像某4字游戏，这次忍界大战如果输了，就把方舟下回来。<br />还有方舟刷日常太麻烦了，这么多年了就不能加一个一键扫荡吗？我每天刷都要刷半个小时起步，海🐱你真觉得有必要吗？😎,1,2025-04-03 19:21,OPPO R17
581266448,饺子,1,嗯，可能不是我的菜，玩起来有点无聊，主线活动没有配音而且太冗长,,2025-04-03 18:16,Vivo IQOO Neo9
679324384,风影月华,5,求解放者模组,1,2025-04-03 16:01,Huawei MatePad Wi-Fi
1656056,时间轴,5,虽然是评论，但其实全都是废话。想到啥说啥，没有任何有价值的内容，还请不要浪费时间阅读。<br />好玩，期待明年的音乐会，虽然肯定去不了，所以希望有网络直播或者视频，当然没有也没关系，我是喜欢方舟，但我其实不怎么喜欢音乐会，因为是方舟的音乐会所以比较期待，不过不得不说方舟的音乐，不，应该说音角的音乐，是真的用心，在手游里面不说绝无仅有嘛，也可以冠上傲视群雄的称号了（PS 音游不算）。好像要周边啊，但没这个闲钱QAQ。<br />第八章要开了，简直期待太久了，只希望不要有那么多物抗怪，我都快一百级了，还没有六星法师，洁哥和兔兔很累的。哦，兔兔不想当法师了QAQ……洁哥你加油。<br />怎么说勒，我最近老看到有人说官方强制拉一把兔兔，嗯……我兔兔老早就精二了，倒也不在意。不过方舟给我的感觉就像单机游戏，还是比较古老的闯关单机游戏，所以刚开始玩的时候我还觉得那个推荐队伍等级是个限制条件，但直到第三章，我发现即使没达到推荐等级，也能过，只是多试几次之后。我就比较好奇，什么时候搞个限制条件勒。结果方舟一直没搞，我就猜如果出了，肯定要所有人都搞得到的，这样想来，等级要求不大可能，毕竟之前长草期这么长，那就是角色咯，而兔兔是主线出场角色中唯一一个送的角色。那限制条件一定是兔兔。所以当鹰角出这个设定的时候，我还挺高兴的，理所当然情理之中（我当时就这么想的）。不过之前过了大爹之后，兔兔就满潜了，我以为兔兔之后应该会被官方提到六星，结果我是把头塞进马桶里也想不到，还有这一出。<br />不过官方说升变是只有兔兔才有的能力，别的角色不会有。熔炎到不是很在意，因为当初年池歪了，所以对熔炎的sp（这样叫没问题吧？）没啥兴趣。我倒是很期待以后闪灵的sp角色，她可是我的新手保底六星，陪我走过了那么都关卡。我是真的很期待她拔剑的那一刻。<br />还有兔兔的剑，剧情里凯尔希确实向魏延武要了一把，但我记得之前碎骨跳起来要伤害博士的时候也是兔兔用一个很像剑的东西捅穿的啊，而且在第七章里面，面对大爹，兔兔都没拔出剑，我觉得第八章兔兔拿的不会是凯尔希借的剑，而是兔兔感情爆发，让那个抑制器（手指上的戒指）出问题的时候，靠原石技艺生成的剑吧？不过这样，凯尔希借剑就没啥用了。QAQ我就随便猜猜不用管我。<br />最后祝方舟越来越好吧。加油啊，啥都做的“游戏公司”。<br />啊 貌似游戏时常不是很准，明明是开服玩家的，中间也就弃了连个月坑QAQ。<br />2023.10.17<br />感觉无论制作组怎么做，只要剧情不写崩，好像什么都无所谓了，反正剧情关拿脚都能打，每天上线清清体力，老夫老妻了，满意不满意都沾点，更多的是习惯了，还能离了不成😏<br />——☀️★☼☻🥛🍽️☻☼★☕*.——<br />又过了那么久，一直在玩，但因为设备换到了模拟器，应该是没法统计时间了<br />玩这游戏已经变成一种习惯了，反正不占用什么时间，maa一挂就完了<br />这游戏只有在新活动新关卡会占用我的时间，看看剧情打打关，老东西基本不存在卡关的可能<br />作为长线运营游戏，大概是没法看到一个真正意义上的结局的，所以只能去期待每个阶段的结局，好处吧，就是一本喜欢的小说一直在连载，我一直有得看，坏处就是当一本小说的连载时间过长时，很可能作者因各种原因，都改变了最初的风格与写法，但读者不可能和作者有想通的经历，所以尽管一路追连载过来，恐怕也很难接受这些改变<br />目前其实都很好，所以就当是杞人忧天吧，但这是游戏，不是天，天是真不会塌，但游戏真可能出问题。<br />2024.7.15（以后能不能别惦记生息演算了，专心做集成战略不好吗？）<br />☁️☁️☁️⭐✨☁️☁️☁️☁️☁️☁️˘<br />集了两天有感:<br />深度体验了这次肉鸽后，我可以下结论，维神在透支明日方舟玩法的生命力，但对于一款手游，我不反对这样的角色出现<br />维神就像老头环里的轮椅，虽然她让战斗变得无趣，但也然让很多压根不愿体验各种玩法的玩家有兴趣（出于拿奖励也好还是还是就像看维神大杀四方也好）去打开明日方舟推出的各种新模式，让玩家的畏难情绪和试错成本大大降低了<br />但维神之于明日方舟，并非轮椅之于米塔恩，明日方舟目前还没有缺了维神这轮椅就寸步难行的关卡<br />现在的情况是，用维神就是能横扫一切，拒绝一切地图设计与敌人机制，所以如果一直玩，真的会让萨卡兹肉鸽变得无聊，这是鹰角的问题，本不应该由玩家来解决。<br />但话又说回来，至少现在鹰角还么逼着玩家用维神，那玩家如果想，也可以放下维神，去体验本次肉鸽的设计，就我个人自限的体验来说，非常，非常有意思，已经有点摸到杀戮尖塔的精髓了。不过这自然会导致，在一定时间内，社区的讨论会比较畸形，直到大多数玩家在肉鸽里找到属于自己刀舞玩法并接受，或则说理解他人的玩法后，社区讨论环境才会正常很多<br />🍓ʜᴀ͟ᴘ͟ᴘ͟ʏ ᴇᴠᴇʀʏᴅᴀʏ̆̈❤️<br />又来写评论了<br />突然好奇一直在模拟器上玩方舟，TapTap应该没发统计时长吧？<br />生稀盐酸感觉是更新完毕了，以后大概不会有更多内容了。<br />挺喜欢玩的，但仅限于新内容，如果发展完毕去搞重复的资源刷取，那对我来说就没啥意思了，所以好玩只在刚更新的时候，大概我就是成就驱动型玩家？可我也不在乎那些需要收集东西的成就。比如这次，基地升级了，异兽都抓了一遍（也不在乎是不是闪光的）了，所有新设施到上限了，再给常用的干员喂点永鲜事物，一下就没兴趣接着玩了。<br />yj更新这个模式我是很开心的，但如果把更新这个模式的精力拿去更新更多同样好玩新奇的模式，我会更开心就是了<br />——☀️★☼☻🥛🍽️☻☼★☕*.——<br />推王异格写:<br />剧情方面轻松快乐了半年，从熔炉还魂记到迷宫饭联动，要说也是越来越轻松的，无论是故事发展还是人际关系，确实与过往的剧情产生了很大的风格转变。老实说我是有些担心的，毕竟世界观写了那么多宏大的东西，基调已经被拉得很沉重了，一直轻松快乐下去会不会不太好，而且这半年的轻松快乐和去年谢拉格老登的还不一样，是冲背景到内核都转向了悠然悠然的随意感。<br />好在，这次追记日落以西又一下回来了，还是那种熟悉的氛围，没有恶，没有善所谓公道所谓正义，所谓利益所谓阴谋，它们存在，他们避无可避，那种复杂的挣扎感又回来了。我又会去思考角色为什么要这么做，为什么不那么做，去寻找故事中的逻辑，而不是单纯的接受一个故事的发展。人物在故事里是活的生动的，而不是编辑想让角色干嘛就干嘛（虽然其实本来就是想干嘛就干嘛，但处理得好不好就是会是前后者的区别了）。<br />玩法方面没啥好说的，关卡基本是趋于简单了，也没专门出那种高难活动让玩家攻略，老实说是有些无聊了，适当的真正的高难我觉得是有助于玩家热情的，就像我玩一些，至少也会选一个普通难度，如有需要甚至会选更高的难度来增加体验，啊，我不是说越难越好，而是适当的难度又助于保持兴奋感，不至于随便敌人怎么变化都觉得体验一致。<br />希望半周年是主线让可露希尔上岛<br />不是也行，毕竟现在是强度抑制时间，就算出了多半也不强，我还是希望可露希尔比较强才好，毕竟很喜欢这个角色<br />☁️☁️☁️⭐✨☁️☁️☁️☁️☁️☁️˘<br />2024.10.26<br />阿弥陀佛，我佛慈悲<br />双王:奎隆才是数值怪，我们不是。<br />咋说呢，这波DLC真不错啊，打起来很有动力，无论胡还是假糊都要去结局试试实力，也不用自限了，还不错。<br />今天五周年感谢庆直播来着？<br />我居然还没睡，哈哈<br />老实说好久没看像际崖城车车那种活动机制了，希望再整一个吧，可玩性高才有整活的乐趣嘛。<br />都猜是拉狗异格，那我也不反买了，猜一手炼金术师拉狗吧，别问，问就是乱猜。<br />* . *💥. * * . 🌙* . . * .. ✨* . * . * . *⭐<br />2024.11.17<br />卫戍协议可以玩，但太稚嫩了，有种测试员都玩不明白的美，内部测试是只打了普通难度吗？困难难度解法也太匮乏同时也太拼运气了，除了前期卖血以外的运营方式都没什么收益，可卖完血还是看发牌员心情。<br />酒馆的经济体系也没学明白，自走棋的对抗思路也没学明白，对付敌人靠的不是对经济体系的运用和合理的阵营与站位，反而靠的是干员强度<br />各种各样的小问题，技能开启困难啊，夜刀使用高手啊，地面干员很难对高台干员做保护，前期干员太弱了，稍微过几个回合打怪都不带掉血的<br />但潜力很大，那么多干员那么多敌人，如果能花一番功夫好好设计，一定可以成为不输肉鸽的模式。前提是真的分出一个小组来搞这个模式，我感觉这次光是把这个模式的美工和操作系统弄出来就耗尽了明日方舟制作组的所有力气，以致于根本没能调整细节<br />又来啦，2025.2.12大半夜<br />最近社区强度讨论很高，但与其说是讨论，更应该说是狂欢，每个人都喜欢看任何东西跌下神坛，ew是这样，小刻也逃不掉，鼓吹那么多年的膨胀缓慢也是一个下手点，那就趁着合约期间狂欢吧，好好发泄一些强度焦虑，毕竟日常环境确实太水了。<br />当然也希望发泄完后回归日常时能意识到，粥的膨胀对于一款长线游戏来说已经很丝滑很平缓，甚至于很对不起玩家寄托在新干员身上的期待了，好坏不论，只觉得，日常讨论强度时，毫无意义的攻击与怀疑要是能因为这次爆发后是能更缓和一点，那就好了。但如果这几次合约真点燃了所有的风暴，并迟迟没法平息，那就得看yj的应对了，社区的任何东西，无论好与坏，一旦形成了规模就比较对游戏环境造成不可逆的影响，而这无一例外都将会是负面的，只有讨论环境足够丰富才健康。<br />嘛，我也只是个透明玩家，虽然觉得社区有点走向极端了，但由此诞生的各种二创还是挺有意思的，还是希望玩家从二创中感受到的只是情绪共鸣，而不是社区的幽暗深邃吧。<br />-—💫. ⭐. 🌟. ✨. ⚡. 🌙—-<br />2025.4.3<br />哎呀，好久没写这个了，填了促融共竞的问卷才想起在这也写一下。<br />不过建议反馈啥的都写问卷里了，重点其实是新主线的pv。<br />普瑞赛斯这个角色我个人是无感的，而且我觉得yj不可能让她就这么单纯的作为前文明的代表，也不会单纯的作为博士重要只要，她想必会和特雷西亚一般复杂，甚至更复杂。<br />而关于她复活嘛~也不能指望一个顶级文明的最后反扑，在不付出任何牺牲的情况下就被化解吧。所以凯尔希如果真死了感觉也正常就是了。<br />我个人并不反对任何角色的死亡，只要这死亡能反应故事主旨，能深化故事核心就行。毕竟在故事上，死亡往往是带有最丰富情感与最强烈情绪的段落，如果写得好是很难用其他方式取代的，哪怕假死也是如此。<br />而就今年开始，接连出现的绝赞剧情来说，我选择相信yj的文案能力。,20,2023-10-17 00:53,Huawei nova 7 5G
24659880,千秋,5,2025.4 时长已经无法估计了，从开服全勤玩到现在，一切尽在不言中，都去给我玩明日方舟!<br />手动分割线<br />23年评价，现在时长现在应该有3000了吧，最近两年一直用的电脑模拟器玩的，上次评价是2021年二月写的，没想到这么快就过了两年多了，感谢方舟这三年多的陪伴，回首这两年，方舟越做越大，我真的很开心，有了很多新模式，也有了许多新干员上岛，当然中间也出过一些节奏，但是给我的惊喜要远超于这些，方舟三年半，我热爱不减，希望方舟越来越好<br />手动分割线<br />算是个开服玩家了，就冲着我这个游戏时常，我也得给个六星了，作为一个佛系玩家，一年半了才1000个小时，我可真够佛的，优点缺点这么多评论，我感觉我也没啥可说的了，总之，方舟是我唯一一个连续玩了一个月以上的大型手游，这种二次元手游，我都不知道玩过多少个了，但是大部分都是下载后玩上两天就卸载了，最长的也不过一个月，但是方舟我不仅已经坚持了一年半，而且热度依旧不减，作为一个玩游戏很挑剔的人，方舟它几乎满足了我所有的对一个游戏的要求，我对它也没有什么可以批评的，对于吐槽最多的概率问题，抽不出来就怪我是非洲人吧，反正我一直运气很差，反正方舟是我玩的所有游戏里我最欧的。。。最后祝愿方舟越来越好，我会一直支持方舟的，当然虽然我没啥异议，不过还是希望方舟能够吸取经验与教训，不断改进，更上一层楼！,6,2021-02-04 22:17,HONOR 90 GT
636549377,紫薇,3,对新手不友好，虽然我这个号爆率还可以，但是关卡难度好大，不看攻略根本过不去，角色养成难度大，需要大量资源，而大量资源养成的角色又无法抄作业，而且如果没有活动，关卡又打不过去，上线太没意思了，搞不懂为什么活动那么难，对新手极其不友好,,2025-04-03 05:23,Realme真我Neo7
357032220,chiaki,3,希望能回过头去认认真真研究ui，研究研究以前的美学风格<br />应该没有比我还咸鱼的牢玩家了,2,2021-07-28 13:51,Realme真我GT7 Pro竞速版
709556006,苍蝇拍拍张,5,好玩但不好玩，心态不好，很难玩，心态好也很难玩,,2025-04-02 21:42,Redmi K70 Ultra
3060424,天方夜谭,5,唯一坚持下来的二游,1,2025-04-02 18:24,Vivo V2136A
455373107,神尾观铃,4,这破游戏总让我下了删删了下…<br />虽然这游戏槽点不少，但对我来说，相比于其它二游，这已经是最适合我养老的了。<br />尤其是属于自己的时间变少以后，除了粥其它手游我都弃掉了<br />什么时候加上扫荡，再改成5吧⭐️,3,2024-09-02 15:42,华为 荣耀X10
708748721,徐,5,字多就是好么？简练表达不行么？<br />体验感觉不错的游戏。,1,2025-04-02 14:46,Vivo IQOO Neo8
329782990,速冻鸽子,5,2024.5.1<br />19年入坑，伟大无需多言<br />2025.4.2<br />不知不觉粥已经成为陪伴我最久的二游了😭<br />玩过很多二游，粥是其中最休闲养老的一个，完全没有强度焦虑，尤其是在ew出了之后，xdx只要用开局送的精二券直升个五星干员就能借ldx的ew打穿主线<br />可能因为玩了很久该有的都有了，现在也是纯看xp想抽什么抽什么了😋<br />yj一直有在开发新的玩法，但我个人最喜欢的还是肉鸽🥰上头的时候可以一天打五六个小时。玩其他二游都会感觉自己在被游戏玩，粥是真的让我觉得自己在玩游戏,1,2024-05-01 10:04,一加 Ace 2 pro
102134513,花煮,5,突然决定来给我玩得最久的手游打个分，明日方舟你有星熊了不起，纯主观,1,2025-04-02 02:28,未提供
2301637,你们这些⑨,5,开服玩到现在，制作组从来没有故步自封，虽然有褒贬但是一直尝试创新体验，福利也是相当不错。<br />游戏不像别的二游，没有有时间、角色退场等各种限制，能够在有一定游戏理解的基础上玩出花来。<br />角色养成也是我认为的目前主流游戏中最省心的。没有随机数值需要养成，没有专武需要抽取。只需要升级、进阶、提升角色技能等级就能得到一个完全的角色体验（没有重复抽取的机制拆分）<br />抽卡资源获取简单。周本可以挂机/扫荡，而且关卡难度简单，可以轻松用赠送角色拿完所有奖励（抄作业），游戏内其他玩法/高难挑战没有抽卡道具逼玩家玩，而且高难的全奖励收集简单，基本上刚建号看着攻略抄就可以了。<br />膨胀速度慢，最近一期高难包括MVP在内，几乎全是老角色（包括开服那段时间的角色），我朋友开服半年弃坑，去年回坑后依然可以不借角色打大部分活动关卡，拿满奖励。<br />这些我觉得是比较客观的方面，供参考。其他如剧情、立绘、社区氛围等人各有所好，我个人认为剧情立绘满分，社区氛围良好，但是具体如何希望感兴趣的话亲自体验,18,2025-04-01 21:50,Redmi K50
593978372,雪哉蘸汀,5,愚人节活动给我笑疯了c<br />当赏！🦅∠太有活了,9,2024-04-27 22:24,Redmi Note 12 Turbo
27024118,今天也要开心呀,5,好玩，推荐<br />这次四月一日的活动让我印象深刻，这种好活动就该多出！,11,2019-05-01 16:39,未提供
322191624,雪豹魂蛋,5,愚人节模式真好玩儿，希望进常驻。😆,10,2025-03-08 09:09,Vivo X100
666869414,小怪兽.,3,有没有大佬告诉我这个游戏能玩吗，有没有逼氪暴雷膈应玩家之类的我第一次玩塔防,1,2025-04-01 18:11,红米K70E
30200272,tj9512,2,这次愚人节的摇杆的手感太烂了，简直是同类游戏里摇杆手感最烂的，我玩坎公骑冠剑关卡里那个竞速比赛小游戏都没让我这么痛苦过。本来聚爆那个手感还挺反人类的，我现在觉得聚爆的手感也不是不能接受了。,5,2025-04-01 17:44,Redmi  K70 Pro
2884578,AGeHa,5,开服就玩了，记得是在五一假期，没回家，一人一手机在宿舍里硬刚，记得开局抽了个洁哥和拉狗，公招来了个推王，然后无论什么图都带着洁哥，反正无论强不强高星就是得上!后来发现好像有点鸡肋(当时没什么攻略自己摸索，现在洁哥就是永远滴神! )，然后又抽不到好用的，源石什么的也用的不太合理，所以就不太想玩了直接碎石全抽了然后退游，过了几个月，我无聊之中又看到了方舟，大概是在夏活后段了，刚出古米皮肤的时候，然后几个朋友也都有玩，就决定重新创个号入坑，我记得开局是个双黄蛋啊能加洁哥，无论怎么样洁哥都不会抛弃我，公招又拿了个推王，这个开局就很强，然后自己摸索摸索问问朋友，抄抄作业就玩下去了，现在115级，练度勉也还行，然后挺推荐的!真的很棒，无论是干员还是剧情，都很好，我真的太爱了，不过还是得有耐心慢慢来就会找到乐趣了，至于最近的节奏，关于设定集，我真的不相信喷的人 人手一本，差不多得了没买跟你没多大影响，而且淘宝下的简介非常清楚，我就是看着那个买的，我很满意，我的我已经到了，不信可以看看我的看板阿米娅，还有我是官服滴，可以一起玩一起吃饼！Kanna#8656,128,2021-07-02 06:31,OnePlus 10T
613625686,灏,4,淡游但是始终在玩😃<br />周年庆了准备入坑可以尽快入坑了,1,2025-04-01 07:11,华为BON-AL00
442980612,春宵一刻值千金,5,也玩了三年了，还不错<br />抽卡方面：有非有欧，2％的出金概率对比某游的游戏还是相当高的，但因为卡池角色多，其实还是很容易歪的，因为这种事破防的博士想必不少<br />资源方面：比较容易获取，咸鱼玩家的话，一天十分钟就搞完了，养成资源和抽卡资源给的也还算多，零氪的话一周也有五抽，肝一点的话更多。当然了，这里需要你有一定的练度<br />新手福利：比以前好的多了，挺好渡过新手期的，开局就可以有两个比较强的六星，还有送直接精二的资源，加个老博，随便打关卡<br />剧情方面：看个人，但总体来说很不错，且剧情的各种线十分多，剧情党有福了<br />音乐方面：关于音乐的奖项拿了很多，含金量自不必说<br />💃🏻立绘建模：<br />角色特多，总有符合XP的，没几个不好看的，声优更是多种多样,4,2025-04-01 00:35,荣耀30 
438386389,bubble,5,希望代理作战可以32倍速（doge）,,2025-03-31 23:10,Maimang 9
14988003,落叶迷夜,4,剧情好评，但是某些立绘很难评,,2025-03-31 22:14,Vivo IQOO Neo7
470677384,一只柠檬,5,喜欢故事，但不爱玩塔防，当云玩家了,1,2025-03-31 16:39,荣耀 X30
31983456,doublechen,5,啥时候出鸿蒙系统版本的啊，求求了😭😭😭,1,2025-03-31 12:59,华为MRX-AL19
574945426,聪明的刻俄柏。,5,音律票抢到了 冲冲冲,1,2025-03-31 12:40,Vivo IQOO Neo9S Pro+
701463226,令鳞,5,主播主播维什戴尔还是太吃操作了，有没有更简单操作的单元,2,2025-03-31 02:56,Vivo IQOO Neo9
583543133,双辞,1,玩还行，但是抽数不合理，300才能保底想要的，<br />💎资源获取：<br />关卡太难了，过不去，每日任务那点奖励太少了,,2025-03-22 00:37,未提供
4690898,零冲,2,体验了一下，2025年了，这个游戏的初始界面，和各种活动界面，抽卡界面都是一股很乱很乱的感觉。一眼看过去抓不住重点。感觉是和画面放了很多类文字的背景有关,4,2025-03-30 23:02,HUAWEI Mate 40 Pro
695505346,一个名字而已,5,世界观，游戏剧情都非常好，给人一种独特的感觉，剧情耐看好看可以反复看😃，角色也好看。,1,2025-03-30 23:01,HONOR JDY-AN00
567422464,Sakura,5,豪丸。喜欢塔防策略的朋友可以无脑入，我剧情看都没看过🤓。<br />还有就是可以满足任何xp覆盖面广👍。<br />实际上我应该玩了快200小时了但是之前我taptap没有开权限。,1,2025-03-30 22:48,未提供
56468718,有谁捡到了我的耐心,5,玩来玩去，还是这游戏耐玩。<br />新人玩这个游戏，别急着抽六星，优先培养三星(入坑时的池子如果好可以抽一下，新人可能出六星概率比较高)，这游戏和其他游戏不一样，三星都是性价比最高，最范用的。而且每个干员满练度都会给个200原石奖励的关卡(除了1星和2星射手)。<br />四星的看看b站的低配作业就知道哪些好用了。<br />五星培养尽量谨慎，大多可以被低星替代。<br />六星拉一个到满级需要很多资源，一般需要时借一个就行。等熟悉了游戏机制就知道自己想玩什么样的六星了，这时候原石也赚了很多，没有方向也可以努力攒个300抽井个ew，奔赴躺平人生，不过难度下降了这游戏乐趣也可能会降低不少。,7,2025-03-18 22:47,未提供
687687146,方形的不死图腾,4,明日方舟开局新手福利挺好的，后面肝,,2025-03-30 20:58,华为荣耀9X
695294762,小蛇~,5,很好玩，可玩性很高。前期可能有点忙，后期就是上线用完理智下线，有活动就打，抽个卡，没有占用非常多的时间,,2025-03-30 19:12,未提供
102538710,又虹,5,作为一个学生来说，这算得上是我为数不多肯在这上面花费时间的游戏，我可以在我糜烂的时间里用它我麻痹我的大脑，我知道时间宝贵，但我还年轻。所以我想为你花费时间并不算是什么罪过，虽然我清楚的知道我只是在做着一些没有意义的事，可即便这样我也没有后悔。游戏风气虽然越来越差，还好我并不在乎，我只知道你是一个很棒的作品。感谢你陪伴我的每一刻钟，最后和你说一句再见吧。<br />我爱你，我的垃圾游戏,2,2025-03-30 16:06,未提供
412528527,孤独的寂寞,5,最喜欢的游戏,,2025-03-30 15:11,Redmi K70 Ultra
423593681,1145145,5,前期对萌新可能会不友好，芯片打不过，后面还好，高级材料合成也需要打主线才能解锁,,2025-03-30 14:03,Vivo V2068A
46185984,Stephen༗࿐ི༺,3,退游后去试了一下铃兰之剑，才知道方舟的抽卡系统是多么的良心<br />老实说，游戏是个好游戏，我也想着买个月卡回馈一下鹰角的，但是想到月卡每天送的是理智，本来就已经嫌每天清理智浪费时间的了，so还是先退游了，啥时候出了扫荡系统，记得cue我一下<br />ps那个自走棋模式不错，希望能常驻,4,2025-03-30 13:13,HONOR PTP-AN00
604283463,Имя,2,记录一下，防止再入坑。<br />一个字“肝”，日常任务难度还大<br />角色还弄二三个技能的，还得分开养<br />等级升了是没用的，每精一级之后变1级,2,2025-03-30 13:11,未提供
28982608,东方的路人,5,我真不想刷了，有人说我云玩家，我开一下时长<br />分割<br />我别的不服，就服这一更新就得重新下载T﹏T<br />25年3.30，方舟对我来说最大的优势就是就算是退坑一两个月 再重新回来玩，我的阵容也能打 ，这对于一个打工人来说真的很重要 ！！有好多游戏我一个版本不玩，回坑以后就完全跟不上进度 老角色没法玩,3,2025-03-30 00:17,未提供
709384281,小瑞,5,和其他的肉鸽塔防游戏不同，这款游戏二次元风格深深吸引了我；越玩越上头,,2025-03-29 23:52,华为荣耀畅玩8
