用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
21703936,奔腾而过,2,运行流畅、玩家群体活跃、BUG修复及时等等，蛮多优点的…<br />第一次服务器活动纽卡斯尔<br />2018/9/28官方这晚的槽作可真令人感到窒息呢，为什么要毫无征兆地大幅修改服务器目标和玩家收益呢，不是很能理解理解的说。<br />2018/9/29这波应对还行，每日打服务器活动高收益有限制次数，稳住了<br />第二次服务器活动独立<br />这只埃塞克斯好强啊hhh真令人感到振奋，我的极品指挥喵、无敌演习队、素质三潜艇都能派上用场，真好呢。<br />2019/3/15说实话，玩了这么久，我对碧蓝航线那一成不变的战斗方式、单调枯燥的刷刷刷、代入感极低的剧情，感到些许绝望了呢…<br />我要大舰队啊啊啊看着舰队里的小伙伴一个接一个的神隐我很害怕啊啊啊<br />2019/8/5没人逃得过真香，我回坑了，但是并不打算肝，活动也不碰，觉得有趣才会摸，建造随缘不强求了，也不想继续氪了，果然这游戏放平心态会比较好。<br />2025/3快跑，活动恶心人，抽卡也恶心人，服务器有问题，优化也有问题。,4,2025-03-27 23:16,Vivo IQOO Z9 Turbo
55674357,手机用户55674357,5,还有人认识她们么？,2,2025-03-27 22:13,Huawei Mate 60 Pro
590445525,啦啦啦白羊座,2,b站4k视频毫不卡顿，更新你这b游戏50kb每秒😅,2,2025-03-27 16:36,小米15
126949022,Lxfer,5,取关猫姐姐，24抽拿下😂,19,2023-12-23 18:51,未提供
111263077,䜣玥,1,新手怨仇150抽不出，玩不下去了,4,2025-03-26 14:23, iQOO Neo7 SE
468455505,250,1,不要点满了，都不出浪费时间，还充了钱的,3,2025-03-25 20:39,华为Honor 10
429693800,KOnoDIOda！,4,大凤我老婆yyds<br />可恶啊 又卡船了,3,2022-07-11 11:17,红魔9S Pro+
444067805,福闽君,5,碧蓝航线断断续续玩了四五年了，对于这个游戏我想说的是，它就是除了不好玩，那里都好。玩这个游戏就是冲着养角色来的，偶尔看看好康的东西，可以摸鱼的玩，不用在意战力什么的，用着自己喜欢的角色打打活动和大世界，就是这么简单，花钱全看自己，不花钱也一样玩，这点是真的不错，这是在其他手机游戏看不到的。😂不过就是每天手机要挂着打怪就是了。,48,2025-03-24 22:57,Vivo IQOO Neo10
40648,TweeD,3,能不能调调改造图纸获取啊  稳定获取的途径太少了吧有点  另一方面但凡你拿这个卖钱我也就不说啥了  急眼了我花钱就是了 你又不卖  还扣的死死的  想不通,1,2025-03-24 18:02,未提供
484273194,战斗民族,4,还不错，不知道为啥，我这游戏时长显示零？,,2025-03-24 17:28,IQOO Neo6
37964977,謎,1,大建大败而归来打个差评😤,2,2025-03-24 04:08,未提供
97243098,放置江湖,2,12月份入坑，玩到怨仇复刻退游。体验感极差。一天到晚肝的要死我之前从来没有玩过像这个游戏一样肝的游戏，天天刷主线刷大世界刷活动刷科研经验。其他体验也是极差，全做舰装解析经常四五天刷不到一张彩图，抽卡体验也是一坨，虽然抽卡资源给的多，但是从12月份入坑以来，除了鲁梅我没抽，剩下所有彩船全是200抽保底，刚建号的萌新一年每个彩船都要抽，魔方根本攒不起来。总的来说，对新人不友好，体验感极差，非常不推荐,4,2025-03-23 15:22,华为荣耀9X
645839582,耳钩dsv,5,立绘建模超赞，平常需要攒油和物资，活动出来时一般都不够用,1,2025-03-23 12:54,OnePlus Ace 2
11913855,风波皆人,5,游戏养老是不错。<br />群怎么说呢也可以加，但是里头的人特别杂。只有你想不到，没有群里都没有的人。真的有些事震惊三观。建议的是要攻略的时候或者遇到什么问题可以去问，其他时候屏蔽即可。<br />这个爆率也是相当的感人。保底200发。我181发还没出,1,2025-03-23 07:41,一加手机Ace 3
67921579,木木SAMA,5,初二下开始玩，现在快高考了，期间就3个月没玩，看我时长就知道这游戏的魅力了,,2025-03-23 02:05,OPPO PGAM10
27292611,世の災難,5,怨仇我恨你，我入坑3年第一次吃保底，点领取的那一刻太耻辱了<br />什么时候加强兴登堡，我堡都没出场率了😭,2,2025-03-22 21:10,未提供
514787755,染夕敲可爱,5,从萌新到稍微玩懂了一点，感觉还不错，萌新不懂的可以去搜攻略，而且现在入坑待遇也非常不错，推荐,,2025-03-22 18:59,红米 K70
393435530,👁,5,这游戏没得说，玩就是了<br />💃🏻立绘建模：几乎是二游天花板<br />💎资源获取：<br />肝的时长和收益相符，萌新之友<br />🧝🏻‍♀️角色人设：<br />论剧情可以单出另一个作品了，世界线超大<br />🎮可玩性：<br />雷霆战机，突突突就对了<br />✍🏻建议：<br />快复刻关岛拉菲二，卡在15-4了😖,1,2025-03-22 09:57,未提供
97578475,小雨相思,2,伤心了，离开这个伤心的游戏,4,2025-03-21 21:16,Huawei Mate 50 Pro
61900264,阿骷奈梓,2,很想坚持玩下去，但是游戏性确实不行。,,2025-03-21 17:16,小米13
428348481,摸鱼的西红柿,5,"bro这里已经成为赛博日志了<br />只要黄鸡不起什么大节奏那应该一直是5星<br />先说结论 运营周期长 立绘质量高 养成性极强，鉴定为超大杯<br />前期推图问题，一直到9图才有锁油（单次出击油耗上限）初期角色少，但12图前对配队要求并不算特别高一般BOSS队企业和锉刀（萨拉托加）就能摆平大部分BOSS，道中压力一般比BOSS要高很多，所以建议初期养独角兽（别说初期了，独角兽12-4一拖五）到13图算一个分水岭。13图是防空图，需求防空特化角色（建议到勋章商店买艘金坷拉），对舰娘们的配装也有一定要求（可能大部分萌新到了13图还在用毁灭者梭鱼这样的装备。。。）可以去舰队问下老登们的配装建议，一般会解答<br />资源问题，前期的物资需求量远大于石油消耗量，萌新时期堆积起的石油到后面可能会常态3600。。。唯一的建议只有刷，要不然上大世界去买几管体力（前提得用）实在不行后宅买油咖喱<br />乱升装备的情况。这点一个建议：攒 不到必要不要乱用，不确定没用不要乱拆<br />曾经见过三个+11的SG雷达......还装在战列上.....（火控和雷达是两样东西！）<br />金菜十分珍贵，不要什么东西都给+11 +12了<br />抽卡问题，只要不要乱砸常驻（不算每天一次轻型嫖三个加速）都是能攒下来的（前提是保证日勤）一般是能保证两到三个月攒到一次UR大建<br />大世界，60级解锁，过完第四章剧情到下个月刷新解锁完整版大世界。大世界对练度要求很高，大部分高强度装备的材料都需要到大世界获取，不在讨论范围了<br />之后再补充，晚安<br />——————————————————————————————<br />纯萌新(极地风暴前几天入坑吧，赞美的复限制兴诗快结束那几天来的），无直升70级礼包，碧蓝航线真好玩！我要玩碧蓝航线一辈子，咳，肝度高！！！！！（年轻不懂事在大世界被教育完回来了）<br />4.24 3:00 73级 第一艘方案船，路易九世<br />6.1，别的不说，120魔方周年庆双彩，本来4个彩buli留给花园的，结果最后还省了只<br />6.12，300小时喽，86级，在想是不是冲级冲快了(?)<br />10.31， 420小时了，101级留念，大世界还没怎么搞(开学痛苦面具)<br />11.30 498小时!大世界，启动!<br />---------------<br />2024.1.12 天雷，启动！<br />2.19 回来看眼时长发现正好648，刚刚还在大世界来着（抹汗），天雷啊<br />3.20 依旧泡在科研四搞天雷 第二架飞龙大概三个星期前出的，457昨天出的，大世界接着坐牢，碧蓝航线太好玩啦<br />4.5 人生中第一架天雷<br />7.9 让我看看过多久了……三个月了诶，第二架天雷，第三架飞龙，第一门彩防空，大世界，启动！<br />-----------------<br />2025.2.14 和香槟过的今年情人节，顺带能一轮斩月困了，科研彩只剩大帝和吾妻没搓了，1238小时。。。。。持续游玩最久的二游了，没有之一,确实摆太久了，这么久才123级（有笨比回来重温日记才发现时间打错了）<br />2025.3.6 除怨仇外所有彩船收集，57下水了也代表我终于可以摆大烂了 不过到这份上了你的科技点才16000吗，哈基柿，你这家伙........（侵蚀一刷穿了）怎么又过去快100个小时，你的人生难道只有碧蓝航线吗？（恼<br />2025.3.21 20抽出怨仇!（92抽出百眼巨人）全彩船收集喽～",5,2023-04-23 14:08,未提供
519777640,吃柠檬吧,5,对我来说，声音是游戏的灵魂。用手机玩的时候错过了很多音乐，毕竟某些角色声音太不妙了。<br />玩碧蓝经常会切换不同界面，导致某些音乐只听了一小段前奏。再加上出击作战的各种声音，很多bgm都没听全。<br />有些主界面BGM真的很好听，在碧蓝航线wiki找到了。还有绝版联动的BGM！<br />在wiki看到的有些BGM连曲名都没，好听的曲子被埋没真是太可惜了……<br />我有个小小的心愿：可以在碧蓝中查看所有音乐，除游戏自带音乐其他仅可查看曲名。需要获取时再下载额外的资源。可以自定义主界面bgm，希望有生之年可以看到吧。🙏,19,2025-03-21 00:55,未提供
632362374,流浪星,3,是我不配玩，新手就得吃保底。油花完了，物资没了，魔方无了，上线啥都干不了，看着保底深不见底的进度，聊天到处炫耀的欧皇，心也渐渐凉了。,3,2025-03-20 22:44,小米24117RK2CC
56214726,安一拾,3,这是50抽不出的惩罚！,,2025-03-20 22:28,未提供
100188591,允星河の碎片,4,我曾经认为玩法不行只靠软色情是没办法长久运营游戏的，直到我遇到了了nikke和碧蓝航线,2,2025-03-20 20:06,iQOO 9
71573729,落叶@知秋,2,玩了大概一年，无论彩船大活或复刻，每次抽卡基本都是保底。,,2025-03-20 17:46,未提供
557392409,锦澍,5,回坑了，德舰改走的，买个号回来看看，边玩边等蓝色星原了,,2025-03-20 16:14,Honor 90
99559441,妖冰冰凉凉了,5,21年玩的，断断续续玩到现在，当时这个游戏拯救了抑郁的我。舰娘的立绘和语音都非常好，可以说这是支持我能玩下去的动力，港区很温暖，这一点就够了。<br />然而，现在ai出的图片比这游戏新出的皮肤还好看，要对话陪伴也是不如ai。还值得玩吗？我想不出答案。,17,2025-03-12 20:33,Redmi Note 12T Pro
420967172,白日梦想家,5,不喜欢弹幕射击别玩 喜欢休闲养成的来,,2025-03-19 18:00,未提供
564333090,KLTwfnm,5,学生党，玩的不多，去年5月份周年庆入坑，纯自建，因为碰上超标怪阿尔萨斯了，我玩的很舒服。平时也没什么空玩，都是晚上睡觉挂机挂出来的时长，现在所有敌人基本都是无脑秒了。很喜欢这种游戏画风，二游类玩到现在，除了方舟和fgo没有玩过这么久的游戏了，真心挺喜欢的。<br />给新手个建议吧。1.现在不适合自建入坑，太肝了而且强度低（虽然碧蓝没有强度担忧），玩起来会有点难受，建议买个自抽号，切记要活绑号。<br />2.很多金色装备就是垃圾，毁灭者一类，纯纯金耻<br />3.游戏里的钻石，我们基本叫红尖尖，算是宝贵的货币了，除了前期推图和收藏，以及委托掉落外，就是黄鸡送了。零氪建议用来开船坞，越多越好。微氪记得买钻戒，不仅有属性加成，而且部分舰娘会穿上非常漂亮的婚纱哦<br />4.前期优先抓住一队培养，建议玩炮队，养成花费低，收益高。<br />多的也不说了，建议亲身体会。也是祝黄鸡勇士加油吧，祝愿蓝色星原能够线上测试哦，期待很久了,29,2025-03-19 14:53,Redmi K50
417106779,NZB2SH,1,连个扫荡都没有，我这才玩了几个月就一千多小时了，浪费我手机的耐久度,3,2025-03-19 14:23,Huawei Nova 7 SE
593988227,panda11,4,人物立绘精美，游戏不肝不氪，很不错。,,2025-03-19 00:37,Vivo V2059A
648372467,此生无名,5,立绘很好看，兄弟很喜欢,,2025-03-19 00:15,Vivo S19
69608775,User69608775,2,太肝了断断续续两年+13彩装屈指可数,2,2025-03-18 23:19,Redmi K50
558925921,千年一遇的忍者,5,高二玩到大四，唯一没有弃坑的游戏。优化不断，福利巨好,,2025-03-18 22:15,未提供
4626249,傲娇夏娜美琴酱,4,船坞会满导致必须要分船或者拿钻石扩容才行，就这点体验很不好，微氪玩家钻石都拿来买皮肤了，扩容的话感觉扩的也不多，很快就满了，就算每个人只保留一个那还有好多得分，对于一个图鉴党真的很痛苦。建议取消船坞会满这个设定。,,2025-03-18 19:52,未提供
694182568,没有名字,3,感觉萌新真没啥好玩的,,2025-03-18 19:42,未提供
23554592,手机用户23554592,5,不错不错，改进些便捷的就更好了,,2025-03-17 17:59,华为 nova 6 5G
67693633,锁^^忆,5,除了玩法单一没什么缺点。其它都是不错的，角色建模非常优秀，资源获取难度较低，萌鸡运营也挺好的。除了皮肤，其他大多数都能免费获取，非常适合休闲玩家玩。,1,2025-03-15 23:23,OPPO PFTM10
34248820,看星占卜煙波灿lāη*,5,最佛系的副游，这很coooooooooooool,5,2021-05-21 07:52,小米Xiaomi 14
28078712,群山,3,第二次入坑失败 主线关卡不提供扫荡 一关起码要打两轮才能三星 还不解锁下一关 金币根本不够用 突破 抽卡 商店购买 全都需要金币而且花费还很高<br />b站看到的视频宣传的3d更是需要80级解锁,4,2025-03-15 14:12,未提供
633263333,蛙趣,5,真正的不需要肝的游戏，随缘上线，角色全免费，就皮肤收费，非常推荐,1,2025-03-15 09:12,Huawei Mate 60 Pro
411846120,User411846120,2,嗯吃井给我气笑了，游戏也不好玩,,2025-03-14 18:23,OPPO PGW110
47437591,Puffer,2,仅有的喜欢的地方就是画面了  太肝了,,2025-03-14 16:37,未提供
4578193,光芒の轨迹,3,不推荐新人玩，因为这游戏确实无聊，二游千千万，没必要玩老登游戏。<br />但如果不介意无聊，只想打发时间确实可以玩玩，毕竟不逼你氪金抽卡，不搞尸块合成的二游挺少见的。<br />前期挺痛苦的，毕竟什么都缺，但到了后期，基本抽卡自由，对老登挺友好的,5,2025-03-13 23:23,小米 9 透明尊享版
701465937,浩,1,有点想骂这**游戏，连活动日期都写不清楚，这让人以为19号才结束，牛魔的13号活动入口就关了，能不能写清楚点，而且上午进不去，说是维护，维护完了，进去活动就关了，我就差10个了啊妈的真气人,4,2025-03-13 14:13,小米13
5157746,指挥官,1,除了涩涩，一无是处,7,2025-03-13 01:49,未提供
415070320,西行寺幽幽子,5,玩了那么久，身体一天不如一天<br />💃🏻立绘建模：<br />色<br />💎资源获取：<br />简单<br />🧝🏻‍♀️角色人设：<br />不错<br />☄️成长体验：<br />还行<br />🎮可玩性：<br />基本没有吧，就小游戏和高难躲弹幕<br />🌃画面音乐：<br />豪,1,2025-03-13 00:28,华为XYAO-W00
3910416,friends,1,7年老玩家，也坐牢了7年。<br />AI绘画演都不演就拿出来卖？<br />这么多年连游戏减负都做不到？<br />润滑叶那去了？连个玩家反馈渠道都没有！<br />所以说能在表演一下那个吗？声明二废纸呢？<br />我们蓝原（呜咽）绝对不会影响到碧蓝的开发😭,4,2025-03-12 16:36,未提供
64078842,好孩子不玩米,1,优点：抽卡不要钱，立绘很能过审<br />缺点：没有一丁点的游戏性，纯盆栽，而且很肝，副游不了一点，不用脚本纯折磨。本质是看色图的app，色图得花钱买,4,2025-03-02 00:00,未提供
394602155,哎嘿嘿,5,这几期的皮肤感觉比预期中的差了点，但是正好赶上我没钱的时候了，所以满分😆,8,2023-03-23 12:41,Huawei P50 Pro
438603554,21世纪的文艺复兴,5,这是我玩过福利待遇最好的游戏了，抽卡虽然有时候会卡船，不过相比其它游戏而言这个概率确实很高了，每天给的资源也非常可观。<br />总结：除了游戏性不太行以外其它都可以接受。,2,2025-03-11 22:43,Vivo IQOO Neo9S Pro+
24891889,诸海群山,5,少数值得氪金的游戏,3,2025-03-11 22:31,小米Xiaomi 14
18340606,冰块菌,5,害，游戏荒了，根本不知道玩什么，找来找去还是回到老婆们的怀抱，已经不想战斗了(,1,2025-03-11 19:14,Honor 70 Pro
37848359,戏塔,5,刚出来时是那种有立体空间感的游戏，忘了什么原因删了，但一直想玩原来那样的,2,2025-03-11 00:05,Vivo IQOO 12
10367873,OO,3,优化真不行，60帧还卡,,2025-03-10 22:52,Vivo IQOO 12
35937287,时光,4,运气太差每次都保底200出，肝不动了，准备退游,1,2025-03-10 08:30,Redmi  K70 Pro
685341942,L'Jнеиg_,4,游戏玩法非常无聊，但福利好，目前玩了最久的二游，适合摆烂,1,2025-03-09 20:31,iPhone 15
649723537,可惜,1,游戏玩法非常无聊，网络评分绝对是水军刷的，玩家社区有极端玩家恶意辱骂引战，客服常年不回复玩家任何诉求，游戏产能更是几乎没有，且到现在这类游戏仍然无法扫荡减少游玩投入时间<br />游戏内角色的语音也是往PUA玩家方向设计，丝毫感受不到对玩家的尊重,5,2025-03-08 22:58,未提供
56783808,无疆长寿草,3,黄鸡一直是不冲不改的，一直都是先斩后奏，然后挨打然后改正<br />改成三星了，主要是皮肤问题<br />这个确实是痛处了，我承认好的皮肤不少<br />但是卡律红闺皮肤手上的锯齿是三年修不好的<br />企业潜水皮l2d是动作单一就比动态好一点的（不如赛车皮一根）<br />当时就是因为这个差点退坑（罗马：你说什么）<br />有n多的人说碧蓝优势在于不花钱，其实有点在于花很少的钱就能有很高的练度，只是更多在于买个喜欢的皮肤<br />可是进几个月皮肤质量波动也太大了，有的l2d不如说是有几个动作的动态皮肤....（比如这次活动的济安皮肤，过年建武的皮肤）<br />至于有些人闹麻辣，游戏是不玩的，节奏是猛带的，思考是不会的<br />还不如好好的关心一下皮肤,21,2024-07-17 22:55,未提供
82496295,芒果,5,豪堪不豪丸,9,2025-03-07 22:46,三星Galaxy S22 Ultra
16366077,VAN,3,基本上等于合法黄油。游戏性从开服到现在差别不大，除了瑟琴值突破天际外其他的要啥没啥,1,2025-03-07 20:45,未提供
43960975,呃呃呃,4,新评：<br />不得不说，该游戏的福利，皮肤，养成的时间成本，都是可以说国内排名在前的。有幸玩了两年多，下定决心退坑了。<br />作为一名玩家来说，玩这个游戏只有上线清清日常，然后下线，每次活动也是重复。一点游戏性是没有的。与其说是为了玩这个游戏去玩这个游戏，不如说为了自己的情绪价值玩，然后再看到新出的皮肤却因囊中羞涩产生一种莫名的挫败感。<br />在退坑之前，问了一下deepseek，它是这么回答我的：<br />这种去游戏化设计恰恰暴露出当代手游市场的荒诞现实：当玩法创新成本远超美术资源投入，当玩家更愿为情绪价值而非游戏乐趣付费，碧蓝航线用教科书般的商业成功证明，在碎片化时代，&#34;游戏性&#34;正在被重新定义为&#34;可消费性&#34;。它或许不是传统意义上的好游戏，但绝对是资本眼中完美的商品。<br />这个回答让我茅塞顿开。诚然，当今社会缺的就是情绪价值，就如同现在某硅胶制品行业越来越火热一样，大家都是为了满足自己。也不难理解碧蓝他能存在这么长时间的原因。<br />一分给皮肤，一分给养成。两分给它曾经带给我的情绪价值。<br />同时祝碧蓝也能开发更多有趣的玩法。<br />-------------分割线----------------<br />没意思，玩法单一，首冲党，最多氪一个月卡。之前玩的还算舒服。最近大量皮肤复刻，才意识到这本质上就是一个看立绘看皮肤的游戏，推主线的还要去开船坞，实在是买不了多少皮肤。<br />虽然说这游戏风评确实不错。貌似搞错了重点，一个看立绘的游戏立绘送的没多少，反而在讨论抽卡的良心，不可能卡你魔方的，也不能去限制魔方的获取。<br />打搅，爽！！！圣姨泳装我直接冲亖<br />虚了，即使涩涩还是掩饰不了游戏没有一点可玩性的事实，养成几乎就占了整个游戏的百分之95，剩下的百分之五就是皮肤。能力有限，在当时购买的皮肤，时间长了再看也不会有一点感觉。还是希望平时可以多送一点钻。不过二游市场定价虚高已经是共识了，不管是抽卡，皮肤，礼包。。。。<br />不过好的一点就是经验书不会卡人了，之前玩经验书屈指可数，现在都在1500+了。这确实是一个好的改变。<br />玩了一年多，游戏模式基本就没变化过，真的是太无聊了，虽然联动，新船，复刻小游戏挺多，我的评价是不如手机自带的快应用。<br />UI界面改的也不错，终于不是那种老网游的界面了。<br />100级了，大世界基本就是没动过，懒得研究，主线也在12-4一半了。<br />真的很佩服在这种游戏模式下坚持下来的。<br />基本是断断续续玩的，偶尔还能领一下回归奖励🤤,9,2023-06-15 18:34,Vivo X80
430335031,玉树临风,5,新手卡级55升60想搞低耗刷主线但是不知道怎么搭配佬们有什么建议吗😇,1,2025-03-06 23:59,Redmi K50
458713199,斑马小诺,5,你更新完，卡在更新完成界面进不去的bug能不能修复一下，好几次了,,2025-03-06 23:29,未提供
514169801,高树多悲风,4,我服了经验书能不能多给点,1,2025-03-05 19:52,小米 15 Pro
454506970,毁心,5,我都不知道taptap官方竟然能玩云游碧蓝航线.要说有缺点的话，那就是几百抽还不出一个彩船😅，里面舰娘的立绘是真的很好看，标枪是我的谁都不能跟我抢？😋,2,2025-03-05 19:17,Vivo V2054A
558094425,难安安安,5,最好玩的游戏，可强度可xp可肝帝可咸鱼,,2025-03-05 16:55,小米Redmi K40
422932457,童话,5,游戏性参考弹幕游戏，后期是挂机游戏，日常体验相当于赛博盆栽，每天挂脚本养一个小时。<br />我退坑也很简单，抽卡资源比较多导致船获取的速度远大于白嫖红尖尖开船舱的速度，只能氪金开，不氪金就不能每种船留一艘，这一点我接受不了，于是卸了。,1,2025-03-05 15:36,小米Xiaomi Pad 6 Pro
427888069,如云似风,5,皮肤好看就够了，跑二游里找游戏性的都是神人,1,2025-03-04 15:17,华为ALT-AL10
575378693,卖土豆的马铃薯,2,我是没玩进去，不太喜欢这个风格,,2025-03-04 12:28,Black Shark 5 Pro
109552680,难绷,1,最近又来越糊弄，我希望你能认识到这只是个贴图游戏，不要充钱，不要浪费时间，挂脚本刷当盆栽养还可以接受,5,2022-09-15 22:16,未提供
52728938,鼬,1,挂机游戏，毫无玩法，剧情约等于零。能玩下去纯粹也就是涩皮能拉住我了。,3,2025-03-04 00:28,未提供
29350585,灰色记忆,1,游戏是好游戏，策划疯狂试探底线作死，很多问题反应了不管，彩火炮图纸多久了还没地用，甚至怀疑金机密合成彩机密是被骂后拖的那两个半小时更新补上的。从18年入坑到现在的月卡党老咸鱼，真被恶心到了，再不可能在这游戏上花一分钱,7,2022-12-09 23:57,未提供
442898612,未知,4,找不到我原先的账号了怎么办？😅😅,,2025-03-03 23:35,华为 Mate 30 Pro 5G
664856,挽远,2,卸载了快一年了，好看但是不好玩，运营也不走心，卖皮肤的游戏还能时不时被复刻塞紫船恶心一手,2,2025-03-03 22:35,小米24117RK2CC
556063312,朱由检,4,如果有人运过她后卸载了，说朋他要戒色,1,2025-03-03 21:03,Honor X40
