用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
32663421,o,5,游戏非常好。角色也可以提前抽出。<br />💃🏻立绘建模：确实非常棒。,,2025-04-05 07:38,红米K70E
399939540,无为,5,"游戏打击感十足,角色可玩性也很高,游戏内福利也很多",,2025-04-05 02:24,Vivo V2203A
122484385,鹅厂早早倒闭,4,接下来该干啥哦，玩几个月现在不知道该干啥，资源不够用,4,2025-04-05 02:10,Vivo IQOO 12
604793860,ℒℴѵℯ [♥],5,五星给诗寇蒂虽然二万五的水五只诗寇蒂都没但是强度上面没让我失望打个好评吧😞(老玩家抽点卡真是不容易😒),1,2025-04-05 01:15,Xiaomi Redmi K60 Ultra
502530310,otto,5,不是策划你自己用过这新ui么，每个周年庆把ui大改一顿成你游传统了是不是，新ui就一个字，史，我宁可回到开服时的界面都不想要这个<br />别的我不管，能不能出个设置让玩家自己选用哪个版本的UI啊，这个UI真的好不顺手<br />空匣人型就是你大眼的未来！<br />你还给修正者自选加时限，非逼着我用掉？<br />你最好在三周年的时候把你游那勾矢ui好好优化一下，如果你游还有三周年的话<br />20241024<br />连着两个赛季大保底出金了<br />20250404<br />拜拜，艾丽卡<br />还好没又动ui，至少不用每年重新适应,23,2024-04-12 02:14,HONOR ALP-AN00
384848759,相当的炸裂,4,求求了，少给点保底吧😭😭😭😭,,2025-04-04 23:45,一加 Ace 2 pro
417964861,坐玩等死,5,挺好玩的，希望大眼能越做越好吧,,2025-04-04 23:40,未提供
47531961,柒,4,最吸引我的就是战斗时除自己战斗外还有两人机会操作角色战斗，福利也不错，建模什么的都完美，只是后来加的东西太多，系统更复杂也就逐渐不玩了，但我对这游戏影响还是挺好的,,2025-04-04 23:31,小米15
82667059,栢沐,2,真不想做太多评价，本来是个想一直玩的游戏，但是锁定角色配上强制连续推关让我越玩越气，锁定的角色手感又不好，强制连续推关还好几关，玩了一下午果断选择卸载，这个设定太烂了，我说tap怎么不会自动给我推荐这个游戏呢，原来是真恶心,,2025-04-04 23:14,Vivo IQOO 12
58311092,NIKIIE,4,福利挺好的，角色好看，就是打击感很垃圾，感觉轻飘飘的，有些角色qte时间太短了，反应不过来，还有角色连招方式太多了，记不到,,2025-04-04 23:08,小米13
15884293,肘进科学,5,还可以，剧情不错，周年庆活动也挺有趣的，只是手机上玩搓玻璃的手感有些怪，还连着吃了三个大保底有点痛苦😖,,2025-04-04 23:07,iPhone 14
112013742,追风少年,5,真的好好看啊，诗蔻蒂真的长在了我的XP上，而且福利也多，虽然是保底，但是就用了一天，真的好爱,,2025-04-04 22:58,Redmi K50
443100953,曦,5,出金概率超高,,2025-04-04 21:54,Xiaomi Redmi K60 Ultra
456889558,01,5,💃🏻立绘建模：<br />越来越好了<br />🎮可玩性：<br />是个好游戏😋,,2025-04-04 21:26,华为TGR-W10
539150067,幽水,2,感觉不咋子好玩,,2025-04-04 21:05,Vivo IQOO Neo9
419642840,未花是个天使,5,游戏挺良心的<br />养成挺简单的，体力管够，而且清体力巨快<br />抽卡也没有毒，十连双金，连金在这里不是梦想<br />福利很好，送的资源很多，二游最好的一档了<br />唯一一点小小的缺点就是角色好看但是差点意思。<br />希望大眼越走越远,,2022-12-29 10:28,Redmi Note 12T Pro
554569632,我与十一,5,召回码N57NG200<br />出自B站,,2025-04-04 20:33,华为BRA-AL00
422453832,夕菜,3,没有主控立绘差评。,,2025-04-04 19:47,OPPO Reno13 Pro
98525569,星莹,5,只能说5★为了诗蔻蒂。<br />终于等到你,2,2023-06-02 05:46,Honor Magic5 Pro 5G
596431654,恐粥,1,不是，我玩了半年的账号，有段时间没玩了，我账号怎么没了？,,2025-04-04 18:43,未提供
456438810,圣间桐樱,5,越来越好,4,2024-04-10 13:45,Redmi K70 Ultra
642217257,奈子さま,1,下载了日语为什么不能把中文删了,2,2025-04-04 00:50,Vivo IQOO Neo9 Pro
403539791,moengnuils,5,比较不错，XP为主，强度可以不考虑，冲就行了,,2025-04-04 18:01,未提供
520405645,本间心铃（重生版）,3,刚回坑简单说一下吧<br />最早1.5版本雅典娜入坑（当时手机用oppoa5性能不行只能云玩，刚出时没有云玩），当时觉得还挺好玩的，后来到1.6老头那阵逐渐玩腻了就退了（也主要是为了玩米家游戏当时😅）再回归好像是二周年可能（具体我也忘了，当时是托特卡池应该，因为我有个专1的s级托特）现在是三周年刚回归，诗寇蒂目前200抽才ss4差一个本体sss<br />游戏可玩性挺高，现在的剧情也就那样吧一般般（就认真看了诗寇蒂的剧情，因为是真心喜欢那个剧情，其他的全都是跳过）个人挺喜欢这游戏战斗的<br />然后就该批判一下了<br />界面花里胡哨一堆东西看的乱糟糟的<br />内存占的贼大（你怎么做到占用内存34g的）<br />占用内存大就算了，我下载完日语语音包我还不能把国产语音包给删了？搞笑呢？<br />目前还会选择继续玩下去，毕竟质量不算差，也氪了一个月卡<br />毕竟半死不活的大眼才是好大眼😜大眼策划不逆风不会运营游戏😛<br />。。。。。。。。。。。。。。。<br />突然想起来的，我第一次退坑应该是纯白之梦之后（卡池是那个跟王者钟无艳长得差不多的那个角色），忘了是他在后还是老头在后，反正是这两个之一<br />必出池第一个诗寇蒂前面歪了三个金第89抽出的，第二个是第一个十连双金出的，第三个90抽一个金没有硬生生给我整个保底呀😥😥😥,3,2025-04-04 17:26,小米Xiaomi Pad 6 Pro
572001485,Hanᴗo·ᰔᩚ,5,诗蔻蒂能肝出来吗？？,,2025-04-04 17:23,未提供
442009616,诗蔻蒂的小昙,5,老子玩三年了，你说呢？,,2022-04-28 11:55,Huawei Mate 50
369241348,虽入故，人不识,5,爆率真的很高！,,2025-04-04 17:03,Redmi K70 Ultra
13515203,A 【It is wrong,1,不是哥们，开服当天14万评论，现在才16万呢？水军呢,1,2025-04-04 16:37,未提供
642823068,郁郁郁离,4,新角色可以白嫖吗，刚下了玩，感觉还不错 打发时间，还有漂亮的老婆可以看，打斗什么的也不难,1,2025-04-04 16:04,未提供
441671178,森下下士,4,三周年还可以 福利很好 玩法需更新,2,2024-04-05 13:40,iQOO Neo 5
643318885,风走,5,很好玩十抽出了两个金,,2025-04-04 15:03,Vivo V2156A
674027136,白水酱,5,福利很多，就是怎么老给我歪加保底啊！受不了,,2025-04-04 13:54,Redmi K50
120299056,User120299056,3,有清号机制吗？一年没登录号无了,,2025-04-04 13:21,小米Xiaomi 14
361079369,喂~.叫你.,2,为什么大更新的时候在这里更新完了，再进游戏把我之前的都数据占比都删了，还要重新下十多个G的内存😅,1,2025-04-04 12:46,未提供
629822250,雨,4,玩法有点像崩坏三，当娱乐游戏玩就可以了。我只想对官方说一句，把我暗星的手还回来,,2025-04-04 11:44,未提供
598057320,鬼畜版防城港,5,建模还行玩法比较单一，其它都很好,,2025-04-04 10:14,Vivo V1829A
628430361,西门康,5,为了诗蔻蒂宝宝送上五星评价,2,2025-04-04 09:50,未提供
47215200,灰夫,5,上一次玩还是第12章诗寇蒂剧情，这次回来一看都21章了，回来玩了三四天号里已经多了十几个金了，这都是我应得的😘，接下来就要愁怎么把落下的那么多剧情任务一点点补完喽,1,2025-04-04 09:26,联想Legion Tab
39084676,环绕拥抱,2,俩人保底全歪杀熟🐶，比游戏玩不了一点。,,2025-04-04 08:41,未提供
453483395,姜离,5,回归号请问这些人目前版本怎么配队能更好点😂,1,2025-04-04 05:55,一加手机Ace 3V
414018093,给个机会,5,💰氪金度：<br />氪金要求低，零氪随便玩<br />💃🏻立绘建模：<br />美得没得说<br />十连三金，没的说，这抽卡爆率是真爱了！！！,2,2023-05-31 02:24,小米Xiaomi 14 Pro
679970026,美女可,5,爽了,1,2025-04-04 02:03,Vivo IQOO Neo9 Pro
26437998,陈玖染,5,该说不说，大眼依然还是我玩过福利最好的游戏，不过这感觉太对了太对了！就是这种感觉！开服玩家来来回回退坑回归，之前玩一直都在b站直播，帮萌新配队推活动，没啥人气，但也有在做攻略视频，直到开播看号被人坑了一个月卡，心灰意冷，草草退游，隔了一年没玩，为了诗寇蒂回归，连吃两个保底！太好了！我记得大眼以前对我很好的呀，是因为那时我变成了月卡党吗？这次我不氪金了，看看我好嘛？算上之前退游时吃的两个保底，和一个专武保底，我已经吃了五个了！,12,2025-04-03 23:31,Vivo IQOO Neo3
367316336,rhyMing,5,开服以来一直断断续续玩，空闲的时候总是想起了还有这样一款游戏。我觉得这是非常优秀的副游。<br />日常一分钟就能搞定，福利多、养成方便，基本没有强度焦虑。<br />我很喜欢大眼的角色美术和剧情。<br />诗蔻蒂真的是神级剧情值得细品，我个人还很喜欢虚恒的剧情…对庚辰等一些角色的塑造。虽然不会像米家游戏那样有那么丰富的演出和技术力但不影响这些剧情对我的吸引力。<br />玩法虽然比较普通吧，但角色技能多，非常有割草的爽感。并且也是目前唯一由AI帮你操作另外两个角色同屏作战的游戏<br />大眼感觉流量一直挺一般的，希望能稳定运营下去吧。希望能出更多吸引人的剧情和角色！,26,2025-04-04 00:56,一加手机Ace 3
711286922,哼哼唧唧,5,太好玩了，希望能抽到托特和瓦吉特,,2025-04-04 00:09,Vivo X100 Pro
694182568,没有名字,5,良心游戏，送的超级多，零氪也可以玩的很舒服，日常也不会累，有扫荡功能，并且剧情可以跳过，活动也很有意思，就是主线强制锁角色的体验不太好,1,2025-03-28 23:59,未提供
416733384,布洛妮娅最可爱,5,20抽两金，都是限定,,2025-04-03 23:06,Huawei Nova 11
371544677,天枢,4,注：本评论仅用于提出关于一些不合理事情的不满，对于游戏本身是否值得玩无参考价值。<br />22.7.21：敢问活动BOSS数值是拿脚填的吗，一个小队拆成三个组我忍了，我**刮痧刮了十分钟怪一个连击我死了，**让不让人玩了？<br />22.7.29：敢问阁下新的BOSS是为了搞人心态吗？一个强控一个输出。被控了动都动不了，BOSS**一套平A就秒队友<br />22.7.30：我上了，被BOSS结界控住了，另一个BOSS过来，一刀，两刀，三刀，我没了。结界时间比BOSS一套连击的时间还长。<br />22.8.1：能不能给BOSS的时停加个攻击范围的提示啊，至少让我死的明白点😅<br />22.8.18：这怪的血量不是一般的厚啊，为什么新怪都会打断技能的？放大时的无敌帧是不是缩短了？<br />22.8.19：你这修正空间有问题啊，打人偶的那一关，我已经把她打进修正空间了还在放技能😨，刚准备上去输出发现不停的扣血，然后直接无了。这个bug还是得修一下。<br />25.4.2：几年没玩了，听说诗寇蒂进卡池立马下回来了，大眼周年庆福利还是不错的，剧情打磨也很到位。但是这高难boss。。。血条已经成百上千了吗，老角色完全打不动啊，再玩几天看看情况,7,2022-07-21 11:24,未提供
640805848,晚枫歌木,3,先说总结：做为一个刚玩4天的新手来说我的游玩体验并不好。<br />首先，做为一款以推剧情的战斗类的游戏来说，剧情做并不出彩比不上同类型的崩三和战双。战斗体验也不行，打击感太弱了完全没有战斗游戏的爽感。<br />其次前期游戏内容太少了，我才敢玩第四天就没什么内容可玩了。活动也有这类游戏的通病剧情和主线绑定不通关主线，活动剧情就基本看不懂人物关系。活动玩法也没有什么新意对于经常玩这类游戏的玩家根本激不起游玩的兴趣。<br />最后说说优点，游戏福利不错我是赶上周年庆了刚玩四天就有三百来抽的卡池抽数。角色建模和大厅的音乐也还行。<br />（最后在逼逼一下主线剧情的角色强制试用真的太烦了，前期本来就没什么玩的就只能推一下主线结果主线剧情有角色强制试用，我抽个喜欢的角色结果你不让我玩，非得让我玩你那个试用角色啥意思？虽然这是所有这类游戏都有的问题但我还是想吐槽）,1,2025-04-03 22:55,Vivo IQOO Neo7竞速版
63489265,东京的樱花飘满巴黎つ,5,我是从开服到现在的老登，可以说大眼一直进步成长，作为一个老登，我觉得现在的大眼，可玩性丰富，剧情丰富，养成也比以前轻松，希望大眼越来越好,,2025-04-03 22:43,一加手机Ace 3
656648552,时间,5,好玩，伟大无需多言,,2025-04-03 22:31,荣耀 50
403880343,梨野,5,我是这次周年庆入坑的新手，之前一直有听说这个游戏但是没接触，最近太无聊就找来玩一下<br />对于我这种不太关心剧情，重心偏向战斗的轻强度玩家来说，这个跳过剧情可以说是深得我心，玩过很多类似的二游，最典型的是米游吧，都没有跳过剧情的说法，我个人其实不太在乎剧情内容如何，战斗体验拉满我就很开心了，其他的我还没寻摸明白，但是发现这一点我是蛮惊喜的哈哈哈😘,,2025-04-03 21:19,Honor X50 
23687900,昵称不可以为空,5,优点：<br />剧情音乐皮肤<br />易大师：真正的大师永远都怀着一颗学徒的心。<br />二周年前打五星，之后减两星<br />缺点：<br />二周年直播：我们很听劝的。<br />二周年更新以后，策划：你说什么？风太大听不见。哦在说迭代八黑区30是吧明白了，看来玩家对我们的决策很满意，副本比较有挑战性，皮肤价格很合理，百合cg也很逃熙，玩家们刷刷退游一定是因为学业和事业比较繁忙。<br />2025.4.3更新改五星<br />三周年算是支棱起来了，福利方面非常大方，之前过完的活动剧情常驻后竟然还会重置，今天更新甚至把过场图和背景的辉补上了，4500+直接给。<br />美术依旧在线，嘎嘎好看，就是太贵。<br />高难副本难度没有变化，但角色迭代了一些了，乌天帝用起来竟有些力不从心，但同时期的陵光依旧伟大。<br />果然是半死不活的大眼最好玩。<br />最后希望复刻一下丝卡蒂版本的贴纸。,59,2024-09-25 09:18,HUAWEI MatePad Pro 11
516641897,谎言,2,第一天玩就给我卡在分析文件差异进不去了？,1,2025-04-03 20:11,红米 K70
9838844,菜醒,4,大半年前注册没玩下去，正好最近燕云恶心到了又下来玩，进一步体验下来才来发现，最劝退的就是剧情模式。游戏要到35级才能解锁大部分东西，这之前基本只能玩剧情模式，但是剧情模式经常限定角色，有些角色用得少也不知道怎么打连招，技能老是卡手，导致刮得一批，根本爽不起来<br />现在40级大部分内容都解锁了，剧情模式打完了第10章，其他本打着基本都比剧情模式爽多了，剧情模式的关卡策划高低得给组里其他人磕一个,,2025-04-03 19:26,小米Xiaomi 14 Pro
474195019,凤凰湖发个信息,5,💃🏻立绘建模：<br />太澀啦😍喜歡得不得了，就是要花錢，不過也很合理啦<br />🧝🏻‍♀️角色人设：<br />每個人物都有各自的個性，很好的在劇情裡面慢慢表現出來了，對話也很符合人設<br />🥊打击感：<br />合擊技的設定真的棒棒，要養什麼人物一目了然，打擊感很強。,,2025-04-03 18:13,Redmi K60
519830267,琥珀封印,4,我是一年多前玩过这游戏的，前阵子三周年的时候又被拉回来，结果发现这游戏越做越好了，整得我现在天天不落下地玩。虽然我是小氪，但该有的角色都有了，感觉这个游戏就是那种不逼你氪也能玩的类型，氪了可能还更容易倒霉（笑死）。<br />刚回坑那会，送的东西是真的多，一天就抽了一百多抽，还有各种自选角色、月卡送SS，爽得一批。而且三周年那个池子真的是爆率怪高，我50抽就歪到了限定，那感觉直接原地起飞。<br />说到立绘，那真不是吹，太会画了。尤其某几个角色，眼神、动作、建模一整个就是“涩涩加倍”，一上来就让我觉得这游戏不火真的是没天理。<br />打击感也不错，大部分角色的技能手感都很带劲，特效也华丽。就是练度上来了之后，有时候一招秒怪确实有点没劲，不过这也是自己太肝的锅。<br />剧情也必须夸一下。三周年剧情直接把我拉回来了，诗寇蒂的线看得我一边点一边感慨，角色塑造真的有深度，而且整个故事节奏也好，最后两关动画质量简直爆表，真的建议好好看一下，不然就是浪费。<br />运营方面也挺贴心的，经常做问卷，虽然送得不多但感觉真的是在听玩家意见。活动更新节奏也不错，不像某些游戏一周一个活动还硬要你肝得死去活来，这边日常最多十分钟就下线，肝度感人。<br />如果你是新玩家，现在入坑绝对是时候，角色好拿，资源多，剧情好，立绘香，玩法也不难懂，怎么都不会亏。我现在已经靠自选池和活动送的搭了两个全ss队了，养成一点压力都没有，打啥都不虚。<br />真的推荐试试，大眼现在这个状态，不说能干过所有二游吧，起码能稳稳地在我手机里待到关服。,25,2025-04-03 16:31,未提供
111133991,离恨,5,玩了几天，感觉还不错。游戏很良心<br />2025.4再次回坑，跟以前一样福利特别好。现在周年庆福利好到爆炸。希望运营不要做一些看不懂的操作。,,2022-05-13 10:36,小米13
445136896,龙衍真,3,莫名其妙下两次😅,,2025-04-03 15:05,OPPO A3 Pro 5G
125702734,User125702734,2,建模确实不错，就是玩法太多太杂，玩着很枯燥乏味，属于食之无味，弃之可惜😅,,2025-04-03 14:54,小米24117RK2CC
639456707,@彤,4,挺好的，福利也挺多，就是刚开始就给我歪了有点过分吧😭💔💔,,2025-04-03 14:26,一加手机Ace 3
423375308,24601,5,行,2,2025-04-03 13:04,华为FIN-AL60
15648699,曼珠沙华未开,5,爆率真高，47抽中了两个S，85抽中了一个S，保底中了一个S，爽飞了,1,2025-04-03 12:45,小米Xiaomi 14 Pro
28149489,Yooooooooo,5,2周年抽了托特又a了一阵<br />新年又下回来玩了玩。3周年是真不错<br />福利又好。新年，周年庆都很不错。<br />现在物理队，水队，光队，风队，雷队，暗队都齐了就差培养了<br />这个游戏玩着玩着官方就会发水<br />过一阵就送几抽的<br />这么良心的游戏不多了<br />顺便说一下3周年300抽6金 不非不欧吧<br />----------------分割线-----------------<br />哈迪斯返场歪光提尔<br />没水辣<br />游戏卸啦<br />拜拜了您<br />唯一一个能玩的<br />2s托尔带专武➕s生魂<br />次次保底啊怎么办啊。<br />想起上次退游的原因了<br />回游后又是次次保底啊。<br />快70级了<br />一个奖励姐带专武<br />一个托尔带专武<br />一个利维坦<br />一个冰渊<br />一个龙切<br />一个提尔<br />不知道该怎么玩下去了,,2023-01-27 03:35,未提供
543842366,莫,4,还是比较可以的，有种帕弥什的感觉,1,2025-04-03 10:46,Vivo IQOO Neo9
14416620,爆肝,1,新人想入坑<br />游戏时长6.5小时，实际游玩半小时<br />半小时闪退数十次<br />优化真的差得没边，本人小米14，我不认为手机问题，其它大形手游都不会出现这种情况,2,2025-04-03 10:45,小米Xiaomi 14
23282411,Okabe,5,角色建模与服装设计+1<br />技能设计与技能手感+1<br />游戏玩法与肝度+1<br />运营态度与游戏福利+1<br />其他(卡池爆率与bug等)+1<br />也是退坑很久了，现在再看依旧觉得角色与日配的适配度是最舒服的一款游戏。<br />很多游戏本土化那日配越听越隔应，总觉得是不是请了业余声优配出来的一样，反而国配显得更好，不过国配的缺点也很明显，情感波动不能太大，比如大哭一场就根本没有强烈的情感在里面，以及时事的经典人设，雌小鬼和傲娇之类的，这也是我为什么喜欢用日配。<br />服装方面也是简朴且新颖的，与开放世界相比不至于会审美疲劳，那些全是汉服一类的也不是近现代的服装缺少了新颖感，虽然大眼也有但一半一半，那个龙切也眼前一亮。<br />服装设计好，技能动作设计也好,,2022-04-23 01:45,OnePlus Ace 2
583217601,躺平的大学森,2,杀熟太离谱了，时间玩长了后基本没不保底过。<br />又保底了，周年庆340抽一共出了5个角色，太6了，纯粹恶心老玩家是吧。,8,2025-04-02 02:13,Vivo IQOO Neo8
361370697,fun,5,好消息提前金，坏消息不是up，我都歪5个了😂,,2025-04-03 09:23,Vivo IQOO Neo9S Pro+
100400374,荣耀30,1,二周年退坑，三周年因为诗寇蒂回坑，抽个卡就使劲歪是吧，还有那个垃圾主线还是不能用自己练的角色，垃圾游戏赶紧死吧，不推荐，毕竟是缅北二游,2,2022-06-01 20:53,Honor 30 Pro+ 5G
584018084,敷衍第一次见面了吗,3,推个主线各种锁角色，人才,,2025-04-03 04:57,华为BRA-AL00
645627987,子家先生,2,我是非酋，与这游戏无缘了85都不出没话说.,1,2025-04-03 03:06,Vivo IQOO 12
326463904,无敌暴龙铠甲,5,大眼我错了，我回来了<br />多维，冥王开大结束后显示任务失败，我血条时间都是正常的，呵呵😒,2,2022-05-10 13:08,Redmi K70 Ultra
527485705,某某,1,除了搞老玩家心态还能干嘛,3,2025-04-03 01:05,未提供
428239021,龙Sir,5,这次三周年确实办的不错，推荐入坑！<br />三年冲了4k，说实话真不多，40个皮肤。基本上花钱都是因为买皮肤，抽角色靠送的就行。,14,2024-05-22 10:26,未提供
57745610,Hela,5,冲着诗寇蒂我也必须来给个五星，退坑许久重新回坑，后续有待观望,,2025-04-03 00:34,未提供
694643015,User694643015,5,当副游挺不错的,,2025-04-02 23:14,Redmi K70 Ultra
34781188,执明怀里的狐狸,5,福利满满，玩了一年多了，卡池也蛮良心的（可能是被原神调教好了），平时上学没时间，遇到周年庆才回来玩玩，但也有不少金,,2024-03-20 23:56,未提供
360667064,甜栗,5,丝滑的连招系统和技能反馈；角色立绘细节和音乐拉满；每月稳定更新角色和剧情，活动奖励丰富,,2025-04-02 20:05,未提供
333734973,柴米油盐,5,我本来以为玩的这个是一款新游戏，没想到在特别久之前我就玩过。 Id是102开头的，都是缘分，玩了4天， Sss绮望，特别开心，打击感很棒，人物建模也很可以，真心推荐,,2025-04-02 18:25,小米 Redmi Note 9 5G
654788533,Aurora,4,玩着还行，玩一年多了,,2025-04-02 17:48,Vivo IQOO Neo8 Pro
440766861,茫༗҉ོ,1,这游戏是挺好，就是找回账号太墨迹了,,2025-04-02 17:08,Vivo X100s
632023028,ጿ ኈ ቼ ዽ ጿ,5,良心游戏，新人自建不到一天已经抽了120抽了，还有活动一个自选s月卡一个自选s，活动又送一个陪跑s。只需累充18块钱送一个ss绯染，一个月卡顺便就拿到了。120抽送一个周年限定，池子有自选up，专属武器没有限定时间随时可以后续再补，这样抽档期限定角色压力会小非常多。我抽三周年90必出池没有70可歪池提前出概率高，照样可以50抽出，限定自选池选了黯耀薇儿，还有常驻活动送一个黯耀，月卡自选黎幻赫拉加上常驻自选池选黎幻，三周年池子抽到了诗寇蒂，120累抽又送一个。入坑第二天就已经有一套全ss光队ss黯耀薇儿ss黎幻赫拉ss诗寇蒂（送黯耀薇儿的模式虽然暂时打不完，但是由于是常驻还是可以算有了）<br />第三天第二个雷队也出了（甚至能换全部角色的自选券到现在都没用）,38,2025-04-01 10:46,Realme GT5 Pro
8140825,Red pea,2,什么时候把千羽剧情找补回来什么时候改差评😅,14,2024-04-15 20:41,一加手机9R
70568588,非洲大酋长-九渊,4,把你那支线试用角色给我关了，拂晓剑歌你第一关给我个上古波塞冬我刮了4分钟才过第一波怪😅,,2025-04-02 13:44,小米15
423110877,lsz,5,手感很好，最重要的是很欧,,2025-04-02 13:08,Realme真我GT Neo2T
533845402,嗯,5,挺好的，现在开荒第一天肝到30级差不多普池加限定池就有100多抽精准勘探第一发十连还出了两个金好玩爱玩😋,,2025-04-02 12:17,红米 K70
447769233,面向星云,5,我靠，玩过的游戏里福利最好的，爆率也挺高<br />入坑两天，活动没做，零氪，主线打到第三章就有一百多抽了，太对了哥，是哥太对,,2025-04-02 11:17, iQOO Neo7 SE
470377360,wty,5,我觉得还是非常不错的，画质这东西基本上够用就行，我去觉得问题不大，玩法上可能有些普通，但是有战双兜底也不无聊，佳作,,2025-04-02 10:48,Vivo IQOO Z9 Turbo
520064607,按1复活（）,5,喔还有隐藏特效,,2025-04-02 10:08,Vivo IQOO Neo8 Pro
644681452,Xantares,2,周年庆回归，还充了月卡，抽啥都一直保底，提前一抽都不带出的，真搞人心态啊,3,2025-04-02 10:04, iQOO Neo7 SE
14627407,大爱雷姆酱,3,诗寇蒂都归来了，我的庚辰啥时候上,,2022-08-19 11:23,Realme真我GT NEO 3
26632897,一鸣,3,回归特权里的特权礼包，显示每天给六十点吨吨值，但是领取之后体力并没有变多，好多天都这样,,2025-04-02 08:25,未提供
