用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
436810148,Prism Lik,4,作为一个玩了两个月的萌新来评价一下，早就被推荐过崩铁，但抱着不喜欢回合制的心理一直没入坑，结果就是回合制特别好玩，现在入坑甚至要更好。<br />首先说为什么少一颗星：膨胀速度太快了！好些老角色的颜值和机制都让人眼前一亮，但很快就会活在新角色数值的阴影下，不是数值低就是后面没出队友，实在令人惋惜。<br />崩铁的剧情 boss 和高难副本挺难的，需要动点脑子，毕竟做得太简单了又要被骂小学生游戏随便打，回合制的战斗体验非常好（如果配队正确的话），没玩过的看上去可能会觉得不好玩（我就是这样导致一直没入坑）。<br />开荒的话五星肯定是要比四星好的，前期歪了角色也不必太过灰心。做好抽卡规划是很必要的，适当的跳过卡池，做好大保底的准备，做个屯屯鼠是最好的，看看攻略怎么配队以及新角色是否对应自己的配队和xp就好。,8,2024-10-27 00:59,OnePlus Ace 2
377470482,紫钻,5,开服玩家，挺好玩的<br />个人认为肝度几乎没有，也就过剧情比较花时间，剧情手游至少属于中上，音乐超神，建模一般也都挺好看的，有的角色本来无感，但是过完剧情见一个爱一个了，当然最爱一直是丹恒。福利也挺好的，跟原神比起来，每版本送十连，清完体力差不多就能领完日常奖励，除了版本更新那几天，每天上线十分钟，也挺休闲的<br />建议xp玩家别凹混沌、虚构、末日最后一间，容易上火，我椒椒都能当击破队主c了😡😡,19,2024-11-04 11:43,华为ADA-AL00
428999597,渊,5,一开始玩这个游戏或许只是因为对另外一款游戏新鲜感到头 可玩的时间越久发现和别的媚宅游戏不同 游戏里的话语频频让我感受到不一样的力量 或许我会因为时间不足而不过剧情 但我我愿意实时了解剧情 面对角色的情节 不懂得共情的我 却能激起千万种情绪 我会对角色的落感到悲伤也会看到他们像朝阳般的升起而感同身受的喜悦 这款游戏的剧情不会让人感到枯燥 每一刻都是不同的感同身受 这款游戏的意义早就不是人们用来消遣的游戏了,8,2024-10-30 14:00,未提供
116262916,User116262916,4,23年4月29号开服休闲玩家简单主观评价一下：<br />💰肝氪度：<br />我是0氪玩到现在，中间有退坑过，目前来说是只要规划得好，当服务器蛀虫没压力。但我纯随缘抽角色，所以经常打不满混沌之类的挑战，模拟宇宙和剧情是没压力的。但是这个遗器，它真的是很难毕业啊，我又摆烂只能矮个子里拔高个的用了。<br />平衡性：<br />牢希，你有什么头猪吗？<br />剧情：<br />开服的时候就爱调侃崩铁是梗里做游戏。但匹诺康尼的剧情玩得我脸要抽筋，我本人主观不喜欢流萤在主线中的表现，所以后面的剧情有她的部分我都快速跳过了，但匹诺康尼剧情对黄泉、砂金、米哈伊尔、加拉赫等角色的塑造非常好。以及后续仙舟活动剧情中的斯科特也是一个十分有魅力的反派角色。<br />结尾叠甲：<br />通篇纯主观，哪里要杠就是你对但我不改，我纯主观的说。,7,2024-10-09 09:44,小米Mi 10S
578225690,染尘欲揽月,5,满分10分，<br />配乐可以给10分  有很多经典，乐耳动听<br />剧情好的可以打9分，但有几个剧情不是很好，太突兀了，太幼稚了，太牵强了，这种剧情只能给5分，很像原神前一段的剧情  []总体剧情评分7分[]<br />玩法方面可以给8分，到现在还不出扫荡模式，是为了提高用户的在线时间。可以理解。但你能不能把自动战斗再改善一下，残血小兵又大招收，我觉得ai编码再更改一下，应该知道大招如何放，当然这也可能是策划 Play的一环<br />氪金方面  太过经典，欧的人会给很高分， 但很非的人就很想退游了，比如我，我第1个号到现在抽了1500抽，小保底不歪概率20.78，让我不得不再创一个小号，因为我还想玩下去，但第1个号爆率真的是太低了。综上我给5~8分<br />数值方面:7分 膨胀的有一点快，更改怪物属性来主推限定角色没什么毛病，但老角色一点buff吃不了，这真是😔，再对照原神现如今状况，是不是等三周年庆的时候，数值将膨胀10倍，鲨鱼妹随便咬一口30多万，胡逃重击戳一下，满配打不了15万。合着从现在开始攒，等到数值膨胀的时候抽。因为到那时候前面的角色全都被爆金币了。不过这确实没什么办法，毕竟新的角色数值不比老的角色高，流水会低吧。,13,2024-10-14 01:22,Redmi K60 Pro
566904085,QWQ,5,回合制恰好适合我这种玩游戏不怎么想动脑的人，而且只要不急于各个模式拿满星的话微氪也能玩得很舒适，甚至零氪也能玩Ｏ(≧∇≦)Ｏ除了养成有点肝在我这里真的就没什么其它问题了。剧情上真的很戳我，就算是非主线也有很多很好很动人的故事；人物大部分无论是不是主角都可以塑造得性格鲜明。音乐和画面更不用说了我毫不犹豫的在这个方面送上高分。。希望后续的版本可以带给我更多惊喜吧～,24,2024-10-23 07:07,华为BON-AL00
569386658,一扇一酒一生,5,本人开服全勤老登。首先，我没玩过原神，对其剧情的爆雷表示遗憾，而且对崩铁的未来憧憬(联动Fate)又担忧。其次，我玩过崩三，其优质的剧情展开让我在一段时间内一度成为一名舰怅，这也是我第一次听说米哈游这家公司。<br />对于崩铁，我很满意，并会一直坚持下去，周围的人也被这款不被看好的回合制二游所圈粉，可以一起快乐地讨论。<br />最后，希望崩铁制作组可以保持初心，越傚越好，如果烧鸡老师常来串门就更好了。,18,2024-10-12 15:02,Redmi Note 12 Turbo
106344667,流Y,5,一位普通玩家的建议，随便看看就行<br />容易长草，前期还好，后期全做完了就容易长草，模拟宇宙一把太长奖励少，能搞原石的地方太有限，任务活动多搞一点就好了。氪金看个人，尽量别冲，不冲一两个648基本没用，大小月卡有能力就入（氪佬除外）<br />抽卡还是看脸，本人不算欧，大部分保底，但也有十几发就出的，所以不要太抱怨，该来的总会来的。<br />平衡不说了，黄泉，流萤…抽了就爽，不抽就难打。遗器也没什么可说的，mi家经典，能接受就玩<br />日常还是很快的，上号挂机刷几次就行，练度行几分钟就结束。<br />美术你永远可以相信mihoyo！<br />总体来说还是可以的，当二游每天刷刷日常，肝肝活动还是很推荐的,4,2024-10-06 22:32,未提供
6241131,NeoTheOne,5,大家都是本来就试试，结果被剧情给迷住了。<br />说实话最开始并没有一下被空间站的场景设计吸引，但是剧情太有趣了，剧情和设定一下抓住了我这个老科幻迷。<br />写剧情的大哥哥加油！匹诺康尼之后有点落下来了。期待剧情的下一个高潮。<br />💰肝氪度：<br />适合上班狗打工人，想肝也能肝，不肝完全没问题<br />🌃画面音乐：<br />没得说，去体验去感受吧,22,2024-10-23 00:08,荣耀 X30
574608508,阿鱼yuuuu,5,崩铁真的是我在米家游戏中非常非常喜欢的一款了，剧情不无聊又有梗(就是对于人物设定总是会有点吃书有的地方显得莫名其妙，不过还好啦没那么严重)肝度其实对我本人来说没那么厉害，呃也有可能是我肝上长了个人吧开个小号七天把剧情打完了还抽了三个限五，氪度主要看你自己怎么想了，不过玩崩铁当屯屯鼠是很爽的，唯一一个缺点就是，长草期太长了。。希望以后能多出点可玩性比较高的或者把折纸小鸟消消乐常驻，把版本剧情和大活都搞完之后真的很无聊很无聊很无聊啊……,15,2024-10-15 05:20,Vivo V2106A
679049652,蒙莫,5,崩铁的剧情绝对是非常好的，刀子比崩三少了不止一星半点，主角强度也很在线，比较休闲，就是没有膝盖，角色营造非常丰满，还可以体验不同角色视角，福利也很好。<br />砂金我爱你！<br />🎮可玩性：<br />很多活动，还有模拟宇宙，忘却之庭等可以玩<br />🌃画面音乐：<br />老米家的游戏从来没有让人失望过，画面是绝美的，剧情音乐是超燃的,8,2024-10-10 20:27,华为平板 M6
444328371,User444328371,5,一款非常值得玩的回合制游戏。游戏画风不错，剧情让我感觉就在看月更的番，建模也好，不出现诈骗现象，（前提是把画质调高）<br />💰肝氪度：<br />平民玩家建议看攻略，抽取最佳角色，如果你是有钱人，请忽略，充钱没充钱你都是玩家<br />⚖️平衡性：<br />角色养的号基本上都能打得动，除非你摆烂哈，摆烂情况下，伤害就几万，当初我打砂金时磨了好几个小时，能肝还是要肝一下的哈，抽主C时建议考虑，有的角色0+0根本就打不动，还会变成痛苦号，真心建议多做思想<br />🎛️数值合理性：<br />不管是什么时候的主c，比如说希儿这种1.0的角色，照样可以打，只因为大招，让一些人不再玩，且遭到嘲讽，但是关机制什么事？希儿养好照样乱杀，刃、景元，饮月，1.0角色，除了景元叠层时嘲讽值高，其他的都能打，就是有点退环境，但是不管多么强的角色，迟早都会退环境，这是必定的<br />🎮可玩性：<br />剧情让我十分感慨，如同在追月更番，让我十分的爽，期待剧情表现<br />🌃画面音乐：<br />画质也是十分不错，反光的效果快把我迷死了，建议每个人都把画质开到最高试试。知更鸟小姐的音乐也是十分豪庭，让我激情澎湃，让我仿佛飞上天空，长出翅膀，飞翔在天空，这种无忧无虑的感觉，好爽啊！！（我是知更鸟厨）<br />✍🏻建议：<br />还是比较建议大家多上号养养角色，毕竟，说不定哪一天就打不动小怪了😇（亲身经历痛苦感）,8,2024-11-03 20:11,未提供
436725131,伴秋,5,💰肝氪度：<br />月卡党勉强及格，深渊在练度达到之后每一期都是满星，开服老玩家就是三个深渊可能每个都要凹两三个小时比较浪费时间，箱庭式的探索让整个探索都比较轻松有趣，肝度不会很大<br />⚖️平衡性：<br />深渊场次buff利用好其实难度不是很大，怪物在数值膨胀角色也是，有对应版本的c位会好打不少，不过这深渊难度可能就对xp党不太好了 ，没有对应版本的大c那只能高命座才能打深渊了<br />🪢策略深度：<br />配队都有小工具，如何养成带什么套装也有可参考的大数据，综合来说策略性不会很高，比较轻松<br />🎮可玩性：<br />剧情绝对的一绝，就拿新版本来说呼雷这个反派的塑造，具有大智慧以及大魄力并且也是为了族群延续献出了生命，深度解析剧情绝对是非常有趣的<br />✍🏻建议：<br />福利还是太少了，对比一些游戏的百分百卡池，米池的设计以及米家的游戏让我这个本就不是欧皇的人，每一颗星穹我都需要精打细算，这样的月卡党生活只能是勉勉强强度日，还是希望福利可以再多一点<br />ps：游戏时长大部分都在pc端,10,2024-10-18 00:07,Vivo IQOO 12
112385602,羽,5,这个游戏是真的好玩建模不错剧情不错<br />💰肝氪度：<br />靠肝和做抽卡准备是可以拿下自己喜欢的角色，但是有概率会歪，如果你真的是零氪就不要想着喜欢的角色全部拿下，因为一个版本最多够你出一个金而已<br />⚖️平衡性：<br />辅助保值主c不保值，这个游戏主c替换太快，但是老主吃你养好照样能打，但是肯定没有新主c的机制和数值优秀，我现在俩对的主c就是饮月和黄泉<br />🌃画面音乐：<br />这个喷不了，这个是真的行，建模好看音乐好听我爱知更鸟<br />🎛️数值合理性：<br />还是那句话，有些老主c的机制或者数值是比不上新主c的，但是能打，只要你不过多追求强度，追求满星什么的，那你就可以玩得很舒服，就算是xp党，只抽自己喜欢的角色也可以玩的很舒服,8,2024-11-03 04:11,华为FIN-AL60
28550535,诗,4,💰肝氪度：<br />大小月卡玩家 大月卡漏了一两期其他全部买了 小月卡估摸有小半年 米池是真的恶心 每次都稳定160一只 扣一颗星<br />⚖️平衡性：<br />老角色淘汰还是蛮快的 但是不至于跟有些手残的操作不如自动战斗的一样说主线都打不过 三个模式混沌打不过这个可能确实 我抽的景元 静流 希尔目前全部基本被环境淘汰<br />目前我三模式混沌 虚构 末日基本全自动挂机<br />最高0+1一个二命都没有 混沌水温最低目前流萤1+0加黄泉椒丘纯挂机这期8t左右 虚构姬子0+1加黑塔+鸟 也能打满 末日一样流萤➕黄泉纯挂机比混沌水温高一点 6800分左右<br />纯开服老登一天没断签 活动一个没漏过 纯是摸着石头过河。目前体验下来 剧情梗多，能搞怪能正经，比zzz和原剧情更有意思一些 基本剧情就是一堆梗带上一些主线 世界观大 不论出现风格什么都不奇怪 自动战斗足够休闲 适合上班族 清体力啦之类的挂机就可以 还有模拟宇宙 纯肉鸽玩法 奖励给的也还不错，玩法也挺爽的，不好的就是活动比较枯燥 米池比较恶心 蛮轻量化的游戏吧 除了过主线支线这些继承了原的不能跳过 有些俗套的剧情了 不过看看梗还是可以的 总结就是可以入坑不推荐氪金除了大小月卡 新手可以直接入坑攒一个大c的金把小活动主线什么的推一推攒二队打混沌 然后每天上线挂机清体力就行了 不知道后面还会不会有什么优化,9,2024-10-31 09:14,小米Xiaomi 14
649599386,缃叶,5,刚入坑，肝了一周31级了，第二天新手池出了姬子，玩到四天的时候42抽垫池子出的托帕，目前来看非常好玩哈，隔壁原神来的（原玩了一年多），星铁相较之下福利多，按头推荐！！！<br />建模细腻精致，剧情过于抽象，跟原相比我觉得最好的一点就是剧情的细节，不同的选项会有完全不同的结果和完全不同的回应，而且情节也有趣，入坑不亏👍👍👍<br />以及女主屑屑的好帅😍😍😍,3,2024-10-06 04:22,未提供
495349522,赛季,4,可以说是我心目中的二游top0了，剧情里塑造的每个角色都很立体，而且逻辑清晰，都留下了深刻印象，支线又玩各种梗，每次看到都会心一下。玩法也不难，摆完角色配个仪器挂机就行了，很轻松休闲，包括日常也是挂机五分钟，对我这样的上班党来说还是挺友好的。我唯一想吐槽的就是游戏小活动有点无聊，不如之前的配队挂机打本的活动玩法轻松无脑。<br />氪金上只能说我是还能接受的程度，但不是我觉得很好的理想的程度。我想像的是跟隔壁方舟差不多，白嫖也能全图鉴，而不是现在的一个版本两个up，白嫖最多80多抽，除非每期都提前出否则不可能满图鉴的这种状态。不过我氪满双倍和大小月卡也堪堪满图鉴和有部分专武和命座了，这个结果只能说勉强接受的了。,19,2024-10-19 18:27,小米2312DRA50C
604736556,君子,5,我呢，是2023年9月份入的星铁，到现在，时间不多也不少，也有一年半左右了，算老玩家了。<br />打感情牌的话，不太好。所以先依据我个人的理性而言，来分析一下星铁，到底哪里好。咳，先说好了，我不怎么会描述啊。<br />第一点，回合制。这大家一听是回合制啊，就肯定会有些不想玩。我也不说太夸张了，但星铁真的可以说算是回合制里面最靠前的那几个。既做到了回合制，又不显得很无聊，没有趣味性，是打破了回合制一贯给人的印象。<br />第二点，画面和音乐。就凭我个人而言，画面肯定是很精美的，音乐也是很好的，氛围非常强。就比如我们大战周天哥的那个过场动画，音乐响的非常好，运镜和画面也是很厉害的。可能在隔壁那边不算什么吧，但我依旧认为很好，这是我个人的看法。<br />第三点，福利多奖励丰厚。这个我相信大家是没得说的吧，星铁在这方面是真的给太多了。相比之下，这方面实在是太突出了。毕竟每个版本开头都会连续送7天的票，一共10张票。甚至还免费送了个五星，啊就是真理义父了，可能有很多人就是因为这才入坑的，当然我肯定不是因为这个，因为我早在那之前就入坑了呀。<br />第四点，剧情。在剧情方面啊，匹诺康尼之前的，我不予以评价。毕竟从我个人而言，剧情这方面呢，是从匹诺康尼开始变好的。可能对某些人来说，这之前的剧情也很好。但不管怎么说，剧情肯定是从匹诺康尼变得更好。这原因呢，可能是因为有烧鸡的参与吧……那些角色说的话呢，越来越谜语了，有那种非常神秘的感觉。啊，当然还有点到为止的打斗，和两人离奇的“死亡”。咳！我这个人可能是比较喜欢吃刀子的（不是！绝对不是！）<br />第五点，卡池。先别急着反驳我，肯定有很多人对老米家的卡池感到无比的愤怒，啊相比之下我也是。但是先别着急，要想想啊，这光锥卡池，可是隔开的。这对比一下隔壁的，这差距不就立马显现了吗？虽然可能也会歪，至少歪的东西帮你减少了一个了嘛……（真的除了光锥卡池，其他的我是说不了了）<br />第六点，箱庭世界。在许多的箱庭世界中，已经算是做的最好的那几个了。跑地图时，虽然没有膝盖，但是有很多小彩蛋和梗，简直是多到你快笑疯，呃，或者哭疯了。说不定随便路过哪个路口，你就要做一个选择。事情会因为你的抉择而变化，可能向好，可能向坏。就像正在现实中的你，面临一个两难的抉择，而一旦做出选择，就再也无法更改。<br />到这，我就没什么好说的了。但，还是让我打一出感情牌吧，毕竟，我已经陪伴星铁走一年多呀。<br />这一年来，我见证太多了。星铁的成长，许多人的陪伴，无数的鼓励，新的事情，新的角色，优化不断，看着这些，我也在长大。<br />除此之外，我也见过许多恶评，可能是卡池原因，可能是剧情原因，也可能是太肝的原因，还有可能是机制原因，甚至可能是单纯的恶意。<br />我想不出来为什么会有这样的评论，但凡用心，把心和感情投进融入，就一定不会在乎其他的原因，就像我一样。可能是我太幼稚吧，太闲了，把一个游戏当真，但它真真正正影响着陪伴着我，所以我把它当家人。<br />我也会因为歪了而生气，也会因为没打满而无奈，更会因为太过肝而累趴，可我不会因为这些而去说星铁不好。就算有太多不尽人意。但是你是无法否认那些好的。<br />如果是很在意歪没歪的，不好意思，那你还是别入坑了，不然会难受。如果是在乎福利奖励的，那你可以试着入坑玩玩，但请用心好吗？如果只是星铁的一切的，那欢迎你，无名客，列车永远都是你的家。<br />我有很多话很想说，但又不知道怎么去说。我是十分有无限分爱星铁的，它不仅仅是一款游戏，它是我独一无二，缺一不可的家人。我希望所有人都能喜欢，就算不是也能做到尽量的尊重，谢谢！<br />最后的最后，我祝大家能够做到自己想要的，活的开心快乐！<br />「愿此行，终抵群星」,9,2024-10-07 19:01,Vivo V2048A
