用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
476458544,晓希,5,你究竟是想要听从别人的意见，还是要寻求自己的探索呢。<br />比较叛逆，他让我去哪儿我不去，完美拿到佑希成就。<br />身为一个手残党，第1次去尝试这样子的2d横版动作游戏，开头确实有点难度，但后面也渐渐找到了一些技巧，虽然说不断进步的过程很难，但是玩的很爽。在动作方面你可以打出很多很多的招式来，也可以闪避给怪物造成大量伤害，特效也很帅。<br />场景这方面深得人心啊，很好看呢是我喜欢的风格。配合着音乐以及各种各样的探索。<br />最喜欢中配的一集，旁白的配音太有感觉了，这个拟人感。,13,2025-03-21 14:46,未提供
471336327,暮眸雨Rainy,4,随便聊聊<br />中规中矩的格斗游戏，战斗部分加分，剧情和怪物扣分，怪物的设计太简单，最终boss没有小怪难，总体难度较低，初见困难大概就两个小时游玩量。<br />存档点手动开，闪避是远程攻击有点南蚌，本体站着不动这设计有点逆天，世界观没什么创意，主角设计加分，没配音很可惜，开始界面太简陋，做个优秀的live2D立绘可能会更好一点,5,2025-03-29 23:04,未提供
64124887,端木木木呦,1,咱就说，你那几个按键能不能再设计的更反人类一点？还有你们的成就不能同步taptap吗？游戏是好游戏，就是怎么那么怪呢？大的方面做的很好，这些有关游戏体验的地方怎么那么不在乎呢？,,2025-03-29 02:10,Redmi Note 12 Turbo
628504256,。,1,删了以后要玩还要再买，逆天,,2025-03-28 22:09,未提供
14422631,VXSZ,5,渡过高中的一小段时光,,2025-03-28 04:48,未提供
111700812,各位大佬们好,5,好好，打到彩蛋了，五星好评我给定了（,,2025-03-27 19:28,小米24115RA8EC
10675818,御用者,5,艾希已经过了好多年了，有没有再更新啊？（有点不够打啊喂！！）动作连招剧情非常解压舒适！,,2025-03-27 09:31,小米MI 9
670396009,最长15字,5,调戏旁白很有意思，小学知道的这游戏，来补个票，游戏画面和音乐都很符合我的审美，就是流程有点短,,2025-03-26 19:55,Huawei Nova 9 Pro
702058837,希尔瓦娜斯,5,我是个手残党，现在死了10次都没打过暴食，我真废，游戏很好，但我不行,,2025-03-26 19:48,OPPO PHM110
104265115,未来有你☀,5,最后的Boss好难打,,2025-03-26 18:54,荣耀9X Pro
483193266,不知道取啥名,5,旁白很有意思,,2025-03-26 15:53,未提供
335219592,温柔仅于AK,4,还可以就是流程有点短了,1,2025-03-24 01:28,一加手机 7
646061599,喔理了,5,这款游戏太好玩了，无论是创意打击感剧情都是独一无二的，拿到很多奖杯之后，还有艾希要和我说的话，玩完之后真的很感动,,2025-03-23 21:48, iQOO Neo7 SE
709315876,涂彩,5,这钱我花的太值了，主之间把我给整哭，旁白无奈的黑化，艾希的告别，就一句话，什么时候出第二部？,,2025-03-23 20:40,Honor X20
358402999,B站戴眼镜的帅猴子,5,感觉刚开始不习惯，因为之前是玩重生细胞的，但是玩了一会就习惯了，因为与苍翼的联动，萌生了想要玩的想法，玩到最后时，挺感动的，艾希的声音很好听，久久难以忘怀，非常优秀的游戏，只不过在现代已经是非常短的了，期待二代的登场,1,2025-03-23 19:45,Vivo IQOO Neo10
113846669,我最喜欢西琳了,5,昨天刚刚打完，艾希2你一定要快点来啊,,2025-03-23 14:08,Vivo IQOO 13
627441697,灵魂之子  焦戈亚,5,纯手搓杰克，快疯了,,2025-03-23 13:46,OPPO A系列
529332122,艾希,5,非常好玩，剧情也非常优美,,2025-03-23 11:35,华为 Mate 30 5G
685626835,鲸落孤鸣,5,当年电脑上就买过了，手游也是相当的舒服,,2025-03-23 08:23,未提供
388806114,贤鱼T^T,4,给出个自定义键位吧，大拇指比较长，操作起来是真难受。,1,2025-03-23 02:33,OPPO Find X8
565369339,天之小银,5,就是不知道第二能不能早点出。如果艾希2出了又是怎样的呢？,1,2025-03-22 22:16,OPPO A7x中国版
702658033,阿达,5,酷，今年才玩，续作明年就有，爽,,2025-03-22 21:53,Incar A_RJ-813
334311002,ㅤ,5,小时候玩的盗版 来补票了,,2025-03-22 21:36,未提供
545013088,。。。,5,个人感觉这款游戏的打击感真的很不错，比较喜欢,,2025-03-22 17:23,NZONE S7 Pro 5G
126719317,TapTap的炜,5,战斗少女和话痨旁白的冒险故事😂😂😂,,2025-03-22 15:12,Honor Play 40 5G
488458565,泰拉瑞亚,5,虽然taptap没显示我的游戏时长，但我已经连续玩了六七个小时了，说说实话可玩性是没问题的，（特别是那个成就，有一个对手残党不太友好，不过不会影响隐藏剧情）。打击感的话，作为快十年前的游戏没啥可挑剔的，还有各种连招挺多的。旁白就是这个《艾希》的核心了，我认为逗比逗比的。总之这是一个好游戏，最近又降价了十分推荐买。期待出续作😋,13,2025-03-22 15:03,华为 Enjoy 20 SE
58962798,卖鱼强在线社死,5,非常非常好玩的一款游戏，彩蛋也够多,,2025-03-22 14:15,Vivo Y55t
482959583,。。,5,就算是2025年这个游戏依旧很强，但是太短了，没玩够游戏整体很有意思，非常好玩,,2025-03-22 13:11,HONOR Magic6
541255565,C,5,这是旁白让我给的，才不是喜欢艾希呢ヽ(*。&gt;Д&lt;)o゜,2,2025-03-22 10:22,未提供
99112293,泓錦,5,可能你玩的不是正版，但艾希很开心多了一个认识她的人<br />现在是2025年，距离我们重逢又多了一年<br />期待有一天<br />与你重逢,2,2025-03-21 22:23,OPPO K5
528726154,1,5,很早之前就了解到的游戏，一直不知道哪里可以玩，突然看见勾起回忆，直接拿下，可玩性还是可以的，毕竟作为老游戏确实不容易,,2025-03-20 23:32,未提供
483668272,牛奶里没有牛,5,去年通关了，剧情感觉很短，玩法还行，重要的是旁白很新颖，冲着旁白去玩的,,2025-03-20 15:33,未提供
325128583,User325128583,5,我把所有成就都拿了(´-ω-`),1,2025-03-19 12:55,iPhone 8 Plus
6626999,lative,5,这怕是有十几年了历史了。<br />高分。<br />还有机械迷城,,2025-03-18 22:00,未提供
425988234,香菜治不了钉宫癌,5,很不错的游戏，剧情也很棒,,2025-03-18 14:33,Vivo Y53t
426368989,影之风,5,挺好玩的，才十二块诶 支持支持😍,,2025-03-18 14:11,小米24069RA21C
426923296,随风,5,🥊打击感：<br />打击特效好， 技能特效也做的好，难度一般。Boss的LOGO做的不错，期待下一部，剧情做的深刻。彩蛋也做的不错。,1,2025-03-18 00:39,小米23076RA4BC
52713565,手机用户52713565,5,好玩儿，嘿嘿，误打误撞进了彩蛋，看作者“太可怜了”来刷个5星,,2025-03-17 22:31,华为荣耀9X
666377139,啊祈,5,玩简单模式我以为是个天才，打了一下困难那个手真的恶心啊，我去你的,,2025-03-17 09:48,Vivo V2148A
708738748,foxy110,5,游戏是好游戏，买断制断网没有离线模式直接隔离了海员群体，有种被行业歧视的感觉😒,2,2025-03-16 23:21,红魔9S Pro+
704560950,太魄,1,从没有遇到那么垃圾的单机游戏。花了钱不让玩，恶心到我了，有谁知道怎么退款。,2,2025-03-16 19:39,Vivo IQOO Neo9
450748529,爱莉♪爱莉♪,5,非常好玩，我还一直在刷经济，把技能都拉满了，艾希直接变成数值怪了，但是有一个bug，解锁主之名的成就，我都解锁了，可我这边还是没有主之名，看不到艾希跟我告白，我真的想死了，希望尽快修复一下，还有，有没有大佬知道该怎么解决的🙏,,2025-03-16 18:31,5G 20200808A1
103918460,灯如昼,3,好久之前买的<br />感觉比较单调<br />尤其是怪物的外形,,2025-03-16 18:16,未提供
678200270,阳在下也,5,有想法的游戏,,2025-03-16 17:07,iQOO Neo 5 活力版
557311675,6,5,好玩,,2025-03-16 16:18,未提供
427429567,对对对,5,买旁白送游戏太有性价比了😋,,2025-03-16 14:04,一加手机Ace 3V
706174557,空白,5,剧情好，旁白幽默，推荐,,2025-03-16 10:53,华为 Nova 5i Pro
583408469,Lemon,5,太努力了作者,,2025-03-16 10:16,Vivo Y77
565450837,像素风的调律者,5,记录一下,,2025-03-16 08:42,OPPO A96 5G
564491511,锖兔,5,🥊打击感：<br />打击感爆棚好几年前的产物了做的真的挺好的<br />🎮可玩性：<br />对于喜欢战斗和冒险的绝对能玩一段时间（除非你是重度战斗狂不过也有一个小无尽模式应该也能玩玩）一把玩得挺快的但找彩蛋和捉弄庞白君是要一段时间的,,2025-03-16 08:30,Vivo Z3x
485348883,陌陌,2,今天不小心进到了一个关卡，这关的怪物到底有完没完了？？？打完那几个难打的怪之后又来个胖子，胖子都挺难打的了，打完还以为没有了，结果你又出来一个大黄蜂，哎我就想问问，你就不能出一个血条让我看到它们的血量吗？****,5,2025-03-16 07:56,Vivo X100 Pro
706906168,满穗,5,浅浅的肝了三个小时而己，里面那个自主意识的旁白太有趣了哈，我也只不过跳了三次崖，他急了，我刚肝完《饿殍：明末千里行》就来肝这个，有条件两个都可以入手，不贵，加起来50元,1,2025-03-15 21:36,NZONE S7 Pro 5G
97250401,。,5,耐玩性很好的一款游戏，良心推荐😅😎😎😎😖😘😘😘<br />🥊打击感：<br />拿把刀就是砍<br />⚖️平衡性：<br />非常好有很多招式玩法<br />🎮可玩性：<br />恐龙扛狼看浪刊,,2025-03-16 03:37,华为 Mate40 Pro
566883866,777,5,圆童年一个梦,,2025-03-15 22:35,未提供
458689257,Y·H·F,3,游戏还行，按键真的阴间,2,2025-03-15 16:56,红米K70E
362747122,A·浅忆‵微凉,5,🥊打击感强、🎮可玩推荐<br />自己很早就入坑了，特别喜欢背景语音，不至于在战斗时很无聊，这个游戏真的推荐玩！,2,2025-03-15 12:34,华为CTR-AL20
670554877,还没想好,5,选择之间旁白的哭腔我是真没忍住，我真的在吃东西,1,2025-03-15 08:58,Honor 90
695792291,马白,1,太考手法，键位逆天<br />不推荐,1,2025-03-15 03:05,Vivo V2061A
42800267,杰啊,5,好玩是好玩，打这里是真痛苦，都不是说难，是太久了跟无尽模式一样，打的太心累了，不打嘛，退出之后又没了又得从头开始，看着上面1000多的技能升级点又用不了，就很蛋疼😅而且键位不能调整是一个硬伤，对于我这种长屏手机，键位都在角落，不是很好操作,1,2025-03-15 01:19,华为P40 Pro
516707601,太多余.,5,好玩，我觉得还是不错的，比较推荐,1,2025-03-15 00:26,小米15
641264062,三川,5,玩艾希不调戏旁白那你玩个屁的艾希,,2025-03-15 00:21,Vivo V1941A
61665854,六月的艾草,1,旁白让我打高一点,5,2025-03-15 00:17,Vivo IQOO Neo9
694797053,白子不黑,5,各位我问一下，为什么我买了游戏但是没有剧情啊，我还等着调戏旁白呢,,2025-03-14 19:36,HONOR JDY-AN00
679343348,小喵超可爱,5,也是买了让我去试试毒！,3,2025-03-14 19:35,OPPO R17
14073449,LingNaHi,5,五年了还是这么好玩。,1,2025-03-13 10:35,Vivo IQOO Neo8
595238317,冰糖.,5,记得初中的时候，当时家里管我手机管的严，我没有太多时间玩游戏，偶然看同学玩这个就一直记在心里，现在大学了，翻TapTap突然看到，这是我第一个买的买断制游戏，算弥补以前的一个遗憾，结果自己上手玩以后，根本不觉得这个是好几年前的游戏，打击感剧情真的超绝，而且收集成就也很有意思，满分10分我给100分！,33,2025-03-13 00:02,三星Galaxy S24
412595808,给路过的都来邦邦两拳,5,神中神，卡密中的卡密。超绝打击感，带劲特效，无与伦比的手感，不到三十块还不赶快入手。<br />调戏旁白真有趣，快伴艾希到结局。,,2025-03-12 21:37,未提供
468768804,红蝶,5,可以，剧情很不错，打击感也还好，适合喜欢看长剧情的。,1,2025-03-12 20:52,Vivo IQOO Neo10
70589142,安安,5,可惜没有第二部了,,2025-03-12 10:42,红米 Note 11
482856673,死神,1,除了平面稍微高一点点，就是个跳跃。真是恶心的不行。那个闪避迷之判定。我都不知道他这个判定是要打到我的判定，还是他用出这个技能之后的判定，闪避要经常按，但是你又不能向上滑。真是恶心的不行，真的，这游戏除了打击感好一点，我真的找不到任何一点可以夸的地方，2D的游戏玩的倒是多的是，那个我玩重生细胞都是个全图鉴解锁的了，最起码也不会是说什么手残之类的，但是你这个操作可真他妈有意思，而且连个任务指引都没有，给你指个方向，剩下的全靠你自己看。你可以说他硬核，但是要不要那么恶心干嘛？你那个闪避真让我看不懂。就说你的体力条回的那么快，还要那个跳跃干嘛？怪物模型可以挡你的路，等你跑过去死都不知道怎么死的，哎，但是神奇的来了，你的闪避可以冲的很远。但是你根本没法掌控它是竖着飞还是斜着飞，说实话，这游戏垃圾一个。我说白了最大的问题就是设置太少了。按键又不能调，左边轮盘又不是个自由滑动，轮盘向上闪避的判定又大的要死，玩着我就感觉我好像不停的闪避a一下，闪避a一下，给了个连招，根本就打不出来。真离谱，我都根本想象不到这评分怎么可以这么高的纯垃圾呀，这。,,2025-03-12 09:24,Vivo V2121A
27333258,污？你说呢㐅,5,我以前买过的游戏怎么又没了？,,2025-03-12 04:21,Honor Play 40 5G
436023955,小小黑塔可笑可笑,5,在游戏最后那一段主之名里面的剧情我特别喜欢，而且我也为艾希能够去找寻真正的自我而高兴，虽然旁白一路上都让我们走他所规划的路线，在一开始我们所操作的艾希还会跟着他所标注的路线行走，但是在不断的探索中我们也开始操作着艾希找到了最终的关卡主之名，旁白在那时才发现自己原来只是虚拟的设定好的程序罢了，但是最后艾希也是觉醒了自我意识，对我们进行了告白和告别后就去寻找真实的自己了，我也希望能够见到追寻到最真实的自己的艾希。,10,2025-03-12 00:08,Vivo Y78m
468190653,玫瑰赠予离,5,非常好玩,,2025-03-11 20:28,Vivo IQOO Z9 Turbo
50169382,冰封之心,5,玩这个游戏最大的乐趣是逗旁白😁,,2025-03-10 07:45,华为P30 Pro
666781245,雨兔,5,支持正版，17年玩过同学发的盗版，就爱上了这类游戏，但是之前一直是在手机自带的游戏中心里下载游戏玩，不知道有其他的游戏下载平台，也不知道在哪下载这个游戏，当时还怀疑这类游戏到底在哪能下载，所以一直找不到游戏后续资讯，有缘接触了taptap，一个很好的游戏平台也有很多符合我口味的游戏。也算圆了我的心结了，虽然剧情都在盗版上体验过了，但还是想再认真玩一下这个游戏。,9,2025-03-10 02:08,小米Xiaomi 14
99655833,KasaZ4,3,游戏是好游戏，但作为一个act，他绝对是失败的，端游的很多操作都砍了；再加上很多怪物动作帧极低，基本都是零帧起手，全靠预判，只能说这游戏玩久了会感觉挺有意思的，第1次玩感觉游戏唯一的乐趣就是调戏旁白了,,2025-03-09 20:51,Redmi K60
490487745,云兮散兮,5,总体来说手感和连招非常好,,2025-03-09 16:52,Redmi K40 游戏增强版
589711443,BEN10,4,🥊打击感：<br />非常好<br />🎮可玩性：<br />超高<br />⚖️平衡性：<br />不存在不公平的行为<br />✍🏻建议：<br />下次直接降6元,,2025-03-09 16:21,OPPO R17
631246734,心海之渊,5,🥊打击感：超好<br />⚖️平衡性：很好<br />🎮可玩性：推荐<br />🌃画面音乐：可以开超高帧,,2025-03-09 09:05,Vivo Y55t
668335761,哈,5,老游戏了，非常不错，大家可以试试,,2025-03-09 07:39,华为Mate 20 Pro
19644669,零,4,故地重游，依旧是横版的神，可惜，续作……有生之年吧,2,2025-03-09 03:38,小米Xiaomi 14
552170087,霜默,5,一开始按箭头走一个多小时速通了哈😅后来才知道有那么多奖杯是隐藏的，说实话游戏本身在同类游戏里算很简单的了我开困难模式也是全部一遍过，第一次死是二周目的时候在那个能刷怪计时打分的地方，第二关不小心死了一次，目前打了十个小时缺一点吧就这一次是被怪打死的，其他是为了拿奖杯试死的（比如那个沼泽我不知道只需要跳三次，一直跳跳到死了😥）现在已经解锁所有成就了<br />🥊打击感：<br />这没得挑，帅炸了特效也很好打击感十足<br />🌃画面音乐：<br />画面没啥好说的给个好评但音乐感觉不算很差吧，只是太一般了（不过总不能要求一个游戏十全十美对吧）<br />🎮可玩性：<br />剧情非常短，像之前说的一个小时速通了😞由于只有一个人物，玩法比较单一，上手体验非常好但不太适合长期玩，等把所有奖杯打完了就没什么新体验了但不影响游戏本身的优秀，剧情非常好，旁白设计也挺新颖的很有意思（但不能跳过它说的话就很难受了，不小心触发了重复剧情就一定要花几分钟到十几分钟听完重复的话）<br />总结一下是个非常用心非常精致的游戏，个人建议听日配，国配和英配听上去不知道为什么好尴尬😂,7,2025-03-08 22:44,TDTech TDT-MA01
520873863,四季代餐,4,感觉流程是不是有些太短了，剧情也没怎么看懂呢,,2025-03-08 10:09,Huawei Enjoy 50
96901785,不爱笑的猫,4,手机键位不能改就很尴尬操作体验怪怪的,,2025-03-08 07:47,未提供
639944783,Eliauk,5,无所谓了，为旁白打五星好评,1,2025-03-08 00:02,Vivo Y53t
70042285,手机用户70042285,5,力荐力荐，是一款非常独特的游戏，打击感很强，特效也很给力，还有个很呆的旁白君,,2025-03-07 18:55,未提供
574401890,爱如繁星,5,个人感觉很好玩有很多隐藏关卡还有成就,,2025-03-06 22:42,Redmi K50 Ultra
11902455,听风,1,就不能改按键位置吗，服了，键位就那么大点还都挨在一起，很容易按错哎，就不能改改吗，游戏打击感是不错，就是一点设置都没有，让人很没有游戏体验哎,3,2025-03-06 14:59,一加 Ace 2 pro
478371157,轻轻敲醒沉睡的心灵,5,游戏制作人求我来给好评，我给他个面子😎,1,2025-03-06 11:27,Redmi Note 12T Pro
516214297,恢复减肥i吃吧啥关系呢滚吧,5,超级好玩，打斗和旁白一起出现，太有意思了，而且旁白很幽默，打斗场面和音效特别爽，喜欢！！,,2025-03-05 20:54,Vivo IQOO Neo7
404103315,犇,5,🥊打击感：很爽<br />🎮可玩性：很喜欢旁白君<br />速通挺快的，流速杀犹大，闲着没事就玩挑战，好玩,,2024-02-06 10:05,中国电信麦芒11
532287582,白爻爻爻爻,5,求助！一直打不过战斗关怎么跳啊╥﹏╥打了三遍还是过不了，而且旁白君打架的时候为什么不说话啊，感觉听不到旁白君说话打架好枯燥( ´•︵•` )整体还是很好玩的，主要是我手残打不过,,2025-03-05 02:38,Honor X50 
485929168,我..........,5,真的还有人玩吗。,,2025-03-03 23:14,Vivo IQOO Z9 Turbo
501409015,果断白给,5,调戏旁白君还是蛮有趣的,,2025-03-03 05:41,小米2312DRA50C
482955995,大海.,4,有个bug打游大的时候死了读档进不了门,,2025-03-02 22:25,Vivo Y53t
675952561,刘谌,4,都挺好，就是我想问问是不是阉割版本都通关了，也没有拿到五流，剧院也没有去要不是看了别人玩的视频，我都不知道,,2025-03-02 21:58,华为ADA-AL00
532635391,王者,5,玩起来容易上手。剧情不错，只需4个小时打出隐藏结局。,,2025-03-02 20:33,小米MI 6X
443785023,昕,5,有大佬知道吗？开头了是否摘下面具 什么意思？,,2025-03-02 19:00,OPPO A59s
650053869,是吧,5,愿与你重逢只能看一次😡😡😡,,2025-03-02 16:47,Vivo Y55t
571702900,虾某仁,5,可以说艾希唯一的问题就是流程比较短了，不过这18我感觉花的值，期待一手明年出的第二部😋,,2025-03-02 03:10,未提供
26328021,素血眼,5,以前我是一开始玩盗版的，因为太好玩，这游戏很有含义，尤其是调戏旁白，这游戏是教你怎么做人，不是你就打打就通关的游戏。我现在来补票，回忆一下。<br />2025-3-1:回来重温了一下，仍然回味无穷，第二部老马也在做了，仍然期待！,2,2025-03-01 21:57,小米Xiaomi MIX Flip
546467830,小星云,5,旁白游戏最大的乐子，动作打击也做的很好 ，但可能确实有点短了，嗯，一小时左右就能通关,,2025-03-01 18:41,Vivo IQOO Neo3
636248281,阵容,5,豪玩，可买,,2025-03-01 14:37,Vivo V2048A
534676631,骨头1号,5,好玩，可惜还有一年才出二,,2025-03-01 13:32,未提供
588158219,一只聂菱,5,这是我们的约定,1,2025-03-01 13:01,华为 nova 6 5G
494588535,宇,5,游戏很不错，但玩了很久通关拿了全成就后就不知道干什么了部。果然还是期待以后能出个第二部。,,2025-03-01 10:38,OnePlus Ace 2
458722478,暮言,4,作为一个将近10年的游戏来说确实合格，但不知道为啥奖杯全有了不给我看主之名彩蛋😅,,2025-02-28 18:18,小米2411DRN47C
693601097,小白,5,不是很吃操作，调戏旁白真的很好玩，真结局真的爱了爱了，玩的过程完全不会无聊,,2025-02-28 13:05,华为DMG-W00
14420676,小新pro,5,怎么玩不了了，一直给我退到起始页面？？因为我root了？,,2025-02-27 23:14,一加手机13
526011851,尤里,5,全满了😡,,2025-02-27 20:21,Huawei Nova 10
467467761,Q,3,做成gal act横版还有点意思，否则毫无竞争力,,2025-02-27 13:29,华为 Mate40 Pro
567614717,莫尔墨斯,5,玩过，但不多，不过很喜欢，所以有没有人可以送我一个🙂<br />如果你送了，我保证直接叫爹<br />（就开个玩笑，别真送，送了我就欠一辈子了😅）,,2025-02-26 22:02,Redmi Note 12 Turbo
701001846,深渊之海,5,还不错，手感非常好,,2025-02-26 18:49,vivo Y3
60342864,初夏,5,快快出第二部，我要买10份😋😋,,2025-02-25 10:49,Vivo IQOO Z9
655351534,溯,5,好玩，单机国产神作,,2025-02-24 22:28,未提供
537331562,七,5,很有趣就是卡关了😣,,2025-02-24 09:43,红米 K40S
28417858,Daico,5,几年前买的游戏，当时没玩多久就卸载了<br />如今重新下回来，已通关<br />打了真结局，全成就<br />艾希老婆我爱你😘,1,2025-02-23 23:53,三星Galaxy Z Fold6
445903157,一,5,欺骗旁白君的事，我做不到,1,2025-02-23 23:03,Honor Play 40 5G
703145642,陈星,5,游戏挺好玩的，制作组也很有趣，希望能来点DLC让我爽一爽,,2025-02-23 21:05,红魔9S Pro+
536566142,天,5,一款非常不错的游戏<br />期待第二部的上线,,2025-02-23 19:34,未提供
455107390,阿玖,5,补票<br />是个很好的作品，值得入手,,2025-02-23 17:17,HONOR LYN-AN00
696614758,Κρήσταλλος,5,非常有创意的Meta游戏，价格便宜，剧情意味深长,,2025-02-22 20:32,OPPO Reno标准版
691653138,papyrus,5,好玩，但是电脑和手机更推荐哪个？,,2025-02-22 20:20,小米 Redmi Note 9 Pro 5G
701355357,Ice y,5,🥊打击感：<br />他的打击感非常的独特，作为16年的游戏，做成这样已经很不容易了,,2025-02-22 19:52,Honor荣耀X60 PRO
695437980,hhhh,5,因为玩了艾希，青水防反都舒服多了,2,2025-02-22 15:55,Vivo V2314A
528369421,钢铁骑士3,5,手残党，买了，玩了一下，就放着后面再玩吧，感觉还是不错的,,2025-02-20 22:14,Nubia Red Magic 8 Pro
541670358,北国的一只御狐,5,调戏旁白是非常有意思的，战斗系统做的也还可以，最终隐藏结局打出来的时候，说实话超级震撼,,2025-02-20 21:46,Vivo IQOO Z9 Turbo
680701264,我服了霸霸,5,很厉害，真的很难想象这是16年的游戏，与旁白的互动性很高，战斗也十分华丽！！！太棒了！！,,2025-02-20 09:13,未提供
25643228,天下乃天下人之天下,5,可以，剧情和彩蛋都很好看,,2025-02-19 20:03,小米24090RA29C
538631970,事HC,5,游戏游玩方式很新颖，是打怪和剧情，但是里面加了个旁白就变得特别有意思，逗旁白特别好玩，游戏打击感也特别好，技能特别帅，游戏画面和音乐也很棒，但对一些新手玩家来说还是有点难上手，游戏里彩蛋也很多，大多是让玩家了解作者做游戏时发生的事，一些很现实的问题。总体来说游戏很好玩，互动性很高，等第二部出了我还要买,13,2025-02-19 18:39,荣耀 畅玩30 Plus
564108049,回討,5,好游戏！！！期待第二部，玩完感觉mata游戏那确实挺不错的，这个游戏真的无需多言，神作，9.7不是没有原因的,,2025-02-17 05:52,OPPO A3 Pro 5G
596695075,澤俠,5,真想笑,1,2025-02-18 21:23,未提供
407826349,与她失约了么,5,受虐狂,,2025-02-18 18:29,Vivo IQOO Neo9 Pro
603842205,伍六七,5,？？？什么情况？我怎么没有旁白君？,,2025-02-17 18:45,Redmi Note 12 Turbo
6132080,x,5,挺好玩的，买了很久很久，但是没有经常玩。刚通关，旁白挺有意思的。但感觉关卡好少，个人感觉这款游戏挺不错的。,,2025-02-16 23:07,华为STG-AL00
566850305,曌,5,应旁白之约，予五星好评,,2025-02-16 19:13,荣耀 畅玩30 Plus
500532800,爱吃草的凉仙贝,3,旁白指引挺有意思的，但玩法上来说个人感觉挺无聊的,,2025-02-16 16:13,OPPO PGBM10
71805636,屑鸽子到处乱飞,5,🎮可玩性：<br />可玩性感觉非常不错，你总能在一些意想不到的地方发现不一样的东西，你还可以让旁边气急败坏，当然，最终真结局和旁白也有关。,,2025-02-16 10:19,OPPO A9中国版
419255969,子墨,1,逆天了，卸载了之后还要再让我购买,4,2025-02-16 08:52,Vivo IQOO Neo9
661748224,黑眼圈,5,“不可思议的，是夜间升起的黑星——”<br />一个玩上去远比表面上好玩的meta游戏,1,2025-02-15 20:09,未提供
479852044,安然,5,放在现在对我而言也佳作，真的十分喜欢，感觉尸体暖暖的，期待(✧◡✧)2026年艾希二上线,4,2025-02-15 19:55,Realme真我GT7 Pro
108181183,手机用户108181183,5,为什么我32个成就全齐了，就是接受不了隐藏关卡呀？😭,1,2025-02-15 14:43,Vivo IQOO 12
