用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
609963509,竹山兴,4,玩了一年了，我只想说你游策划是不是吃多了硫和硼啊，成硫硼了，唉，想你走又不想游戏走，我的崽啊，没赶上好时候，当时为了初音来，又为了帝释天留下，现在就幸望策划赶紧走吧，游戏出陪伴版😭,,2025-03-31 20:55,未提供
459280108,ⅴ3ⅴ,1,本来都懒得说你的，但今天被你的内容气的半死，你今天出的奖励是真的巴不得让我说你是吧？你居然把这种日常随手不到10分钟就能拿到的奖励量。扔到这种要等上数个月，甚至还得要特定的门票特定的副本，才能拿到特定的积分，才能去特定的商店里面换特定的箱子，才能拿到玩家每日，日常随手做不到5分钟的内容就能拿的玩意。那我问你？你干嘛还要出这种活动？你出了有什么意义吗？你除了让我骂你，除了让我能对你产生一定的负情绪价值，是能让你的流水上涨吗？还是能让你口碑变好？如果你执意这么做，我希望你还能再倔两三年。不！就今年吧！你今年就直接给我把活做到底，我不想再看着你明年还在市场上了。你最好是要像现在这样把膝盖全部镶上钛合金，任何人说你都不要妥协继续这样下去。<br />💎资源获取：<br />没什么好聊的已经开始变质了，正常途径下可获取的大部分资源和大部分活动。所以基本被砍了一半以上。一年一度的大活动他都敢随便动刀。<br />☄️成长体验：<br />抽卡再欧也没用，资源全部给你砍的稀巴烂了，有角色养不起也是白费。甚至你抽卡的资源他都给你砍稀巴烂了。<br />🎮可玩性：<br />放以前我可能会说可玩性还有，但现在各种资源大幅度缩水。再加上他的很多副本都非常吃练度没有足够的练度就相当于是个图标摆在那给你看。他动了这游戏最底层的资源，影响到的是整个游戏的分支和上层。本身他这游戏刷装备内容是占50%，但他把升级装备的资源还有获取角色的资源都大砍，现在的情况就是这样再来砍上一次直接入土了。<br />🃏抽卡体验：<br />想入坑的别抱有幻想，他能有多少资源给你抽卡了，他的普通池子是没有大保底的活动池子。大保底也是在450到七八百抽，才能有机会拿到你想要的那个角色。而且他的礼包定价非常离谱，你就算是一期活动充了4个648买他的抽卡数也不够你抽到大保底总数的一半都不到。非常的亏而且有时候他游戏内的礼包收费。感觉都像是不动脑子就想出来的一样，举个例子，他一个金币礼包他敢卖三位数，里面的金币其实你正常玩一两天，如果你是新手的话，在新区可能就两三个小时就能凑到这些金币。简直就是漫天要价。,,2025-03-31 13:22,OPPO PFCM00
409465893,User409465893,5,九周年也可以了，在游戏里算喜丧,7,2025-03-30 23:51,Realme真我GT7 Pro
82791728,🌜🌚🌞🌝🌛,1,可以听点玩家建议吗？圈钱撵人是吧？,,2025-03-30 23:36,未提供
83156216,胡屠屠,1,策划尸位素餐，不建议玩，快跑啊快跑,,2025-03-30 21:24,Vivo S17 Pro
421814410,+×+,1,啥时候换掉zen,1,2025-03-30 15:00,未提供
103380369,3000,3,想屎一样粘着我，又香又臭，但是没有代餐，白月光➕地下室的完美结合，哈哈哈哈哈哈哈,,2025-03-30 10:31,Vivo V2072A
685302069,੭๐初音重度依赖,5,so？之前玩过几次感觉不好玩就删了，两天前我才刚刚下了我推的游戏，今天一上来，我的发，我推又联动了？还是阴阳师？？？？？？？,,2025-03-30 07:03,小米Xiaomi 12S Ultra
59644538,孤久,1,现在的阴阳师已经没有当初玩着的感觉了，满眼的氪金，满池子的古董，快100个式神中捞出那么几个才有游戏体验，几百抽不出一个也是正常,3,2025-03-30 00:56,未提供
706152405,紫水晶,1,这么玩不骂策划的也是神人了啊！,2,2025-03-29 23:47,Vivo V2162A
8947896,涼茶,2,以前是我的白月光了，两颗星给以前爷的情怀，现在策划摆烂恶心玩家，狗都不玩😁,5,2025-03-29 19:40,小米24069RA21C
457123719,1,1,阴阳师这游戏挺好的，就是可惜了不推荐玩,1,2025-03-29 06:30,未提供
16538891,无良玩家,1,公测玩了一年，后面没玩了，夏目区入坑的，抽卡没抽到体系卡。副本跟斗技都不能打，至今逢魔3700。<br />斗技方面：已经开始上不了名仕 有羊没豹，有雀没荒，有狐没离，一速抢不过，本来怕豹，因为我没有豹所以我还不能 ban豹，对新人来讲不太公平。因为没一速，也没式神，一直用龙珏霍金因幡雀季（之前能吊打别人，现在轮着别人打我）<br />御魂方面：开服至今10 多万体力全用光了，御魂也没强到好的（没有强化保底机制），唯一就是能魂土13s 跟秘闻云间录，看了好多活动跟以前奖励也是一砍再砍，已经连续三周，御魂一点没有提升。上周弃坑了，本来就酋长，脸黑的不行🌚<br />这里吐槽一下，你都好几年的游戏了，斗技既然 100 天以后全服斗技，你好歹新服御魂出一个保底次数机制吧，新人谁跟得上，靠命跟金吗🙄<br />抽卡方面：抽卡本来就高级非酋，准备大非酋，给我断了，520 抽结束之后，还出三个辉夜姬，两个雪童子，两个小鹿男。两个月读，因幡还是诞生卡池吃保底，不见岳是 520 换的，稍微好点就是抽到天照，龙珏跟霍金都是预约卡池。讲真的，后面抽到一个能用式神没有，我不知道为什么重复率那么高？所谓的图鉴未收入优先概率在哪🤔<br />资源方面：这游戏黑蛋尤其重要，黑蛋少得可怜，正常玩家实际下来一周就 5 个黑蛋上下，许多式神技能都干到了 555🌚，副本因为一直没大缘没小美，碎片我也没有所谓的大号能刷三花给，百鬼砸也砸不出。心累了，碗都没有，当乞丐都不够格。<br />吐槽与总结<br />zen 也咋想的，奖励还要削，又想增加日活，感觉在作死。超鬼王负收益是真，负收益提现在时间上，因为没有多的资源抽歌留多，也没有 2.0 以上的隐念，更没有大缘小美，借用只能借歌留多。超鬼王打的我很累，一天下来帮打五星跟六星超鬼王，也就多几十万积分（真没好御魂打的很慢，打一次就 800 万伤害）。 积分兑换的时候，收益还不如开服的爬塔。后面开始跟大佬们都差距了，狭间伤害低，寮包就厕纸，能给我一个 50 勾玉我已经偷乐了<br />资源不够又抽不到，前段时间为了因幡诞生抽 100 多了，你搞个黑蛋抽卡，我也下去 40 抽，好不容易攒了 70 抽，你这次还搞个巡音跟初音分开抽，之前说肝还可以玩，现在肝是不可能的，开始逼氪了，不好意思 ，我不跟你玩了。<br />如果说立绘建模好，算得上好，但是新人体验来讲，只是为了立绘建模氪金，长期游玩，那其实有很多其他游戏选择。从现状来看，新人比不上氪佬跟转世老登，个人是不建议新人现在入坑，能不碰就别碰，氪佬除外。,4,2025-03-29 02:06,iPhone 13
26142661,User26142661,1,爱过,7,2024-01-14 09:34,小米Xiaomi 14 Ultra
586272423,電気,4,开服玩家，中间弃坑回归反复几次，现在是1700天签到1速151的无头中登。(划掉)<br />好了，我出头了，现在一速是156了<br />☄️成长体验：<br />这游戏新手期还是比较艰难的，即使现在比起以前多了很多减压和额外资源获取的途径，但无论PVP还是PVE，练度和肝度还是有很大挂钩，练度太低对于资源获取的周期影响巨大，如果想通过氪金来加速开荒练度唯一的好办法就是买号。<br />🃏抽卡体验：<br />和上述一样，如果练度太低资源获取的速率就会大幅度下降，每天做日常就可以保证每个新式神都能勉强拿下，练度高和练度低就是一个小时和几个小时的差别，开荒的话甚至不建议资源all in去抽卡，现在大多数新式神都只是在pve锦上添花，或者斗技高端局作为策略卡，新手只需要通过抽卡随机SSR/SP保底和各种活动先拿下几个pve式神来过渡新手期，很多抽到了没御魂也是仓管。<br />💎资源获取：<br />不管小登中登还是老登其实每天能获取的资源量都是差不多的，只是不同练度需要消耗的时间会有所不同，玩到后期基本啥资源都不会特别吃紧。<br />🎮可玩性：<br />目前在这个领域确实没有竞争对手，策略卡牌+二游+回合制+养成，能活这么久也已经证明了游戏性是没问题的。<br />🔖运营服务：<br />唉......,20,2025-02-18 18:46,Redmi Note 12 Turbo
517264364,卡尔,1,感觉越来越没以前有意思了，活动也是越来越复杂，奖励越来越少。。。,1,2025-03-28 15:05,Vivo IQOO 12
549186293,诺诺,3,之前玩过，把号卖了，现在想买个回来玩，但是大家都说别回来。真的不知道买不买了😭😭😭,2,2025-03-28 09:09,华为 荣耀30 Pro 5G
571750252,九转枫叶,1,垃圾游戏荼毒我八年青春<br />阴阳师你欠我的拿什么还<br />高人气角色内部恨且石锤<br />玩家互相攻击捂嘴<br />游戏官方不想圈钱纯恶心人，竭泽而渔试图耗死阴阳师<br />没有未来的游戏，别来了,3,2025-03-28 00:39,小米Xiaomi Pad 5 Pro
352401154,咻～,1,你是会做游戏的😋,,2025-03-28 00:18,Vivo IQOO Z9
5451514,MADAO,3,要是能出个怀旧服就好了，现在真的没意思，没有玩的欲望,1,2025-03-27 17:24,联想Legion Tab
494720940,练不出能看的行楷就不改名,1,电脑玩的，也是陆陆续续退坑回游的老玩家，19年出了不知火，就开了个新号一直玩下去了。在愿予必成的区，现在和离服合区了。<br />我挺喜欢这个游戏的，真的喜欢了很久。可是现在真的很寒心，我到现在都没办法释怀。<br />超鬼王活动没有看到策划对自己做出这样招笑的负收益活动有一丝一毫的歉意，福利是一而再再而三地削的。<br />诚然，阴阳师0氪如果玩一年多，做好规划，能真全图，也能打个名士。但是把大伙期待值这么高的活动，整成这样，是不是有些过分了？<br />我也就氪氪皮肤，微氪玩家，但现在的我真的不敢氪金，怕成为数值的狂欢。我看不到制作组对这个游戏运营下去的决心，看不到制作组对这个游戏的热爱，只能看到他们满眼短期的钱。我寻思超鬼王活动流水降成啥样了，真能赚到吗，不会真把玩家当二的吧？既缩短了游戏寿命，又赚不到钱，再牛的商战鬼才都不如cz策划的灵机一动。<br />不会再氪金了，手里20+w勾玉花完，就退游。祝早日关服，尽早端上陪伴服。<br />发这个评论只是想劝人快跑以及我觉得7.3的评分，还是太高了。<br />听劝，真别入坑了，审美下降的美术组，角色失去了各自的特色，变成了大众妆容，只剩个建模能打，运营也是一塌糊涂的游戏，还有什么可以吸引人留下的魅力？,1,2025-03-27 11:24,Vivo IQOO Neo9
336811263,赛博赌徒,4,阴阳师是我觉得最好玩的手游之一，19年被同学带入坑的，记得他抽卡让我帮他抽，结果先出个茨木后面又抽了个玉藻前（10抽不到出了两个），然后就在班里小小出名一下，结果玩到现在也没觉得运气特别好。后面我玩的时候，嗯…300抽没出货，然后出了个雪童子，月见黑也没拿到。第一个六星在犬和鸟中间选择选择了犬，buff叠满了<br />这游戏退坑两次，第一次是鬼吞出来的时候把挖土配置搞好后觉得没意思了（突然没方向了那种感觉）就退了。第二次是出孔雀，400多抽心态崩了。<br />最近又回归了，这游戏在我看来就一个问题，集卡难度（全收录），现在要上班，资源很难拿满（狭间暗域我都两周没打了），出新式神抽多了真的压力大，这方面压力小点真能玩这游戏养老了<br />又又又卖号了，这游戏我来来回回四五次了，很多吐槽的但是不想说了，哎,3,2024-10-12 15:13,Vivo IQOO Neo8
7252195,祁任行,2,B服玩家，奉劝所有因为联动想入坑的玩家，没必要为了一个联动角色硬逼自己去赤石，尤其是miku联动，现在miku快和Eva一样烂大街联动了，不差这一个游戏,3,2025-03-27 07:29,Redmi  K70 Pro
107516890,二狗子进学院,5,5星好评不解释，能留在我手机的游戏不多，阴阳师是活的最久的。要说他有什么好玩的，可玩性和成长性吧。我只说一个点，其他手游不氪金是真的玩不下去。,,2020-11-21 14:41,OPPO PFZM10
16392045,罗玉婷,2,越玩越火大，吃相难看。都2025年了，大家吃点好的吧，那么多游戏可以玩，我也舍不得养的崽，但是更不想让他们被zen恶心死，你不玩我不玩，明天zen就倒闭。,8,2024-06-09 16:52,未提供
461830452,真是无语子、,1,这俩月想要给自己玩死，不知道策划是怎么想的。<br />之前超鬼王奖励减少，体验一坨，然后接着又把联动角色分卡池，人权角色初音在旧卡池里面，池子里面都是旧式神。新玩家听说联动来入坑了，听见大家说要抽初音，都往旧池子里面冲，160全是旧式神，抽不到人权卡，留不住人，真不知道是怎么想的。挣波快钱，人家冲着初音来的，把皮肤氪了，头像氪了，辛辛苦苦160抽花了，然后发现玩不了了。,3,2025-03-27 00:31,Redmi K70 Ultra
56269347,惜、颜,2,20抽全是R，没点运气别玩,1,2025-03-26 20:51,Realme GT Master Edition
417326375,云间失名,1,八年老登，我建议新手不要入坑，不要对这游戏产生任何想法，剧情角色云玩就好了，千万不要吃这口史，史上最垃圾运营,17,2023-12-06 17:37,HONOR Magic6
550363398,阿白,2,食之无味，弃之可惜<br />如果是六年前，我会非常推荐你玩阴阳师<br />如果是四年前，我会慎重推荐你玩阴阳师<br />如果是现在，我只会让你快跑别回头<br />回不去了，各种体验上的回不去了，玩现在的阴阳师还不如隔壁铁。。<br />就这样吧，我还在玩阴阳师不是因为我有品而是因为我号是渠道服卖不出去👍🏻<br />(叠甲，一千六百天夜火离歌区),5,2025-03-26 00:36,一加手机Ace 3
70383597,稚雪,3,玩不太明白，玩的这两个时间段纯粹是因为联动miku了，真的不会玩，一联快结束才知道的，没肝几天也没抽到miku，二联看看能不能抽到吧，抽到了的话就顺道买下皮肤,,2025-03-26 00:28, iQOO Neo7 SE
70271468,^无意^,5,虽然说策划真的很让人心累，但游戏的确是好游戏,1,2025-03-26 00:19,未提供
354596635,墨承绅士（PS：愚者信徒）,1,痒痒鼠是我初中的时候的游戏了，（已经被吞过两次号了，以前还是渠道服）总是玩玩又停停。后来回归痒痒鼠是怀念崽崽和童年，可是现在zen你们在做什么呢？zen毁了阴阳师。,1,2025-03-25 22:47,未提供
490866098,your friend,2,氪了6块给小熊猫，就当是零氪了，中间换了好几个号，从雀之灵到遥远之忆，从稚羽萌心到经霜之枫，2018年入坑陆陆续续玩到现在。伪神降临因为没绑定手机号直接被迫退坑，sp芽因为未成年限制又退了一波，这几颗星算是给情怀以及sp花鸟，0617，017这几位我的白月光。<br />可以养老，资源不难拿，逮着活动去收收御魂（前期没啥要求），只要对斗技没多大要求基本没什么困难。出新ssr或sp前的抽卡活动大多数是骗票。全图鉴对平民（至少对我而言）是难达成的（我好友六个0617我是一个都没啊）（就当我非吧），但是只要自己玩的时间长，阴阳师能活久一点也是有可能的，当别的游戏是报菜名时，你游已经开始遥遥领先的连连看了。<br />也有好的地方，也算是活久了，御魂整理结界卡合成，式神养成等等方面有较为完善的系统。至少美术给过我惊艳，像sp雪女、sp花鸟和sp红叶的设计很深入我心。<br />你鼠的ssr是出的越来越多频率越来越高了，典藏层出不穷，我这皮肤卷有什么用？伴生皮也不知道在啥时候就消失了，皮肤美术是上上下下的，新区是出不完的，人数留存是越来越少的，感觉我区的活人也没多少了。<br />御魂爆率怎么越来越低了，你有什么头绪吗？怀念传奇缘结神活动😖其他同ip的兄弟姐妹要不夭折要不艰难的活。<br />我能玩到现在也算是折在阴阳师里了，也是找不到什么替代品了，我现在就看看你zen能不能让本家活过十周年。😅<br />————————<br />你是穷疯了吗牢zen?😅zen是太6了8😊😊😊<br />——<br />2025.3.6<br />改的超鬼王活完了，策划阴到没边了，你们是真想让这游戏死啊？<br />啥时候出陪伴版？<br />——<br />2025.3.25<br />已删，zen我祝你生活顺利吧，无话可说了。,24,2024-07-11 22:34,小米24069RA21C
646748970,七友,5,什么时候新区，想回来吃shi了😋,1,2025-03-25 20:35,Huawei Nova 10 SE
17592773,逸慕,1,苟东西，新式神男的女的啊？恶心人了，继续媚吧孩子,3,2022-08-06 15:56,小米24122RKC7C
371372481,非我即我,1,如果你是新人，我劝你赶紧跑，如果你是老玩家，那你就别劝萌新入坑，所有良好的游戏体验皆是建立在前期痛苦的开荒抽卡凑图鉴过程之后的，你说你一个御魂能用好久，那你用好久的御魂是多长时间刷出来的，你说你抽卡资源多，那你攒起来的资源是全图鉴后多久才攒出来的，你说能让朋友送碎片，那角色碎片是花多长时间求爷爷告奶奶东拼西凑到处跳槽才凑出来的，我说这游戏玩法过时就是过时，强制社交，离谱抽卡机制，逆天的御魂系统以及到处都充斥着PVP玩家互相卷，更别提越来越拉的式神美术设计以及策划总能时不时整出来的大活，总结除非你有和老八一样的特殊癖好，否则别玩。,5,2022-02-27 22:15,Redmi K70 Ultra
9571330,王源来支烟,2,上次玩还是高中，铁长草了想着再玩个回合制，上班摸鱼也方便，哪知道又给自己找了个班，过时ui，完全找不到东西（太混乱了，我记得有个活动我不知道点出来了一次，后面到退坑前都没找到)，可以全部跳的剧情，不明意义的各种刷刷刷变强。游戏强度不亚于mmo，各种需要多人参加的限时活动，错过就没了，一天多没上线发现直接被寮踢了。总结就是跟不上时代的老游戏了，还特别肝，有情怀的老登玩玩差不多，不建议任何回坑或者新人入坑,2,2025-03-25 01:20,未提供
449556945,开朗的新手,3,什么时候能出扫荡功能？游戏还可以，就是太花时间，太肝了,1,2025-03-24 11:51,Redmi K60
424668194,不太闲的咸鱼,1,差评！！！！！！！<br />💎资源获取：<br />简直没有，差评！！！！！<br />LAJIYOUXI！！！！！,1,2025-03-23 18:26,Vivo IQOO Neo9
484388754,浪浪,5,想问一下 tb那种自抽号可以一直玩嘛 弹人脸可以后续客服解决和安全嘛,,2025-03-23 09:09,iPhone 15 Pro Max
5703626,芙兰,1,还是怀念以前SR甚至R卡都能当主力的时候，现在的是什么东西,6,2025-03-22 05:45,红米 K70
5157730,沉迷黑贞不可自拔,1,云外镜翻面，现在不推荐小登玩,9,2022-07-24 07:14,Redmi  K70 Pro
34306825,Cc,4,之前是因为看到初音联动开始玩的 到百天的时候退游了 现在居然又联动了 有懂得吗 这次联动豪华不,,2025-03-21 02:16,Vivo X200 Pro Mini
19473744,手机用户19473744,1,我稍微计算了一下游戏最便宜的礼包<br />新手豪华礼包(8.57勾一抽)<br />超值新手月卡(11.54勾一抽)<br />SSR助力包(30勾一抽)<br />成长锦囊(33勾一抽)<br />尊享愿礼(56勾一抽)<br />愿礼(58勾一抽)<br />缘初初心旅(60勾一抽)<br />也就是说除去你新手的礼包，假设你1魂玉＝10勾玉<br />那么这游戏常驻最低是5.6块钱一抽还有时间限制，无法涵盖当天up池<br />但实际上1魂玉=10勾玉只在寄售屋每周限定兑换100勾<br />正常价格是1魂玉=5勾玉<br />也就是说前面的价格全部*2<br />所以游戏常驻最低是11.2块钱一抽，最便宜的萌新也是1.71一抽<br />你拿明日方舟为对比的话，你会发现，对面的大月卡是5.3块钱一抽，小月卡是1.27块一抽并且不是限时完全可以up池抽卡<br />而且阴阳师的保底非常高昂，明日方舟300抽就保底了阴阳师需要全图450，非全图需要800<br />那么我们算一下，<br />明日方舟保底不计算当天礼包，那么需要300*1.27=381块一个up角色<br />而阴阳师保底不计算当天礼包，那么需要<br />非全图800*11.2=8960块一个up角色<br />全图450*11.2=5040块一个up角色<br />再思考一下这个11.2是时间限制的愿礼，那么价格还要高出来<br />也就是说，我需要花大概8k-1w3块钱去购买这个up角色<br />如此高昂的代价，理性的情况下，我作为用户我为什么不去氪其他更加划算的游戏而是阴阳师呢？<br />至于游戏外的事，策划要完成公司要求的流水，那么你干策划的后面干着干着可能为了某些长期活动，导致流水下降了一波，然后被开了，久而久之筛选下来的策划是为了短期利益的也就是竭泽而渔，当初各个计划好的长期项目因为各种离职反倒成了现代团队的遗留问题，所以和玩家冲突是必不可少的，玩家可以蛀在游戏服务器，但是制作团队不是，保不齐那天饭碗没了，这其实不仅是阴阳师现代策划组的问题和网易这一家公司的问题也有关系，而且网易自身不可能不给你项目组压力，更何况现在丁三石回来了，抓了一堆金融毕业生来管公司，网易不给项目组压力的情况可能也就新产品，老产品你能有什么压力你不是摇钱树么。<br />其实我之前就在想zen超鬼王发颠到底是因为游戏制作人离职不满上头砍自己项目爆一下雷，还是新交接的制作人上来的新命令，看这个视频来看是后者的可能性很大，那么玩家后面的好日子应该不会有了。上有任务下有停氪，策划夹在中间啥也不是，网易这个ip又沾和风，一点出路都没有，想要活下去难想要ip衍生也难，而且网易经常做武侠mmo，金融系的毕业生进来可能压根就不玩阴阳师又或者不理解日系风格的二游圈子，我要爱国，什么小日子风格，唉，全给你砍了,9,2025-03-20 14:23,Oppo K9s
604283463,Имя,2,宁愿玩又chou又长剧情的星穹，也不玩阴阳师，因为福利，抽奖概率就不谈了，都是非酋，但是你们说说那个网易游戏有福利，一上游戏什么福利都没有，配置要求极高，而且抽奖保底也高的离谱(其他游戏80保底，他要200抽以上)。手机有时还会严重发热到自动关闭网络。说白了，就是不氪金根本没游戏体验，氪了也照样吃侍，还不如其他同类型游戏的零氪玩家爽，看看别人的福利，新手期一大堆，再看看你，从开服就什么都没有，送的东西还要拉很多人，还不能互相做，你帮他，他还不能帮你，要新用户。谁爱吃谁吃。,3,2025-03-20 19:41,未提供
401489735,创造100万,5,这游戏更新能不能，优化一下，我网络手机没问题，就是你这游戏老是他喵的，更新中断什么意思,,2022-03-23 17:09,一加手机PHP110
320147381,盛日烟火,2,以前的评论全删掉了，只有对运营的失望，1000小时喂了狗啊…,34,2021-11-21 00:47,华为ADA-AL00U
7089922,一生为你,1,策划不希望游戏能活下去，纯纯报复玩家,2,2025-03-19 00:41,Vivo V2417A
485648350,小叶子,4,退坑一年多，还是有点想回去了，想回去看两眼崽崽，但又想到号我都卖了，也没什么好留恋的，重开似乎又很累，买一个号不是自己养的没有感情,,2025-03-18 20:39,OPPO A93 5G
510872751,莫言,3,肝！肝！还是肝！从开服就玩过，到现在进去看了看，改的莫名其妙，满屏幕的妖魔鬼怪。花里胡哨的,,2025-03-18 19:53,华为 MatePad
674017940,雷电忘川守芽衣,5,一个老登好玩但无聊,,2025-03-17 23:19,华为 Mate40 Pro
593877190,么么哒,2,玩个游戏这抽不到那抽不到的，想要啥式神都要靠寮友求碎片拼，入坑晚连碎片都没有，去百鬼也砸不到，只能花钱买碗，可笑的是我花钱买碗，代砸砸了几百张票也没砸出来。非酋一直被断，来断的式神都是重复的，我刚开号的时候，只有十个式神，五个孔雀三个鬼王，支撑我玩下去的只有我预约时候抽的天照。签到一百多天了，却到现在也没有打火机，哪怕是个sp座敷我都可以，我连斗技也不敢打，第一波只要没打死，他们就可以把我r卡座敷打死，一个普普通通的技能就可以让我断火，没有火pve也玩不了，我什么都没有，奶妈用的桃花妖，火用的座敷，拉条用的兔子，一百多天，已经开始全服匹配了，我还拿什么打斗技。给非酋条活路，谢谢。,1,2025-03-16 22:00,小米Xiaomi 14 Ultra
42480280,嘿嘿,1,游戏越来越垃圾了,5,2025-03-16 13:02,Vivo X80
8209308,西,1,福利差，肝度超过上班，官方反常，互动性为零，内购礼包价格超标，不氪金玩不了，奖励都在氪金内容里，不建议入坑。,9,2025-03-15 19:40,Vivo IQOO Neo10
593387065,某某,3,强烈推荐大家来玩，我觉得只要能玩的下去阴阳师，你做什么都会成功的，这3颗星是给我推打的，至于zen，你倒欠我5颗星😃,9,2025-03-15 16:19,未提供
440711152,星悦,2,退坑了，两颗星是我给你最大的仁慈，你现在的样子真的令人感到恶心，亲友退了，带我玩阴阳师的师父也退游了，一手好牌被你们打的稀烂，谁来赔我曾经在平安京的快乐日子啊，你欠我们的拿什么还，曾经我也是真心热爱阴阳师的玩家,1,2025-03-15 16:01,WIKO GAR-AN00
625456187,晚霞,1,刚回坑就碰到你游这么恶心人的活动，接着退坑了,,2025-03-15 14:26,未提供
478011919,gydh,1,我的号又没了，他这游戏我都不知道官网是什么,,2025-03-15 09:33,Vivo V2156A
24465696,卡恩沙恩,1,超鬼王很好玩，下次别来了,1,2025-03-15 00:34,小米 15 Pro
