用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
569631426,哈哈哈哈哈过摸鱼,5,其实我是三年老玩家了，每次回到邦多利总有一种回到家的感觉，除去神人后辈之外我觉得都挺好的。<br />🎵曲库：很丰富，甚至还有术术曲<br />🎼谱面设计：挺好的，但是我讨厌某键<br />🎮可玩性：喜欢故事和互动的音游人快来玩吧，玩会这个去隔壁可以直接20级走起,1,2025/3/28 0:06,Honor 70
513856968,涵酱,4,为什么总是断触？我玩屁股肉和喵斯和烤都没这么手感手感差到这么狠,,2025/3/27 22:52,Vivo IQOO Z9 Turbo
403314086,FROST SEDIMENT,5,日菜和弦卷心也太萌了，不爱玩音游，为了看这两个人的剧情坚持下去了，感觉邦邦里面的人物比隔壁新出的音游有意思设定更合我心意（可能是邦邦人物比较多的原因，总有一款适合自己😋）卡面大部分也挺好看的，也喜欢小睦，为了小睦也会坚持玩下去的😘😘,,2025/3/27 22:04,未提供
461531274,5285545,5,豪丸，但我手机坏了😭😭😭,,2025/3/27 21:23,小米 Redmi Note 9 5G
328742071,dddd,5,今天白给的三十连抽五个金，来打个好评,1,2025/3/27 17:53,未提供
421145089,林,5,我的身体​是用巧克力螺做的  血是巧克力酱  心是面包皮  尝过无数面包店  不饱  没有一家的巧克力螺好吃  也没有一家的难吃  沙绫又成一人  在山吹ベーカリー里  烘烤巧克力螺  但是  这一生还未走到终点  就算是贝斯手的身体  也是用巧克力螺做出来的<br />我的心是巧克力海螺（X）<br />我的身體是巧克力海螺（O）<br />隐藏着黑暗力量的巧克力螺啊！请在我面前显示你真正的力量，与你定下约定的李美丽命令你——封印解除！,,2025/3/27 16:46,未提供
388981209,子,5,🎮可玩性：<br />可玩性很高，卡面很好看资源还可以有时可以白嫖卡,,2023/3/16 20:53,Honor Play 40 5G
12507335,匿名李先生,5,150级萌新，推所有人，就这个邦邦，爽！！,,2025/3/27 13:17,未提供
542925413,Hortense,4,2025.03.27<br />退坑了大概半年，又回坑了一段时间，感觉福利明显比退坑之前更好了，经常送免费抽数，今天还拿到米歇尔的3D皮肤，运营还是挺大方的嘛，该夸夸。<br />打邦整体还是快乐的。虽然存在着一些槽点（如剧情、匹配、判定等），但我现在也佛了，不肝排名不求全连，佛系心态，就能玩的比较快乐。<br />上调一颗星。<br />2025.03.19<br />无语了，某些心理扭曲的人是不是见不得别人说一句坏话，这条评论被恶意举报了，果然玩音游就绝对不能混音游圈啊，小心连言论自由都给你没收咯😅！这黑锅我可不背哈！不删除原评价，仅替换一个词语，不影响正常人阅读。<br />2025.03.16<br />能不能别总是在周末时间更新啊！正常工作时间更新不行吗？你家程序员这班加得太没必要了！<br />2024.06.21<br />本来想给四星的，但是想了想还是扣一分，因为5v5模式体验感实在太差了！<br />1、你都5v5了，能不能别把分数和卡牌挂钩啊，比拼的应该是所有人的打歌技术啊！<br />2、总有人排都排到了还莫名其妙就退了，经常就4v5了，这种自私的人你们都不给点惩罚措施的吗？话刚说完就排到一把5v1的😅试问对面那个orphan玩家是什么感受？我作为获胜方也觉得胜之不武，这种比赛又有什么意思呢？,,2024/6/21 21:59,小米15
357978439,夏以昼你压我头发啦,5,曲目很多，翻唱和原创歌曲都值得一听<br />邦福利真的超级多，动不动就送十连什么的，每日还有三次免费抽奖机会<br />玩了一年多了出过五次双金，爆率是我在所有游戏中最高的，手感打起来也超级棒,,2025/3/27 0:01,OPPO Reno12
703496593,小琪舞,5,还可以，挺不错的，有很多好看的角色^ω^,,2025/3/26 22:15,华为 荣耀X10
594101734,拟声眼镜,4,国服的福利还是很好的！很喜欢少女乐队，邦邦也是我玩过的第一款这类题材的音游。。。但是，这也是我玩的第一款下落式音游TAT手感真的稀碎呀，玩了别的才知道我过得什么苦日子，你邦判定真的很迷！！这点扣一星，其他我打满分！,,2025/3/26 22:04,Vivo IQOO Neo9
318715870,不知道二,5,邦邦又在送了捏,,2025/3/26 16:46,Vivo V2148A
399519495,浩然,5,差点忘了彩彩己经是大学生了😅😅😅,2,2025/3/26 6:37,红米 K30 Pro
5169844,琉璃砂,2,打个活动天天被老登捞薯条，没有优先匹配新人吗😅,,2025/3/24 22:09,未提供
697121114,User697121114,5,憐子最可！,,2025/3/24 18:28,Vivo V2158A
672783291,1清秋2,4,第一次玩音游感觉不错，除了抽卡有个贵,,2025/3/24 8:18,OPPO Reno Ace
419833362,梦之巡航舰,3,这判定线要杀了我,,2025/3/23 22:53,vivo Y200i
397814080,不贼,1,判定线太奇怪了感觉判定线在下面,,2025/3/22 20:36,小米 15 Pro
682723639,顾小莫,5,这个游戏刚入坑，感觉还不错，比较新奇，之前玩的都没有抽卡之类的游戏，只不过这个谱子有点难打，我觉得因为我总是按不上，也不知道为什么，按上之后它显示miss，我得再研究研究😄,,2025/3/22 18:44,小米2312DRA50C
434573006,飞一般的梦想,5,刚进游戏，搞完新手教程，抽奖池里面有两个免费10连。第1个出俩5星，第2个出一个。萌王联动。第1个10连又出一个5星免费十连是不是保底一个五星？,,2025/3/22 16:46,未提供
117106099,凌羽墨,3,可否优化一下你这傻鸟上滑键？？,1,2025/3/21 20:34,未提供
529807438,千枫灵竹,5,好玩，手不残,,2025/3/21 20:20, iQOO Neo7 SE
425808236,.,5,好玩 主要画面不卡 也适合我这种新手,,2025/3/20 18:50,Vivo V2123A
480876270,三三得玖.,5,邦多利好玩捏😺,,2025/3/20 17:26,华为荣耀9X
2772105,兄弟我好香,5,这张chuchu太帅了吧，保底出两个你无敌了你游,19,2025/3/19 17:15,Redmi Note 12 Turbo
419032175,云梦之端·信使,5,ykn世界第一可爱,,2025/3/19 9:13,HONOR 100
486090000,绵羊,5,好玩，高松灯拿了两张五星,,2025/3/18 20:31,华为P30
25042278,爽死了,5,好家伙，最近更新了好多歌是我三年前在日服打过的😂现在就等mujica进游戏我看小剧场怎么写,,2025/3/18 18:52,OPPO Find N5
358394774,岚,1,判定太奇怪了，玩过很多音游，但这个判定是最不好的，打击感很不舒服。,3,2025/3/18 16:08,OPPO Pad 3
6611734,Tap,4,因为番剧才开始玩的，画面挺好还有好多小剧场，就是绿条尾判太迷惑了，好多次都松手了但屏幕里还按着导致miss，害我好多歌过不去😇,,2025/3/18 12:46,未提供
52386116,你先别急,3,手感稀碎，星石也少的可怜,,2025/3/17 18:29,OnePlus Ace 2
532959837,翎羽,5,好玩，送的抽很多，甚至比我攒的多得多。养成系统还算比较简单，但有时打谱觉得断不了的地方奇怪的断了，希望能优化一下,,2025/3/16 12:00,未提供
107480694,克拉丽斯,5,希望Mujica早点上游戏（绝望的团粉😇,,2025/3/15 21:58,未提供
546591133,椿合,4,作为一个佛系玩家玩了这么久的号还是像刚入坑(⋟﹏⋞)总体的可玩性我觉得还是不错的，但是像大家所看到的，5v5这一块在国服上还是有待改进哇。。。以及部分id名称，看得人一股无名火<br />不过还是，邦邦赛高！<br />大家想扩列的话可以加~,1,2025/3/15 21:26,华为Pura70pro
584618598,吊吊,3,不知道，是我的问题，还是游戏的问题为什么我玩着有点难受，也有可能能是我好久没玩这种类型的音游了（自我感觉）。但曲库里的歌很丰富有《千本樱》什么的都有。角色立绘和建模都很好，角色类型也很多。,,2025/3/15 19:25,华为畅享20 Pro
703517450,熊孩子,3,吃拍子有点太严重了，有些拍子点了，结果没给我算上分数，导致我根本没法通关，还有招募要的星石，需要花钱，对我这个零氪玩家不太友好，零氪玩家别想招募了,1,2025/3/15 14:15,Huawei Maimang 9
51649111,ToyamaKasumi,5,邦邦真的陪伴了我很久了，这也是我唯一一个永远不会弃坑，一直喜欢的游戏（已经三年了），能遇到popipa真的是太好了！希望邦邦能越来越好！,1,2022/2/10 3:50,Vivo X100
102187716,想当一只理智曜,5,看了mygo后被吸引来游玩的，以前从未玩过音游，玩过后也是彻底爱上了这款音游,,2025/3/9 22:56,Redmi Note 10 Pro
655335381,暮光晨曦,5,玩法比较丰富的音游，有点上头,,2025/3/8 23:01,华为TGR-W10
71149406,影浦凨涟,4,邦邦各方面都算是还可以的，就是这个判定。。,,2025/3/8 22:28,OPPO Reno11
631608469,温珂瑾,3,敏感度太低了  可以修改修改  我一开始以为是我手机坏了……,,2025/3/8 21:50,Vivo X90
455613778,留啊留~,5,作为一个邦邦四年玩家，曲子的确是没话说的，原创曲好听，翻唱也多，是玩过的判定最严的音游，哪怕玩了四年也无法全连28，自从加mg go和五星卡，抽卡爆率高了好多，之前真的是净摊保底了,,2025/3/8 19:36,OPPO Reno12 Pro
678280618,小鹿芽,3,判断！老是断，我是刚入坑没多久，但也是玩过大多数音游了，这个不准，特别是绿条，明明按上了，我服了昂😅,,2025/3/8 13:18,OPPO Reno11 Pro
74457336,awask,5,ex29全FC了做个留念，sp29火鸟天弱都会不了一点.jpg<br />音游狗，游戏的大体手感还是不错的，就是绿条掉头特色+斜绿接粉奇妙判定区间非常折磨，适应了一个多月才理解一部分；侧滑看不懂一点，sp30就一个刹那旅程FC，wb活不了<br />不知道是游戏优化问题还是我手机问题，平均开一把能拖两次判，刷ap极度坐牢，，<br />养成上属于是只堆一个队一个月就能拉满乐器，本人一个月就绿蝶32w蓝蝶30w了；总体来说综合力计算方式也比较好理解，就是我们新手房能不能不要再有刚七万就进来选normal弹簧的了（下跪<br />氪金月卡拉满感觉就够了，氪星石感觉都血亏，送的太多了<br />渠道服没人但是好冲榜 （除了上期pp几乎都是一管左右额外的火就能t50之内），就是组车比较麻烦以及野排协力太容易被演<br />总体来说非常满意。备战282冲冲冲,5,2025/3/7 17:42,小米MI 8
3193943,MirrorMirage,5,游戏是好游戏，但是我对音游实在是没有那个天分，目前最多只能normal难度的fc。。。。。。<br />还有我去参观了一下expert难度，随机了一个，好像是幸运星的主题曲。那个粉色上挑太要命了，手抽筋都跟不上，告辞告辞,,2025/3/4 19:26,Honor 90 Pro
342028976,User342028976,5,小哥 我是不是老了（<br />一开始只是想单纯的找音游练手，到现在因为佐仓大法而无法自拔（兰厨AAO!）<br />卡面都很不错，剧情也慢慢的品完了，总体的可玩性极好（个人<br />目前EX209首，六兆年也能尾杀了（当年从新手迫害大佬们的日子到老年被迫害，泪目）<br />二周年快乐！｜虽然晚了些<br />上半年基本寄了压根没玩痛哭流涕 水平直线下降(_ _)但是身为邦邦人已经重新开始补课了（加油！奥利给 AAO! ∴新的一年祝各位邦佬们虎年吉祥(๑ت๑)ﾉ<br />今年定个目标｜EX280首(´O｀)目前253首在练了在练了（恼哭<br />三周年前来祝贺~！✺◟(∗❛ัᴗ❛ั∗)◞✺<br />距上次评论已经过去三个月啦（当然能力也有所提升啦~今年定的目标也完成啦可喜可贺嘻嘻（*/∇＼*）；目前为止已Fc300首（所以在偷懒bushi 当然还有祝邦友们能在三周年卡池里能捞出自己💕的吉他手哦(´-ω-`),23,2021/3/12 21:55,未提供
479383178,亚森明太,5,🎵曲库：<br />有原创和翻唱 都好喜欢,,2025/3/2 16:15,未提供
656601997,祁媛,2,判断线就是勾石知道吗,2,2025/3/2 15:19,未提供
604072731,脑海里的小麒麟,5,🎵曲库：<br />好听<br />🎼谱面设计：<br />好看<br />🎮可玩性：好玩,,2025/3/1 22:44,Huawei Nova 8 SE 5G
439294405,J,2,作为音游不够好，作为二游不够好,,2025/3/1 22:26,未提供
518830193,是小哥哥吖,2,绿条判定失败，我这也不是小米手机呀，手感挺差的,,2025/3/1 9:20,Vivo IQOO Neo9
100665914,绯村几渡,5,好玩，福利很多,,2025/3/1 0:44,Vivo Y78m
705558061,..,3,还可以，没有玩多久，出卡的几率很大，我剧情没通多少，喜欢音乐番的可以入,2,2025/2/27 21:54,华硕 ROG游戏手机2
353903470,老大你好喵,5,好玩，国内的运营可以说是我玩过的二游里最好的了，只要wsd不发颠的话,1,2025/2/27 10:12,未提供
22438457,慕回,5,20年还是22年来着就入坑了，从不认识这堆女孩们到陆陆续续记住了所有人的名字，虽然还是懒得看剧情啦……但是不逼氪，活动抽不抽都行，作为音游所有的歌都是免费，冲榜也是无所谓的东西，所以陆陆续续玩的很开心啦！<br />为了mygo入坑的宝子不建议只打mygo的歌噢，可以尝试了解一下其他乐队，都是很优秀很有趣的灵魂，联合选歌也不要只选mygo的喔，会让其他人反感，总之祝萌新宝宝玩的开心，以后努力救活邦邦吧！<br />最后！你们怎么知道我十连出了六张！！！还有！小！白！超级！可爱！生日快乐！,24,2025/2/26 11:32,未提供
535095964,莹Y,4,最近好非……,1,2025/2/26 8:04,HONOR AMG-AN00
704893300,楠.,4,其它都挺不错，就是能不能多给我点五星,,2025/2/25 20:34,华为P40 Pro
700526355,時岚,5,超级好玩，超级欧，曲库也有好多好多歌,,2025/2/24 20:59,小米Redmi 7
448293491,小汤,5,玩音游不混圈，不比较，自己开心。<br />官方服务性质很好，福利框框发呀。<br />角色剧情不用担心，线上线下两开花。<br />除非冲榜不用肝，轻松娱乐好好玩。,,2025/2/23 16:53,小米24117RK2CC
453508316,热寂,5,游戏很好，就是有人天天选春日影真烦,,2025/2/22 20:59,OPPO PEGM10
99686960,果汁茶,5,祝泥邦越来越好，希望下次fes别歪了,,2025/2/22 1:04,未提供
701890404,老剪登,5,判定建议改一下,1,2025/2/21 23:16,未提供
459269409,鳐鳐酱汁,5,你邦还是一如既往的打得难受 按键看不清😢怎么调都很奇怪 看在你一个十连给我两六星的份上跟你个5星😋,,2025/2/21 22:38,IFLYTEK CB-C6-STU
582169708,忧郁jin,5,AVEmujica第七集有点屎,,2025/2/21 17:16,小米Xiaomi Pad 6 Pro
548556380,Ann_Kirisame,5,bangdream少女乐团派对是我玩过最好玩的手游，游戏没有任何缺点，维护时间长是为了更好的游戏体验，下午维护也很正常只是我没见过世面，游戏卡顿是我手机问题，游戏服务器如丝般顺滑，游戏体力不多为了保护视力减少盯屏幕时间，一首歌3体刷本高效又快捷，不仅如此官方还大量更新可爱角色美丽皮肤，活动奖励丰富又不肝，每个池都有保底非酋体验极好，是手游之鉴，游戏界面非常整洁，角色立绘十分可爱，live2d做得也很精致，歌曲难度适中，游戏体验非常好。打不了的歌都是我手和脑子不配，出不了up四星都是风水不好，联机掉线是我家路由器没买对。,44,2025/2/21 12:20,Vivo V2115A
654418493,罪ThisPower,5,玩了四个多小时，初次体验我就非常喜欢。好吧，主要是里面还有自己喜欢的乐队，非常有意思，非常的有趣，而且可以跟别人一起打音游。,,2025/2/20 15:43,Vivo IQOO Neo9
473312941,tkii,5,铺面挺爽的🤪难度不高，十分推荐,1,2025/2/19 16:02,小米Xiaomi Pad 6 Pro
14121444,ReClock,4,破防了😡<br />如果你玩过其他音游的话，这个音游在某些方面手感可能会需要一点时间适应。比如红键你必须要等到它落到判定点之后才能滑动，又比如长键有尾判，再加上特殊铺面的侧滑你必须按到指定的位置侧划才能成功。<br />这边我必须强调一下这个长键，它的判定宽度（在判定条上左右的距离）比看见的要长一点，比我想象中的要短一点，加上我几乎只用大拇指打歌，导致如果出现从左往右或者从右往左快速滑动的长条，几乎无一例外，全部都会断连。打成FC条件中的难点就是这个长条，判定太奇怪了，手感稀烂。<br />抽卡方面就那样，就是普通的二游抽卡，10连2500水。我不知道为什么之前会有个50抽必出5星的池子，后面出mygo池子的时候保底又变成300抽了，就目前看来，应该是天井300抽，不继承保底。<br />这游戏甚至还有总力战！！！,,2025/2/17 2:08,Redmi K60
536638204,ZSW13,5,能和哭泣少女乐队联动，那就好了,,2025/2/16 22:09,OPPO A93 5G
652869122,添逸,4,🎵曲库：<br />很丰富！获取也不算困难，听到P5的歌我还是挺惊讶的！很多番的音乐都有欸，原创歌曲也非常好听！真的好挺带感！<br />🎼谱面设计：<br />这个刚开始玩我觉得校准很离谱，后面习惯了就还好<br />🎮可玩性：<br />不抽角色，给角色抽衣服，低星衣服也好看！有2D和3D衣服，3D还可以换头饰之类的<br />🌃画面音乐：<br />画面的话，3D会特别卡不知道是不是配置问题。。。很可爱，打歌的过程中还有角色互动特别可爱！！！<br />🔖运营服务：<br />这个我觉得福利还挺多的欸<br />✍🏻建议：<br />把建模好好搞搞？咳咳，还有福利多多来<br />最后！Hello Happy World！还有摩卡！！！！！！我最！最！可爱的宝宝们！,5,2025/2/16 18:44,未提供
14186965,大卡奥,3,个人而言玩不来，和节奏大师superstar系列相比门槛高手感差，日式音游特有的长条松手尾判就不说了主打一个适应，判定线细到离谱，判定没有特效的缘故显得键落在判定线上极其生硬，不想踩一捧一但隔壁的初音世界计划局内体验的确会更好一些。,,2025/2/16 3:29,红米K70E
42804513,Nico,4,好玩，好难<br />抽卡好歪,,2025/2/16 0:46,Vivo V2156A
36864394,棉花,5,能不能不选那个b春日影😡,7,2025/2/15 18:21,未提供
399763437,困困困困困,5,赶紧给粉键删了吧😆,3,2025/2/15 15:43,HONOR 100
110307194,明灯雨宫,5,因为mygo入坑的，很早就听说过这款游戏的大名，但是一直没有入坑<br />感觉判定比较严，刚入坑就无脑打最高难度春日影，感觉谱面设计的还好，新手也能上手,,2025/2/15 14:40,荣耀 畅玩30 Plus
696809085,喜多,5,看看我中了什么,1,2025/2/15 12:10,华为HONOR 20
576043681,年,2,音游我玩过喵斯，音乐世界，phigros。<br />首先一看评论区，清一色的好评，仔细一想也合乎情理之中，且听我道来：<br />🎼谱面设计：还行，和别的音游差不多<br />🎵曲库：<br />还是比较丰富的，《春日影》昨天情人节上线，玩过了。<br />🎮可玩性：<br />二游方面：这么多二游我为啥偏偏来玩你这音游，显而易见，当你玩了市面上大多数二游，就会觉得二游其实多多少少都有毛病(诸如原神崩铁鸣潮大世界的肝度，碧蓝航线，战舰少女的纯图鉴收集没有可玩性，当然不排除可怜的归龙潮，龙族等等)，但是这款游戏美少女乐队的剧情不错，或者说是玩家喜欢bangbang的动漫就入坑的，亦或者是被美少女立绘建模吸引来的，当然我觉得是因为国内这种音游没多少，所以玩家下载量这么高。<br />没办法二游好像就离不开抽卡，所谓的开局多五星，只不过是保底杀熟机制，开局让你爽一下，后面你氪金了，越氪越非，运气好点能出，运气差点一千投下去没什么水声，流水就这样上去了哈哈😂仔细想想，一千块钱干点别的有趣的事情不香嘛，当然这也是二游的弊端莫得办法😅<br />比起这款，我还是更喜欢《学园偶像大师》，没有这么多元素，就很休闲。<br />音游方面：<br />手感稀碎，没想到一个音游最重要的判定也做不好，phigros我也玩过，虽然难度有点高，但是手感也没这么差呀。<br />🔖运营服务：<br />还是不错的<br />总结，整的花，脱离了本质啥也不是。如果你是二游玩家，那这完全可以入坑，如果只是喜欢高难度音游，那这游戏不配。<br />(两颗星，一颗给音乐，一颗给剧情),20,2025/2/15 8:44,Vivo S19
528595604,sjsjk,1,为什么要演奏春日影😡😡😡,13,2025/2/15 8:43,荣耀 50 SE
338601650,逢いたくていま,2,游戏是好，主要还是判定吧，也有可能是我菜,2,2025/2/14 23:24,小米24117RK2CC
125479193,Get angry,1,包差评的呀😂😂反正我现在退游樂,16,2024/3/30 11:12,小米 Redmi 10X
477042508,画渣.,5,😻😻😻😻人机感十足的评价（🐶）<br />_(:зゝ∠)_<br />🎵曲库：先是看动漫入坑的游戏，早就听说这个游戏了曲子都是动漫里有的，真的很棒<br />🌃画面音乐：十连抽抽到五星，人物立绘也很好看😍😍😍,,2025/2/13 12:31,未提供
624328033,多找找,5,一开始还没认出来（冤种b服玩家）直到我看见宣传图上一个巨大的ksm😋<br />游戏是好游戏，运营的话没长时间玩，不知道长线怎么样。难度适中，手残党可不打高难（虽然音游好像都这样）😅😅😅,,2025/2/13 10:01,小米24122RKC7C
667642294,cn雾舟,3,玩的第一个音游 整体来说还好就是感觉判定线有点迷,,2025/2/12 22:43,未提供
606091581,扶苏-白,5,🎵曲库：与常规音游不太一样，因为二次三次共运营的缘故，原创歌曲较多，番内歌曲基本都有（春日影除外，不过估计以后也会有），联动翻唱其他动漫歌曲数量其次（比如超炮，巨人，eva，海贼等），而其他音游里比较多的纯音游曲比较少<br />🎼谱面设计：还可以，中规中矩，除了特别活动里的抽象35难度六兆年以外基本没有太过于难的，难度跨度也比较丝滑（典明表扬喵斯，11和11的差距比11和1的差距还大）。传统下落式音游，读谱难度不高（典明表扬arc，和bang同期入坑，现在读9+都费劲），对没玩过音游的人来说比较易上手，但是判定比较严，没法随便收歌（典明表扬判定线接近100ms的phi），又使游戏不会过于简单，总体难度适中，很难找到这样的平衡<br />🎮可玩性：活动很密集，基本不带停的，很少有长草期，但形式比较单一（那毕竟归根结底只是个音游，整不了多少花活），抽卡冲榜是主要玩法，但是也可以不冲榜，纯当普通音游玩<br />🌃画面音乐：现在全面开放120帧了，不过要自己设置一下，3d模式和mv模式有时候会掉帧，普通模式很稳定。音乐没的说，不论是原创还是翻唱都堪称无敌，好评如潮（主推mygo和ppp）<br />🔖运营服务：<br />这是真没的说，一天一小抽，一月一大抽，福利不带停的，动辄就送几十一百抽，而且经常会有出货率翻倍的fes活动（五星从3%到6%，四星从4%到8%，也就是说出四星以上的概率是14%！！）我玩了不到半年，四星五星已经一百多个了，还经常有付费十连必得五星（我氪了小一万付费石头但还没用）<br />而且官方是真看评论，真听建议，之前因为一个烂梗表情包风波引起玩家不满，官方注意到以后火速改错道歉，这年头去哪找这么好的官方？<br />✍🏻建议：作为一个音游兼二游已经几乎完美了，硬要说的话，氪金礼包有点小亏，有时候想氪都无从下手。然后多出mygo剧情！！！！最后，什么时候考虑联动一下JOJO？,24,2025/2/12 13:05,Vivo S19
37812495,迷宫间小鸟,2,绿条手感是我玩过的十多款音游里面最差的<br />判定极其奇怪，我实在不能理解<br />粉丝向游戏明显合格，问题是我压根不是粉丝，以音游角度来说真是恶心<br />受不了着破判定和谱面，这么简单的谱在其它游戏我乱杀，在这里我miss一大堆,3,2025/2/11 17:34,小米Mi 10S
451360177,提瓦特落榜美术生,5,先前phigros玩了一年，看了MyGO之后入的邦邦，几乎没有新手期，30以下带个奶都是可以通关的，26以下随便FC<br />40ms判定相当于phigros的严判了；绝大多数谱只凭底力就能解，协调、读谱方面基本不怎么考<br />难点主要在于粉键，绿接粉、蓝夹粉的配置很容易爆一堆miss……还有高难sp会塞一些很反直觉的左右划，打的时候有种左右脑互博的感觉……<br />抽卡方面星石还是很好获取的，我大概玩了两周就囤了5w了；福利方面也很大方，就问有哪个二游会每天免费三抽、新年送你五十抽的？不用石头抽都能实现抽卡自由，这点我只服邦邦！另外3%出金率也是我玩到过最高的，只靠送的几十抽就已经出了两个金，基本实现阵容自由了。只推MyGO和Mujika，攒着几百抽就等着出池子了,4,2025/2/11 13:30,华为XYAO-W00
666386137,热爱永不凋零,3,就怎么说呢？这应该是款好游戏，因为他歌挺多，然后福利也还好。但是这手感玩起来就怎么怪怪的，他这判定有点奇怪，不知道是不是我玩不惯，但是其他音游我玩起来都挺舒服的。说他简单吧，他判定又有点问题(也有可能是我太菜了)，难吧，双指也能玩。希望官方能改一下这个判定吧，手感真的很怪(个人观点),,2025/2/11 16:28,小米 Redmi Note 9 5G
703575006,Xinred,5,之前的号不知道登不上去了真的好玩,1,2025/2/10 23:07,Huawei Enjoy 20e
17123087,(●°u°●)​ 」,4,角色做的真的很好，但是感觉要是纯就玩音游的话，可能会不如“屁股肉”，感觉它的判定好神奇，莫名其妙的（可能是我太菜）,,2025/2/10 19:37,华为TGR-W10
